t_s,envelope,normalized_signal
0.2638,1.0,0.8090169943748261
0.26385,1.0,0.8910065241882713
0.2639,1.0,0.9510565162951562
0.26395,1.0,0.9876883405951381
0.264,1.0,1.0
0.26405,1.0,0.9876883405951393
0.2641,1.0,0.9510565162951937
0.26415,1.0,0.8910065241884297
0.2642,1.0,0.8090169943750312
0.26425,1.0,0.7071067811866527
0.2643,1.0,0.5877852522925985
0.26435,1.0,0.4539904997396904
0.2644,1.0,0.30901699437499847
0.26445,1.0,0.15643446504029004
0.2645,1.0,6.614268778605226e-14
0.26455,1.0,-0.1564344650401594
0.2646,1.0,-0.3090169943748727
0.26465,1.0,-0.4539904997394712
0.2647,1.0,-0.5877852522923995
0.26475,1.0,-0.7071067811864787
0.2648,1.0,-0.8090169943748866
0.26485,1.0,-0.891006524188318
0.2649,1.0,-0.9510565162951529
0.26495,1.0,-0.9876883405951364
0.265,1.0,-1.0
0.26505,1.0,-0.987688340595141
0.2651,1.0,-0.951056516295162
0.26515,1.0,-0.8910065241884346
0.2652,1.0,-0.8090169943750375
0.26525,1.0,-0.7071067811866604
0.2653,1.0,-0.5877852522926071
0.26535,1.0,-0.45399049973969996
0.2654,1.0,-0.3090169943749006
0.26545,1.0,-0.1564344650403007
0.2655,1.0,-7.69232935023685e-14
0.26555,1.0,0.15643446504014874
0.2656,1.0,0.3090169943748624
0.26565,1.0,0.4539904997394616
0.2657,1.0,0.5877852522923908
0.26575,1.0,0.7071067811864711
0.2658,1.0,0.8090169943748803
0.26585,1.0,0.8910065241883132
0.2659,1.0,0.9510565162951495
0.26595,1.0,0.9876883405951347
0.266,1.0,1.0
0.26605,1.0,0.9876883405951427
0.2661,1.0,0.9510565162951653
0.26615,1.0,0.8910065241883879
0.2662,1.0,0.8090169943750438
0.26625,1.0,0.7071067811866679
0.2663,1.0,0.5877852522926159
0.26635,1.0,0.4539904997397096
0.2664,1.0,0.30901699437491087
0.26645,1.0,0.15643446504019906
0.2665,1.0,8.770389921868473e-14
0.26655,1.0,-0.1564344650401381
0.2666,1.0,-0.3090169943748522
0.26665,1.0,-0.453990499739452
0.2667,1.0,-0.587785252292382
0.26675,1.0,-0.7071067811864635
0.2668,1.0,-0.809016994374874
0.26685,1.0,-0.8910065241883083
0.2669,1.0,-0.9510565162951462
0.26695,1.0,-0.987688340595133
0.267,1.0,-1.0
0.26705,1.0,-0.9876883405951443
0.2671,1.0,-0.9510565162951686
0.26715,1.0,-0.8910065241883928
0.2672,1.0,-0.8090169943749834
0.26725,1.0,-0.7071067811866756
0.2673,1.0,-0.5877852522926247
0.26735,1.0,-0.4539904997397192
0.2674,1.0,-0.30901699437492114
0.26745,1.0,-0.15643446504020972
0.2675,1.0,1.5202332786615066e-14
0.26755,1.0,0.15643446504012745
0.2676,1.0,0.3090169943748419
0.26765,1.0,0.4539904997394424
0.2677,1.0,0.5877852522923733
0.26775,1.0,0.7071067811864559
0.2678,1.0,0.8090169943748676
0.26785,1.0,0.8910065241883034
0.2679,1.0,0.9510565162951429
0.26795,1.0,0.9876883405951313
0.268,1.0,1.0
0.26805,1.0,0.9876883405951461
0.2681,1.0,0.951056516295172
0.26815,1.0,0.8910065241883977
0.2682,1.0,0.8090169943749896
0.26825,1.0,0.7071067811866028
0.2683,1.0,0.5877852522925414
0.26835,1.0,0.4539904997397288
0.2684,1.0,0.30901699437493135
0.26845,1.0,0.15643446504022035
0.2685,1.0,-4.421727070298827e-15
0.26855,1.0,-0.1564344650402291
0.2686,1.0,-0.30901699437483166
0.26865,1.0,-0.4539904997394328
0.2687,1.0,-0.5877852522923646
0.26875,1.0,-0.7071067811864483
0.2688,1.0,-0.8090169943748613
0.26885,1.0,-0.8910065241882985
0.2689,1.0,-0.9510565162951045
0.26895,1.0,-0.9876883405951297
0.269,1.0,-1.0
0.26905,1.0,-0.9876883405951478
0.2691,1.0,-0.9510565162951753
0.26915,1.0,-0.8910065241884025
0.2692,1.0,-0.8090169943749961
0.26925,1.0,-0.7071067811866104
0.2693,1.0,-0.5877852522925501
0.26935,1.0,-0.4539904997396371
0.2694,1.0,-0.3090169943751579
0.26945,1.0,-0.156434465040231
0.2695,1.0,-6.358878646017411e-15
0.26955,1.0,0.15643446504021843
0.2696,1.0,0.3090169943749295
0.26965,1.0,0.4539904997394232
0.2697,1.0,0.5877852522923559
0.26975,1.0,0.7071067811864407
0.2698,1.0,0.809016994374855
0.26985,1.0,0.8910065241882936
0.2699,1.0,0.9510565162951011
0.26995,1.0,0.987688340595128
0.27,1.0,1.0
0.27005,1.0,0.9876883405951494
0.2701,1.0,0.9510565162951786
0.27015,1.0,0.8910065241884074
0.2702,1.0,0.8090169943750024
0.27025,1.0,0.7071067811866181
0.2703,1.0,0.5877852522925588
0.27035,1.0,0.4539904997396467
0.2704,1.0,0.30901699437506003
0.27045,1.0,0.15643446504024164
0.2705,1.0,1.713948436233365e-14
0.27055,1.0,-0.1564344650402078
0.2706,1.0,-0.3090169943749193
0.27065,1.0,-0.4539904997395149
0.2707,1.0,-0.5877852522923471
0.27075,1.0,-0.707106781186433
0.2708,1.0,-0.8090169943748485
0.27085,1.0,-0.8910065241882887
0.2709,1.0,-0.9510565162950978
0.27095,1.0,-0.9876883405951441
0.271,1.0,-1.0
0.27105,1.0,-0.9876883405951511
0.2711,1.0,-0.951056516295182
0.27115,1.0,-0.8910065241884124
0.2712,1.0,-0.8090169943750087
0.27125,1.0,-0.7071067811866256
0.2713,1.0,-0.5877852522925675
0.27135,1.0,-0.45399049973965633
0.2714,1.0,-0.30901699437507024
0.27145,1.0,-0.1564344650402523
0.2715,1.0,-2.792009007864989e-14
0.27155,1.0,0.15643446504019715
0.2716,1.0,0.30901699437490904
0.27165,1.0,0.4539904997395053
0.2717,1.0,0.5877852522924304
0.27175,1.0,0.7071067811865058
0.2718,1.0,0.8090169943748422
0.27185,1.0,0.8910065241882839
0.2719,1.0,0.9510565162950945
0.27195,1.0,0.9876883405951424
0.272,1.0,1.0
0.27205,1.0,0.9876883405951528
0.2721,1.0,0.9510565162951853
0.27215,1.0,0.8910065241884173
0.2722,1.0,0.8090169943750151
0.27225,1.0,0.7071067811866333
0.2723,1.0,0.5877852522925763
0.27235,1.0,0.45399049973966593
0.2724,1.0,0.3090169943750805
0.27245,1.0,0.15643446504026295
0.2725,1.0,3.8700695794966123e-14
0.27255,1.0,-0.1564344650401865
0.2726,1.0,-0.30901699437489877
0.27265,1.0,-0.4539904997394957
0.2727,1.0,-0.5877852522924216
0.27275,1.0,-0.7071067811864982
0.2728,1.0,-0.8090169943749027
0.27285,1.0,-0.8910065241882789
0.2729,1.0,-0.9510565162950911
0.27295,1.0,-0.9876883405951407
0.273,1.0,-1.0
0.27305,1.0,-0.9876883405951367
0.2731,1.0,-0.9510565162951886
0.27315,1.0,-0.8910065241884222
0.2732,1.0,-0.8090169943750214
0.27325,1.0,-0.7071067811866409
0.2733,1.0,-0.587785252292585
0.27335,1.0,-0.45399049973967553
0.2734,1.0,-0.3090169943750908
0.27345,1.0,-0.15643446504027358
0.2735,1.0,-4.948130151128236e-14
0.27355,1.0,0.15643446504017586
0.2736,1.0,0.30901699437488855
0.27365,1.0,0.4539904997394861
0.2737,1.0,0.587785252292413
0.27375,1.0,0.7071067811864905
0.2738,1.0,0.8090169943748964
0.27385,1.0,0.8910065241883256
0.2739,1.0,0.9510565162950878
0.27395,1.0,0.987688340595139
0.274,1.0,1.0
0.27405,1.0,0.9876883405951384
0.2741,1.0,0.9510565162951569
0.27415,1.0,0.8910065241883754
0.2742,1.0,0.8090169943750277
0.27425,1.0,0.7071067811866485
0.2743,1.0,0.5877852522925937
0.27435,1.0,0.45399049973968514
0.2744,1.0,0.309016994375101
0.27445,1.0,0.15643446504028424
0.2745,1.0,6.02619072275986e-14
0.27455,1.0,-0.1564344650401652
0.2746,1.0,-0.3090169943748783
0.27465,1.0,-0.45399049973947647
0.2747,1.0,-0.5877852522924042
0.27475,1.0,-0.707106781186483
0.2748,1.0,-0.80901699437489
0.27485,1.0,-0.8910065241883207
0.2749,1.0,-0.9510565162951196
0.27495,1.0,-0.9876883405951373
0.275,1.0,-1.0
0.27505,1.0,-0.9876883405951401
0.2751,1.0,-0.9510565162951602
0.27515,1.0,-0.8910065241883803
0.2752,1.0,-0.8090169943749672
0.27525,1.0,-0.7071067811866562
0.2753,1.0,-0.5877852522926025
0.27535,1.0,-0.45399049973969474
0.2754,1.0,-0.30901699437511126
0.27545,1.0,-0.15643446504040717
0.2755,1.0,-7.104251294391484e-14
0.27555,1.0,0.15643446504015454
0.2756,1.0,0.309016994374868
0.27565,1.0,0.45399049973946687
0.2757,1.0,0.5877852522923955
0.27575,1.0,0.7071067811864753
0.2758,1.0,0.8090169943748837
0.27585,1.0,0.8910065241883158
0.2759,1.0,0.9510565162951162
0.27595,1.0,0.9876883405951179
0.276,1.0,1.0
0.27605,1.0,0.9876883405951418
0.2761,1.0,0.9510565162951635
0.27615,1.0,0.8910065241883852
0.2762,1.0,0.8090169943749735
0.27625,1.0,0.7071067811865834
0.2763,1.0,0.5877852522926111
0.27635,1.0,0.45399049973970435
0.2764,1.0,0.30901699437512153
0.27645,1.0,0.15643446504041783
0.2765,1.0,-3.1863719061384955e-14
0.27655,1.0,-0.1564344650401439
0.2766,1.0,-0.30901699437485775
0.27665,1.0,-0.45399049973945726
0.2767,1.0,-0.5877852522923868
0.27675,1.0,-0.7071067811864676
0.2768,1.0,-0.8090169943748774
0.27685,1.0,-0.8910065241883109
0.2769,1.0,-0.9510565162951129
0.27695,1.0,-0.9876883405951161
0.277,1.0,-1.0
0.27705,1.0,-0.9876883405951434
0.2771,1.0,-0.9510565162951669
0.27715,1.0,-0.8910065241883901
0.2772,1.0,-0.8090169943749799
0.27725,1.0,-0.707106781186591
0.2773,1.0,-0.5877852522925279
0.27735,1.0,-0.45399049973971395
0.2774,1.0,-0.3090169943751318
0.27745,1.0,-0.15643446504042846
0.2775,1.0,2.1083113345068713e-14
0.27755,1.0,0.15643446504024555
0.2776,1.0,0.3090169943749556
0.27765,1.0,0.45399049973944766
0.2777,1.0,0.5877852522923781
0.27775,1.0,0.7071067811864601
0.2778,1.0,0.8090169943748711
0.27785,1.0,0.8910065241883061
0.2779,1.0,0.9510565162951096
0.27795,1.0,0.9876883405951145
0.278,1.0,1.0
0.27805,1.0,0.9876883405951451
0.2781,1.0,0.9510565162951702
0.27815,1.0,0.891006524188395
0.2782,1.0,0.8090169943749862
0.27825,1.0,0.7071067811865986
0.2783,1.0,0.5877852522925366
0.27835,1.0,0.45399049973962224
0.2784,1.0,0.309016994375142
0.27845,1.0,0.15643446504043912
0.2785,1.0,-1.0302507628752476e-14
0.27855,1.0,-0.1564344650402349
0.2786,1.0,-0.3090169943749454
0.27865,1.0,-0.4539904997395393
0.2787,1.0,-0.5877852522923693
0.27875,1.0,-0.7071067811864524
0.2788,1.0,-0.8090169943748647
0.27885,1.0,-0.8910065241883012
0.2789,1.0,-0.9510565162951062
0.27895,1.0,-0.9876883405951128
0.279,1.0,-1.0
0.27905,1.0,-0.9876883405951469
0.2791,1.0,-0.9510565162951735
0.27915,1.0,-0.8910065241883999
0.2792,1.0,-0.8090169943749925
0.27925,1.0,-0.7071067811866062
0.2793,1.0,-0.5877852522925453
0.27935,1.0,-0.4539904997396319
0.2794,1.0,-0.30901699437504415
0.27945,1.0,-0.15643446504033748
0.2795,1.0,-4.780980875637625e-16
0.27955,1.0,0.15643446504022426
0.2796,1.0,0.30901699437493513
0.27965,1.0,0.4539904997395297
0.2797,1.0,0.5877852522924526
0.27975,1.0,0.7071067811864448
0.2798,1.0,0.8090169943748584
0.27985,1.0,0.8910065241882963
0.2799,1.0,0.9510565162951029
0.27995,1.0,0.9876883405951111
0.28,1.0,1.0
0.28005,1.0,0.9876883405951485
0.2801,1.0,0.9510565162951768
0.28015,1.0,0.8910065241884048
0.2802,1.0,0.809016994374999
0.28025,1.0,0.7071067811866139
0.2803,1.0,0.5877852522925541
0.28035,1.0,0.4539904997396415
0.2804,1.0,0.3090169943750544
0.28045,1.0,0.15643446504034814
0.2805,1.0,1.125870380388e-14
0.28055,1.0,-0.1564344650402136
0.2806,1.0,-0.30901699437492486
0.28065,1.0,-0.4539904997395201
0.2807,1.0,-0.5877852522924438
0.28075,1.0,-0.7071067811865176
0.2808,1.0,-0.809016994374852
0.28085,1.0,-0.8910065241882914
0.2809,1.0,-0.9510565162950996
0.28095,1.0,-0.9876883405951095
0.281,1.0,-1.0
0.28105,1.0,-0.9876883405951324
0.2811,1.0,-0.9510565162951802
0.28115,1.0,-0.8910065241884098
0.2812,1.0,-0.8090169943750053
0.28125,1.0,-0.7071067811866215
0.2813,1.0,-0.5877852522925628
0.28135,1.0,-0.4539904997396511
0.2814,1.0,-0.3090169943750647
0.28145,1.0,-0.15643446504035877
0.2815,1.0,-1.3572614724181226e-13
0.28155,1.0,0.15643446504020295
0.2816,1.0,0.30901699437491464
0.28165,1.0,0.4539904997395105
0.2817,1.0,0.5877852522924352
0.28175,1.0,0.7071067811865099
0.2818,1.0,0.8090169943749125
0.28185,1.0,0.8910065241882865
0.2819,1.0,0.9510565162950962
0.28195,1.0,0.9876883405951077
0.282,1.0,1.0
0.28205,1.0,0.9876883405951341
0.2821,1.0,0.9510565162951483
0.28215,1.0,0.8910065241884146
0.2822,1.0,0.8090169943750116
0.28225,1.0,0.7071067811866291
0.2823,1.0,0.5877852522925715
0.28235,1.0,0.4539904997396607
0.2824,1.0,0.3090169943750749
0.28245,1.0,0.15643446504036942
0.2825,1.0,1.465067529581285e-13
0.28255,1.0,-0.15643446504019232
0.2826,1.0,-0.3090169943749044
0.28265,1.0,-0.4539904997395009
0.2827,1.0,-0.5877852522924264
0.28275,1.0,-0.7071067811865023
0.2828,1.0,-0.8090169943749062
0.28285,1.0,-0.8910065241883331
0.2829,1.0,-0.951056516295128
0.28295,1.0,-0.987688340595106
0.283,1.0,-1.0
0.28305,1.0,-0.9876883405951358
0.2831,1.0,-0.9510565162951516
0.28315,1.0,-0.8910065241883679
0.2832,1.0,-0.809016994375018
0.28325,1.0,-0.7071067811866367
0.2833,1.0,-0.5877852522925803
0.28335,1.0,-0.4539904997396703
0.2834,1.0,-0.3090169943750852
0.28345,1.0,-0.15643446504038008
0.2835,1.0,-1.5728735867444473e-13
0.28355,1.0,0.15643446504018166
0.2836,1.0,0.3090169943748941
0.28365,1.0,0.4539904997394913
0.2837,1.0,0.5877852522924177
0.28375,1.0,0.7071067811864947
0.2838,1.0,0.8090169943748998
0.28385,1.0,0.8910065241883283
0.2839,1.0,0.9510565162951247
0.28395,1.0,0.9876883405951221
0.284,1.0,1.0
0.28405,1.0,0.9876883405951374
0.2841,1.0,0.951056516295155
0.28415,1.0,0.8910065241883728
0.2842,1.0,0.8090169943749574
0.28425,1.0,0.7071067811866444
0.2843,1.0,0.5877852522925889
0.28435,1.0,0.4539904997396799
0.2844,1.0,0.30901699437509544
0.28445,1.0,0.1564344650403907
0.2845,1.0,1.6806796439076097e-13
0.28455,1.0,-0.156434465040171
0.2846,1.0,-0.3090169943748839
0.28465,1.0,-0.4539904997394817
0.2847,1.0,-0.587785252292409
0.28475,1.0,-0.7071067811864871
0.2848,1.0,-0.8090169943748935
0.28485,1.0,-0.8910065241883234
0.2849,1.0,-0.9510565162951213
0.28495,1.0,-0.9876883405951205
0.285,1.0,-1.0
0.28505,1.0,-0.9876883405951392
0.2851,1.0,-0.9510565162951583
0.28515,1.0,-0.8910065241883777
0.2852,1.0,-0.8090169943749638
0.28525,1.0,-0.7071067811865717
0.2853,1.0,-0.5877852522925977
0.28535,1.0,-0.4539904997396895
0.2854,1.0,-0.30901699437510566
0.28545,1.0,-0.15643446504040137
0.2855,1.0,-1.788485701070772e-13
0.28555,1.0,0.15643446504027264
0.2856,1.0,0.3090169943748736
0.28565,1.0,0.4539904997394721
0.2857,1.0,0.5877852522924003
0.28575,1.0,0.7071067811864794
0.2858,1.0,0.8090169943748872
0.28585,1.0,0.8910065241883185
0.2859,1.0,0.951056516295118
0.28595,1.0,0.9876883405951188
0.286,1.0,1.0
0.28605,1.0,0.9876883405951409
0.2861,1.0,0.9510565162951616
0.28615,1.0,0.8910065241883826
0.2862,1.0,0.8090169943749701
0.28625,1.0,0.7071067811865792
0.2863,1.0,0.5877852522925144
0.28635,1.0,0.4539904997395978
0.2864,1.0,0.3090169943751159
0.28645,1.0,0.15643446504041203
0.2865,1.0,1.8962917582339345e-13
0.28655,1.0,-0.156434465040262
0.2866,1.0,-0.3090169943749715
0.28665,1.0,-0.4539904997394625
0.2867,1.0,-0.5877852522923915
0.28675,1.0,-0.7071067811864719
0.2868,1.0,-0.8090169943748808
0.28685,1.0,-0.8910065241883136
0.2869,1.0,-0.9510565162951147
0.28695,1.0,-0.9876883405951171
0.287,1.0,-1.0
0.28705,1.0,-0.9876883405951425
0.2871,1.0,-0.951056516295165
0.28715,1.0,-0.8910065241883874
0.2872,1.0,-0.8090169943749764
0.28725,1.0,-0.7071067811865869
0.2873,1.0,-0.5877852522925231
0.28735,1.0,-0.4539904997396074
0.2874,1.0,-0.30901699437501806
0.28745,1.0,-0.15643446504042266
0.2875,1.0,-2.0040978153970969e-13
0.28755,1.0,0.15643446504002678
0.2876,1.0,0.3090169943749612
0.28765,1.0,0.4539904997395542
0.2877,1.0,0.5877852522923829
0.28775,1.0,0.7071067811864642
0.2878,1.0,0.8090169943748745
0.28785,1.0,0.8910065241883087
0.2879,1.0,0.9510565162951113
0.28795,1.0,0.9876883405951153
0.288,1.0,1.0
0.28805,1.0,0.987688340595162
0.2881,1.0,0.9510565162951683
0.28815,1.0,0.8910065241883923
0.2882,1.0,0.8090169943749828
0.28825,1.0,0.7071067811865944
0.2883,1.0,0.5877852522925319
0.28835,1.0,0.453990499739617
0.2884,1.0,0.30901699437502833
0.28845,1.0,0.15643446504032102
0.2885,1.0,2.1119038725602592e-13
0.28855,1.0,-0.15643446504001612
0.2886,1.0,-0.309016994374951
0.28865,1.0,-0.4539904997395446
0.2887,1.0,-0.587785252292466
0.28875,1.0,-0.7071067811864565
0.2888,1.0,-0.8090169943748682
0.28885,1.0,-0.8910065241883038
0.2889,1.0,-0.951056516295108
0.28895,1.0,-0.9876883405951137
0.289,1.0,-1.0
0.28905,1.0,-0.9876883405951636
0.2891,1.0,-0.9510565162951716
0.28915,1.0,-0.8910065241883972
0.2892,1.0,-0.8090169943749891
0.28925,1.0,-0.7071067811866021
0.2893,1.0,-0.5877852522925406
0.28935,1.0,-0.45399049973962663
0.2894,1.0,-0.30901699437503855
0.28945,1.0,-0.15643446504033168
0.2895,1.0,-1.0828415525072614e-13
0.28955,1.0,0.1564344650400055
0.2896,1.0,0.30901699437494073
0.28965,1.0,0.453990499739535
0.2897,1.0,0.5877852522924574
0.28975,1.0,0.7071067811865294
0.2898,1.0,0.8090169943749287
0.28985,1.0,0.891006524188299
0.2899,1.0,0.9510565162951047
0.28995,1.0,0.987688340595112
0.29,1.0,1.0
0.29005,1.0,0.9876883405951654
0.2901,1.0,0.951056516295175
0.29015,1.0,0.8910065241884021
0.2902,1.0,0.8090169943749954
0.29025,1.0,0.7071067811866097
0.2903,1.0,0.5877852522925493
0.29035,1.0,0.45399049973963623
0.2904,1.0,0.3090169943750488
0.29045,1.0,0.1564344650403423
0.2905,1.0,1.1906476096704237e-13
0.29055,1.0,-0.15643446504010713
0.2906,1.0,-0.30901699437493046
0.29065,1.0,-0.4539904997395254
0.2907,1.0,-0.5877852522924486
0.29075,1.0,-0.7071067811865217
0.2908,1.0,-0.8090169943749224
0.29085,1.0,-0.8910065241883456
0.2909,1.0,-0.9510565162951014
0.29095,1.0,-0.9876883405951103
0.291,1.0,-1.0
0.29105,1.0,-0.9876883405951671
0.2911,1.0,-0.9510565162951432
0.29115,1.0,-0.891006524188407
0.2912,1.0,-0.8090169943750017
0.29125,1.0,-0.7071067811866174
0.2913,1.0,-0.5877852522925581
0.29135,1.0,-0.45399049973964584
0.2914,1.0,-0.3090169943750591
0.29145,1.0,-0.15643446504035297
0.2915,1.0,-1.298453666833586e-13
0.29155,1.0,0.15643446504009648
0.2916,1.0,0.3090169943749202
0.29165,1.0,0.4539904997395158
0.2917,1.0,0.5877852522924399
0.29175,1.0,0.707106781186514
0.2918,1.0,0.8090169943749159
0.29185,1.0,0.8910065241883407
0.2919,1.0,0.9510565162951332
0.29195,1.0,0.9876883405951087
0.292,1.0,1.0
0.29205,1.0,0.9876883405951687
0.2921,1.0,0.9510565162951465
0.29215,1.0,0.8910065241883603
0.2922,1.0,0.8090169943749413
0.29225,1.0,0.707106781186625
0.2923,1.0,0.5877852522925667
0.29235,1.0,0.45399049973965544
0.2924,1.0,0.30901699437506935
0.29245,1.0,0.15643446504036362
0.2925,1.0,1.4062597239967485e-13
0.29255,1.0,-0.15643446504008582
0.2926,1.0,-0.30901699437491
0.29265,1.0,-0.45399049973950617
0.2927,1.0,-0.5877852522924312
0.29275,1.0,-0.7071067811865065
0.2928,1.0,-0.8090169943749097
0.29285,1.0,-0.8910065241883358
0.2929,1.0,-0.9510565162951299
0.29295,1.0,-0.9876883405951248
0.293,1.0,-1.0
0.29305,1.0,-0.9876883405951704
0.2931,1.0,-0.9510565162951499
0.29315,1.0,-0.8910065241883652
0.2932,1.0,-0.8090169943749477
0.29325,1.0,-0.7071067811865522
0.2933,1.0,-0.5877852522925755
0.29335,1.0,-0.45399049973966504
0.2934,1.0,-0.30901699437507957
0.29345,1.0,-0.15643446504037425
0.2935,1.0,-1.5140657811599108e-13
0.29355,1.0,0.1564344650400752
0.2936,1.0,0.3090169943748997
0.29365,1.0,0.45399049973949657
0.2937,1.0,0.5877852522924225
0.29375,1.0,0.7071067811864988
0.2938,1.0,0.8090169943749033
0.29385,1.0,0.8910065241883309
0.2939,1.0,0.9510565162951266
0.29395,1.0,0.9876883405951231
0.294,1.0,1.0
0.29405,1.0,0.9876883405951721
0.2941,1.0,0.9510565162952235
0.29415,1.0,0.8910065241883701
0.2942,1.0,0.809016994374954
0.29425,1.0,0.7071067811865598
0.2943,1.0,0.5877852522924922
0.29435,1.0,0.45399049973967465
0.2944,1.0,0.30901699437508984
0.29445,1.0,0.1564344650403849
0.2945,1.0,1.6218718383230732e-13
0.29455,1.0,-0.15643446504006453
0.2946,1.0,-0.30901699437478136
0.29465,1.0,-0.45399049973948696
0.2947,1.0,-0.5877852522924137
0.29475,1.0,-0.7071067811864913
0.2948,1.0,-0.8090169943748969
0.29485,1.0,-0.891006524188326
0.2949,1.0,-0.9510565162951232
0.29495,1.0,-0.9876883405951213
0.295,1.0,-1.0
0.29505,1.0,-0.987688340595156
0.2951,1.0,-0.9510565162951916
0.29515,1.0,-0.891006524188375
0.2952,1.0,-0.8090169943749603
0.29525,1.0,-0.7071067811865674
0.2953,1.0,-0.5877852522925009
0.29535,1.0,-0.453990499739583
0.2954,1.0,-0.3090169943751001
0.29545,1.0,-0.15643446504039557
0.2955,1.0,-1.7296778954862356e-13
0.29555,1.0,0.15643446504005387
0.2956,1.0,0.3090169943747711
0.29565,1.0,0.4539904997395786
0.2957,1.0,0.5877852522924051
0.29575,1.0,0.7071067811864836
0.2958,1.0,0.8090169943748906
0.29585,1.0,0.8910065241883212
0.2959,1.0,0.9510565162951199
0.29595,1.0,0.9876883405951197
0.296,1.0,1.0
0.29605,1.0,0.9876883405951578
0.2961,1.0,0.9510565162951949
0.29615,1.0,0.8910065241883799
0.2962,1.0,0.8090169943749667
0.29625,1.0,0.7071067811865751
0.2963,1.0,0.5877852522925097
0.29635,1.0,0.4539904997395926
0.2964,1.0,0.30901699437500224
0.29645,1.0,0.1564344650404062
0.2965,1.0,1.837483952649398e-13
0.29655,1.0,-0.15643446504004324
0.2966,1.0,-0.3090169943747608
0.29665,1.0,-0.453990499739569
0.2967,1.0,-0.5877852522924882
0.29675,1.0,-0.707106781186476
0.2968,1.0,-0.8090169943748843
0.29685,1.0,-0.8910065241883163
0.2969,1.0,-0.9510565162951166
0.29695,1.0,-0.987688340595118
0.297,1.0,-1.0
0.29705,1.0,-0.9876883405951594
0.2971,1.0,-0.9510565162951983
0.29715,1.0,-0.8910065241883848
0.2972,1.0,-0.809016994374973
0.29725,1.0,-0.7071067811865827
0.2973,1.0,-0.5877852522925184
0.29735,1.0,-0.4539904997396022
0.2974,1.0,-0.30901699437501245
0.29745,1.0,-0.15643446504030456
0.2975,1.0,-8.084216325964002e-14
0.29755,1.0,0.15643446504003258
0.2976,1.0,0.30901699437475055
0.29765,1.0,0.4539904997395594
0.2977,1.0,0.5877852522924796
0.29775,1.0,0.7071067811865488
0.2978,1.0,0.809016994374878
0.29785,1.0,0.8910065241883114
0.2979,1.0,0.9510565162951132
0.29795,1.0,0.9876883405951163
0.298,1.0,1.0
0.29805,1.0,0.9876883405951611
0.2981,1.0,0.9510565162952016
0.29815,1.0,0.8910065241883897
0.2982,1.0,0.8090169943749793
0.29825,1.0,0.7071067811865903
0.2983,1.0,0.5877852522925271
0.29835,1.0,0.4539904997396118
0.2984,1.0,0.3090169943750227
0.29845,1.0,0.15643446504031522
0.2985,1.0,9.162276897595626e-14
0.29855,1.0,-0.15643446504013422
0.2986,1.0,-0.30901699437474034
0.29865,1.0,-0.4539904997395498
0.2987,1.0,-0.5877852522924708
0.29875,1.0,-0.7071067811865411
0.2988,1.0,-0.8090169943749385
0.29885,1.0,-0.8910065241883065
0.2989,1.0,-0.9510565162951099
0.29895,1.0,-0.9876883405951147
0.299,1.0,-1.0
0.29905,1.0,-0.9876883405951628
0.2991,1.0,-0.9510565162952049
0.29915,1.0,-0.8910065241883945
0.2992,1.0,-0.8090169943749856
0.29925,1.0,-0.707106781186598
0.2993,1.0,-0.5877852522925359
0.29935,1.0,-0.4539904997396214
0.2994,1.0,-0.309016994375033
0.29945,1.0,-0.15643446504032588
0.2995,1.0,-1.024033746922725e-13
0.29955,1.0,0.15643446504012357
0.2996,1.0,0.3090169943748382
0.29965,1.0,0.4539904997395402
0.2997,1.0,0.5877852522924621
0.29975,1.0,0.7071067811865335
0.2998,1.0,0.8090169943749321
0.29985,1.0,0.8910065241883532
0.2999,1.0,0.9510565162951066
0.29995,1.0,0.9876883405951129
0.3,1.0,1.0
0.30005,1.0,0.9876883405951644
0.3001,1.0,0.9510565162952083
0.30015,1.0,0.891006524188451
0.3002,1.0,0.809016994374992
0.30025,1.0,0.7071067811866055
0.3003,1.0,0.5877852522925445
0.30035,1.0,0.453990499739631
0.3004,1.0,0.3090169943750432
0.30045,1.0,0.1564344650403365
0.3005,1.0,1.1318398040858873e-13
0.30055,1.0,-0.15643446504011294
0.3006,1.0,-0.30901699437482794
0.30065,1.0,-0.4539904997394293
0.3007,1.0,-0.5877852522924534
0.30075,1.0,-0.7071067811865259
0.3008,1.0,-0.8090169943749258
0.30085,1.0,-0.8910065241883484
0.3009,1.0,-0.9510565162951383
0.30095,1.0,-0.987688340595129
0.301,1.0,-1.0
0.30105,1.0,-0.9876883405951662
0.3011,1.0,-0.9510565162952116
0.30115,1.0,-0.8910065241884559
0.3012,1.0,-0.8090169943749315
0.30125,1.0,-0.7071067811866132
0.3013,1.0,-0.5877852522925533
0.30135,1.0,-0.4539904997396406
0.3014,1.0,-0.3090169943750535
0.30145,1.0,-0.15643446504034716
0.3015,1.0,-1.2396458612490498e-13
0.30155,1.0,0.15643446504010228
0.3016,1.0,0.30901699437481767
0.30165,1.0,0.4539904997394197
0.3017,1.0,0.5877852522924447
0.30175,1.0,0.7071067811865183
0.3018,1.0,0.8090169943749195
0.30185,1.0,0.8910065241883435
0.3019,1.0,0.951056516295135
0.30195,1.0,0.9876883405951273
0.302,1.0,1.0
0.30205,1.0,0.9876883405951679
0.3021,1.0,0.9510565162952149
