t_s,continuo_estable_mPa,fluctuante_mPa,intermitente_mPa,impulsivo_mPa
2.953,-1.33284285458,-0.881549329169,-0,-0.239911713824
2.954,0.500975311665,0.33109777991,0,0.0901755560997
2.955,-0.810739672887,-0.5354186205,-0,-0.14593314112
2.956,2.04961540573,1.35255941121,0,0.368930773031
2.957,0.285177300367,0.188048850767,0,0.051331914066
2.958,0.0721628041797,0.0475489264284,0,0.0129893047523
2.959,-0.0551246183475,-0.0362947929347,-0,-0.00992243130255
2.96,-1.25112028233,-0.823131142753,-0,-0.22520165082
2.961,-1.65034315592,-1.08496391757,-0,-0.297061768066
2.962,0.979531366827,0.643472935785,0,0.176315646029
2.963,-1.86436129797,-1.2238064698,-0,-0.335585033634
2.964,-0.339913139069,-0.222957032686,-0,-0.0611843650323
2.965,-1.50671215557,-0.987538197258,-0,-0.271208188003
2.966,-1.42696982598,-0.934563074801,-0,-0.256854568677
2.967,0.754746634551,0.493929608145,0,0.135854394219
2.968,0.816833582896,0.534155048588,0,0.147030044921
2.969,0.741583644297,0.484577900081,0,0.133485055973
2.97,-0.68344113927,-0.446245774595,-0,-0.123019405069
2.971,-2.73279247909,-1.7829904754,-0,-0.491902646236
2.972,0.682204488624,0.444760431638,0,0.122796807952
2.973,1.55743477955,1.01458975309,0,0.280338260318
2.974,0.381794155035,0.248529955803,0,0.0687229479062
2.975,-0.595456588863,-0.387318524285,-0,-0.107182185995
2.976,1.34749544125,0.87581826112,0,0.242549179426
2.977,0.271884719216,0.176579324759,0,0.0489392494589
2.978,1.43995433047,0.934484201829,0,0.259191779484
2.979,-0.614387120415,-0.398412884086,-0,-0.110589681675
2.98,1.39315834645,0.902733609513,0,0.25076850236
2.981,-0.0388805466579,-0.0251744033162,-0,-0.00699849839843
2.982,-0.833657218512,-0.539363886181,-0,-0.150058299332
2.983,-0.793166276109,-0.512773944989,-0,-0.1427699297
2.984,-1.03709896579,-0.669960355366,-0,-0.186677813842
2.985,1.22276861711,0.789296569235,0,0.22009835108
2.986,0.377883405675,0.243736524842,0,0.0680190130216
2.987,0.255598050157,0.164735435314,0,0.0460076490282
2.988,0.522285483442,0.336359717418,0,0.0940113870196
2.989,1.01344797143,0.6521745531,0,0.182420634857
2.99,0.210859761713,0.135588328263,0,0.0379547571084
2.991,1.2899972952,0.828864297695,0,0.232199513135
2.992,0.391137098703,0.251124750666,0,0.0704046777665
2.993,1.80870521204,1.1603633675,0,0.325566938167
2.994,-0.691959161779,-0.443580280461,-0,-0.12455264912
2.995,-0.989442513735,-0.633793408956,-0,-0.178099652472
2.996,-0.702430169063,-0.449599199094,-0,-0.126437430431
2.997,0.745373352513,0.476717718352,0,0.134167203452
2.998,0.314629289959,0.201071944355,0,0.0566332721926
2.999,-0.212447150688,-0.135665047694,-0,-0.0382404871239
3,0.530686533712,0.338625531899,0.530686533712,0.0955235760682
3.001,0.543509623136,0.346539927817,0.543509623136,0.0978317321644
3.002,1.00366736209,0.639440431169,1.00366736209,0.180660125176
3.003,0.191619494496,0.121987145346,0.191619494496,0.0344915090093
3.004,-1.08472915408,-0.690016724438,-1.08472915408,-0.195251247734
3.005,-0.276400460366,-0.175687487427,-0.276400460366,-0.0497520828659
3.006,0.574376980464,0.364806611802,0.574376980464,0.103387856484
3.007,0.346301652767,0.219777730163,0.346301652767,0.062334297498
3.008,0.506725461555,0.321340252891,0.506725461555,0.09121058308
3.009,1.13474090616,0.71903865806,1.13474090616,0.204253363108
3.01,-0.538332815453,-0.340854748806,-0.538332815453,-0.0968999067816
3.011,0.31776772427,0.201043985438,0.31776772427,0.0571981903687
3.012,-0.382108429914,-0.241563085247,-0.382108429914,-0.0687795173846
3.013,0.37999601981,0.240041032057,0.37999601981,0.0683992835658
3.014,0.784778798877,0.495354405732,0.784778798877,0.141260183798
3.015,0.259434329565,0.163628287026,0.259434329565,0.0466981793216
3.016,0.395706824882,0.249382799419,0.395706824882,0.0712272284787
3.017,-2.19623776785,-1.38303817446,-2.19623776785,-0.395322798214
3.018,0.655983490788,0.412771231568,0.655983490788,0.118077028342
3.019,-0.426490543065,-0.268155963605,-0.426490543065,-0.0767682977517
3.02,-1.25873953974,-0.790815757943,-1.25873953974,-0.226573117153
3.021,-0.191409589409,-0.120161228834,-0.191409589409,-0.0344537260935
3.022,0.930849462639,0.58390365646,0.930849462639,0.167552903275
3.023,2.19934163835,1.37852725212,2.19934163835,0.395881494902
3.024,1.12854554933,0.706809720419,1.12854554933,0.203138198879
3.025,-0.129542295711,-0.0810691494354,-0.129542295711,-0.0233176132279
3.026,-0.976846735441,-0.610844837349,-0.976846735441,-0.175832412379
3.027,0.863848995841,0.539762373868,0.863848995841,0.155492819251
3.028,-1.07259341644,-0.669668765188,-1.07259341644,-0.19306681496
3.029,0.999277854016,0.623406270129,0.999277854016,0.179870013723
3.03,-2.9972242497,-1.86837468525,-2.9972242497,-0.539500364945
3.031,-0.449182979099,-0.27978711329,-0.449182979099,-0.0808529362378
3.032,-2.16452530184,-1.34718304775,-2.16452530184,-0.389614554331
3.033,1.08955471364,0.677598380575,1.08955471364,0.196119848454
3.034,-1.10384724849,-0.685948506898,-1.10384724849,-0.198692504728
3.035,0.38329362943,0.237997943468,0.38329362943,0.0689928532973
3.036,1.50879906776,0.936120865835,1.50879906776,0.271583832196
3.037,-1.17694342869,-0.729650476311,-1.17694342869,-0.211849817165
3.038,-1.51191164939,-0.936578764972,-1.51191164939,-0.27214409689
3.039,0.636587351561,0.394034600257,0.636587351561,0.114585723281
3.04,0.968008080204,0.598706047847,0.968008080204,0.174241454437
3.041,1.53947579539,0.951405561907,1.53947579539,0.27710564317
3.042,1.38553239037,0.855593569023,1.38553239037,0.249395830267
3.043,-0.198633025219,-0.122563214573,-0.198633025219,-0.0357539445394
3.044,-0.654553677888,-0.403563296549,-0.654553677888,-0.11781966202
3.045,-1.56382422807,-0.963411638684,-1.56382422807,-0.281488361052
3.046,0.366102541202,0.225363772091,0.366102541202,0.0658984574164
3.047,0.128175392665,0.078839393689,0.128175392665,0.0230715706798
3.048,-1.22891080135,-0.755294098172,-1.22891080135,-0.221203944243
3.049,-1.47553466403,-0.906154201656,-1.47553466403,-0.265596239525
3.05,-0.15565694812,-0.0955164157301,-0.15565694812,-0.0280182506616
3.051,-0.648745584319,-0.39777784159,-0.648745584319,-0.116774205177
3.052,0.29638060274,0.181581862977,0.29638060274,0.0533485084932
3.053,0.927660145925,0.567894889933,0.927660145925,0.166978826267
3.054,1.06649637543,0.652371034736,1.06649637543,0.191969347578
3.055,-0.0224473464664,-0.0137200714753,-0.0224473464664,-0.00404052236395
3.056,0.844738418411,0.515904768029,0.844738418411,0.152052915314
3.057,0.570227108474,0.347977321276,0.570227108474,0.102640879525
3.058,0.55426910091,0.337970962858,0.55426910091,0.0997684381638
3.059,1.6064649294,0.978780850085,1.6064649294,0.289163687293
3.06,-0.591816087472,-0.360293419823,-0.591816087472,-0.106526895745
3.061,-0.220016415501,-0.133838127937,-0.220016415501,-0.0396029547903
3.062,-1.4193779996,-0.862735954659,-1.4193779996,-0.255488039927
3.063,-0.10357847222,-0.0629077634458,-0.10357847222,-0.0186441249996
3.064,0.226031471189,0.137169775503,0.226031471189,0.040685664814
3.065,-0.741883585027,-0.449862618167,-0.741883585027,-0.133539045305
3.066,-0.835069689036,-0.505966018538,-0.835069689036,-0.150312544027
3.067,-0.882645891928,-0.534366810588,-0.882645891928,-0.158876260547
3.068,-1.3728042953,-0.830454420707,-1.3728042953,-0.247104773153
3.069,-0.378682107309,-0.228894846488,-0.378682107309,-0.0681627793156
3.07,-0.650485597746,-0.392873585645,-0.650485597746,-0.117087407594
3.071,-0.849917285134,-0.512915213733,-0.849917285134,-0.152985111324
3.072,0.823291786437,0.496450937011,0.823291786437,0.148192521559
3.073,0.342068967278,0.206105566032,0.342068967278,0.06157241411
3.074,0.43686325308,0.263011604402,0.43686325308,0.0786353855543
3.075,0.0306509407625,0.0184385351204,0.0306509407625,0.00551716933725
3.076,-0.392799162608,-0.236105568723,-0.392799162608,-0.0707038492695
3.077,0.913433976501,0.548612590417,0.913433976501,0.16441811577
3.078,-0.800609732235,-0.480465563273,-0.800609732235,-0.144109751802
3.079,0.583817461201,0.350083090042,0.583817461201,0.105087143016
3.08,0.263850897313,0.158090270891,0.263850897313,0.0474931615164
3.081,-0.232224159872,-0.139029302751,-0.232224159872,-0.0418003487769
3.082,0.33305566319,0.199236087764,0.33305566319,0.0599500193742
3.083,-0.943012489636,-0.563664557667,-0.943012489636,-0.169742248135
3.084,1.58950945317,0.949332527539,1.58950945317,0.28611170157
3.085,0.908994204227,0.542460583837,0.908994204227,0.163618956761
3.086,-0.781634804369,-0.466082344538,-0.781634804369,-0.140694264786
3.087,-0.703705279282,-0.419277083117,-0.703705279282,-0.126666950271
3.088,0.580520185807,0.34560423796,0.580520185807,0.104493633445
3.089,-0.287901493053,-0.171260391668,-0.287901493053,-0.0518222687495
3.09,-0.482023372081,-0.286505035352,-0.482023372081,-0.0867642069745
3.091,-1.63817315642,-0.972915180134,-1.63817315642,-0.294871168155
3.092,-0.63281669471,-0.375529431525,-0.63281669471,-0.113907005048
3.093,-1.32708929067,-0.786895278498,-1.32708929067,-0.238876072321
3.094,1.06395300347,0.630361745104,1.06395300347,0.191511540624
3.095,0.122931063279,0.0727745482314,0.122931063279,0.0221275913902
3.096,0.0467464520255,0.0276513842327,0.0467464520255,0.00841436136459
3.097,-0.472006279737,-0.27897559296,-0.472006279737,-0.0849611303526
3.098,-0.488932137607,-0.288746743271,-0.488932137607,-0.0880077847692
3.099,-0.695075839509,-0.410157491589,-0.695075839509,-0.125113651112
3.1,-0.256148444083,-0.151028876379,-0.256148444083,-0.0461067199349
3.101,-1.28959578076,-0.759751480434,-1.28959578076,-0.232127240538
3.102,-0.533320341255,-0.313946503851,-0.533320341255,-0.095997661426
3.103,0.0782379383203,0.0460186973587,0.0782379383203,0.0140828288976
3.104,-0.230575116755,-0.135512279554,-0.230575116755,-0.041503521016
3.105,-0.72335991125,-0.424785624031,-0.72335991125,-0.130204784025
3.106,0.636688213612,0.373586535429,0.636688213612,0.11460387845
3.107,0.61290817976,0.359342615131,0.61290817976,0.110323472357
3.108,-0.532813738008,-0.312131423938,-0.532813738008,-0.0959064728414
3.109,1.17569924948,0.688187792925,1.17569924948,0.211625864906
3.11,-1.13572459613,-0.664251083453,-1.13572459613,-0.204430427303
3.111,0.559668448716,0.327068299504,0.559668448716,0.100740320769
3.112,0.243529555659,0.142202609574,0.243529555659,0.0438353200186
3.113,3.00281552975,1.75199425349,3.00281552975,0.540506795354
3.114,0.116244940874,0.0677682221875,0.116244940874,0.0209240893573
3.115,-1.05611349787,-0.615191755037,-1.05611349787,-0.190100429617
3.116,-0.355500383616,-0.206912983199,-0.355500383616,-0.0639900690509
3.117,-2.11027192469,-1.22725191836,-2.11027192469,-0.379848946444
3.118,-0.839029527165,-0.487550996326,-0.839029527165,-0.15102531489
3.119,-0.0653756018933,-0.0379582239655,-0.0653756018933,-0.0117676083408
3.12,-0.789706541645,-0.458145236092,-0.789706541645,-0.142147177496
3.121,0.0869620565533,0.0504097302044,0.0869620565533,0.0156531701796
3.122,-0.931657757309,-0.539619933371,-0.931657757309,-0.167698396316
3.123,-1.03543770443,-0.59924226927,-1.03543770443,-0.186378786797
3.124,-0.388404661909,-0.224599952911,-0.388404661909,-0.0699128391436
3.125,1.45722211528,0.841971944105,1.45722211528,0.262299980751
3.126,0.0517151389633,0.0298563065012,0.0517151389633,0.0093087250134
3.127,0.209420511108,0.120804745794,0.209420511108,0.0376956919995
3.128,1.16747126872,0.67291042548,1.16747126872,0.21014482837
3.129,-0.350931883086,-0.202106386018,-0.350931883086,-0.0631677389554
3.13,0.848159667925,0.488068590665,0.848159667925,0.152668740227
3.131,0.687205410342,0.395126107755,0.687205410342,0.123696973862
3.132,-0.176891091027,-0.101625082392,-0.176891091027,-0.0318403963849
3.133,-1.32437337013,-0.760240608976,-1.32437337013,-0.238387206623
3.134,1.20431503018,0.690758577692,1.20431503018,0.216776705432
3.135,-0.962779340239,-0.551770375514,-0.962779340239,-0.173300281243
3.136,-0.0714107422065,-0.0408922006391,-0.0714107422065,-0.0128539335972
3.137,0.0563578888979,0.0322460745642,0.0563578888979,0.0101444200016
3.138,0.417151420445,0.238484933893,0.417151420445,0.07508725568
3.139,-0.261759400312,-0.149525228706,-0.261759400312,-0.0471166920561
3.14,-0.889850443214,-0.507895143356,-0.889850443214,-0.160173079779
3.141,1.16514552254,0.664480046244,1.16514552254,0.209726194057
3.142,-0.671780309894,-0.382801527959,-0.671780309894,-0.120920455781
3.143,-0.830130277073,-0.472647265712,-0.830130277073,-0.149423449873
3.144,-1.05142933466,-0.598157254248,-1.05142933466,-0.189257280239
3.145,0.701873174155,0.398968127654,0.701873174155,0.126337171348
3.146,0.0602700741634,0.0342314617611,0.0602700741634,0.0108486133494
3.147,-1.02359702241,-0.580893851283,-1.02359702241,-0.184247464033
3.148,-0.325932524766,-0.184815929101,-0.325932524766,-0.0586678544579
3.149,-1.5228520144,-0.862806129756,-1.5228520144,-0.274113362591
3.15,-1.2814798607,-0.725455893811,-1.2814798607,-0.230666374927
3.151,-0.0144862821074,-0.008194071757,-0.0144862821074,-0.00260753077933
3.152,-0.306709792251,-0.173346050443,-0.306709792251,-0.0552077626053
3.153,1.39178989373,0.785965280073,1.39178989373,0.250522180871
3.154,-0.0274046971926,-0.0154631494638,-0.0274046971926,-0.00493284549467
3.155,1.35330140381,0.762975567867,1.35330140381,0.243594252686
3.156,-0.102517594486,-0.057750739394,-0.102517594486,-0.0184531670075
3.157,-0.382525376422,-0.215309070731,-0.382525376422,-0.0688545677559
3.158,0.140680822394,0.0791188194507,0.140680822394,0.025322548031
3.159,2.82699659508,1.5885939398,2.82699659508,0.508859387115
3.16,1.10654143759,0.621295067838,1.10654143759,0.199177458765
3.161,-1.92198038859,-1.07825548546,-1.92198038859,-0.345956469946
3.162,0.17226282546,0.0965620958923,0.17226282546,0.0310073085828
3.163,1.12242737135,0.628659745515,1.12242737135,0.202036926843
3.164,-1.36150044068,-0.761934028205,-1.36150044068,-0.245070079323
3.165,0.505607596683,0.282719164008,0.505607596683,0.091009367403
3.166,-0.694234829543,-0.38787342419,-0.694234829543,-0.124962269318
3.167,-0.0753625486624,-0.0420708286888,-0.0753625486624,-0.0135652587592
3.168,0.483119315389,0.269476966142,0.483119315389,0.0869614767699
3.169,-1.18614353519,-0.661068021201,-1.18614353519,-0.213505836335
3.17,-0.417550832362,-0.23251972863,-0.417550832362,-0.0751591498252
3.171,-0.608210698869,-0.338412157512,-0.608210698869,-0.109477925796
3.172,0.20257556914,0.112621242363,0.20257556914,0.0364636024451
3.173,0.477638217197,0.265322180157,0.477638217197,0.0859748790954
3.174,0.111253729803,0.0617490398192,0.111253729803,0.0200256713645
3.175,0.0444826153288,0.0246687407893,0.0444826153288,0.00800687075918
3.176,1.42189045131,0.787886653827,1.42189045131,0.255940281236
3.177,0.268208938553,0.148494952268,0.268208938553,0.0482776089396
3.178,0.0185312689123,0.0102514273745,0.0185312689123,0.00333562840421
3.179,-1.2152851753,-0.671735064377,-1.2152851753,-0.218751331554
3.18,-0.322919454349,-0.178342383774,-0.322919454349,-0.0581255017827
3.181,0.800966727751,0.44199287946,0.800966727751,0.144174010995
3.182,-0.737894133188,-0.406850820317,-0.737894133188,-0.132820943974
3.183,1.82191413756,1.00371239688,1.82191413756,0.327944544761
3.184,0.295645185189,0.162739260894,0.295645185189,0.053216133334
3.185,0.698132959418,0.383972145127,0.698132959418,0.125663932695
3.186,-0.116680952813,-0.064121178853,-0.116680952813,-0.0210025715064
3.187,-0.156663169949,-0.0860217549178,-0.156663169949,-0.0281993705908
3.188,-1.89557796388,-1.03997476547,-1.89557796388,-0.341204033499
3.189,1.27997295482,0.70165174573,1.27997295482,0.230395131867
3.19,-1.2575615431,-0.688794446436,-1.2575615431,-0.226361077758
3.191,-0.0636141368029,-0.0348139663751,-0.0636141368029,-0.0114505446245
3.192,-0.57340334082,-0.313544704636,-0.57340334082,-0.103212601348
3.193,-1.49665158216,-0.817709893085,-1.49665158216,-0.269397284788
3.194,-0.0633612343163,-0.0345892679598,-0.0633612343163,-0.0114050221769
3.195,0.233902742566,0.127582809796,0.233902742566,0.0421024936618
3.196,2.70176095587,1.4724575552,2.70176095587,0.486316972057
3.197,0.183950961163,0.100169809709,0.183950961163,0.0331111730094
3.198,0.859766064979,0.467793216725,0.859766064979,0.154757891696
3.199,0.367711913844,0.19990334657,0.367711913844,0.0661881444919
3.2,0.330528011353,0.17953920069,0.330528011353,0.0594950420436
3.201,1.22487576762,0.664785630607,1.22487576762,0.220477638172
3.202,1.10319477988,0.598246620797,1.10319477988,0.198575060378
3.203,1.06787803321,0.578612878826,1.06787803321,0.192218045978
3.204,-2.02423729385,-1.09588798183,-2.02423729385,-0.364362712893
3.205,1.09101777981,0.590166810897,1.09101777981,0.196383200366
3.206,-1.37760553345,-0.744570727653,-1.37760553345,-0.24796899602
3.207,-1.34477571234,-0.726221288127,-1.34477571234,-0.242059628222
3.208,0.160596323744,0.0866548094114,0.160596323744,0.0289073382739
3.209,0.582792256258,0.314201831644,0.582792256258,0.104902606126
3.21,-0.89202233336,-0.480516661429,-0.89202233336,-0.160564020005
3.211,-0.235303378194,-0.126648072472,-0.235303378194,-0.0423546080749
3.212,-0.130899869307,-0.0703958812968,-0.130899869307,-0.0235619764753
3.213,-1.24479876271,-0.668874620105,-1.24479876271,-0.224063777288
3.214,3.17971580375,1.70714859121,3.17971580375,0.572348844675
3.215,-1.21156702844,-0.649931867104,-1.21156702844,-0.21808206512
3.216,-0.122209540853,-0.0655032401927,-0.122209540853,-0.0219977173536
3.217,0.0622656722322,0.0333459854444,0.0622656722322,0.0112078210018
3.218,-1.24355310751,-0.665420744091,-1.24355310751,-0.223839559352
3.219,1.63236802015,0.872744498149,1.63236802015,0.293826243627
3.22,1.32254493448,0.706506955571,1.32254493448,0.238058088206
3.221,-0.337563631052,-0.180176663187,-0.337563631052,-0.0607614535894
3.222,0.899550273286,0.479739121569,0.899550273286,0.161919049191
3.223,0.201218382242,0.107222042648,0.201218382242,0.0362193088036
3.224,0.642074923699,0.341852517539,0.642074923699,0.115573486266
3.225,-0.0880774090107,-0.0468548095916,-0.0880774090107,-0.0158539336219
3.226,-1.12410839933,-0.597495084042,-1.12410839933,-0.20233951188
3.227,0.725315123779,0.385202677676,0.725315123779,0.13055672228
3.228,-0.819821889323,-0.435029210672,-0.819821889323,-0.147567940078
3.229,-1.00186533011,-0.531183440638,-1.00186533011,-0.180335759419
3.23,0.421051874194,0.223052441042,0.421051874194,0.0757893373548
3.231,-1.95736369586,-1.03604597209,-1.95736369586,-0.352325465254
3.232,0.724032838471,0.382914498324,0.724032838471,0.130325910925
3.233,-0.677424653822,-0.35796496268,-0.677424653822,-0.121936437688
3.234,-0.0271246904172,-0.0143212265864,-0.0271246904172,-0.00488244427509
3.235,-1.28972056169,-0.680372703834,-1.28972056169,-0.232149701104
3.236,-0.471135140635,-0.248331903198,-0.471135140635,-0.0848043253142
3.237,2.14796557413,1.13122768552,2.14796557413,0.386633803343
3.238,-1.80338254256,-0.948956249423,-1.80338254256,-0.324608857662
3.239,1.58743698574,0.834623049512,1.58743698574,0.285738657434
3.24,1.95000423587,1.02438902268,1.95000423587,0.351000762456
3.241,0.0697443316174,0.0366078051337,0.0697443316174,0.0125539796911
3.242,-0.453298583341,-0.237730268814,-0.453298583341,-0.0815937450014
3.243,-0.438988082202,-0.230031932335,-0.438988082202,-0.0790178547964
3.244,-0.305904326255,-0.16016079942,-0.305904326255,-0.0550627787259
3.245,-1.09729232345,-0.574021414763,-1.09729232345,-0.197512618221
3.246,1.54773363492,0.808978638138,1.54773363492,0.278592054286
3.247,-0.45585462017,-0.238068649425,-0.45585462017,-0.0820538316307
3.248,-0.176674319476,-0.0921900868722,-0.176674319476,-0.0318013775056
3.249,-0.0441648306919,-0.0230261989484,-0.0441648306919,-0.00794966952455
3.25,0.62196438129,0.324000752829,0.62196438129,0.111953588632
3.251,0.361463280039,0.188139267931,0.361463280039,0.065063390407
3.252,0.989580453992,0.514637075441,0.989580453992,0.178124481719
3.253,1.234216685,0.64132181135,1.234216685,0.2221590033
3.254,0.0358040892634,0.0185888191789,0.0358040892634,0.00644473606741
3.255,0.704958090393,0.36569328399,0.704958090393,0.126892456271
3.256,0.201169227429,0.104267674466,0.201169227429,0.0362104609373
3.257,0.732428961114,0.379304541121,0.732428961114,0.131837213001
3.258,-0.694709266351,-0.359467772938,-0.694709266351,-0.125047667943
3.259,0.501205715281,0.259123714895,0.501205715281,0.0902170287505
3.26,0.972586765109,0.502404732523,0.972586765109,0.17506561772
3.261,0.23436235688,0.120961561825,0.23436235688,0.0421852242384
3.262,0.5332040768,0.274971128587,0.5332040768,0.0959767338239
3.263,0.579992899225,0.298848005415,0.579992899225,0.104398721861
3.264,-0.526843077916,-0.271233268907,-0.526843077916,-0.094831754025
3.265,-0.184913646815,-0.0951184103425,-0.184913646815,-0.0332844564267
3.266,-0.613329192021,-0.315226806029,-0.613329192021,-0.110399254564
3.267,-0.387805921909,-0.199148837062,-0.387805921909,-0.0698050659436
3.268,0.0116745583125,0.00599014832333,0.0116745583125,0.00210142049625
3.269,1.119358761,0.573852327149,1.119358761,0.20148457698
3.27,1.4018010641,0.718043747684,1.4018010641,0.252324191539
3.271,-0.385121185807,-0.197104052625,-0.385121185807,-0.0693218134453
3.272,-0.261093737768,-0.133514419764,-0.261093737768,-0.0469968727983
3.273,-1.13822828402,-0.581560115187,-1.13822828402,-0.204881091124
3.274,0.717083536846,0.366073647604,0.717083536846,0.129075036632
3.275,-0.00541141518396,-0.00276021553612,-0.00541141518396,-0.000974054733113
3.276,0.101909674114,0.051937486724,0.101909674114,0.0183437413406
3.277,0.239002386218,0.121702943998,0.239002386218,0.0430204295192
3.278,-2.08463652667,-1.0606264974,-2.08463652667,-0.3752345748
3.279,-1.04766880104,-0.532585547608,-1.04766880104,-0.188580384187
3.28,-0.251899839129,-0.127945921597,-0.251899839129,-0.0453419710432
3.281,0.681904426265,0.346063034626,0.681904426265,0.122742796728
3.282,0.00891564983291,0.00452082615003,0.00891564983291,0.00160481696992
3.283,0.565667815553,0.286588876767,0.565667815553,0.1018202068
3.284,1.19198882897,0.603396879684,1.19198882897,0.214557989215
3.285,0.617938567756,0.312542547708,0.617938567756,0.111228942196
3.286,-1.10387826046,-0.55785066613,-1.10387826046,-0.198698086884
3.287,0.835993438047,0.422116697854,0.835993438047,0.150478818848
3.288,-1.80984064557,-0.913067423452,-1.80984064557,-0.325771316202
3.289,-0.032261076536,-0.0162620081173,-0.032261076536,-0.00580699377649
3.29,-0.508203758751,-0.255956379577,-0.508203758751,-0.0914766765751
3.291,0.281621615589,0.141718582646,0.281621615589,0.0506918908061
3.292,0.890562651196,0.447773082566,0.890562651196,0.160301277215
3.293,-1.50978923269,-0.758477115956,-1.50978923269,-0.271762061884
3.294,0.735143148917,0.369003672765,0.735143148917,0.132325766805
3.295,-0.721726851348,-0.361963032186,-0.721726851348,-0.129910833243
3.296,-0.075643286502,-0.0379048068708,-0.075643286502,-0.0136157915704
3.297,-0.525271865852,-0.262990795056,-0.525271865852,-0.0945489358534
3.298,-0.199917418289,-0.100009099645,-0.199917418289,-0.035985135292
3.299,0.944824405489,0.472250500376,0.944824405489,0.170068392988
3.3,0.73915406082,0.36913795263,0.73915406082,0.133047730948
3.301,-0.281177831249,-0.140303073366,-0.281177831249,-0.0506120096248
3.302,-0.571421137825,-0.28488839145,-0.571421137825,-0.102855804808
3.303,0.476562802564,0.237394637976,0.476562802564,0.0857813044616
3.304,-0.312970281143,-0.155770834518,-0.312970281143,-0.0563346506058
3.305,-0.324956820281,-0.161599850837,-0.324956820281,-0.0584922276505
3.306,2.0043112905,0.995893035745,2.0043112905,0.360776032291
3.307,2.163486752,1.07407339097,2.163486752,0.38942761536
3.308,-0.760527593216,-0.377247925334,-0.760527593216,-0.136894966779
3.309,-1.60408474563,-0.795007696726,-1.60408474563,-0.288735254214
3.31,0.370399690978,0.183420027206,0.370399690978,0.0666719443761
3.311,0.912759078164,0.451610869969,0.912759078164,0.16429663407
3.312,0.321267240647,0.158820562973,0.321267240647,0.0578281033164
3.313,0.915550401959,0.452225016863,0.915550401959,0.164799072353
3.314,0.419742029299,0.207150887383,0.419742029299,0.0755535652738
3.315,-0.351671545094,-0.173409769447,-0.351671545094,-0.0633008781169
3.316,0.539690137338,0.265896598411,0.539690137338,0.0971442247208
3.317,-1.53198776028,-0.754146191814,-1.53198776028,-0.275757796851
3.318,0.476554214917,0.234392919057,0.476554214917,0.0857797586851
3.319,-1.26225667166,-0.62031424258,-1.26225667166,-0.227206200899
3.32,-0.0797156539425,-0.0391416903366,-0.0797156539425,-0.0143488177097
3.321,-0.598483403206,-0.293616151208,-0.598483403206,-0.107727012577
3.322,-1.35681764446,-0.665091138013,-1.35681764446,-0.244227176002
3.323,1.77976598321,0.871674639698,1.77976598321,0.320357876978
3.324,0.434632160002,0.212689074236,0.434632160002,0.0782337888003
3.325,0.127512262126,0.0623457811168,0.127512262126,0.0229522071826
3.326,-1.27528105627,-0.623006833621,-1.27528105627,-0.229550590129
3.327,2.12269700396,1.0361119334,2.12269700396,0.382085460712
3.328,-0.263044006803,-0.12828587265,-0.263044006803,-0.0473479212245
3.329,-0.926930571513,-0.45167844618,-0.926930571513,-0.166847502872
3.33,1.6026370176,0.780277451821,1.6026370176,0.288474663167
3.331,2.05928400522,1.00175575902,2.05928400522,0.37067112094
3.332,1.01824762798,0.494915108178,1.01824762798,0.183284573036
3.333,-0.893588515025,-0.43395687712,-0.893588515025,-0.160845932704
3.334,-0.730966615197,-0.354681242806,-0.730966615197,-0.131573990736
3.335,0.642392978023,0.311439101303,0.642392978023,0.115630736044
3.336,1.39303148205,0.674784267518,1.39303148205,0.250745666769
3.337,1.29523639826,0.626880432867,1.29523639826,0.233142551686
3.338,0.233612899356,0.112970263847,0.233612899356,0.0420503218841
3.339,-0.836765589814,-0.404299104523,-0.836765589814,-0.150617806167
3.34,-0.656051103526,-0.316714739233,-0.656051103526,-0.118089198635
3.341,0.4604259792,0.222086447818,0.4604259792,0.082876676256
3.342,0.697612928291,0.336208265682,0.697612928291,0.125570327092
3.343,0.85631964382,0.412345631394,0.85631964382,0.154137535888
3.344,-0.705974171734,-0.33966118926,-0.705974171734,-0.127075350912
3.345,0.00656764553128,0.00315717342557,0.00656764553128,0.00118217619563
3.346,1.7907263515,0.860101246635,1.7907263515,0.322330743269
3.347,1.14165889694,0.547883645127,1.14165889694,0.205498601449
3.348,-1.70937434664,-0.819635521524,-1.70937434664,-0.307687382395
3.349,1.39170239218,0.666747787056,1.39170239218,0.250506430592
3.35,-0.24780463604,-0.118619545994,-0.24780463604,-0.0446048344873
3.351,-0.543807949072,-0.260090210131,-0.543807949072,-0.097885430833
3.352,1.04239318525,0.49812879126,1.04239318525,0.187630773345
3.353,-1.94859039441,-0.930384076131,-1.94859039441,-0.350746270993
3.354,0.88409125935,0.421764909015,0.88409125935,0.159136426683
3.355,-2.09635507359,-0.999240046853,-2.09635507359,-0.377343913245
3.356,-0.749127523958,-0.356773334867,-0.749127523958,-0.134842954312
3.357,-1.57926901482,-0.75149207015,-1.57926901482,-0.284268422668
3.358,-0.144593002947,-0.0687459671566,-0.144593002947,-0.0260267405305
3.359,2.05163748282,0.974613097577,2.05163748282,0.369294746908
3.36,-0.407081017383,-0.193216472315,-0.407081017383,-0.073274583129
3.361,1.01237583991,0.480105585377,1.01237583991,0.182227651184
3.362,0.822191819148,0.389582855764,0.822191819148,0.147994527447
