t_s,p_A_mPa,p_B_mPa
0.3555,-0.897049211752,0.303253989793
0.356,1.29937677278,-0.771972439506
0.3565,0.947769568492,0.20118325229
0.357,0.0183217875806,1.71000032812
0.3575,1.17138738426,1.26672004743
0.358,-0.640607328701,-0.290046817124
0.3585,0.46468225275,0.0384611893039
0.359,-1.00169888974,1.38712229586
0.3595,-0.807980195457,1.83745616425
0.36,0.98427431104,0.548116583979
0.3605,-1.2878642334,1.07560988764
0.361,-0.471169343837,0.343759280657
0.3615,-1.26177120285,0.695576805638
0.362,-1.35023898594,-0.274425023296
0.3625,-0.0434396880385,0.690814548979
0.363,0.0052066972743,-0.00345855744472
0.3635,-1.63967601454,-0.448976109041
0.364,2.17836928922,-1.3058421426
0.3645,1.5112254674,-0.410288883468
0.365,-1.02574345534,0.0369289536149
0.3655,0.342771210132,0.139838304835
0.366,0.0740239791995,1.38717743812
0.3665,-0.748976434673,-0.325993192956
0.367,-1.43622452278,0.11124950834
0.3675,-0.0806940769662,-0.70498913077
0.368,-0.281872699474,1.27218745196
0.3685,1.15224537696,2.10995435225
0.369,0.0712122664285,1.14953670626
0.3695,-1.14529118737,-0.0552920554338
0.37,-0.807733364956,-0.318440793509
0.3705,-0.116034792245,-0.510007100723
0.371,0.914415772338,-0.658356895941
0.3715,-1.30702498019,0.47117677637
0.372,0.176566115733,-1.00794109473
0.3725,1.26810414453,0.107157276481
0.373,-1.58973993274,-0.31428184797
0.3735,1.38926831568,1.21485710202
0.374,-0.652654961141,-0.238068715384
0.3745,-0.13431376756,0.415275212772
0.375,-0.62872906298,0.713821745723
0.3755,0.309328449523,-1.38858450108
0.376,0.447563059012,-1.77927150705
0.3765,0.481625185439,-0.717692405283
0.377,2.83940545924,0.161006342852
0.3775,-2.6407021979,-0.787624187848
0.378,-0.588192161861,1.30278646914
0.3785,-1.42896286025,-0.996771965861
0.379,-0.280317919917,-0.039000844593
0.3795,-0.792633786574,0.413601996439
0.38,-0.327222337423,-1.25660278588
0.3805,-0.0851908851823,-0.917134148778
0.381,-0.666905143692,-0.853342109683
0.3815,0.909301739818,2.04521055956
0.382,-1.57582661474,0.560935798869
0.3825,-0.594653109349,-1.24934192028
0.383,-0.0182788341741,0.0699167074264
0.3835,1.37280351644,1.06514190495
0.384,-1.42855607641,-1.98023255802
0.3845,-1.31836548532,1.60045276265
0.385,0.505979355144,-1.00745796539
0.3855,0.0466124033398,0.265611387636
0.386,-1.51481517926,-0.978164096526
0.3865,1.16071091399,-0.312334865708
0.387,0.236392490554,-1.19799601889
0.3875,-0.368251710054,-1.9139149254
0.388,-0.370058969697,-0.414879900259
0.3885,0.078254088551,0.539741679284
0.389,-0.399648881155,-0.217668628844
0.3895,0.313255388591,1.80050470157
0.39,0.319433480927,0.263071524247
0.3905,-1.14710917671,0.527151006849
0.391,-1.62460813224,1.15022880609
0.3915,1.61548687327,0.824006789845
0.392,-0.566059314254,-0.616653039371
0.3925,1.75111225631,0.0271197481085
0.393,0.137903176539,-0.930423854681
0.3935,-2.74946962108,0.53886251141
0.394,0.268477792467,-0.549290076339
0.3945,-0.904492289663,-0.773268040796
0.395,-2.31158910376,0.777562098098
0.3955,-0.0290105296216,-0.719174069993
0.396,-1.16205623941,0.948841060823
0.3965,-0.240749726967,-0.415177370009
0.397,1.14342467566,0.870090011886
0.3975,0.772536332975,0.138503249692
0.398,0.0259960919042,-1.53643687118
0.3985,0.0535571512858,-0.982678182129
0.399,0.0549461619771,0.47139802074
0.3995,-0.715171142071,-0.159481379515
0.4,-1.07164844191,1.01932693281
0.4005,-0.509026061411,2.05642312815
0.401,0.0905984275162,0.0528431735502
0.4015,-0.875046768582,-1.67699291709
0.402,-0.313485741045,0.37909987655
0.4025,-0.0518271704953,1.01947572128
0.403,-1.02240844574,0.54498106714
0.4035,0.993507952441,0.553555613956
0.404,1.22938606319,0.293245541373
0.4045,0.113201069293,-0.713938621419
0.405,-1.03770964312,0.252508383206
0.4055,-2.05912825351,-0.283057034016
0.406,-2.63562580154,0.10669560906
0.4065,1.10892203982,-0.237218346562
0.407,0.130346293586,0.463159852095
0.4075,-0.684166572513,-1.18074414835
0.408,-1.59787552306,0.857569854199
0.4085,-0.260565275262,2.03749577407
0.409,0.8671239569,-1.72820133868
0.4095,0.236718802898,-1.1152156201
0.41,-1.14167817462,1.00401780859
0.4105,2.99036063309,-0.741106746255
0.411,0.457605565912,-0.0455273199911
0.4115,-1.36760630422,-0.0375475515786
0.412,0.313481767153,0.0803527788096
0.4125,0.334186766215,-3.30782675141
0.413,0.668758593226,-1.32192093381
0.4135,0.299965375562,-0.0347209780938
0.414,-1.33320285038,1.97597777899
0.4145,0.321678551459,1.0762461894
0.415,-0.88917365809,1.29392477467
0.4155,0.0705182175634,-1.8506596613
0.416,-0.112071047746,-0.111977203589
0.4165,0.622390849349,-0.257574675234
0.417,0.175813836081,1.77485928366
0.4175,-0.389549112489,0.339177877648
0.418,2.63901384109,0.320289582182
0.4185,-0.392243609572,0.0783248999655
0.419,-0.419672778038,0.416515214556
0.4195,0.417423085597,-1.40935635548
0.42,0.449796237896,0.216096229824
0.4205,0.957481786801,-0.58881359519
0.421,-1.52012831155,0.336809371381
0.4215,-0.614569774782,1.29093952507
0.422,1.07933793196,-0.266135569968
0.4225,0.231443431988,-1.42577368955
0.423,0.249243961451,0.671116260113
0.4235,-1.49583669465,-1.18566057624
0.424,-1.50989227674,-1.87818763554
0.4245,-0.895134057728,1.43769869504
0.425,0.175289266688,1.93219332666
0.4255,0.741271231096,-1.00848966943
0.426,0.85640212469,-0.124533082945
0.4265,-1.97984296449,2.44846991823
0.427,-0.127113553413,-1.36720447825
0.4275,0.018295189853,-0.852230787463
0.428,-0.480019258421,0.347578722911
0.4285,-0.462028901106,-2.99940226437
0.429,-1.1499867972,-0.865108169411
0.4295,-0.430906348202,1.1220762255
0.43,-2.47429349538,0.817624790227
0.4305,1.23414446355,-0.374421649813
0.431,0.134122545722,-0.128837895524
0.4315,1.42970581215,0.972124651524
0.432,-0.901339185184,0.554220708073
0.4325,-1.82674732475,1.31992365799
0.433,1.75796607385,1.96569014005
0.4335,-2.28146001533,0.0624612203112
0.434,-1.32425346978,1.97399530406
0.4345,0.703050698623,0.833963027788
0.435,1.36841687945,-0.382730125266
0.4355,-0.772335375505,0.588791776249
0.436,-0.286257121988,-0.679630403041
0.4365,-0.337735777434,0.631298528882
0.437,0.475106593543,0.565170298178
0.4375,-0.972898025935,0.162627358743
0.438,0.547493771577,1.70008804094
0.4385,0.843255821276,-0.992604725038
0.439,-0.166024943225,0.774482497616
0.4395,0.0375875607405,-0.217276586902
0.44,2.28536546182,0.578049693097
0.4405,0.261610292171,0.785035237318
0.441,-0.472846468709,1.67881921663
0.4415,1.05073193594,0.34584455392
0.442,1.18249573415,1.27694838785
0.4425,-0.760897120199,1.04124952127
0.443,-1.03425470783,1.28479602745
0.4435,1.42919713623,0.8405077982
0.444,1.19654949549,-0.87225618829
0.4445,1.29866267127,1.79639922234
0.445,1.64185851876,0.622748245046
0.4455,-1.19309341417,1.1943162349
0.446,-1.68273735399,-0.191652343948
0.4465,0.991581402559,-0.199705275853
0.447,0.933147409738,0.41660255795
0.4475,0.143383863283,-0.280050494895
0.448,0.716303200254,0.436825235946
0.4485,-0.789060320186,0.950363501386
0.449,-1.04907304974,0.745798856375
0.4495,-0.12955903936,1.24848121271
0.45,0.405306003436,-1.4413191779
0.4505,0.602143409229,-0.91657627775
0.451,-0.133217377693,0.0225030946548
0.4515,0.586547409326,0.994847475511
0.452,1.20274374932,1.25905556363
0.4525,0.464776679716,0.517498138444
0.453,-0.512069613871,2.20542785074
0.4535,1.68199994182,-0.92237175363
0.454,-1.19441416821,0.816767190148
0.4545,0.184767899084,-0.269968212386
0.455,1.89700938305,-1.31175450875
0.4555,2.45201874118,-0.275082805561
0.456,1.60535763726,-0.706178298382
0.4565,-0.446710429316,-1.83724196184
0.457,-1.79021712406,-0.455101472351
0.4575,-0.491436339953,0.0640589245391
0.458,-0.0573771529353,-0.267876414861
0.4585,0.116063231749,1.54654914932
0.459,-1.01919966283,-1.1057045728
0.4595,-0.524600149766,1.30202735596
0.46,0.223582279609,0.109861293086
0.4605,0.0698069857479,-1.21400722463
0.461,1.30414281558,-0.382105783529
0.4615,0.586273693992,0.224245194154
0.462,0.607381318096,0.67973041434
0.4625,-0.524137427531,-1.48844668201
0.463,0.0920931196665,0.171572217285
0.4635,-1.93137190547,0.344294639805
0.464,-0.395217353866,1.31843740696
0.4645,-1.57730999111,0.296508911195
0.465,0.15927070681,-0.770900601857
0.4655,0.565848872977,0.773968868155
0.466,0.140189677977,1.36443048179
0.4665,1.53503677898,0.0396535895011
0.467,-0.661053749585,-1.017829703
0.4675,-0.0807845900342,0.419053416429
0.468,-0.538920827313,0.284513417299
0.4685,-0.306538958364,0.635318380898
0.469,1.33536249717,-0.685158559856
0.4695,-1.36449759506,-0.20217701076
0.47,1.66511074384,1.65061726942
0.4705,1.37419434968,0.639096639885
0.471,0.605728126815,-1.19037834793
0.4715,-0.331909987096,0.140604000259
0.472,0.258141806587,-1.79013616028
0.4725,-0.381153555884,-0.374903981211
0.473,1.48583350852,-0.470516795502
0.4735,-1.10797700667,-0.359680485712
0.474,-0.957083509327,0.695129124763
0.4745,0.0557164705237,-0.622786092251
0.475,-2.4801070529,-1.65117345419
0.4755,1.48345177134,0.769360445792
0.476,-0.303517661164,3.01692902076
0.4765,0.774747041091,0.234265234125
0.477,0.19436521514,0.90111863718
0.4775,-1.74254002614,0.761319908718
0.478,0.0617915478631,-1.22938460121
0.4785,0.43835565663,0.500219021597
0.479,-1.16984232884,0.118887390641
0.4795,-0.992865251485,-0.371259909468
0.48,-1.03723162644,0.929608865887
0.4805,0.79241766056,-0.0130382086236
0.481,-1.23760247236,-1.80362781584
0.4815,-0.894035708672,0.0293608416397
0.482,-0.0710616800016,-2.49947954806
0.4825,0.133946382611,-0.828857172927
0.483,-0.590033078296,-0.779360993224
0.4835,1.57356151088,-0.728325097573
0.484,1.62014018197,-1.63190346308
0.4845,-1.25311531388,0.707482763733
0.485,1.80459748554,1.36900403474
0.4855,0.474600873873,0.79561414618
0.486,0.672627638016,0.786480102647
0.4865,0.789972852006,1.885631638
0.487,-1.37194276189,-1.22235717566
0.4875,-1.25737280395,0.77136369035
0.488,0.48708176921,-1.27903250372
0.4885,-0.714474377584,-0.39127304047
0.489,2.77093957787,-0.238905401741
0.4895,-0.439602446711,0.73028201842
0.49,0.949232097736,-0.390649012123
0.4905,-0.96385196844,1.55255301179
0.491,2.16585243076,-0.313205396622
0.4915,1.88629382606,0.1580839459
0.492,-1.48635054266,-0.250448784191
0.4925,0.368245877381,-0.751180637698
0.493,0.104351336225,-0.496657247278
0.4935,1.56235866348,-0.44775764416
0.494,-2.39901393616,0.80791127878
0.4945,-0.318829570343,0.417115255952
0.495,0.882235499322,-0.850481975799
0.4955,-0.370299352995,0.473876907277
0.496,-0.680126349492,-0.275434502785
0.4965,-1.51813046354,-0.176260285469
0.497,0.306699040711,0.812359095482
0.4975,-0.274205725809,-0.160638617992
0.498,-1.53373714815,0.963836492514
0.4985,0.0618845423692,-0.761555303566
0.499,-0.794756459576,-0.63801548357
0.4995,0.199569922135,0.444785558849
0.5,0.653122584481,-0.659163496611
0.5005,1.0250902808,0.613782840401
0.501,0.284327727607,-1.18512308377
0.5015,-1.09137837373,0.0688825050017
0.502,-0.288260145106,-0.349324367991
0.5025,-0.447444515241,-0.937664032832
0.503,0.955017289219,0.723460308553
0.5035,-0.783286238967,0.344562740484
0.504,1.46087829622,-1.02235603133
0.5045,-0.102584526303,-1.04329155425
0.505,0.600397436807,1.10959155326
0.5055,-0.521207532231,-0.579206453466
0.506,1.1678008041,-0.755812196224
0.5065,-0.663341267039,0.554405472147
0.507,1.58582194944,2.07256780892
0.5075,0.363507761582,-0.199936787039
0.508,0.732528448175,0.696851668927
0.5085,0.514506007898,1.43747565404
0.509,-0.869350630872,-0.823688848426
0.5095,1.35223218989,1.1897261932
0.51,-1.60924955889,-0.00280163696777
0.5105,0.0425368421913,-0.312858787483
0.511,0.734887933969,0.357811743683
0.5115,0.978142039694,0.371401075788
0.512,-0.697443708329,0.128753026778
0.5125,-0.552199759269,-0.855548347474
0.513,-0.290687932111,-0.645547692719
0.5135,-1.08682258952,-1.32575124722
0.514,-0.31592323592,-0.887473367
0.5145,-0.972956721674,-0.847861779587
0.515,0.410411602172,-0.70158683849
0.5155,-0.275314654495,0.469492873467
0.516,-0.896840437474,-0.312210056114
0.5165,-0.829011367171,-0.27002751943
0.517,0.063832394474,-0.132076151962
0.5175,-0.908855993904,-0.972876803669
0.518,-1.47783820328,0.924848061791
0.5185,-1.18721101447,-1.08839439884
0.519,0.143533169558,1.53226186253
0.5195,-1.89197585802,0.401163772952
0.52,-0.00216265032401,1.15327405034
0.5205,0.737211422326,1.69612785752
0.521,-0.720308882453,0.522489919102
0.5215,-0.4045687615,-1.0820950609
0.522,-1.59087261598,-0.880280979978
0.5225,-1.09085345499,0.229186560952
0.523,-0.681799938699,0.200611712572
0.5235,0.228204011168,-1.99067187868
0.524,-0.498914885981,0.206388036957
0.5245,-1.24330273577,-1.66231488833
0.525,-0.659172339521,-0.19177655047
0.5255,-1.33193228796,-1.09207139798
0.526,1.62346735284,0.524485170587
0.5265,-0.743802521002,-1.39641561644
0.527,1.42474927511,1.6303707106
0.5275,-1.70138286566,0.0979964326694
0.528,-1.08038074523,3.32280043136
0.5285,1.33812345057,0.389280249535
0.529,-0.378351702905,0.0988898788282
0.5295,2.05074208798,-0.708214588482
0.53,0.729109599185,-1.80065247459
0.5305,1.30895629585,-0.103392564274
0.531,-1.64614085903,0.396773180871
0.5315,0.108531338871,0.753870281414
0.532,-0.427424972353,-1.3269413234
0.5325,1.53239090513,1.39249871415
0.533,-0.52922409057,0.206711117467
0.5335,-0.0675229382996,0.396930679683
0.534,-0.89723268079,0.553984793139
0.5345,-1.75148733055,-0.126297114663
0.535,0.504805867211,0.944363916406
0.5355,-0.466358954784,-1.32244648723
0.536,0.235958665642,-0.507733595625
0.5365,-1.10100156884,0.604964191774
0.537,-0.185243900621,0.455183468413
0.5375,-0.98271066023,0.125120106486
0.538,-0.65286989987,0.52733270715
0.5385,0.0286968579972,1.6764233856
0.539,-0.677780890793,-0.117014474469
0.5395,0.41722085748,0.0355464194034
0.54,-1.30060491773,0.672974762704
0.5405,-0.556531394439,0.775759995424
0.541,1.17471169899,-0.488522083099
0.5415,-0.876097603907,0.0563402555999
0.542,-1.93328390767,0.781039449175
0.5425,1.10947720634,-0.751553167406
0.543,-0.287397035958,1.25146633614
0.5435,-1.18207564472,-0.626793934462
0.544,-1.31692181173,-0.299179892307
0.5445,0.410894147099,1.13483484207
0.545,-1.30204943598,1.36740747494
0.5455,-1.86720402997,0.588363614227
0.546,0.472591395914,-1.12626011607
0.5465,0.0704188602204,-0.90567077726
0.547,0.441819592951,-0.95752844532
0.5475,-0.706253597276,0.167375616105
0.548,0.240363374074,0.644036039415
0.5485,-1.13256954725,-0.680428282073
0.549,-0.52006060433,0.755478930885
0.5495,0.0311456859131,0.449661468499
0.55,0.106066309736,0.0449802269869
0.5505,0.984033480674,-0.148582678042
0.551,0.682198195235,-2.12352880076
0.5515,-1.00986816633,-0.453620043551
0.552,-0.642327304263,0.632744120686
0.5525,0.658876406378,-1.10389604327
0.553,1.24309509079,-1.79869942515
0.5535,0.482668204854,0.756888416734
0.554,-0.408733045364,-0.837481334127
0.5545,0.246383342497,-0.21165380794
0.555,1.1731554823,-1.12033071961
0.5555,1.37895727834,0.315959117897
0.556,-0.541326870145,0.508279946981
0.5565,-0.940509537632,1.15105426177
0.557,0.0822794603811,-0.586695827717
0.5575,-0.578852456631,1.73130951369
0.558,0.02976558628,-2.13464915779
0.5585,-0.848739298867,0.460483160576
0.559,0.35293844193,0.119470772991
0.5595,0.543203705295,-1.2349606538
0.56,1.49671259795,0.829755512218
0.5605,1.29069932701,-1.19530033035
0.561,0.257318930617,0.346626262298
0.5615,-0.850934275644,0.423740408415
0.562,0.881885087169,0.83096753872
0.5625,-0.613301020607,0.71304949236
0.563,-1.38964942831,-2.00414203501
0.5635,-0.27810835162,-0.979162708838
0.564,-1.32641164626,0.217733682993
0.5645,1.84497489536,-1.87787007809
0.565,1.05143276517,1.13540942541
0.5655,1.30802765182,0.520270920212
0.566,-0.485679584882,1.15213811573
0.5665,-0.190341943525,0.488408584088
0.567,0.128608171173,1.72765022058
0.5675,-0.48603888979,-0.592997717801
0.568,-0.0502775044486,0.96189787918
0.5685,0.339687630863,1.25462619131
0.569,-0.785478214758,-1.06968933951
0.5695,-0.133284954688,2.0685508577
0.57,1.17526509019,0.901073821762
0.5705,0.0803668606995,-0.0747997950471
0.571,-1.8271843,-0.366513203438
0.5715,-0.993189798058,0.84079272562
0.572,-0.761223680863,0.723680799479
0.5725,-0.526598341412,-2.2975570215
0.573,0.122224221385,0.478406149089
0.5735,-0.957195175221,-0.340444810183
0.574,1.47815095542,-0.24516463193
0.5745,-0.277172817247,-2.22407947605
0.575,0.424379080263,0.448374986415
0.5755,-0.930080796246,0.84167838302
0.576,-2.11569715851,0.611573746885
0.5765,0.407144404013,0.494637823304
0.577,0.733337366426,-0.727186653098
0.5775,0.925444792087,0.521512159657
0.578,-0.161215373477,-0.583041061632
0.5785,0.129649772798,0.391163063185
0.579,-0.879089260032,0.50172028448
0.5795,-1.63449142593,0.186070811644
0.58,0.020600266394,1.58253572536
0.5805,0.446734321786,-0.929111358077
0.581,0.414806776883,-1.70890865388
0.5815,0.797763326238,0.939415496567
0.582,0.922560245555,-0.668220511067
0.5825,0.746845845885,-1.19486915987
0.583,0.711439442212,0.558602671761
0.5835,0.211144981391,0.594633602961
0.584,-0.599355577982,-1.50516547499
0.5845,-2.00258192716,-0.284742215734
0.585,0.173206387023,0.954557685741
0.5855,1.33923971412,2.15100224092
0.586,0.458649247633,-0.409561976212
0.5865,1.92750512857,1.62672002157
0.587,0.708123800756,0.654421928307
0.5875,-1.94609600331,-0.298828902965
0.588,1.13956054685,-1.69806278051
0.5885,-0.798727913382,-0.265734427552
0.589,0.0317830643571,-0.155677297363
0.5895,-0.272022423957,0.660733249738
0.59,0.101480753075,-0.523687587384
0.5905,1.76867782198,0.108722690977
0.591,1.35014543496,1.23110849322
0.5915,-1.18098525513,1.62613686089
0.592,0.607903898617,-1.91930925112
0.5925,-0.507412178713,-1.83138322838
0.593,1.46632138178,-0.67213979516
0.5935,1.79176442262,0.0875749031442
0.594,-0.142157158282,1.44979581943
0.5945,1.2460244876,-2.40208109792
0.595,1.35864686662,-1.10189854526
0.5955,1.06632220326,0.209594785718
0.596,1.44219432846,-0.54854348322
0.5965,0.231748760916,0.606523405492
0.597,0.723476177802,0.357587551902
0.5975,0.333652506963,1.85301543752
0.598,0.459448449236,-0.48417171422
0.5985,0.369187956806,-0.294150856718
0.599,-1.71284988888,0.429816869845
0.5995,0.183695705495,-0.239543293922
0.6,1.40731578913,0.511258068948
0.6005,-0.950406586293,-0.603296489325
0.601,-0.177371747068,1.27954040418
0.6015,-2.65730782119,0.563202294402
0.602,0.597425784329,0.255260877071
0.6025,0.327295804239,-0.0332702142947
0.603,1.09680569948,-1.24883035522
0.6035,1.71563545655,0.327094272411
0.604,-0.622198920618,0.0507024349158
0.6045,-0.494711375992,-0.830109747794
0.605,0.725323443672,0.667622042583
0.6055,-0.298843466982,0.0696981839556
0.606,0.81607709873,1.49024422155
0.6065,-1.4809753091,0.840965863128
0.607,-0.116487284206,-0.802638734746
0.6075,-0.922286456523,0.0923616887126
0.608,-1.39277256585,1.55853568235
0.6085,0.25647849109,0.166648031671
0.609,-0.987706781604,0.308988532025
0.6095,-0.493451706145,1.55666867996
0.61,-0.422998902205,-1.23947498565
0.6105,-2.76479486252,-0.986553290216
0.611,0.706782210846,0.551798812764
0.6115,0.346843921135,0.0679727079647
0.612,0.216270368353,1.39880290129
0.6125,-0.306989086267,-0.975042425708
0.613,1.39398859225,-1.01791655292
0.6135,0.338884731762,-1.55169058859
0.614,-1.03111602022,0.629774262384
0.6145,0.41321689234,2.80727663023
0.615,1.16904929658,0.767644233635
0.6155,-0.0763423270611,2.11393208674
0.616,-0.0264741719266,-0.180714273815
0.6165,0.49008882297,-0.906356960629
0.617,0.791707551595,2.10513226308
0.6175,0.489675609547,0.208777249939
0.618,-0.298337145999,0.222482805555
0.6185,0.694855543858,0.742456978228
0.619,-0.171173536405,0.889235027723
0.6195,-0.225573679815,0.0667224841826
0.62,1.24418348284,0.649722831842
0.6205,-0.279627675724,-0.237305485489
0.621,-0.779633545794,-1.1701560333
0.6215,0.568325833572,0.524090040995
0.622,-0.883750088853,-0.660811981494
0.6225,1.16363553205,0.551498570128
0.623,0.125540587489,-1.29243765962
0.6235,1.0462616703,-0.859471280299
0.624,0.0412121675303,-1.13957841572
0.6245,-0.976708585177,0.881539936186
0.625,-2.78292608846,0.480418021244
0.6255,-0.891866018932,-0.734086314164
0.626,1.14158149311,-0.115069831062
0.6265,-0.466104265339,0.0120846218149
0.627,0.883054504468,1.96884748642
0.6275,1.08568683231,-0.502088911033
0.628,-1.64534286167,-1.14331574044
0.6285,-0.418182243585,0.471197068346
0.629,-0.135986028,-2.01476766039
0.6295,1.43457073795,0.272050090425
0.63,1.5686343499,-0.109969531612
0.6305,-0.724543279531,-2.1997596898
0.631,0.656657211895,-1.25184946481
0.6315,0.333895840158,1.00230376579
0.632,-1.09737395415,0.960651470024
0.6325,1.0935123644,0.790527799684
0.633,1.69039543275,-1.02739259196
0.6335,-1.04525750884,-0.123092737703
0.634,0.649701373291,-1.3594770027
0.6345,-0.689658341081,0.959358052934
0.635,1.0566998125,-1.31706379353
0.6355,1.09126373562,0.118965796937
0.636,-0.350360334959,0.717867518034
0.6365,-0.18499723732,1.35324113657
0.637,1.59584989387,0.407155063092
0.6375,-0.201638296268,1.14605468104
0.638,1.05506232105,0.994502606439
0.6385,-1.74595534528,-0.537970135777
0.639,-1.48437017873,-1.0758251525
0.6395,1.04178369783,-1.03855077954
0.64,0.219263953396,0.153336290309
0.6405,-0.329528241951,-2.44608097711
0.641,-1.1363334285,2.70421344399
0.6415,0.168469331576,0.684127757972
0.642,-1.38458251822,0.502310937893
0.6425,-0.224158539037,-0.22811874909
0.643,0.593720224529,0.162620184233
0.6435,-0.351243764677,0.943364200492
0.644,-1.6490870301,-0.0949532145059
0.6445,-1.7523511582,-0.892208947952
0.645,-0.547394757328,1.46804893979
0.6455,-2.33182135425,-0.395733645135
0.646,0.684364141787,0.730666049879
0.6465,-0.811967794054,0.0540859932182
0.647,-0.734429947338,-0.567075899317
0.6475,-0.471438877587,-2.38479587751
0.648,-0.88139913328,1.26038310474
0.6485,1.21419015767,-1.11420885371
0.649,-0.773970733973,0.438484890516
0.6495,-1.32488619119,-0.651953368514
0.65,0.94824994036,1.10886316507
0.6505,-0.814427999943,0.315601494112
0.651,1.37717208091,-1.2772194526
0.6515,0.614150170192,-0.244859397283
0.652,-0.534600318575,1.83791113031
0.6525,-3.04186956605e-05,0.505466399211
0.653,-1.117542496,1.56932493085
0.6535,-1.21983057235,0.367565590336
0.654,1.01917516249,1.88009149992
0.6545,-0.443575948618,-0.919041581863
0.655,-0.257044398407,0.902410883277
0.6555,-0.563553702516,0.205305782377
0.656,0.0479318272179,-0.121561433384
0.6565,-0.361946731315,-1.07877960453
0.657,-0.00677860287236,-2.05091202973
0.6575,-0.00327562891539,0.390444266203
0.658,1.27655907991,0.330189374359
0.6585,-0.516676850825,-1.46765365245
0.659,-0.13096257609,-0.427353901774
0.6595,0.101386094704,0.0548832785543
0.66,-0.946340243888,0.464024131636
0.6605,0.471902319671,-0.559026199978
0.661,-0.128310467102,-0.42617855308
0.6615,-0.584048250841,0.341303873652
0.662,-0.785183870711,0.0363891781226
0.6625,-0.103484577039,-1.21146770289
0.663,0.198487234479,0.630891348213
0.6635,0.397332062964,-0.445982231342
0.664,0.697436624846,0.402748805066
0.6645,-0.323033442778,0.446805992099
0.665,1.31582679819,0.646501616367
0.6655,0.109517250586,-0.676551047028
0.666,1.08222882506,-0.109655209615
0.6665,-0.31048945645,0.939436936932
0.667,1.11785717616,-2.7727225887
0.6675,0.077334274627,-0.686235151482
0.668,-0.693636496229,-1.96210594032
0.6685,-0.380153242008,-0.262824218604
0.669,0.249638489746,-0.237598265047
0.6695,-1.59774228453,0.626181395322
0.67,0.24455808074,1.32809639398
0.6705,-1.9218044028,-0.270648440167
0.671,0.207910365132,1.45116689307
0.6715,-0.794387438319,-1.02400791577
0.672,-1.18886950733,0.448314696896
0.6725,-0.541686395927,0.795869617977
0.673,1.27801388854,1.19498638076
0.6735,1.69162956584,-2.2648526954
0.674,-0.331460579501,1.45945140198
0.6745,1.44141800383,1.06022143533
0.675,0.332880116002,-0.795317954677
0.6755,1.73907416075,-0.559952152133
0.676,0.135156642257,-1.0457233263
0.6765,0.760298585823,-1.13282320344
0.677,-0.95894293432,1.06680283916
0.6775,1.28432241509,-1.06541958919
0.678,0.912778449101,-1.07937375516
0.6785,1.23463441304,0.464758551758
0.679,1.66114438569,0.040647257643
0.6795,-0.23118747484,1.59579286987
0.68,0.533041334825,-0.243056115248
0.6805,-1.74736103376,0.85066369747
0.681,-0.785774983874,0.03466757325
0.6815,-1.12254131709,1.57612705774
0.682,0.901002858995,0.578832758501
0.6825,0.677346444784,1.18713782106
0.683,0.503411803064,-0.0603794813879
0.6835,0.287667545618,-0.275535090434
0.684,2.13706487335,-1.74792910026
0.6845,0.989757979674,0.933225874833
0.685,-0.389367887916,-0.516803970396
0.6855,1.85260885967,0.01379013073
0.686,1.84702359066,1.38464473447
0.6865,1.00819080383,-0.354683110611
0.687,-2.08492182807,-0.540180723011
0.6875,-0.770035380236,-0.994743196286
0.688,0.60227771329,1.30092584294
0.6885,-0.188394657683,0.448327434208
0.689,-1.47577776927,1.30517678783
0.6895,0.267017777564,-0.287968659263
0.69,-0.593777897931,-0.677844133086
0.6905,0.411679936337,0.991910057075
0.691,0.420505885457,-0.29055311678
0.6915,1.61913878634,-1.86812974562
0.692,-0.742017303947,0.619958473888
0.6925,1.22101774284,0.0310452559443
0.693,-0.800165398985,0.319580347092
0.6935,1.19340230737,1.56207050269
0.694,0.648211702689,0.20256201929
0.6945,0.568280809185,-0.879178658399
0.695,0.285226745272,-0.714136715611
0.6955,-0.541309655071,-0.842394927572
0.696,0.531151976422,0.360483188309
0.6965,0.678025784215,1.35016527579
0.697,1.34524212732,0.497663789915
0.6975,0.501689262926,-1.42915429182
0.698,0.590555138996,-0.550387092652
0.6985,-0.969516120205,-0.938731757881
0.699,-1.63136110713,-0.0535961148556
0.6995,0.260574526473,-0.561186083474
0.7,2.42468812887,-0.145575511045
0.7005,-0.0655523134704,-0.137491103351
0.701,-0.845024634553,-0.644167202008
0.7015,-2.56663257976,-1.79189246699
0.702,0.636487095665,0.548099727563
0.7025,-0.941959187086,0.0349043697889
0.703,-0.593290117754,1.42682425102
0.7035,0.308547030972,1.16761070104
0.704,0.689391488113,0.0693877618669
0.7045,1.93140094117,-1.19511416868
0.705,1.28165368356,0.0440417451938
0.7055,0.743919814634,-0.808533061569
0.706,0.0136822807306,-0.00813052722829
0.7065,-1.16837480861,-0.699209674427
0.707,-0.229209653533,1.72061446497
0.7075,0.988589777427,-0.320825424109
0.708,-2.22518697099,0.632175977102
0.7085,-0.0563905069289,-1.18604576658
0.709,1.55911669741,0.158296330613
0.7095,0.942896970028,1.40617315304
0.71,-0.249577427757,0.231132372006
0.7105,-0.318568680096,-0.610531443719
0.711,0.65847148979,0.714843707145
0.7115,-0.217947611258,0.237650765883
0.712,0.577812841937,0.978164620599
