t_ms,x_µm,ξ_µm,p_ac_Pa,V_V
1.328,-5.14439533781506,-1.028879067563012,-0.1028879067563012,-0.257219766890753
1.332,-5.03623201635761,-1.007246403271522,-0.10072464032715221,-0.2518116008178805
1.336,-4.927273415482916,-0.9854546830965832,-0.09854546830965832,-0.2463636707741458
1.34,-4.817536741017153,-0.9635073482034305,-0.09635073482034306,-0.24087683705085763
1.344,-4.707039321653324,-0.9414078643306649,-0.0941407864330665,-0.23535196608266623
1.348,-4.595798606214884,-0.9191597212429768,-0.0919159721242977,-0.2297899303107442
1.352,-4.483832160900319,-0.8967664321800639,-0.08967664321800639,-0.22419160804501598
1.356,-4.371157666509333,-0.8742315333018666,-0.08742315333018667,-0.21855788332546666
1.36,-4.25779291565073,-0.8515585831301459,-0.08515585831301459,-0.21288964578253647
1.364,-4.143755809932835,-0.8287511619865671,-0.08287511619865671,-0.20718779049664177
1.368,-4.029064357136628,-0.8058128714273256,-0.08058128714273256,-0.2014532178568314
1.372,-3.9137366683720245,-0.7827473336744049,-0.0782747333674405,-0.1956868334186012
1.3760000000000001,-3.7977909552180105,-0.7595581910436021,-0.07595581910436022,-0.18988954776090053
1.3800000000000001,-3.6812455268467783,-0.7362491053693556,-0.07362491053693557,-0.1840622763423389
1.3840000000000001,-3.5641187871325126,-0.7128237574265025,-0.07128237574265026,-0.17820593935662563
1.3880000000000001,-3.446429231745167,-0.6892858463490333,-0.06892858463490334,-0.17232146158725833
1.3920000000000001,-3.32819544522987,-0.665639089045974,-0.0665639089045974,-0.1664097722614935
1.3960000000000001,-3.2094360980720977,-0.6418872196144195,-0.06418872196144196,-0.16047180490360488
1.4000000000000001,-3.0901699437494674,-0.6180339887498935,-0.06180339887498935,-0.15450849718747336
1.4040000000000001,-2.97041581577035,-0.59408316315407,-0.059408316315406995,-0.1485207907885175
1.408,-2.8501926246997695,-0.5700385249399539,-0.057003852493995394,-0.14250963123498847
1.412,-2.7295193551732595,-0.5459038710346519,-0.05459038710346519,-0.13647596775866297
1.416,-2.6084150628989757,-0.5216830125797951,-0.05216830125797951,-0.13042075314494878
1.42,-2.486898871648553,-0.4973797743297106,-0.049737977432971064,-0.12434494358242765
1.424,-2.364989970237251,-0.4729979940474502,-0.04729979940474502,-0.11824949851186255
1.428,-2.242707609493815,-0.448541521898763,-0.044854152189876303,-0.11213538047469075
1.432,-2.120071099220557,-0.4240142198441114,-0.042401421984411145,-0.10600355496102785
1.436,-1.9970998051440711,-0.3994199610288142,-0.039941996102881426,-0.09985499025720355
1.44,-1.873813145857255,-0.374762629171451,-0.0374762629171451,-0.09369065729286274
1.444,-1.7502305897527681,-0.3500461179505536,-0.03500461179505537,-0.0875115294876384
1.448,-1.6263716519488427,-0.32527433038976855,-0.03252743303897686,-0.08131858259744214
1.452,-1.502255891207576,-0.30045117824151524,-0.030045117824151524,-0.07511279456037881
1.456,-1.3779029068463853,-0.27558058136927704,-0.027558058136927705,-0.06889514534231926
1.46,-1.253332335643046,-0.2506664671286092,-0.02506664671286092,-0.0626666167821523
1.464,-1.1285638487348193,-0.22571276974696386,-0.022571276974696387,-0.056428192436740965
1.468,-1.0036171485121592,-0.20072342970243184,-0.020072342970243184,-0.05018085742560796
1.472,-0.878511965507432,-0.17570239310148641,-0.01757023931014864,-0.043925598275371604
1.476,-0.7532680552793354,-0.15065361105586708,-0.015065361105586709,-0.03766340276396677
1.48,-0.6279051952931409,-0.1255810390586282,-0.01255810390586282,-0.03139525976465705
1.484,-0.5024431817976928,-0.10048863635953856,-0.010048863635953857,-0.02512215908988464
1.488,-0.3769018266993504,-0.07538036533987008,-0.007538036533987009,-0.01884509133496752
1.492,-0.25130095443337874,-0.05026019088667575,-0.0050260190886675755,-0.012565047721668937
1.496,-0.12566039883352897,-0.025132079766705794,-0.0025132079766705794,-0.0062830199416764486
1.5,-1.8369701987210296e-15,-3.6739403974420594e-16,-3.6739403974420595e-17,-9.184850993605148e-17
1.504,0.12566039883351643,0.025132079766703286,0.0025132079766703288,0.0062830199416758215
1.508,0.2513009544333751,0.050260190886675014,0.005026019088667502,0.012565047721668754
1.512,0.37690182669933786,0.07538036533986757,0.007538036533986757,0.018845091334966892
1.516,0.5024431817976891,0.10048863635953782,0.010048863635953783,0.025122159089884456
1.52,0.6279051952931372,0.12558103905862744,0.012558103905862745,0.03139525976465686
1.524,0.753268055279323,0.15065361105586458,0.015065361105586459,0.037663402763966146
1.528,0.8785119655074285,0.1757023931014857,0.01757023931014857,0.04392559827537142
1.532,1.0036171485121468,0.20072342970242935,0.020072342970242935,0.050180857425607336
1.536,1.1285638487348157,0.22571276974696314,0.022571276974696314,0.056428192436740784
1.54,1.2533323356430335,0.2506664671286067,0.02506664671286067,0.06266661678215167
1.544,1.3779029068463817,0.2755805813692763,0.027558058136927632,0.06889514534231908
1.548,1.5022558912075636,0.30045117824151274,0.030045117824151275,0.07511279456037818
1.552,1.6263716519488303,0.32527433038976605,0.03252743303897661,0.08131858259744151
1.556,1.7502305897527646,0.3500461179505529,0.03500461179505529,0.08751152948763823
1.56,1.8738131458572427,0.37476262917144854,0.037476262917144856,0.09369065729286213
1.564,1.9970998051440674,0.3994199610288135,0.03994199610288135,0.09985499025720337
1.568,2.120071099220545,0.424014219844109,0.0424014219844109,0.10600355496102724
1.572,2.242707609493811,0.4485415218987623,0.044854152189876234,0.11213538047469057
1.576,2.3649899702372386,0.47299799404744775,0.047299799404744776,0.11824949851186194
1.58,2.4868988716485494,0.49737977432970987,0.04973797743297099,0.12434494358242747
1.584,2.6084150628989633,0.5216830125797927,0.05216830125797927,0.13042075314494816
1.588,2.729519355173247,0.5459038710346494,0.05459038710346495,0.13647596775866236
1.592,2.850192624699766,0.5700385249399532,0.057003852493995325,0.1425096312349883
1.596,2.9704158157703464,0.5940831631540693,0.05940831631540693,0.14852079078851732
1.6,3.0901699437494723,0.6180339887498945,0.06180339887498945,0.15450849718747361
1.604,3.209436098072094,0.6418872196144189,0.06418872196144189,0.16047180490360471
1.608,3.3281954452298668,0.6656390890459734,0.06656390890459733,0.16640977226149334
1.612,3.4464292317451632,0.6892858463490327,0.06892858463490327,0.17232146158725817
1.616,3.564118787132509,0.7128237574265018,0.07128237574265019,0.17820593935662546
1.62,3.6812455268467743,0.7362491053693548,0.07362491053693548,0.1840622763423387
1.624,3.797790955218007,0.7595581910436013,0.07595581910436014,0.18988954776090033
1.6280000000000001,3.9137366683720294,0.7827473336744059,0.07827473336744059,0.19568683341860146
1.6320000000000001,4.029064357136624,0.8058128714273249,0.0805812871427325,0.20145321785683123
1.6360000000000001,4.14375580993284,0.8287511619865681,0.08287511619865681,0.20718779049664202
1.6400000000000001,4.257792915650726,0.8515585831301452,0.08515585831301453,0.2128896457825363
1.6440000000000001,4.37115766650933,0.874231533301866,0.0874231533301866,0.2185578833254665
1.6480000000000001,4.483832160900317,0.8967664321800632,0.08967664321800634,0.2241916080450158
1.6520000000000001,4.595798606214881,0.9191597212429763,0.09191597212429764,0.22978993031074407
1.6560000000000001,4.707039321653329,0.9414078643306658,0.09414078643306659,0.23535196608266645
1.6600000000000001,4.8175367410171495,0.9635073482034299,0.096350734820343,0.24087683705085747
1.6640000000000001,4.927273415482921,0.9854546830965842,0.09854546830965843,0.24636367077414606
1.668,5.036232016357599,1.0072464032715198,0.10072464032715199,0.25181160081787995
1.672,5.144395337815056,1.0288790675630113,0.10288790675630113,0.2572197668907528
1.676,5.251746299612957,1.0503492599225914,0.10503492599225915,0.26258731498064786
1.68,5.35826794978996,1.071653589957992,0.10716535899579921,0.267913397489498
1.684,5.463943467342686,1.0927886934685371,0.10927886934685371,0.2731971733671343
1.688,5.568756164881876,1.1137512329763752,0.11137512329763753,0.2784378082440938
1.692,5.672689491267562,1.1345378982535124,0.11345378982535125,0.2836344745633781
1.696,5.775727034222666,1.1551454068445333,0.11551454068445333,0.2887863517111333
1.7,5.877852522924729,1.1755705045849458,0.11755705045849459,0.29389262614623646
1.704,5.97904983057518,1.195809966115036,0.11958099661150362,0.298952491528759
1.708,6.079302976946047,1.2158605953892094,0.12158605953892095,0.30396514884730236
1.712,6.178596130903344,1.2357192261806689,0.12357192261806689,0.3089298065451672
1.716,6.276913612906999,1.2553827225813998,0.12553827225814,0.31384568064534996
1.72,6.374239897486893,1.2748479794973786,0.12748479794973785,0.31871199487434465
1.724,6.47055961569444,1.294111923138888,0.1294111923138888,0.323527980784722
1.728,6.5658575575295615,1.3131715115059124,0.13131715115059125,0.3282928778764781
1.732,6.660118674342508,1.3320237348685016,0.13320237348685016,0.3330059337171254
1.736,6.753328081210244,1.3506656162420487,0.13506656162420488,0.3376664040605122
1.74,6.845471059286879,1.369094211857376,0.1369094211857376,0.342273552964344
1.744,6.9365330581280435,1.3873066116256088,0.1387306611625609,0.3468266529064022
1.748,7.026499697988493,1.4052999395976986,0.14052999395976987,0.35132498489942465
1.752,7.115356772092849,1.4230713544185698,0.142307135441857,0.35576783860464245
1.756,7.203090248879066,1.4406180497758132,0.14406180497758134,0.3601545124439533
1.76,7.289686274214112,1.4579372548428224,0.14579372548428224,0.3644843137107056
1.764,7.375131173581737,1.4750262347163474,0.14750262347163476,0.36875655867908685
1.768,7.459411454241814,1.4918822908483629,0.14918822908483628,0.3729705727120907
1.772,7.542513807361038,1.5085027614722075,0.15085027614722077,0.3771256903680519
1.776,7.624425110114479,1.5248850220228958,0.1524885022022896,0.38122125550572394
1.78,7.7051324277578885,1.5410264855515776,0.15410264855515776,0.3852566213878944
1.784,7.784623015670236,1.5569246031340471,0.15569246031340472,0.3892311507835118
1.788,7.862884321366186,1.5725768642732372,0.15725768642732374,0.3931442160683093
1.792,7.939903986478351,1.58798079729567,0.15879807972956703,0.3969951993239175
1.796,8.015669848708765,1.6031339697417528,0.1603133969741753,0.4007834924354382
1.8,8.090169943749473,1.6180339887498947,0.16180339887498948,0.40450849718747367
1.804,8.163392507171833,1.6326785014343668,0.1632678501434367,0.4081696253585917
1.808,8.235325976284274,1.647065195256855,0.1647065195256855,0.4117662988142137
1.812,8.305958991958127,1.6611917983916253,0.16611917983916255,0.41529794959790634
1.816,8.375280400421413,1.6750560800842826,0.1675056080084283,0.41876402002107066
1.82,8.443279255020151,1.6886558510040304,0.16886558510040306,0.4221639627510076
1.824,8.509944817946916,1.7019889635893832,0.17019889635893834,0.4254972408973458
1.828,8.575266561936521,1.7150533123873042,0.17150533123873044,0.42876332809682605
1.832,8.63923417192835,1.7278468343856703,0.17278468343856704,0.4319617085964176
1.836,8.701837546695256,1.7403675093390512,0.17403675093390514,0.4350918773347628
1.84,8.763066800438631,1.7526133600877263,0.17526133600877264,0.43815334002193157
1.844,8.822912264349533,1.7645824528699066,0.17645824528699067,0.44114561321747664
1.848,8.881364488135446,1.7762728976270892,0.17762728976270892,0.4440682244067723
1.852,8.938414241512636,1.787682848302527,0.17876828483025273,0.4469207120756318
1.856,8.994052515663713,1.7988105031327424,0.17988105031327425,0.4497026257831856
1.86,9.048270524660193,1.8096541049320387,0.1809654104932039,0.4524135262330097
1.864,9.101059706849956,1.820211941369991,0.18202119413699913,0.4550529853424978
1.868,9.152411726209175,1.830482345241835,0.1830482345241835,0.45762058631045877
1.872,9.202318473658703,1.8404636947317405,0.18404636947317407,0.46011592368293514
1.8760000000000001,9.250772068344578,1.8501544136689154,0.18501544136689155,0.46253860341722886
1.8800000000000001,9.297764858882514,1.859552971776503,0.1859552971776503,0.46488824294412573
1.8840000000000001,9.343289424566121,1.8686578849132243,0.18686578849132243,0.46716447122830607
1.8880000000000001,9.387338576538738,1.8774677153077477,0.1877467715307748,0.4693669288269369
1.8920000000000001,9.429905358928647,1.8859810717857293,0.18859810717857295,0.4714952679464323
1.8960000000000001,9.470983049947442,1.8941966099894882,0.18941966099894883,0.47354915249737206
1.9000000000000001,9.510565162951535,1.902113032590307,0.1902113032590307,0.47552825814757677
1.9040000000000001,9.548645447466429,1.909729089493286,0.1909729089493286,0.4774322723733215
1.9080000000000001,9.585217890173759,1.9170435780347517,0.19170435780347517,0.4792608945086879
1.9120000000000001,9.620276715860857,1.9240553431721714,0.19240553431721716,0.48101383579304285
1.9160000000000001,9.65381638833274,1.9307632776665478,0.1930763277666548,0.48269081941663694
1.92,9.685831611286309,1.937166322257262,0.19371663222572622,0.4842915805643155
1.924,9.716317329146737,1.9432634658293473,0.19432634658293474,0.4858158664573368
1.928,9.74526872786577,1.949053745573154,0.1949053745573154,0.4872634363932885
1.932,9.772681235681933,1.9545362471363867,0.1954536247136387,0.4886340617840967
1.936,9.798550523842467,1.9597101047684933,0.19597101047684934,0.4899275261921233
1.94,9.822872507286887,1.9645745014573774,0.19645745014573776,0.49114362536434436
1.944,9.845643345292052,1.9691286690584104,0.19691286690584106,0.4922821672646026
1.948,9.86685944207868,1.9733718884157359,0.19733718884157359,0.49334297210393396
1.952,9.88651744737914,1.977303489475828,0.1977303489475828,0.494325872368957
1.956,9.904614256966513,1.9809228513933024,0.19809228513933025,0.4952307128483256
1.96,9.921147013144777,1.9842294026289553,0.19842294026289553,0.4960573506572388
1.964,9.936113105200084,1.9872226210400168,0.19872226210400168,0.4968056552600042
1.968,9.949510169813001,1.9899020339626003,0.19899020339626006,0.4974755084906501
1.972,9.961336091431724,1.9922672182863448,0.1992267218286345,0.4980668045715862
1.976,9.97158900260614,1.9943178005212279,0.1994317800521228,0.49857945013030697
1.98,9.980267284282716,1.9960534568565431,0.19960534568565433,0.4990133642141358
1.984,9.987369566060174,1.997473913212035,0.1997473913212035,0.49936847830300873
1.988,9.992894726405892,1.9985789452811784,0.19985789452811786,0.4996447363202946
1.992,9.996841892833,1.9993683785665999,0.19993683785666,0.49984209464164997
1.996,9.99921044203816,1.9998420884076322,0.19998420884076323,0.49996052210190806
2.0,10.0,2.0,0.2,0.5
2.004,9.99921044203816,1.9998420884076322,0.19998420884076323,0.49996052210190806
2.008,9.996841892833,1.9993683785666,0.19993683785666003,0.49984209464165
2.012,9.992894726405892,1.9985789452811784,0.19985789452811786,0.4996447363202946
2.016,9.987369566060176,1.9974739132120352,0.19974739132120353,0.4993684783030088
2.02,9.980267284282716,1.9960534568565431,0.19960534568565433,0.4990133642141358
2.024,9.97158900260614,1.9943178005212279,0.1994317800521228,0.49857945013030697
2.028,9.961336091431725,1.992267218286345,0.19922672182863452,0.49806680457158625
2.032,9.949510169813003,1.9899020339626006,0.19899020339626006,0.49747550849065014
2.036,9.936113105200084,1.9872226210400168,0.19872226210400168,0.4968056552600042
2.04,9.921147013144779,1.9842294026289558,0.1984229402628956,0.49605735065723894
2.044,9.904614256966513,1.9809228513933026,0.19809228513933028,0.49523071284832565
2.048,9.88651744737914,1.977303489475828,0.1977303489475828,0.494325872368957
2.052,9.866859442078681,1.9733718884157363,0.19733718884157364,0.4933429721039341
2.056,9.845643345292054,1.9691286690584109,0.1969128669058411,0.4922821672646027
2.06,9.822872507286887,1.9645745014573774,0.19645745014573776,0.49114362536434436
2.064,9.79855052384247,1.959710104768494,0.1959710104768494,0.4899275261921235
2.068,9.772681235681937,1.9545362471363874,0.19545362471363875,0.48863406178409685
2.072,9.74526872786577,1.9490537455731543,0.19490537455731544,0.48726343639328856
2.076,9.71631732914674,1.943263465829348,0.1943263465829348,0.485815866457337
2.08,9.685831611286313,1.9371663222572626,0.19371663222572627,0.48429158056431565
2.084,9.65381638833274,1.9307632776665478,0.1930763277666548,0.48269081941663694
2.088,9.62027671586086,1.924055343172172,0.19240553431721721,0.481013835793043
2.092,9.58521789017376,1.9170435780347521,0.19170435780347522,0.47926089450868803
2.096,9.54864544746643,1.9097290894932861,0.1909729089493286,0.47743227237332153
2.1,9.510565162951536,1.9021130325903073,0.19021130325903074,0.4755282581475768
2.104,9.470983049947444,1.8941966099894887,0.18941966099894889,0.47354915249737217
2.108,9.429905358928645,1.885981071785729,0.18859810717857292,0.47149526794643226
2.112,9.38733857653874,1.8774677153077481,0.18774677153077482,0.46936692882693704
2.116,9.343289424566123,1.8686578849132247,0.1868657884913225,0.4671644712283062
2.12,9.297764858882513,1.8595529717765027,0.18595529717765027,0.4648882429441257
2.124,9.250772068344583,1.8501544136689165,0.18501544136689166,0.46253860341722913
2.128,9.202318473658705,1.840463694731741,0.1840463694731741,0.46011592368293525
2.132,9.152411726209177,1.8304823452418353,0.18304823452418353,0.4576205863104588
2.136,9.101059706849957,1.8202119413699915,0.18202119413699916,0.4550529853424979
2.14,9.048270524660197,1.8096541049320392,0.18096541049320392,0.4524135262330098
2.144,8.99405251566371,1.7988105031327422,0.17988105031327423,0.44970262578318554
2.148,8.938414241512637,1.7876828483025275,0.17876828483025275,0.4469207120756319
2.152,8.881364488135448,1.7762728976270896,0.17762728976270897,0.4440682244067724
2.156,8.822912264349531,1.7645824528699063,0.17645824528699064,0.4411456132174766
2.16,8.763066800438638,1.7526133600877276,0.17526133600877278,0.4381533400219319
2.164,8.701837546695257,1.7403675093390516,0.17403675093390517,0.4350918773347629
2.168,8.639234171928354,1.727846834385671,0.17278468343856712,0.43196170859641775
2.172,8.575266561936523,1.7150533123873046,0.17150533123873046,0.42876332809682616
2.176,8.509944817946918,1.7019889635893837,0.17019889635893837,0.4254972408973459
2.18,8.443279255020151,1.6886558510040302,0.16886558510040303,0.42216396275100754
2.184,8.375280400421417,1.6750560800842833,0.16750560800842834,0.4187640200210708
2.188,8.30595899195813,1.661191798391626,0.1661191798391626,0.4152979495979065
2.192,8.235325976284273,1.6470651952568545,0.16470651952568546,0.4117662988142136
2.196,8.163392507171842,1.6326785014343683,0.16326785014343684,0.4081696253585921
2.2,8.090169943749476,1.6180339887498951,0.1618033988749895,0.4045084971874738
2.204,8.015669848708766,1.6031339697417533,0.16031339697417535,0.4007834924354383
2.208,7.939903986478354,1.5879807972956708,0.15879807972956708,0.3969951993239177
2.212,7.862884321366189,1.5725768642732378,0.1572576864273238,0.39314421606830946
2.216,7.784623015670233,1.5569246031340467,0.15569246031340467,0.38923115078351167
2.22,7.70513242775789,1.541026485551578,0.15410264855515782,0.3852566213878945
2.224,7.624425110114482,1.5248850220228964,0.15248850220228966,0.3812212555057241
2.228,7.542513807361035,1.508502761472207,0.1508502761472207,0.37712569036805177
2.232,7.459411454241823,1.4918822908483647,0.14918822908483648,0.37297057271209116
2.236,7.375131173581741,1.475026234716348,0.14750262347163481,0.368756558679087
2.24,7.289686274214116,1.457937254842823,0.14579372548428232,0.3644843137107058
2.244,7.20309024887907,1.4406180497758139,0.1440618049775814,0.36015451244395347
2.248,7.115356772092852,1.4230713544185705,0.14230713544185705,0.3557678386046426
2.2520000000000002,7.026499697988491,1.4052999395976982,0.1405299939597698,0.35132498489942454
2.2560000000000002,6.936533058128047,1.3873066116256094,0.13873066116256094,0.34682665290640236
2.2600000000000002,6.84547105928689,1.369094211857378,0.1369094211857378,0.3422735529643445
2.2640000000000002,6.75332808121024,1.350665616242048,0.1350665616242048,0.337666404060512
2.2680000000000002,6.660118674342518,1.3320237348685036,0.13320237348685035,0.3330059337171259
2.2720000000000002,6.565857557529565,1.313171511505913,0.1313171511505913,0.32829287787647826
2.2760000000000002,6.4705596156944365,1.2941119231388873,0.12941119231388873,0.32352798078472184
2.2800000000000002,6.374239897486897,1.2748479794973793,0.12748479794973794,0.3187119948743448
2.2840000000000003,6.276913612907004,1.2553827225814007,0.12553827225814007,0.3138456806453502
2.2880000000000003,6.178596130903341,1.2357192261806682,0.12357192261806682,0.30892980654516705
2.2920000000000003,6.0793029769460505,1.21586059538921,0.12158605953892102,0.3039651488473025
2.2960000000000003,5.979049830575192,1.1958099661150383,0.11958099661150384,0.2989524915287596
2.3000000000000003,5.8778525229247265,1.1755705045849454,0.11755705045849454,0.29389262614623635
2.3040000000000003,5.775727034222678,1.1551454068445355,0.11551454068445355,0.28878635171113387
2.308,5.67268949126758,1.134537898253516,0.11345378982535159,0.283634474563379
2.312,5.568756164881887,1.1137512329763775,0.11137512329763775,0.27843780824409436
2.316,5.4639434673426965,1.0927886934685394,0.10927886934685394,0.27319717336713484
2.32,5.358267949789979,1.0716535899579958,0.10716535899579958,0.26791339748949894
2.324,5.251746299612962,1.0503492599225923,0.10503492599225923,0.2625873149806481
2.328,5.144395337815075,1.028879067563015,0.10288790675630151,0.25721976689075376
2.332,5.036232016357619,1.0072464032715238,0.10072464032715239,0.25181160081788095
2.336,4.927273415482925,0.985454683096585,0.0985454683096585,0.24636367077414625
2.34,4.817536741017162,0.9635073482034323,0.09635073482034323,0.24087683705085808
2.344,4.707039321653341,0.9414078643306683,0.09414078643306684,0.23535196608266706
2.348,4.595798606214886,0.9191597212429771,0.09191597212429771,0.22978993031074427
2.352,4.483832160900328,0.8967664321800657,0.08967664321800657,0.22419160804501642
2.356,4.371157666509342,0.8742315333018684,0.08742315333018685,0.2185578833254671
2.36,4.257792915650731,0.8515585831301461,0.08515585831301462,0.21288964578253652
2.364,4.143755809932853,0.8287511619865705,0.08287511619865706,0.20718779049664263
2.368,4.029064357136637,0.8058128714273274,0.08058128714273274,0.20145321785683185
2.372,3.913736668372034,0.7827473336744067,0.07827473336744067,0.19568683341860169
2.376,3.7977909552180193,0.7595581910436039,0.07595581910436039,0.18988954776090097
2.38,3.6812455268467876,0.7362491053693575,0.07362491053693575,0.18406227634233938
2.384,3.5641187871325135,0.7128237574265027,0.07128237574265027,0.17820593935662568
2.388,3.446429231745176,0.6892858463490352,0.06892858463490352,0.1723214615872588
2.392,3.3281954452298796,0.6656390890459759,0.0665639089045976,0.16640977226149398
2.396,3.2094360980720986,0.6418872196144197,0.06418872196144197,0.16047180490360494
2.4,3.0901699437494856,0.6180339887498971,0.061803398874989715,0.15450849718747428
2.404,2.9704158157703593,0.5940831631540718,0.05940831631540719,0.14852079078851796
2.408,2.8501926246997704,0.5700385249399541,0.057003852493995415,0.14250963123498853
2.412,2.7295193551732604,0.5459038710346521,0.05459038710346521,0.13647596775866302
2.416,2.6084150628989766,0.5216830125797953,0.052168301257979534,0.13042075314494883
2.42,2.4868988716485543,0.4973797743297108,0.049737977432971085,0.1243449435824277
2.424,2.364989970237252,0.4729979940474504,0.047299799404745047,0.1182494985118626
2.428,2.2427076094938245,0.44854152189876495,0.0448541521898765,0.11213538047469124
2.432,2.1200710992205494,0.4240142198441099,0.04240142198441099,0.10600355496102748
2.436,1.9970998051440811,0.3994199610288162,0.03994199610288163,0.09985499025720405
2.44,1.8738131458572562,0.37476262917145126,0.03747626291714513,0.09369065729286281
2.444,1.7502305897527692,0.35004611795055385,0.03500461179505539,0.08751152948763846
2.448,1.6263716519488438,0.3252743303897688,0.03252743303897688,0.0813185825974422
2.452,1.5022558912075774,0.30045117824151546,0.03004511782415155,0.07511279456037886
2.456,1.3779029068463864,0.27558058136927727,0.02755805813692773,0.06889514534231932
2.46,1.2533323356430472,0.25066646712860946,0.02506664671286095,0.06266661678215237
2.464,1.1285638487348295,0.22571276974696589,0.02257127697469659,0.05642819243674147
2.468,1.0036171485121517,0.20072342970243032,0.02007234297024303,0.05018085742560758
2.472,0.8785119655074423,0.17570239310148844,0.017570239310148845,0.04392559827537211
2.476,0.7532680552793367,0.15065361105586733,0.015065361105586733,0.03766340276396683
2.48,0.627905195293142,0.1255810390586284,0.012558103905862842,0.0313952597646571
2.484,0.5024431817977029,0.10048863635954057,0.010048863635954058,0.025122159089885143
2.488,0.3769018266993517,0.07538036533987033,0.007538036533987033,0.018845091334967583
2.492,0.25130095443337996,0.05026019088667599,0.0050260190886676,0.012565047721668998
2.496,0.1256603988335302,0.02513207976670604,0.002513207976670604,0.00628301994167651
2.5,1.1943401194869634e-14,2.388680238973927e-15,2.3886802389739273e-16,5.971700597434817e-16
2.504,-0.1256603988335241,-0.025132079766704816,-0.002513207976670482,-0.006283019941676204
2.508,-0.251300954433365,-0.050260190886672995,-0.0050260190886673,-0.012565047721668249
2.512,-0.3769018266993366,-0.07538036533986732,-0.007538036533986732,-0.01884509133496683
2.516,-0.5024431817976879,-0.10048863635953757,-0.010048863635953758,-0.025122159089884393
2.52,-0.627905195293127,-0.12558103905862542,-0.012558103905862542,-0.031395259764656354
2.524,-0.7532680552793216,-0.15065361105586433,-0.015065361105586435,-0.03766340276396608
2.528,-0.8785119655074272,-0.17570239310148544,-0.017570239310148544,-0.04392559827537136
2.532,-1.0036171485121455,-0.2007234297024291,-0.02007234297024291,-0.050180857425607274
2.536,-1.1285638487348058,-0.22571276974696114,-0.022571276974696117,-0.056428192436740285
2.54,-1.2533323356430413,-0.25066646712860824,-0.025066646712860824,-0.06266661678215206
2.544,-1.3779029068463715,-0.2755805813692743,-0.027558058136927435,-0.06889514534231858
2.548,-1.5022558912075625,-0.3004511782415125,-0.030045117824151254,-0.07511279456037813
2.552,-1.6263716519488378,-0.32527433038976755,-0.032527433038976754,-0.08131858259744189
2.556,-1.7502305897527546,-0.3500461179505509,-0.03500461179505509,-0.08751152948763773
2.56,-1.8738131458572502,-0.37476262917145003,-0.037476262917145,-0.09369065729286251
2.564,-1.9970998051440665,-0.3994199610288133,-0.03994199610288133,-0.09985499025720332
2.568,-2.1200710992205347,-0.424014219844107,-0.0424014219844107,-0.10600355496102674
2.572,-2.24270760949381,-0.448541521898762,-0.044854152189876206,-0.1121353804746905
2.576,-2.3649899702372377,-0.4729979940474475,-0.047299799404744755,-0.11824949851186188
2.58,-2.486898871648531,-0.4973797743297062,-0.04973797743297062,-0.12434494358242655
2.584,-2.6084150628989624,-0.5216830125797924,-0.05216830125797925,-0.1304207531449481
2.588,-2.729519355173255,-0.545903871034651,-0.0545903871034651,-0.13647596775866275
2.592,-2.850192624699756,-0.5700385249399512,-0.05700385249399512,-0.1425096312349878
2.596,-2.9704158157703535,-0.5940831631540707,-0.05940831631540708,-0.14852079078851768
2.6,-3.090169943749471,-0.6180339887498942,-0.061803398874989424,-0.15450849718747356
2.604,-3.2094360980720844,-0.6418872196144169,-0.0641887219614417,-0.16047180490360421
2.608,-3.3281954452298654,-0.6656390890459731,-0.06656390890459732,-0.16640977226149328
2.612,-3.4464292317451624,-0.6892858463490324,-0.06892858463490324,-0.1723214615872581
2.616,-3.564118787132508,-0.7128237574265016,-0.07128237574265016,-0.1782059393566254
2.62,-3.681245526846773,-0.7362491053693546,-0.07362491053693547,-0.18406227634233865
2.624,-3.797790955217998,-0.7595581910435996,-0.07595581910435996,-0.1898895477608999
2.628,-3.91373666837202,-0.782747333674404,-0.0782747333674404,-0.195686833418601
2.632,-4.029064357136631,-0.8058128714273263,-0.08058128714273263,-0.20145321785683157
2.636,-4.1437558099328395,-0.8287511619865678,-0.08287511619865678,-0.20718779049664196
2.64,-4.257792915650717,-0.8515585831301434,-0.08515585831301435,-0.21288964578253586
2.644,-4.371157666509329,-0.8742315333018658,-0.08742315333018658,-0.21855788332546644
2.648,-4.483832160900315,-0.896766432180063,-0.08967664321800631,-0.22419160804501576
2.652,-4.595798606214864,-0.9191597212429728,-0.0919159721242973,-0.2297899303107432
2.656,-4.707039321653336,-0.9414078643306671,-0.09414078643306673,-0.23535196608266679
2.66,-4.817536741017156,-0.9635073482034312,-0.09635073482034312,-0.2408768370508578
2.664,-4.9272734154829125,-0.9854546830965825,-0.09854546830965825,-0.24636367077414562
2.668,-5.036232016357598,-1.0072464032715196,-0.10072464032715196,-0.2518116008178799
2.672,-5.144395337815063,-1.0288790675630126,-0.10288790675630127,-0.25721976689075315
2.676,-5.2517462996129485,-1.0503492599225897,-0.10503492599225897,-0.2625873149806474
2.68,-5.358267949789966,-1.0716535899579933,-0.10716535899579933,-0.26791339748949833
2.684,-5.463943467342684,-1.092788693468537,-0.1092788693468537,-0.2731971733671342
2.688,-5.568756164881882,-1.1137512329763763,-0.11137512329763764,-0.2784378082440941
2.692,-5.672689491267561,-1.1345378982535121,-0.11345378982535122,-0.28363447456337804
