exceedance_percent,level_descending_dB
18.1,59.0169946398
18.1166666667,59.0161607963
18.1333333333,59.0130107746
18.15,59.01115371
18.1666666667,59.0101461654
18.1833333333,59.0056869503
18.2,59.0030965548
18.2166666667,59.0027987334
18.2333333333,59.0023609635
18.25,59.0023309732
18.2666666667,59.0007628217
18.2833333333,58.9975119117
18.3,58.9953183894
18.3166666667,58.9872084187
18.3333333333,58.9868942646
18.35,58.9861453255
18.3666666667,58.9802278062
18.3833333333,58.9748234819
18.4,58.9741971562
18.4166666667,58.9739297958
18.4333333333,58.9728213805
18.45,58.9722772141
18.4666666667,58.9713695363
18.4833333333,58.9689392325
18.5,58.967767634
18.5166666667,58.964153365
18.5333333333,58.9610049323
18.55,58.9601878943
18.5666666667,58.9572698601
18.5833333333,58.9560553306
18.6,58.9549046234
18.6166666667,58.954333383
18.6333333333,58.9531698576
18.65,58.9511143606
18.6666666667,58.9509518569
18.6833333333,58.9495285346
18.7,58.9459726997
18.7166666667,58.9457812654
18.7333333333,58.9452772757
18.75,58.9410167584
18.7666666667,58.9397167148
18.7833333333,58.9374906825
18.8,58.9312982171
18.8166666667,58.9270406565
18.8333333333,58.9199005517
18.85,58.9182280276
18.8666666667,58.9178327256
18.8833333333,58.917795984
18.9,58.91277392
18.9166666667,58.9106704216
18.9333333333,58.9097561516
18.95,58.9054679946
18.9666666667,58.9048378418
18.9833333333,58.9041101518
19,58.8979976666
19.0166666667,58.8912990351
19.0333333333,58.8890976629
19.05,58.888790438
19.0666666667,58.8836854165
19.0833333333,58.8824464766
19.1,58.8786427905
19.1166666667,58.8763684113
19.1333333333,58.8745347409
19.15,58.8720746453
19.1666666667,58.8720734615
19.1833333333,58.8717792785
19.2,58.8701802572
19.2166666667,58.8697588483
19.2333333333,58.8685331178
19.25,58.8677205336
19.2666666667,58.8672084536
19.2833333333,58.8618641318
19.3,58.8596849245
19.3166666667,58.8595487837
19.3333333333,58.858622504
19.35,58.8585030218
19.3666666667,58.8558850354
19.3833333333,58.8539143462
19.4,58.8521885217
19.4166666667,58.845022145
19.4333333333,58.8443316681
19.45,58.8434326556
19.4666666667,58.8430629438
19.4833333333,58.8407854682
19.5,58.8389604135
19.5166666667,58.8358384147
19.5333333333,58.8324550503
19.55,58.8310103474
19.5666666667,58.8257395493
19.5833333333,58.8243459771
19.6,58.8208934399
19.6166666667,58.8190391716
19.6333333333,58.813207663
19.65,58.8127438888
19.6666666667,58.8079746374
19.6833333333,58.8050152127
19.7,58.8044463558
19.7166666667,58.8035098906
19.7333333333,58.8024752362
19.75,58.8001490343
19.7666666667,58.7982947596
19.7833333333,58.798067704
19.8,58.7977247909
19.8166666667,58.7965030785
19.8333333333,58.7930447842
19.85,58.7926329795
19.8666666667,58.7898340732
19.8833333333,58.7842229183
19.9,58.7828528188
19.9166666667,58.7816604531
19.9333333333,58.7797306435
19.95,58.7769707536
19.9666666667,58.7766607895
19.9833333333,58.7721580606
20,58.7714878874
20.0166666667,58.7685735456
20.0333333333,58.7676344383
20.05,58.7650952463
20.0666666667,58.76342061
20.0833333333,58.762031982
20.1,58.7578797146
20.1166666667,58.7577911125
20.1333333333,58.7572533559
20.15,58.7487887963
20.1666666667,58.7486118678
20.1833333333,58.7451578659
20.2,58.7439585205
20.2166666667,58.7431421568
20.2333333333,58.7378818102
20.25,58.7345252741
20.2666666667,58.7338721929
20.2833333333,58.7296034307
20.3,58.7273021751
20.3166666667,58.7240895835
20.3333333333,58.7238461032
20.35,58.7227765232
20.3666666667,58.7221429208
20.3833333333,58.7208840694
20.4,58.7189962706
20.4166666667,58.7174752501
20.4333333333,58.7166946095
20.45,58.7161195478
20.4666666667,58.7131087972
20.4833333333,58.7125694479
20.5,58.7068166071
20.5166666667,58.7035674895
20.5333333333,58.7035012985
20.55,58.7003395078
20.5666666667,58.6911670767
20.5833333333,58.6909968174
20.6,58.6899382677
20.6166666667,58.6839589212
20.6333333333,58.6838664777
20.65,58.6813347444
20.6666666667,58.6807486581
20.6833333333,58.6802544784
20.7,58.6789723963
20.7166666667,58.6762174313
20.7333333333,58.6746592255
20.75,58.6728470229
20.7666666667,58.672317095
20.7833333333,58.6712524742
20.8,58.6690491865
20.8166666667,58.6680861368
20.8333333333,58.6680154267
20.85,58.6667049207
20.8666666667,58.6621808769
20.8833333333,58.659829231
20.9,58.6597095319
20.9166666667,58.6585308158
20.9333333333,58.6579553779
20.95,58.6560134079
20.9666666667,58.6505023445
20.9833333333,58.6496588128
21,58.6488633113
21.0166666667,58.6485580522
21.0333333333,58.6477137572
21.05,58.6476700774
21.0666666667,58.6475086336
21.0833333333,58.6436220698
21.1,58.642903913
21.1166666667,58.6426136605
21.1333333333,58.6424441968
21.15,58.6390026542
21.1666666667,58.6389287218
21.1833333333,58.6364818483
21.2,58.6328599808
21.2166666667,58.6302448631
21.2333333333,58.6288362547
21.25,58.6287973415
21.2666666667,58.62622125
21.2833333333,58.6252336189
21.3,58.6175259906
21.3166666667,58.616633354
21.3333333333,58.6154928357
21.35,58.6143125015
21.3666666667,58.6131811151
21.3833333333,58.611548138
21.4,58.6062700379
21.4166666667,58.6050932525
21.4333333333,58.604784772
21.45,58.5986797867
21.4666666667,58.5979181843
21.4833333333,58.5947116504
21.5,58.5915124393
21.5166666667,58.5912073924
21.5333333333,58.590419303
21.55,58.5894180292
21.5666666667,58.5876261178
21.5833333333,58.5851449496
21.6,58.5821750099
21.6166666667,58.5746233847
21.6333333333,58.5709289124
21.65,58.566573977
21.6666666667,58.5628785879
21.6833333333,58.5599653259
21.7,58.5569921859
21.7166666667,58.5535239861
21.7333333333,58.5510190914
21.75,58.5508594138
21.7666666667,58.5503961717
21.7833333333,58.5497444745
21.8,58.549202477
21.8166666667,58.5477862469
21.8333333333,58.5461025332
21.85,58.5438846112
21.8666666667,58.5424136421
21.8833333333,58.5419918232
21.9,58.5341212537
21.9166666667,58.5319421481
21.9333333333,58.529211305
21.95,58.5290472294
21.9666666667,58.5275022311
21.9833333333,58.5272491763
22,58.5268169755
22.0166666667,58.5215920521
22.0333333333,58.5168716002
22.05,58.5146830738
22.0666666667,58.5131814419
22.0833333333,58.512565199
22.1,58.5065068828
22.1166666667,58.50635702
22.1333333333,58.4994664726
22.15,58.4983552024
22.1666666667,58.4979941301
22.1833333333,58.4979789405
22.2,58.4973554201
22.2166666667,58.4950453059
22.2333333333,58.4949783709
22.25,58.4912796337
22.2666666667,58.4870316476
22.2833333333,58.4862224167
22.3,58.4858441356
22.3166666667,58.4853936442
22.3333333333,58.4850808822
22.35,58.4842995006
22.3666666667,58.4839379372
22.3833333333,58.4805725529
22.4,58.478724605
22.4166666667,58.4779450267
22.4333333333,58.476392255
22.45,58.4761822261
22.4666666667,58.4754753978
22.4833333333,58.4744366799
22.5,58.4743005182
22.5166666667,58.4734867733
22.5333333333,58.4716430838
22.55,58.4700254128
22.5666666667,58.4669956979
22.5833333333,58.4663252386
22.6,58.4645649024
22.6166666667,58.4618774963
22.6333333333,58.45980975
22.65,58.4564875948
22.6666666667,58.4562670446
22.6833333333,58.4545296928
22.7,58.4544603661
22.7166666667,58.4528731196
22.7333333333,58.4526973675
22.75,58.4515162095
22.7666666667,58.4476387188
22.7833333333,58.4435205929
22.8,58.4428086263
22.8166666667,58.4417972728
22.8333333333,58.4398039301
22.85,58.4373383566
22.8666666667,58.4359966896
22.8833333333,58.4341934368
22.9,58.4323156867
22.9166666667,58.4301899079
22.9333333333,58.4291720772
22.95,58.4291296123
22.9666666667,58.4247884706
22.9833333333,58.4239100703
23,58.4211555674
23.0166666667,58.4194681961
23.0333333333,58.418804885
23.05,58.4178447263
23.0666666667,58.4176416371
23.0833333333,58.4163800549
23.1,58.4160941169
23.1166666667,58.4159685849
23.1333333333,58.4088239223
23.15,58.403683442
23.1666666667,58.4025752183
23.1833333333,58.4021536999
23.2,58.4018719738
23.2166666667,58.4018123409
23.2333333333,58.39983491
23.25,58.397395851
23.2666666667,58.39537263
23.2833333333,58.3944045204
23.3,58.3942922895
23.3166666667,58.3940594412
23.3333333333,58.3896758974
23.35,58.3871584596
23.3666666667,58.3868314984
23.3833333333,58.3867353629
23.4,58.3848615961
23.4166666667,58.3847268147
23.4333333333,58.3847155042
23.45,58.3799918668
23.4666666667,58.378674568
23.4833333333,58.3764238142
23.5,58.3756648325
23.5166666667,58.372862992
23.5333333333,58.3711569647
23.55,58.3699859514
23.5666666667,58.3689582647
23.5833333333,58.3641607174
23.6,58.3595044332
23.6166666667,58.3591942562
23.6333333333,58.357522119
23.65,58.3560768272
23.6666666667,58.3553390249
23.6833333333,58.3528871075
23.7,58.352642835
23.7166666667,58.3520912686
23.7333333333,58.346339159
23.75,58.3456369306
23.7666666667,58.3449419242
23.7833333333,58.3432871647
23.8,58.342959789
23.8166666667,58.3428603854
23.8333333333,58.3426881557
23.85,58.3419722933
23.8666666667,58.3412264493
23.8833333333,58.3380696911
23.9,58.3356498756
23.9166666667,58.3338456639
23.9333333333,58.3265345073
23.95,58.3263356482
23.9666666667,58.3260589742
23.9833333333,58.32437775
24,58.3242604288
24.0166666667,58.3240450473
24.0333333333,58.3218469314
24.05,58.3191590382
24.0666666667,58.3166671013
24.0833333333,58.3163052839
24.1,58.315665386
24.1166666667,58.3117245236
24.1333333333,58.3104669473
24.15,58.3099126505
24.1666666667,58.3080686541
24.1833333333,58.3074239197
24.2,58.3045726542
24.2166666667,58.3028800034
24.2333333333,58.2991494562
24.25,58.2984919387
24.2666666667,58.298261036
24.2833333333,58.2980378904
24.3,58.2970649988
24.3166666667,58.2964007395
24.3333333333,58.2953294065
24.35,58.2882724566
24.3666666667,58.2866998134
24.3833333333,58.2851617101
24.4,58.2830285322
24.4166666667,58.2818745892
24.4333333333,58.2805247126
24.45,58.2795461475
24.4666666667,58.2786692005
24.4833333333,58.2782160312
24.5,58.276895913
24.5166666667,58.2763879442
24.5333333333,58.2749142468
24.55,58.2700014999
24.5666666667,58.2695779789
24.5833333333,58.267690854
24.6,58.2671340203
24.6166666667,58.2641234938
24.6333333333,58.2617112989
24.65,58.2604230438
24.6666666667,58.2595958686
24.6833333333,58.2593871761
24.7,58.2570236813
24.7166666667,58.2567768394
24.7333333333,58.2554132168
24.75,58.2546721599
24.7666666667,58.251823156
24.7833333333,58.2507516761
24.8,58.2460378905
24.8166666667,58.2439718025
24.8333333333,58.2428096132
24.85,58.2427154427
24.8666666667,58.242286825
24.8833333333,58.2410160454
24.9,58.2403318678
24.9166666667,58.2390245449
24.9333333333,58.237921681
24.95,58.2376929845
24.9666666667,58.2376825297
24.9833333333,58.2315625395
25,58.2300701217
25.0166666667,58.2294427487
25.0333333333,58.2289722043
25.05,58.2273480325
25.0666666667,58.2256652905
25.0833333333,58.2248450477
25.1,58.2245955202
25.1166666667,58.222791397
25.1333333333,58.222757763
25.15,58.2211485641
25.1666666667,58.2194617993
25.1833333333,58.2174378159
25.2,58.2120507956
25.2166666667,58.2119179251
25.2333333333,58.2096399504
25.25,58.2055658184
25.2666666667,58.203774486
25.2833333333,58.2037252355
25.3,58.2020906498
25.3166666667,58.1964884098
25.3333333333,58.1961855759
25.35,58.195913339
25.3666666667,58.1951171467
25.3833333333,58.1912465087
25.4,58.1892852212
25.4166666667,58.1889527079
25.4333333333,58.1873587951
25.45,58.1870875037
25.4666666667,58.1847620439
25.4833333333,58.1824888942
25.5,58.1800149355
25.5166666667,58.1740755852
25.5333333333,58.1739280581
25.55,58.1737844645
25.5666666667,58.1706225482
25.5833333333,58.1700344921
25.6,58.1683649847
25.6166666667,58.1640016864
25.6333333333,58.1636000335
25.65,58.1629828397
25.6666666667,58.1612900973
25.6833333333,58.1609437065
25.7,58.159035961
25.7166666667,58.1587993396
25.7333333333,58.1584869668
25.75,58.1581492406
25.7666666667,58.1559704561
25.7833333333,58.1547811655
25.8,58.1546841116
25.8166666667,58.1546134296
25.8333333333,58.1533815854
25.85,58.1528699223
25.8666666667,58.1527897504
25.8833333333,58.1524561442
25.9,58.1493749796
25.9166666667,58.1472866522
25.9333333333,58.1470379
25.95,58.1470334351
25.9666666667,58.1462342247
25.9833333333,58.14440073
26,58.1441604516
26.0166666667,58.1417465089
26.0333333333,58.1393785311
26.05,58.1382046284
26.0666666667,58.1370690745
26.0833333333,58.1355933507
26.1,58.1349335669
26.1166666667,58.13311491
26.1333333333,58.1293622864
26.15,58.1279207106
26.1666666667,58.127018973
26.1833333333,58.1262776891
26.2,58.124662444
26.2166666667,58.1243622492
26.2333333333,58.1228893456
26.25,58.1228076705
26.2666666667,58.1219581912
26.2833333333,58.1195296557
26.3,58.1185880963
26.3166666667,58.1134701904
26.3333333333,58.1109665559
26.35,58.1087616576
26.3666666667,58.1050544724
26.3833333333,58.101569989
26.4,58.0998442488
26.4166666667,58.099793232
26.4333333333,58.0977228078
26.45,58.0974837045
26.4666666667,58.096683049
26.4833333333,58.0908521113
26.5,58.0896551953
26.5166666667,58.0888239023
26.5333333333,58.0883234609
26.55,58.0863078999
26.5666666667,58.0857843426
26.5833333333,58.0854865008
26.6,58.0751461177
26.6166666667,58.0744286455
26.6333333333,58.0728515556
26.65,58.0719203732
26.6666666667,58.071434545
26.6833333333,58.0655260671
26.7,58.0625813632
26.7166666667,58.0590358861
26.7333333333,58.0555360131
26.75,58.0549257169
26.7666666667,58.0542498514
26.7833333333,58.0521788309
26.8,58.0517161743
26.8166666667,58.0511116287
26.8333333333,58.0505253266
26.85,58.0474350938
26.8666666667,58.0468940609
26.8833333333,58.0459550276
26.9,58.0454173419
26.9166666667,58.0451670453
26.9333333333,58.0439160541
26.95,58.042189484
26.9666666667,58.0414507371
26.9833333333,58.0411088786
27,58.038556199
27.0166666667,58.0374544644
27.0333333333,58.037203341
27.05,58.0366127872
27.0666666667,58.036497436
27.0833333333,58.0356816628
27.1,58.0303182052
27.1166666667,58.0301670793
27.1333333333,58.0277015976
27.15,58.0267313139
27.1666666667,58.0250073247
27.1833333333,58.0232672806
27.2,58.0219433172
27.2166666667,58.0218185335
27.2333333333,58.0217262951
27.25,58.0216709228
27.2666666667,58.0203878112
27.2833333333,58.0120087495
27.3,58.0117417451
27.3166666667,58.011732331
27.3333333333,58.0113202211
27.35,58.0111679894
27.3666666667,58.0086188041
27.3833333333,58.0075274112
27.4,58.0053987476
27.4166666667,58.0053064157
27.4333333333,58.0051745521
27.45,58.0044025046
27.4666666667,57.9978101189
27.4833333333,57.9941904497
27.5,57.9933230852
27.5166666667,57.9931128174
27.5333333333,57.9899882661
27.55,57.9895903675
27.5666666667,57.9872693045
27.5833333333,57.9868871381
27.6,57.9861937639
27.6166666667,57.9846746727
27.6333333333,57.9824684394
27.65,57.9823727132
27.6666666667,57.9807562432
27.6833333333,57.9802510539
27.7,57.9801291685
27.7166666667,57.9800995988
27.7333333333,57.9751032056
27.75,57.9744813367
27.7666666667,57.974228191
27.7833333333,57.9737134103
27.8,57.9736602601
27.8166666667,57.9717639939
27.8333333333,57.9709865534
27.85,57.9691151662
27.8666666667,57.9682276668
27.8833333333,57.9653039056
27.9,57.9625505776
27.9166666667,57.9620800695
27.9333333333,57.9600881925
27.95,57.9578101119
27.9666666667,57.957721528
27.9833333333,57.9552339793
28,57.9529262141
28.0166666667,57.9528189689
28.0333333333,57.9525846184
28.05,57.9518728149
28.0666666667,57.9516441581
28.0833333333,57.9503215416
28.1,57.9486229929
28.1166666667,57.948245866
28.1333333333,57.9468998771
28.15,57.9468866509
28.1666666667,57.9434698551
28.1833333333,57.9434371756
28.2,57.9424144237
28.2166666667,57.9415195013
28.2333333333,57.9400564526
28.25,57.9398136252
28.2666666667,57.9393999749
28.2833333333,57.9379203005
28.3,57.9361335381
28.3166666667,57.9359239957
28.3333333333,57.9349019639
28.35,57.9334907536
28.3666666667,57.9311674001
28.3833333333,57.9297461689
28.4,57.9288800006
28.4166666667,57.9270822518
28.4333333333,57.9251931852
28.45,57.9241019456
28.4666666667,57.9236946189
28.4833333333,57.9206903581
28.5,57.9173274956
28.5166666667,57.9152100857
28.5333333333,57.9103592592
28.55,57.9086780405
28.5666666667,57.90607469
28.5833333333,57.9055408901
28.6,57.904282198
28.6166666667,57.9017588515
28.6333333333,57.900205025
28.65,57.8973874191
28.6666666667,57.8973794337
28.6833333333,57.8956569548
28.7,57.8954271699
28.7166666667,57.8946327347
28.7333333333,57.8944364666
28.75,57.8903799154
28.7666666667,57.8881747842
28.7833333333,57.8864508732
28.8,57.8850403006
28.8166666667,57.882042991
28.8333333333,57.8819092544
28.85,57.8803932659
28.8666666667,57.8770357707
28.8833333333,57.8731884424
28.9,57.873113151
28.9166666667,57.8722713479
28.9333333333,57.8702163204
28.95,57.8698927899
28.9666666667,57.8686515579
28.9833333333,57.8650193383
29,57.8648093185
29.0166666667,57.8646242781
29.0333333333,57.8640582212
29.05,57.8640511334
29.0666666667,57.8626894321
29.0833333333,57.8620186692
29.1,57.859555018
29.1166666667,57.8594646786
29.1333333333,57.8577576302
29.15,57.8557658732
29.1666666667,57.8550331522
29.1833333333,57.8525205057
29.2,57.8517269034
29.2166666667,57.8501104753
29.2333333333,57.8489754696
29.25,57.8475356871
29.2666666667,57.8461859754
29.2833333333,57.8461050643
29.3,57.8450297124
29.3166666667,57.8413277518
29.3333333333,57.8407596242
29.35,57.8393031844
29.3666666667,57.8371228908
29.3833333333,57.8361702236
29.4,57.8352828632
29.4166666667,57.8351974541
29.4333333333,57.8329444462
29.45,57.8327917336
29.4666666667,57.8326120519
29.4833333333,57.8315210201
29.5,57.828484134
29.5166666667,57.8263248839
29.5333333333,57.8256195919
29.55,57.8243465486
29.5666666667,57.8215667462
29.5833333333,57.8208503149
29.6,57.8177201219
29.6166666667,57.817495212
29.6333333333,57.8141842448
29.65,57.811776803
29.6666666667,57.811606271
29.6833333333,57.8108008221
29.7,57.8063485202
29.7166666667,57.8033909141
29.7333333333,57.8032291997
29.75,57.8013986207
29.7666666667,57.7991058482
29.7833333333,57.7989370126
29.8,57.7987965622
29.8166666667,57.7955377109
29.8333333333,57.7938886274
29.85,57.7933718595
29.8666666667,57.7927544868
29.8833333333,57.7918114724
29.9,57.7912179485
29.9166666667,57.790706907
29.9333333333,57.789639463
29.95,57.787946473
29.9666666667,57.7875601756
29.9833333333,57.7827521166
30,57.7814028737
30.0166666667,57.7806585937
30.0333333333,57.7785498456
30.05,57.7760925289
30.0666666667,57.7741182452
30.0833333333,57.7732965614
30.1,57.7710728299
30.1166666667,57.7707573461
30.1333333333,57.7688861191
30.15,57.7686710552
30.1666666667,57.7674162023
30.1833333333,57.7665819919
30.2,57.7661992515
30.2166666667,57.7628206973
30.2333333333,57.7617432822
30.25,57.761601273
30.2666666667,57.7603690618
30.2833333333,57.7602629995
30.3,57.7588788326
30.3166666667,57.7588755043
30.3333333333,57.758340382
30.35,57.7562774193
30.3666666667,57.7539963384
30.3833333333,57.7479523078
30.4,57.7475372838
30.4166666667,57.7472061057
30.4333333333,57.74580275
30.45,57.7447561192
30.4666666667,57.73926425
30.4833333333,57.7391889044
30.5,57.7382798089
30.5166666667,57.7370193971
30.5333333333,57.7298159317
30.55,57.7294273598
30.5666666667,57.7282490692
30.5833333333,57.724181849
30.6,57.7241699118
30.6166666667,57.7191292388
30.6333333333,57.7189283773
30.65,57.7177949301
30.6666666667,57.7175479375
30.6833333333,57.7152203609
30.7,57.7149942458
30.7166666667,57.714972114
30.7333333333,57.7127019117
30.75,57.7126747461
30.7666666667,57.7119048713
30.7833333333,57.7114278472
30.8,57.7111828191
30.8166666667,57.7108760188
30.8333333333,57.710202555
30.85,57.7086999332
30.8666666667,57.7074565752
30.8833333333,57.7073449033
30.9,57.7067483497
30.9166666667,57.7050278971
30.9333333333,57.703046603
30.95,57.7024826365
30.9666666667,57.6989190478
30.9833333333,57.6982359618
31,57.697273131
31.0166666667,57.6967540321
31.0333333333,57.6961488757
31.05,57.6957685022
31.0666666667,57.6955646119
31.0833333333,57.6947076225
31.1,57.6936065655
31.1166666667,57.6927681467
31.1333333333,57.6910112931
31.15,57.6870093218
31.1666666667,57.6843466226
31.1833333333,57.6833434745
31.2,57.6808781106
31.2166666667,57.678475271
31.2333333333,57.6770455005
31.25,57.6755635705
31.2666666667,57.6727258176
31.2833333333,57.6700896568
31.3,57.6685151196
31.3166666667,57.6668940891
31.3333333333,57.6660526508
31.35,57.6658318834
31.3666666667,57.6656091174
31.3833333333,57.6654418396
31.4,57.6645136026
31.4166666667,57.6644205279
31.4333333333,57.6635892138
31.45,57.659029262
31.4666666667,57.6587855146
31.4833333333,57.6572080839
31.5,57.6568067959
31.5166666667,57.656423402
31.5333333333,57.6562052817
31.55,57.6489968834
31.5666666667,57.6488790828
31.5833333333,57.6486976495
31.6,57.6456931539
31.6166666667,57.6456280915
31.6333333333,57.6452136291
31.65,57.6451648254
31.6666666667,57.6420618964
31.6833333333,57.6419793227
31.7,57.6413889428
31.7166666667,57.6400439241
31.7333333333,57.6395159079
31.75,57.6393155201
31.7666666667,57.6373253468
31.7833333333,57.6364074987
31.8,57.6354159258
31.8166666667,57.6322032113
31.8333333333,57.6302460774
31.85,57.6298182429
31.8666666667,57.629327722
31.8833333333,57.6266105718
31.9,57.6245483848
31.9166666667,57.6244615652
31.9333333333,57.6233005771
31.95,57.6211992239
31.9666666667,57.6211512634
31.9833333333,57.6207535669
32,57.6186503516
32.0166666667,57.6181437694
32.0333333333,57.6180623
32.05,57.617197101
32.0666666667,57.6115033276
32.0833333333,57.6087066453
32.1,57.6082767608
32.1166666667,57.6074883183
32.1333333333,57.6073949117
32.15,57.6064823649
32.1666666667,57.6052510255
32.1833333333,57.6029276409
32.2,57.6024990894
32.2166666667,57.601379941
32.2333333333,57.6011546638
32.25,57.6005249249
32.2666666667,57.597236907
32.2833333333,57.5965499881
32.3,57.5962788947
32.3166666667,57.5922579944
32.3333333333,57.5902707304
32.35,57.5891816173
32.3666666667,57.587704827
32.3833333333,57.5871035562
32.4,57.5867495795
32.4166666667,57.5851614303
32.4333333333,57.5850990942
32.45,57.5826680142
32.4666666667,57.5780623993
32.4833333333,57.5778261114
32.5,57.5762702981
32.5166666667,57.5754007436
32.5333333333,57.5748625404
32.55,57.5745544811
32.5666666667,57.5733082858
32.5833333333,57.5732160757
32.6,57.5727662151
32.6166666667,57.5726981899
32.6333333333,57.5664907324
32.65,57.5663037411
32.6666666667,57.5642108759
32.6833333333,57.5626524568
32.7,57.56128009
32.7166666667,57.5611200455
32.7333333333,57.5601172336
32.75,57.5595906195
32.7666666667,57.556752943
32.7833333333,57.5558899393
32.8,57.5555137346
32.8166666667,57.5540792543
32.8333333333,57.5539480497
32.85,57.5520524845
32.8666666667,57.5514636659
32.8833333333,57.5500517996
32.9,57.5497116741
32.9166666667,57.5481106183
32.9333333333,57.547397394
32.95,57.5471072866
32.9666666667,57.5423098222
32.9833333333,57.5421803491
33,57.540439804
33.0166666667,57.5397467603
33.0333333333,57.536425779
33.05,57.5362812315
33.0666666667,57.5347445109
33.0833333333,57.5274349875
33.1,57.5264577845
33.1166666667,57.5241301983
33.1333333333,57.5237179904
33.15,57.5236435359
33.1666666667,57.520137201
33.1833333333,57.5199563821
33.2,57.5188550324
33.2166666667,57.5176800874
33.2333333333,57.5157626002
33.25,57.5150633313
33.2666666667,57.5142173632
33.2833333333,57.5130643836
33.3,57.5128299686
33.3166666667,57.511025744
33.3333333333,57.510401204
33.35,57.5099075618
33.3666666667,57.5085558613
33.3833333333,57.5077658484
33.4,57.5065729104
33.4166666667,57.5040095567
33.4333333333,57.5032885125
33.45,57.5018396478
33.4666666667,57.5014087116
33.4833333333,57.5005334168
33.5,57.500461064
33.5166666667,57.5000474786
33.5333333333,57.4998383801
33.55,57.4976301443
33.5666666667,57.49476084
33.5833333333,57.4929682103
33.6,57.4928859252
33.6166666667,57.4923935639
33.6333333333,57.4905639626
33.65,57.4889477697
33.6666666667,57.4889047865
33.6833333333,57.4888215599
33.7,57.4853091067
33.7166666667,57.4831362086
33.7333333333,57.4826851281
33.75,57.4820699433
33.7666666667,57.481661866
33.7833333333,57.4775460394
33.8,57.47664413
33.8166666667,57.4764732081
33.8333333333,57.4762959875
33.85,57.4740711631
33.8666666667,57.4735945846
33.8833333333,57.4699190055
33.9,57.4693730718
33.9166666667,57.4679858063
33.9333333333,57.4653671312
33.95,57.4613862359
33.9666666667,57.4581455091
33.9833333333,57.4574767091
34,57.4569079802
34.0166666667,57.4556272024
34.0333333333,57.455331504
34.05,57.4515380431
34.0666666667,57.4515277442
34.0833333333,57.4511500564
34.1,57.448033054
34.1166666667,57.4432164076
34.1333333333,57.4414520803
34.15,57.4406777144
34.1666666667,57.4374004543
34.1833333333,57.437263153
34.2,57.4367013429
34.2166666667,57.4355095281
34.2333333333,57.4342067907
34.25,57.4335389228
34.2666666667,57.4333159529
34.2833333333,57.4312436709
34.3,57.4302660427
34.3166666667,57.4268192919
34.3333333333,57.4235538867
34.35,57.422255553
34.3666666667,57.4210223028
34.3833333333,57.4205896773
34.4,57.4178554209
34.4166666667,57.4163855536
34.4333333333,57.4162701859
34.45,57.4155350757
34.4666666667,57.4144392018
34.4833333333,57.4137305694
34.5,57.4136569974
34.5166666667,57.4136487184
34.5333333333,57.4130690406
34.55,57.4126202897
34.5666666667,57.412149011
34.5833333333,57.411653629
34.6,57.4115521294
34.6166666667,57.4108195851
34.6333333333,57.4081340988
34.65,57.4045025545
34.6666666667,57.4027391163
34.6833333333,57.401817781
34.7,57.4010484479
34.7166666667,57.3985926311
34.7333333333,57.3943554563
34.75,57.3936002482
34.7666666667,57.3927164948
34.7833333333,57.388434657
34.8,57.3873994378
34.8166666667,57.3851760752
34.8333333333,57.3849701634
34.85,57.3817041696
34.8666666667,57.3808700744
34.8833333333,57.3803938011
34.9,57.3801889105
34.9166666667,57.3795879523
34.9333333333,57.3778923771
34.95,57.3757932975
34.9666666667,57.3750275828
34.9833333333,57.3736872425
35,57.3718382695
35.0166666667,57.3689860317
35.0333333333,57.3686664366
35.05,57.3666016171
35.0666666667,57.3662249666
35.0833333333,57.3655912238
35.1,57.3652620834
35.1166666667,57.3651680075
35.1333333333,57.36222825
35.15,57.3620623968
35.1666666667,57.3609445608
35.1833333333,57.3594513092
35.2,57.3585733483
35.2166666667,57.356757478
35.2333333333,57.3560996706
35.25,57.3556017773
35.2666666667,57.3555674699
35.2833333333,57.3550894654
35.3,57.3542215051
35.3166666667,57.3532306749
35.3333333333,57.3521551053
35.35,57.3468599618
35.3666666667,57.3444943295
35.3833333333,57.3439535272
35.4,57.3426335528
35.4166666667,57.3419945751
35.4333333333,57.3366934893
35.45,57.3361280358
35.4666666667,57.3311390868
35.4833333333,57.3306280444
35.5,57.3297865536
35.5166666667,57.3291725356
35.5333333333,57.3289363671
35.55,57.3287109987
35.5666666667,57.3283311849
35.5833333333,57.3250518212
35.6,57.322736415
35.6166666667,57.3217649998
35.6333333333,57.3212975274
35.65,57.3204926864
35.6666666667,57.3191526799
35.6833333333,57.31909283
35.7,57.3186745688
35.7166666667,57.3177293062
35.7333333333,57.317609936
35.75,57.3150137703
35.7666666667,57.3139703844
35.7833333333,57.3136356704
35.8,57.3129581205
35.8166666667,57.3124036697
35.8333333333,57.3123558822
35.85,57.311688902
35.8666666667,57.3106003459
35.8833333333,57.308072944
35.9,57.3078504204
35.9166666667,57.3078123103
35.9333333333,57.3055945028
35.95,57.304890041
35.9666666667,57.3032444996
35.9833333333,57.3026412015
36,57.2983909222
36.0166666667,57.2973126692
36.0333333333,57.2972275287
36.05,57.2965856937
36.0666666667,57.2933104829
36.0833333333,57.2927168793
36.1,57.2925209688
36.1166666667,57.2923120081
36.1333333333,57.2899632432
36.15,57.2866233152
36.1666666667,57.2855300959
36.1833333333,57.2808982311
36.2,57.280358013
36.2166666667,57.2791409144
