t_sobre_T,p_norm,u_norm,i_norm
0.864,-0.754251380736104,-0.754251380736104,0.5688951453423193
0.866,-0.7459411454241823,-0.7459411454241823,0.5564281924367411
0.868,-0.737513117358174,-0.737513117358174,0.5439255982753718
0.87,-0.7289686274214116,-0.7289686274214116,0.5313952597646567
0.872,-0.7203090248879068,-0.7203090248879068,0.5188450913349671
0.874,-0.7115356772092852,-0.7115356772092852,0.5062830199416761
0.876,-0.7026499697988496,-0.7026499697988496,0.4937169800583243
0.878,-0.6936533058128054,-0.6936533058128054,0.4811549086650333
0.88,-0.684547105928689,-0.684547105928689,0.4686047402353437
0.882,-0.6753328081210246,-0.6753328081210246,0.4560744017246286
0.884,-0.6660118674342518,-0.6660118674342518,0.44357180756325937
0.886,-0.6565857557529565,-0.6565857557529565,0.43110485465768106
0.888,-0.6470559615694443,-0.6470559615694443,0.4186814174025582
0.89,-0.6374239897486896,-0.6374239897486896,0.4063093427071376
0.892,-0.6276913612907002,-0.6276913612907002,0.3939964450389724
0.894,-0.6178596130903348,-0.6178596130903348,0.38175050148813816
0.896,-0.6079302976946057,-0.6079302976946057,0.36957924685505195
0.898,-0.5979049830575192,-0.5979049830575192,0.3574903687650123
0.9,-0.5877852522924734,-0.5877852522924734,0.34549150281252655
0.902,-0.5775727034222677,-0.5775727034222677,0.33359022773850683
0.904,-0.5672689491267565,-0.5672689491267565,0.3217940606433747
0.906,-0.556875616488188,-0.556875616488188,0.3101104522390994
0.908,-0.5463943467342689,-0.5463943467342689,0.2985467821431685
0.91,-0.5358267949789963,-0.5358267949789963,0.28711035421746334
0.912,-0.5251746299612954,-0.5251746299612954,0.2758083919549835
0.914,-0.5144395337815068,-0.5144395337815068,0.26464803391733405
0.916,-0.503623201635761,-0.503623201635761,0.2536363292258544
0.918,-0.4927273415482917,-0.4927273415482917,0.24278023310924687
0.92,-0.4817536741017153,-0.4817536741017153,0.23208660251050173
0.922,-0.4707039321653325,-0.4707039321653325,0.22156219175590597
0.924,-0.4595798606214877,-0.4595798606214877,0.21121364828886607
0.926,-0.448383216090032,-0.448383216090032,0.20104750847124034
0.928,-0.43711576665093255,-0.43711576665093255,0.1910701934548325
0.93,-0.4257792915650722,-0.4257792915650722,0.18128800512565477
0.932,-0.4143755809932844,-0.4143755809932844,0.17170712212352202
0.934,-0.40290643571366286,-0.40290643571366286,0.16233359593948793
0.936,-0.3913736668372025,-0.3913736668372025,0.15317334709359756
0.9380000000000001,-0.3797790955218011,-0.3797790955218011,0.14423216139535733
0.9400000000000001,-0.36812455268467786,-0.36812455268467786,0.13551568628929417
0.9420000000000001,-0.3564118787132505,-0.3564118787132505,0.12702942728790875
0.9440000000000001,-0.3446429231745167,-0.3446429231745167,0.11877874449427583
0.9460000000000001,-0.33281954452298623,-0.33281954452298623,0.11076884921648801
0.9480000000000001,-0.320943609807209,-0.320943609807209,0.10300480067608202
0.9500000000000001,-0.3090169943749477,-0.3090169943749477,0.09549150281252644
0.9520000000000001,-0.29704158157703503,-0.29704158157703503,0.08823370118578636
0.9540000000000001,-0.28501926246997616,-0.28501926246997616,0.08123597997892916
0.9560000000000001,-0.27295193551732516,-0.27295193551732516,0.07450275910265404
0.9580000000000001,-0.2608415062898968,-0.2608415062898968,0.06803829140358225
0.96,-0.24868988716485535,-0.24868988716485535,0.061846659978068486
0.962,-0.23649899702372515,-0.23649899702372515,0.055931775593227956
0.964,-0.22427076094938156,-0.22427076094938156,0.05029737421681465
0.966,-0.2120071099220549,-0.2120071099220549,0.04494701465750227
0.968,-0.1997099805144072,-0.1997099805144072,0.0398840763170649
0.97,-0.18738131458572468,-0.18738131458572468,0.03511175705587432
0.972,-0.175023058975276,-0.175023058975276,0.030633071173062944
0.974,-0.16263716519488433,-0.16263716519488433,0.026450847502628095
0.976,-0.15022558912075767,-0.15022558912075767,0.022567727626678708
0.978,-0.13779029068463858,-0.13779029068463858,0.018986164206957198
0.98,-0.12533323356430465,-0.12533323356430465,0.015708419435684542
0.982,-0.112856384873482,-0.112856384873482,0.012736563606711496
0.984,-0.10036171485121509,-0.10036171485121509,0.010072473807876608
0.986,-0.08785119655074328,-0.08785119655074328,0.007717832735397327
0.988,-0.07532680552793272,-0.07532680552793272,0.005674127631042996
0.99,-0.06279051952931326,-0.06279051952931326,0.00394264934276107
0.992,-0.05024431817977022,-0.05024431817977022,0.0025244915093499886
0.994,-0.0376901826699351,-0.0376901826699351,0.0014205498696930764
0.996,-0.025130095443337937,-0.025130095443337937,0.0006315216969912742
0.998,-0.01256603988335296,-0.01256603988335296,0.00015790535835001726
1.0,-2.4492935982947064e-16,-2.4492935982947064e-16,5.99903913064743e-32
1.002,0.012566039883352469,0.012566039883352469,0.00015790535835000493
1.004,0.025130095443337445,0.025130095443337445,0.0006315216969912495
1.006,0.03769018266993461,0.03769018266993461,0.0014205498696930393
1.008,0.05024431817976974,0.05024431817976974,0.0025244915093499396
1.01,0.06279051952931278,0.06279051952931278,0.003942649342761009
1.012,0.07532680552793222,0.07532680552793222,0.00567412763104292
1.014,0.08785119655074279,0.08785119655074279,0.007717832735397242
1.016,0.1003617148512146,0.1003617148512146,0.01007247380787651
1.018,0.11285638487348151,0.11285638487348151,0.012736563606711387
1.02,0.12533323356430418,0.12533323356430418,0.015708419435684424
1.022,0.1377902906846381,0.1377902906846381,0.018986164206957066
1.024,0.1502255891207572,0.1502255891207572,0.022567727626678566
1.026,0.16263716519488383,0.16263716519488383,0.026450847502627932
1.028,0.1750230589752755,0.1750230589752755,0.03063307117306277
1.03,0.1873813145857242,0.1873813145857242,0.03511175705587414
1.032,0.1997099805144067,0.1997099805144067,0.0398840763170647
1.034,0.21200710992205443,0.21200710992205443,0.044947014657502074
1.036,0.2242707609493811,0.2242707609493811,0.05029737421681444
1.038,0.23649899702372468,0.23649899702372468,0.055931775593227734
1.04,0.24868988716485488,0.24868988716485488,0.06184665997806825
1.042,0.2608415062898971,0.2608415062898971,0.06803829140358243
1.044,0.27295193551732555,0.27295193551732555,0.07450275910265425
1.046,0.28501926246997655,0.28501926246997655,0.08123597997892938
1.048,0.2970415815770346,0.2970415815770346,0.08823370118578609
1.05,0.3090169943749472,0.3090169943749472,0.09549150281252614
1.052,0.3209436098072094,0.3209436098072094,0.10300480067608227
1.054,0.3328195445229866,0.3328195445229866,0.11076884921648827
1.056,0.3446429231745171,0.3446429231745171,0.11877874449427611
1.058,0.35641187871325086,0.35641187871325086,0.12702942728790903
1.06,0.3681245526846782,0.3681245526846782,0.13551568628929442
1.062,0.37977909552180145,0.37977909552180145,0.14423216139535758
1.064,0.39137366683720287,0.39137366683720287,0.15317334709359787
1.066,0.4029064357136624,0.4029064357136624,0.1623335959394876
1.068,0.414375580993284,0.414375580993284,0.17170712212352165
1.07,0.42577929156507255,0.42577929156507255,0.18128800512565507
1.072,0.43711576665093294,0.43711576665093294,0.19107019345483287
1.074,0.4483832160900324,0.4483832160900324,0.2010475084712407
1.076,0.45957986062148803,0.45957986062148803,0.21121364828886638
1.078,0.47070393216533285,0.47070393216533285,0.22156219175590627
1.08,0.48175367410171566,0.48175367410171566,0.23208660251050206
1.082,0.49272734154829206,0.49272734154829206,0.24278023310924726
1.084,0.5036232016357607,0.5036232016357607,0.25363632922585405
1.086,0.5144395337815063,0.5144395337815063,0.26464803391733355
1.088,0.5251746299612957,0.5251746299612957,0.27580839195498386
1.09,0.5358267949789967,0.5358267949789967,0.2871103542174637
1.092,0.5463943467342692,0.5463943467342692,0.2985467821431688
1.094,0.5568756164881883,0.5568756164881883,0.3101104522390998
1.096,0.5672689491267568,0.5672689491267568,0.32179406064337507
1.098,0.577572703422268,0.577572703422268,0.3335902277385071
1.1,0.5877852522924736,0.5877852522924736,0.34549150281252683
1.102,0.5979049830575195,0.5979049830575195,0.35749036876501267
1.104,0.6079302976946054,0.6079302976946054,0.3695792468550515
1.106,0.6178596130903344,0.6178596130903344,0.3817505014881378
1.108,0.6276913612907006,0.6276913612907006,0.3939964450389728
1.11,0.63742398974869,0.63742398974869,0.40630934270713803
1.112,0.6470559615694446,0.6470559615694446,0.41868141740255854
1.114,0.6565857557529569,0.6565857557529569,0.4311048546576815
1.116,0.666011867434252,0.666011867434252,0.44357180756325965
1.118,0.6753328081210249,0.6753328081210249,0.45607440172462904
1.12,0.6845471059286893,0.6845471059286893,0.46860474023534415
1.122,0.6936533058128049,0.6936533058128049,0.4811549086650327
1.124,0.7026499697988493,0.7026499697988493,0.4937169800583238
1.1260000000000001,0.7115356772092856,0.7115356772092856,0.5062830199416766
1.1280000000000001,0.7203090248879072,0.7203090248879072,0.5188450913349677
1.1300000000000001,0.7289686274214119,0.7289686274214119,0.5313952597646572
1.1320000000000001,0.7375131173581743,0.7375131173581743,0.5439255982753721
1.1340000000000001,0.7459411454241826,0.7459411454241826,0.5564281924367415
1.1360000000000001,0.7542513807361043,0.7542513807361043,0.5688951453423198
1.1380000000000001,0.7624425110114484,0.7624425110114484,0.5813185825974427
1.1400000000000001,0.7705132427757893,0.7705132427757893,0.5936906572928623
1.1420000000000001,0.7784623015670236,0.7784623015670236,0.6060035549610275
1.1440000000000001,0.786288432136619,0.786288432136619,0.6182494985118625
1.1460000000000001,0.7939903986478356,0.7939903986478356,0.6304207531449489
1.1480000000000001,0.8015669848708769,0.8015669848708769,0.6425096312349885
1.1500000000000001,0.8090169943749478,0.8090169943749478,0.6545084971874743
1.1520000000000001,0.8163392507171844,0.8163392507171844,0.666409772261494
1.154,0.8235325976284269,0.8235325976284269,0.6782059393566244
1.156,0.8305958991958121,0.8305958991958121,0.6898895477608997
1.158,0.8375280400421413,0.8375280400421413,0.7014532178568307
1.16,0.8443279255020147,0.8443279255020147,0.7128896457825358
1.162,0.8509944817946916,0.8509944817946916,0.7241916080450157
1.164,0.8575266561936521,0.8575266561936521,0.735351966082666
1.166,0.8639234171928352,0.8639234171928352,0.7463636707741456
1.168,0.8701837546695251,0.8701837546695251,0.7572197668907523
1.17,0.8763066800438631,0.8763066800438631,0.7679133974894975
1.172,0.8822912264349528,0.8822912264349528,0.7784378082440933
1.174,0.8881364488135441,0.8881364488135441,0.7887863517111331
1.176,0.8938414241512634,0.8938414241512634,0.7989524915287588
1.178,0.8994052515663707,0.8994052515663707,0.8089298065451667
1.18,0.9048270524660194,0.9048270524660194,0.8187119948743445
1.182,0.9101059706849955,0.9101059706849955,0.828292877876478
1.184,0.9152411726209174,0.9152411726209174,0.837666404060512
1.186,0.9202318473658699,0.9202318473658699,0.8468266529064018
1.188,0.9250772068344577,0.9250772068344577,0.855767838604642
1.19,0.9297764858882511,0.9297764858882511,0.8644843137107052
1.192,0.9343289424566118,0.9343289424566118,0.8729705727120906
1.194,0.9387338576538738,0.9387338576538738,0.8812212555057235
1.196,0.9429905358928643,0.9429905358928643,0.8892311507835114
1.198,0.9470983049947441,0.9470983049947441,0.8969951993239174
1.2,0.9510565162951535,0.9510565162951535,0.9045084971874736
1.202,0.954864544746643,0.954864544746643,0.9117662988142137
1.204,0.9585217890173756,0.9585217890173756,0.9187640200210704
1.206,0.9620276715860856,0.9620276715860856,0.9254972408973454
1.208,0.9653816388332737,0.9653816388332737,0.9319617085964172
1.21,0.968583161128631,0.968583161128631,0.9381533400219315
1.212,0.9716317329146738,0.9716317329146738,0.944068224406772
1.214,0.974526872786577,0.974526872786577,0.9497026257831852
1.216,0.9772681235681934,0.9772681235681934,0.9550529853424977
1.218,0.9798550523842469,0.9798550523842469,0.9601159236829352
1.22,0.9822872507286886,0.9822872507286886,0.9648882429441256
1.222,0.9845643345292053,0.9845643345292053,0.969366928826937
1.224,0.9866859442078679,0.9866859442078679,0.9735491524973718
1.226,0.988651744737914,0.988651744737914,0.9774322723733214
1.228,0.9904614256966512,0.9904614256966512,0.9810138357930429
1.23,0.9921147013144778,0.9921147013144778,0.9842915805643154
1.232,0.9936113105200084,0.9936113105200084,0.9872634363932885
1.234,0.9949510169813002,0.9949510169813002,0.9899275261921234
1.236,0.9961336091431725,0.9961336091431725,0.9922821672646027
1.238,0.9971589002606139,0.9971589002606139,0.994325872368957
1.24,0.9980267284282716,0.9980267284282716,0.9960573506572389
1.242,0.9987369566060175,0.9987369566060175,0.99747550849065
1.244,0.9992894726405892,0.9992894726405892,0.9985794501303069
1.246,0.9996841892832999,0.9996841892832999,0.9993684783030087
1.248,0.9999210442038161,0.9999210442038161,0.99984209464165
1.25,1.0,1.0,1.0
1.252,0.9999210442038161,0.9999210442038161,0.99984209464165
1.254,0.9996841892832999,0.9996841892832999,0.9993684783030087
1.256,0.9992894726405892,0.9992894726405892,0.9985794501303069
1.258,0.9987369566060175,0.9987369566060175,0.99747550849065
1.26,0.9980267284282716,0.9980267284282716,0.9960573506572389
1.262,0.9971589002606139,0.9971589002606139,0.994325872368957
1.264,0.9961336091431725,0.9961336091431725,0.9922821672646027
1.266,0.9949510169813002,0.9949510169813002,0.9899275261921234
1.268,0.9936113105200084,0.9936113105200084,0.9872634363932885
1.27,0.9921147013144779,0.9921147013144779,0.9842915805643156
1.272,0.9904614256966512,0.9904614256966512,0.9810138357930429
1.274,0.9886517447379142,0.9886517447379142,0.9774322723733218
1.276,0.986685944207868,0.986685944207868,0.9735491524973721
1.278,0.9845643345292054,0.9845643345292054,0.9693669288269372
1.28,0.9822872507286886,0.9822872507286886,0.9648882429441256
1.282,0.979855052384247,0.979855052384247,0.9601159236829354
1.284,0.9772681235681934,0.9772681235681934,0.9550529853424977
1.286,0.9745268727865772,0.9745268727865772,0.9497026257831856
1.288,0.9716317329146742,0.9716317329146742,0.9440682244067727
1.29,0.9685831611286311,0.9685831611286311,0.9381533400219317
1.292,0.9653816388332741,0.9653816388332741,0.931961708596418
1.294,0.9620276715860858,0.9620276715860858,0.9254972408973458
1.296,0.9585217890173761,0.9585217890173761,0.9187640200210712
1.298,0.9548645447466428,0.9548645447466428,0.9117662988142134
1.3,0.9510565162951536,0.9510565162951536,0.9045084971874738
1.302,0.947098304994744,0.947098304994744,0.8969951993239171
1.304,0.9429905358928645,0.9429905358928645,0.8892311507835118
1.306,0.9387338576538744,0.9387338576538744,0.8812212555057245
1.308,0.934328942456612,0.934328942456612,0.872970572712091
1.31,0.9297764858882517,0.9297764858882517,0.8644843137107063
1.312,0.9250772068344579,0.9250772068344579,0.8557678386046425
1.314,0.9202318473658705,0.9202318473658705,0.8468266529064028
1.316,0.9152411726209173,0.9152411726209173,0.8376664040605117
1.318,0.9101059706849958,0.9101059706849958,0.8282928778764784
1.32,0.9048270524660192,0.9048270524660192,0.8187119948743443
1.322,0.8994052515663711,0.8994052515663711,0.8089298065451672
1.324,0.8938414241512633,0.8938414241512633,0.7989524915287587
1.326,0.8881364488135445,0.8881364488135445,0.7887863517111338
1.328,0.8822912264349536,0.8822912264349536,0.7784378082440946
1.33,0.8763066800438634,0.8763066800438634,0.7679133974894979
1.332,0.8701837546695258,0.8701837546695258,0.7572197668907534
1.334,0.863923417192835,0.863923417192835,0.7463636707741453
1.336,0.8575266561936523,0.8575266561936523,0.7353519660826664
1.338,0.8509944817946914,0.8509944817946914,0.7241916080450154
1.34,0.8443279255020151,0.8443279255020151,0.7128896457825363
1.342,0.8375280400421411,0.8375280400421411,0.7014532178568303
1.344,0.8305958991958124,0.8305958991958124,0.6898895477609003
1.346,0.8235325976284277,0.8235325976284277,0.6782059393566258
1.348,0.8163392507171837,0.8163392507171837,0.6664097722614929
1.35,0.8090169943749476,0.8090169943749476,0.654508497187474
1.352,0.8015669848708762,0.8015669848708762,0.6425096312349875
1.354,0.7939903986478354,0.7939903986478354,0.6304207531449485
1.356,0.7862884321366184,0.7862884321366184,0.6182494985118615
1.358,0.7784623015670233,0.7784623015670233,0.6060035549610272
1.36,0.7705132427757886,0.7705132427757886,0.5936906572928613
1.362,0.7624425110114477,0.7624425110114477,0.5813185825974415
1.364,0.7542513807361041,0.7542513807361041,0.5688951453423194
1.366,0.7459411454241818,0.7459411454241818,0.5564281924367404
1.368,0.737513117358174,0.737513117358174,0.5439255982753718
1.37,0.728968627421411,0.728968627421411,0.531395259764656
1.372,0.7203090248879069,0.7203090248879069,0.5188450913349674
1.374,0.7115356772092847,0.7115356772092847,0.5062830199416753
1.3760000000000001,0.7026499697988491,0.7026499697988491,0.49371698005832354
1.3780000000000001,0.6936533058128042,0.6936533058128042,0.4811549086650316
1.3800000000000001,0.6845471059286884,0.6845471059286884,0.46860474023534293
1.3820000000000001,0.6753328081210247,0.6753328081210247,0.45607440172462876
1.3840000000000001,0.6660118674342512,0.6660118674342512,0.44357180756325865
1.3860000000000001,0.6565857557529566,0.6565857557529566,0.4311048546576812
1.3880000000000001,0.6470559615694437,0.6470559615694437,0.4186814174025574
1.3900000000000001,0.6374239897486897,0.6374239897486897,0.40630934270713776
1.3920000000000001,0.6276913612906997,0.6276913612906997,0.3939964450389717
1.3940000000000001,0.6178596130903342,0.6178596130903342,0.3817505014881375
1.3960000000000001,0.6079302976946044,0.6079302976946044,0.3695792468550503
1.3980000000000001,0.5979049830575185,0.5979049830575185,0.3574903687650115
1.4000000000000001,0.5877852522924734,0.5877852522924734,0.34549150281252655
1.4020000000000001,0.5775727034222671,0.5775727034222671,0.3335902277385061
1.4040000000000001,0.5672689491267566,0.5672689491267566,0.3217940606433748
1.4060000000000001,0.5568756164881873,0.5568756164881873,0.31011045223909867
1.408,0.5463943467342705,0.5463943467342705,0.29854678214317015
1.41,0.5358267949789972,0.5358267949789972,0.28711035421746434
1.412,0.5251746299612969,0.5251746299612969,0.2758083919549852
1.414,0.5144395337815069,0.5144395337815069,0.26464803391733416
1.416,0.5036232016357619,0.5036232016357619,0.2536363292258553
1.418,0.4927273415482918,0.4927273415482918,0.24278023310924698
1.42,0.4817536741017162,0.4817536741017162,0.2320866025105026
1.422,0.47070393216533263,0.47070393216533263,0.22156219175590605
1.424,0.4595798606214886,0.4595798606214886,0.21121364828886688
1.426,0.44838321609003373,0.44838321609003373,0.2010475084712419
1.428,0.4371157666509335,0.4371157666509335,0.19107019345483334
1.43,0.42577929156507394,0.42577929156507394,0.18128800512565624
1.432,0.41437558099328453,0.41437558099328453,0.1717071221235221
1.434,0.40290643571366375,0.40290643571366375,0.16233359593948865
1.436,0.3913736668372026,0.3913736668372026,0.15317334709359764
1.438,0.379779095521802,0.379779095521802,0.14423216139535802
1.44,0.368124552684678,0.368124552684678,0.13551568628929425
1.442,0.3564118787132514,0.3564118787132514,0.12702942728790945
1.444,0.34464292317451684,0.34464292317451684,0.11877874449427592
1.446,0.3328195445229872,0.3328195445229872,0.11076884921648865
1.448,0.32094360980721076,0.32094360980721076,0.10300480067608316
1.45,0.3090169943749478,0.3090169943749478,0.09549150281252651
1.452,0.297041581577036,0.297041581577036,0.08823370118578691
1.454,0.2850192624699763,0.2850192624699763,0.08123597997892923
1.456,0.2729519355173261,0.2729519355173261,0.07450275910265455
1.458,0.2608415062898969,0.2608415062898969,0.06803829140358232
1.46,0.2486898871648555,0.2486898871648555,0.061846659978068555
1.462,0.2364989970237244,0.2364989970237244,0.0559317755932276
1.464,0.22427076094938167,0.22427076094938167,0.0502973742168147
1.466,0.2120071099220559,0.2120071099220559,0.04494701465750269
1.468,0.1997099805144073,0.1997099805144073,0.03988407631706495
1.47,0.18738131458572568,0.18738131458572568,0.035111757055874694
1.472,0.17502305897527612,0.17502305897527612,0.030633071173062982
1.474,0.16263716519488444,0.16263716519488444,0.02645084750262813
1.476,0.15022558912075692,0.15022558912075692,0.022567727626678483
1.478,0.13779029068463872,0.13779029068463872,0.018986164206957236
1.48,0.1253332335643039,0.1253332335643039,0.015708419435684354
1.482,0.11285638487348212,0.11285638487348212,0.012736563606711524
1.484,0.1003617148512161,0.1003617148512161,0.01007247380787681
1.486,0.0878511965507434,0.0878511965507434,0.00771783273539735
1.488,0.07532680552793372,0.07532680552793372,0.005674127631043146
1.49,0.06279051952931339,0.06279051952931339,0.003942649342761086
1.492,0.05024431817977035,0.05024431817977035,0.002524491509350001
1.494,0.03769018266993433,0.03769018266993433,0.0014205498696930182
1.496,0.02513009544333806,0.02513009544333806,0.0006315216969912802
1.498,0.012566039883352193,0.012566039883352193,0.000157905358349998
1.5,3.6739403974420594e-16,3.6739403974420594e-16,1.3497838043956716e-31
1.502,-0.012566039883351459,-0.012566039883351459,0.00015790535834997956
1.504,-0.025130095443337323,-0.025130095443337323,0.0006315216969912433
1.506,-0.037690182669933604,-0.037690182669933604,0.0014205498696929634
1.508,-0.05024431817976961,-0.05024431817976961,0.002524491509349927
1.51,-0.06279051952931265,-0.06279051952931265,0.0039426493427609935
1.512,-0.07532680552793299,-0.07532680552793299,0.005674127631043036
1.514,-0.08785119655074267,-0.08785119655074267,0.0077178327353972205
1.516,-0.10036171485121537,-0.10036171485121537,0.010072473807876663
1.518,-0.11285638487348139,-0.11285638487348139,0.01273656360671136
1.52,-0.12533323356430318,-0.12533323356430318,0.01570841943568417
1.522,-0.13779029068463797,-0.13779029068463797,0.018986164206957028
1.524,-0.1502255891207562,-0.1502255891207562,0.022567727626678264
1.526,-0.16263716519488372,-0.16263716519488372,0.026450847502627897
1.528,-0.1750230589752754,-0.1750230589752754,0.03063307117306273
1.53,-0.18738131458572496,-0.18738131458572496,0.035111757055874424
1.532,-0.19970998051440658,-0.19970998051440658,0.03988407631706466
1.534,-0.21200710992205518,-0.21200710992205518,0.044947014657502386
1.536,-0.22427076094938095,-0.22427076094938095,0.05029737421681438
1.538,-0.2364989970237237,-0.2364989970237237,0.055931775593227276
1.54,-0.24868988716485477,-0.24868988716485477,0.061846659978068194
1.542,-0.26084150628989616,-0.26084150628989616,0.06803829140358195
1.544,-0.27295193551732544,-0.27295193551732544,0.07450275910265418
1.546,-0.28501926246997555,-0.28501926246997555,0.08123597997892881
1.548,-0.2970415815770353,-0.2970415815770353,0.08823370118578652
1.55,-0.30901699437494706,-0.30901699437494706,0.09549150281252607
1.552,-0.3209436098072101,-0.3209436098072101,0.10300480067608273
1.554,-0.3328195445229865,-0.3328195445229865,0.1107688492164882
1.556,-0.34464292317451617,-0.34464292317451617,0.11877874449427546
1.558,-0.35641187871325075,-0.35641187871325075,0.12702942728790897
1.56,-0.36812455268467725,-0.36812455268467725,0.13551568628929372
1.562,-0.37977909552180134,-0.37977909552180134,0.1442321613953575
1.564,-0.39137366683720193,-0.39137366683720193,0.15317334709359715
1.566,-0.4029064357136631,-0.4029064357136631,0.16233359593948812
1.568,-0.41437558099328387,-0.41437558099328387,0.17170712212352154
1.57,-0.42577929156507327,-0.42577929156507327,0.18128800512565568
1.572,-0.4371157666509328,-0.4371157666509328,0.19107019345483275
1.574,-0.44838321609003307,-0.44838321609003307,0.20104750847124128
1.576,-0.459579860621488,-0.459579860621488,0.21121364828886632
1.578,-0.47070393216533196,-0.47070393216533196,0.22156219175590544
1.58,-0.48175367410171555,-0.48175367410171555,0.23208660251050195
1.582,-0.4927273415482912,-0.4927273415482912,0.24278023310924637
1.584,-0.5036232016357612,-0.5036232016357612,0.2536363292258546
1.586,-0.5144395337815062,-0.5144395337815062,0.26464803391733344
1.588,-0.5251746299612964,-0.5251746299612964,0.2758083919549846
1.59,-0.5358267949789965,-0.5358267949789965,0.2871103542174636
1.592,-0.5463943467342699,-0.5463943467342699,0.29854678214316954
1.594,-0.5568756164881882,-0.5568756164881882,0.3101104522390996
1.596,-0.567268949126756,-0.567268949126756,0.32179406064337407
1.598,-0.577572703422268,-0.577572703422268,0.3335902277385071
1.6,-0.5877852522924728,-0.5877852522924728,0.3454915028125259
1.602,-0.5979049830575194,-0.5979049830575194,0.35749036876501256
1.604,-0.6079302976946053,-0.6079302976946053,0.3695792468550514
1.606,-0.617859613090335,-0.617859613090335,0.38175050148813844
1.608,-0.6276913612907005,-0.6276913612907005,0.3939964450389727
1.61,-0.6374239897486905,-0.6374239897486905,0.4063093427071387
1.612,-0.6470559615694444,-0.6470559615694444,0.4186814174025584
1.614,-0.6565857557529561,-0.6565857557529561,0.4311048546576805
1.616,-0.6660118674342519,-0.6660118674342519,0.44357180756325953
1.618,-0.6753328081210241,-0.6753328081210241,0.456074401724628
1.62,-0.6845471059286892,-0.6845471059286892,0.468604740235344
1.622,-0.6936533058128049,-0.6936533058128049,0.4811549086650327
1.624,-0.7026499697988499,-0.7026499697988499,0.4937169800583246
1.6260000000000001,-0.7115356772092855,-0.7115356772092855,0.5062830199416765
1.6280000000000001,-0.7203090248879076,-0.7203090248879076,0.5188450913349683
1.6300000000000001,-0.7289686274214118,-0.7289686274214118,0.5313952597646571
1.6320000000000001,-0.7375131173581736,-0.7375131173581736,0.5439255982753711
1.6340000000000001,-0.7459411454241826,-0.7459411454241826,0.5564281924367415
1.6360000000000001,-0.7542513807361036,-0.7542513807361036,0.5688951453423188
1.6380000000000001,-0.7624425110114483,-0.7624425110114483,0.5813185825974425
1.6400000000000001,-0.7705132427757891,-0.7705132427757891,0.5936906572928622
1.6420000000000001,-0.778462301567024,-0.778462301567024,0.6060035549610282
1.6440000000000001,-0.786288432136619,-0.786288432136619,0.6182494985118625
1.6460000000000001,-0.793990398647836,-0.793990398647836,0.6304207531449496
1.6480000000000001,-0.8015669848708767,-0.8015669848708767,0.6425096312349884
1.6500000000000001,-0.8090169943749472,-0.8090169943749472,0.6545084971874734
1.6520000000000001,-0.8163392507171843,-0.8163392507171843,0.6664097722614939
1.6540000000000001,-0.8235325976284273,-0.8235325976284273,0.6782059393566252
1.6560000000000001,-0.8305958991958131,-0.8305958991958131,0.6898895477609014
1.6580000000000001,-0.8375280400421418,-0.8375280400421418,0.7014532178568315
1.6600000000000001,-0.8443279255020156,-0.8443279255020156,0.7128896457825372
1.6620000000000001,-0.850994481794692,-0.850994481794692,0.7241916080450163
1.6640000000000001,-0.8575266561936529,-0.8575266561936529,0.7353519660826673
1.666,-0.8639234171928346,-0.8639234171928346,0.7463636707741446
1.668,-0.8701837546695255,-0.8701837546695255,0.7572197668907529
1.67,-0.876306680043863,-0.876306680043863,0.7679133974894974
1.672,-0.8822912264349532,-0.8822912264349532,0.7784378082440938
1.674,-0.8881364488135441,-0.8881364488135441,0.7887863517111331
1.676,-0.893841424151263,-0.893841424151263,0.798952491528758
1.678,-0.8994052515663707,-0.8994052515663707,0.8089298065451667
1.68,-0.9048270524660189,-0.9048270524660189,0.8187119948743438
1.682,-0.9101059706849954,-0.9101059706849954,0.8282928778764778
1.684,-0.9152411726209171,-0.9152411726209171,0.8376664040605114
1.686,-0.9202318473658703,-0.9202318473658703,0.8468266529064024
1.688,-0.9250772068344576,-0.9250772068344576,0.8557678386046419
1.69,-0.9297764858882513,-0.9297764858882513,0.8644843137107057
1.692,-0.9343289424566117,-0.9343289424566117,0.8729705727120904
1.694,-0.9387338576538742,-0.9387338576538742,0.8812212555057242
1.696,-0.9429905358928643,-0.9429905358928643,0.8892311507835114
1.698,-0.9470983049947438,-0.9470983049947438,0.8969951993239167
1.7,-0.9510565162951534,-0.9510565162951534,0.9045084971874734
1.702,-0.9548645447466426,-0.9548645447466426,0.9117662988142131
1.704,-0.9585217890173758,-0.9585217890173758,0.9187640200210707
1.706,-0.9620276715860856,-0.9620276715860856,0.9254972408973454
1.708,-0.9653816388332739,-0.9653816388332739,0.9319617085964177
1.71,-0.968583161128631,-0.968583161128631,0.9381533400219315
1.712,-0.971631732914674,-0.971631732914674,0.9440682244067723
1.714,-0.974526872786577,-0.974526872786577,0.9497026257831852
1.716,-0.9772681235681931,-0.9772681235681931,0.9550529853424973
1.718,-0.9798550523842467,-0.9798550523842467,0.960115923682935
1.72,-0.9822872507286885,-0.9822872507286885,0.9648882429441253
1.722,-0.9845643345292053,-0.9845643345292053,0.969366928826937
1.724,-0.9866859442078679,-0.9866859442078679,0.9735491524973718
1.726,-0.9886517447379141,-0.9886517447379141,0.9774322723733215
