"asset_id","unit","slide_id","type","title","description","pedagogical_purpose","source_url","creator","organization","license","access_date","local_path","status","credit_text","notes"
"U06-DG-043","06","U06-075","generated_diagram","Mostrar polaridad del haz","diagrama conceptual · tres estados propio, editable y con respaldo estático.","Mostrar polaridad del haz","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-043\u06_dg_043_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-044","06","U06-076, 079, 081","generated_diagram","Comparar tramo común y funciones CCI/CCE","diagrama de proceso · bifurcación acumulativa propio, editable y con respaldo estático.","Comparar tramo común y funciones CCI/CCE","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-044\u06_dg_044_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-045","06","U06-077","generated_diagram","Seguir CCI hasta fibra","diagrama de proceso · proceso aferente propio, editable y con respaldo estático.","Seguir CCI hasta fibra","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-045\u06_dg_045_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-046","06","U06-078","generated_diagram","Explicar realimentación mecánica de CCE","diagrama de proceso · feedback propio, editable y con respaldo estático.","Explicar realimentación mecánica de CCE","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-046\u06_dg_046_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-047","06","U06-080","generated_diagram","Explicar cadena de OEA","diagrama de proceso · ida/vuelta propio, editable y con respaldo estático.","Explicar cadena de OEA","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-047\u06_dg_047_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-048","06","U06-083","generated_diagram","Ordenar cuatro potenciales","diagrama conceptual · mapa conceptual propio, editable y con respaldo estático.","Ordenar cuatro potenciales","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-048\u06_dg_048_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-049","06","U06-084","generated_diagram","Ubicar potencial endococlear y referencia","diagrama conceptual · corte eléctrico propio, editable y con respaldo estático.","Ubicar potencial endococlear y referencia","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-049\u06_dg_049_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-051","06","U06-086","generated_diagram","Separar potencial receptor y de acción","diagrama conceptual · comparación de señales propio, editable y con respaldo estático.","Separar potencial receptor y de acción","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-051\u06_dg_051_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-052","06","U06-087","generated_diagram","Mostrar *tip link* como enlace, no canal","diagrama conceptual · ampliación anatómica propio, editable y con respaldo estático.","Mostrar *tip link* como enlace, no canal","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-052\u06_dg_052_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-053","06","U06-088, 114","generated_diagram","Mostrar gating y corriente de K⁺","diagrama conceptual · estados/electroquímica propio, editable y con respaldo estático.","Mostrar gating y corriente de K⁺","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-053\u06_dg_053_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved (maestro) / detail_pending (respaldo B)."
"U06-DG-054","06","U06-089, 114","generated_diagram","Conectar despolarización, Ca²⁺, glutamato y fibra","diagrama de proceso · sinapsis propio, editable y con respaldo estático.","Conectar despolarización, Ca²⁺, glutamato y fibra","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-054\u06_dg_054_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved (maestro) / detail_pending (respaldo B)."
"U06-DG-055","06","U06-090, 092","generated_diagram","Integrar movimiento→potencial receptor","diagrama de proceso · proceso/actividad propio, editable y con respaldo estático.","Integrar movimiento→potencial receptor","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-055\u06_dg_055_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-056","06","U06-091–092","generated_diagram","Integrar receptor→señal neural","diagrama de proceso · proceso/actividad propio, editable y con respaldo estático.","Integrar receptor→señal neural","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-056\u06_dg_056_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-057","06","U06-093","generated_diagram","Reunir potenciales y cadena causal","diagrama conceptual · recap acumulativo propio, editable y con respaldo estático.","Reunir potenciales y cadena causal","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-057\u06_dg_057_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-058","06","U06-095, 097","generated_diagram","Conectar firma espacial con población y separar frecuencia/*pitch*","esquema mixto · chart+map/comparison propio, editable y con respaldo estático.","Conectar firma espacial con población y separar frecuencia/*pitch*","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-058\u06_dg_058_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-058B","06","U06-095, 097","generated_diagram","Conectar firma espacial con población y separar frecuencia/*pitch*","esquema mixto · chart+map/comparison propio, editable y con respaldo estático.","Conectar firma espacial con población y separar frecuencia/*pitch*","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-058B\u06_dg_058b_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-059","06","U06-098–099","generated_diagram","Conectar nivel, respuesta y sonoridad","esquema mixto · chart+comparison propio, editable y con respaldo estático.","Conectar nivel, respuesta y sonoridad","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-059\u06_dg_059_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-059B","06","U06-098–099","generated_diagram","Conectar nivel, respuesta y sonoridad","esquema mixto · chart+comparison propio, editable y con respaldo estático.","Conectar nivel, respuesta y sonoridad","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-059B\u06_dg_059b_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-060","06","U06-100","generated_diagram","Mostrar qué tramo observa cada prueba","diagrama conceptual · ventanas de observación propio, editable y con respaldo estático.","Mostrar qué tramo observa cada prueba","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-060\u06_dg_060_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-062","06","U06-102","generated_diagram","Preguntar qué cambia entre 40/70 dB SPL a 2 kHz","diagrama conceptual · caso comparativo propio, editable y con respaldo estático.","Preguntar qué cambia entre 40/70 dB SPL a 2 kHz","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-062\u06_dg_062_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-063","06","U06-103","generated_diagram","Modelar una explicación causal completa","diagrama de proceso · resolución acumulativa propio, editable y con respaldo estático.","Modelar una explicación causal completa","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-063\u06_dg_063_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
"U06-DG-064","06","U06-104","generated_diagram","Organizar diez ideas en cuatro zonas","diagrama conceptual · mapa final propio, editable y con respaldo estático.","Organizar diez ideas en cuatro zonas","","Equipo docente","UCASAL","Producción propia; uso institucional","2026-08-10","units\unit_06\assets\generated\diagrams\U06-DG-064\u06_dg_064_master.svg","approved","Producción propia UCASAL.","PPTX editable, SVG/PNG y fuente estructural en la carpeta del asset. Estado del plan: approved."
