t_s,t_ms,p_acustica_Pa,p_total_Pa
0.0022150000000000004,2.2150000000000003,0.12504853126714108,101325.12504853126
0.00222,2.22,0.127484797949738,101325.12748479795
0.002225,2.225,0.12988960966603663,101325.12988960967
0.00223,2.2300000000000004,0.1322623730647304,101325.13226237307
0.002235,2.235,0.13460250270195454,101325.1346025027
0.0022400000000000002,2.24,0.13690942118573773,101325.13690942118
0.002245,2.245,0.13918255931846285,101325.13918255932
0.0022500000000000003,2.2500000000000004,0.14142135623730948,101325.14142135624
0.002255,2.255,0.14362525955263772,101325.14362525956
0.0022600000000000003,2.2600000000000002,0.14579372548428238,101325.14579372549
0.002265,2.265,0.14792621899572186,101325.147926219
0.0022700000000000003,2.2700000000000005,0.15002221392609194,101325.15002221393
0.002275,2.275,0.15208119312000612,101325.15208119313
0.0022800000000000003,2.2800000000000002,0.15410264855515787,101325.15410264855
0.002285,2.285,0.15608608146766595,101325.15608608146
0.0022900000000000004,2.2900000000000005,0.15803100247513818,101325.15803100247
0.002295,2.2950000000000004,0.1599369316974181,101325.1599369317
0.0023000000000000004,2.3000000000000003,0.16180339887498957,101325.16180339888
0.002305,2.305,0.16362994348500465,101325.16362994349
0.00231,2.31,0.16541611485491234,101325.16541611486
0.0023150000000000002,2.3150000000000004,0.16716147227365408,101325.16716147227
0.00232,2.32,0.16886558510040295,101325.1688655851
0.0023250000000000002,2.325,0.17052803287081847,101325.17052803288
0.00233,2.33,0.17214840540078866,101325.1721484054
0.0023350000000000003,2.3350000000000004,0.17372630288763824,101325.17372630289
0.00234,2.34,0.17526133600877272,101325.17526133601
0.0023450000000000003,2.345,0.17675312601773868,101325.17675312601
0.00235,2.35,0.17820130483767357,101325.17820130484
0.0023550000000000003,2.3550000000000004,0.1796055151521232,101325.17960551515
0.00236,2.3600000000000003,0.1809654104932039,101325.18096541049
0.0023650000000000003,2.365,0.1822806553270891,101325.18228065532
0.00237,2.37,0.1835509251367962,101325.18355092514
0.0023750000000000004,2.3750000000000004,0.1847759065022574,101325.1847759065
0.00238,2.3800000000000003,0.1859552971776503,101325.18595529717
0.0023850000000000004,2.3850000000000002,0.18708880616597354,101325.18708880617
0.00239,2.39,0.1881761537908451,101325.1881761538
0.002395,2.395,0.189217071765509,101325.18921707176
0.0024000000000000002,2.4000000000000004,0.1902113032590307,101325.19021130326
0.002405,2.405,0.19115860295966602,101325.19115860296
0.0024100000000000002,2.41,0.19205873713538865,101325.19205873714
0.002415,2.415,0.1929114836915596,101325.1929114837
0.0024200000000000003,2.4200000000000004,0.19371663222572624,101325.19371663223
0.002425,2.4250000000000003,0.1944739840795353,101325.19447398408
0.0024300000000000003,2.43,0.1951833523877495,101325.19518335239
0.002435,2.435,0.19584456212435317,101325.19584456213
0.0024400000000000003,2.4400000000000004,0.19645745014573773,101325.19645745015
0.002445,2.4450000000000003,0.19702186523095477,101325.19702186523
0.0024500000000000004,2.45,0.19753766811902757,101325.19753766812
0.002455,2.455,0.19800473154331152,101325.19800473154
0.0024600000000000004,2.4600000000000004,0.1984229402628956,101325.19842294026
0.002465,2.4650000000000003,0.19879219109103594,101325.19879219109
0.0024700000000000004,2.47,0.199112392920616,101325.19911239292
0.002475,2.475,0.1993834667466256,101325.19938346675
0.00248,2.48,0.19960534568565433,101325.19960534568
0.0024850000000000002,2.4850000000000003,0.19977797499239403,101325.199777975
0.00249,2.49,0.19990131207314632,101325.19990131208
0.0024950000000000003,2.495,0.19997532649633212,101325.1999753265
0.0025,2.5,0.2,101325.2
0.0025050000000000003,2.5050000000000003,0.19997532649633212,101325.1999753265
0.00251,2.5100000000000002,0.19990131207314632,101325.19990131208
0.0025150000000000003,2.515,0.199777974992394,101325.199777975
0.00252,2.52,0.19960534568565433,101325.19960534568
0.0025250000000000003,2.5250000000000004,0.1993834667466256,101325.19938346675
0.00253,2.5300000000000002,0.19911239292061603,101325.19911239292
0.0025350000000000004,2.535,0.19879219109103596,101325.19879219109
0.00254,2.54,0.1984229402628956,101325.19842294026
0.0025450000000000004,2.5450000000000004,0.1980047315433115,101325.19800473154
0.00255,2.5500000000000003,0.19753766811902754,101325.19753766812
0.0025550000000000004,2.5550000000000006,0.1970218652309548,101325.19702186523
0.00256,2.56,0.19645745014573773,101325.19645745015
0.002565,2.565,0.1958445621243532,101325.19584456213
0.0025700000000000002,2.5700000000000003,0.19518335238774948,101325.19518335239
0.002575,2.575,0.19447398407953537,101325.19447398408
0.0025800000000000003,2.58,0.19371663222572622,101325.19371663223
0.002585,2.585,0.19291148369155967,101325.1929114837
0.0025900000000000003,2.5900000000000003,0.19205873713538862,101325.19205873714
0.002595,2.595,0.1911586029596661,101325.19115860296
0.0026000000000000003,2.6000000000000005,0.19021130325903074,101325.19021130326
0.002605,2.605,0.18921707176550917,101325.18921707176
0.0026100000000000003,2.6100000000000003,0.18817615379084515,101325.1881761538
0.002615,2.615,0.18708880616597345,101325.18708880617
0.0026200000000000004,2.6200000000000006,0.18595529717765022,101325.18595529717
0.002625,2.625,0.18477590650225736,101325.1847759065
0.0026300000000000004,2.6300000000000003,0.18355092513679616,101325.18355092514
0.002635,2.6350000000000002,0.18228065532708906,101325.18228065532
0.0026400000000000004,2.6400000000000006,0.18096541049320386,101325.18096541049
0.002645,2.645,0.17960551515212317,101325.17960551515
0.00265,2.65,0.1782013048376737,101325.17820130484
0.0026550000000000002,2.6550000000000002,0.17675312601773874,101325.17675312601
0.00266,2.66,0.17526133600877286,101325.17526133601
0.0026650000000000003,2.6650000000000005,0.17372630288763832,101325.17372630289
0.00267,2.67,0.1721484054007887,101325.1721484054
0.0026750000000000003,2.6750000000000003,0.17052803287081852,101325.17052803288
0.00268,2.68,0.16886558510040303,101325.1688655851
0.0026850000000000003,2.6850000000000005,0.16716147227365397,101325.16716147227
0.00269,2.69,0.1654161148549124,101325.16541611486
0.0026950000000000003,2.6950000000000003,0.16362994348500462,101325.16362994349
0.0027,2.7,0.1618033988749895,101325.16180339888
0.0027050000000000004,2.7050000000000005,0.15993693169741807,101325.1599369317
0.00271,2.71,0.15803100247513813,101325.15803100247
0.0027150000000000004,2.7150000000000003,0.15608608146766592,101325.15608608146
0.00272,2.72,0.15410264855515796,101325.15410264855
0.0027250000000000004,2.7250000000000005,0.15208119312000618,101325.15208119313
0.0027300000000000002,2.7300000000000004,0.15002221392609205,101325.15002221393
0.002735,2.735,0.14792621899572195,101325.147926219
0.0027400000000000002,2.74,0.1457937254842822,101325.14579372549
0.002745,2.745,0.1436252595526378,101325.14362525956
0.0027500000000000003,2.7500000000000004,0.14142135623730942,101325.14142135624
0.002755,2.755,0.13918255931846293,101325.13918255932
0.0027600000000000003,2.7600000000000002,0.13690942118573768,101325.13690942118
0.002765,2.765,0.13460250270195476,101325.1346025027
0.0027700000000000003,2.7700000000000005,0.13226237306473035,101325.13226237307
0.002775,2.775,0.12988960966603685,101325.12988960967
0.0027800000000000004,2.7800000000000002,0.12748479794973797,101325.12748479795
0.002785,2.785,0.1250485312671412,101325.12504853126
0.0027900000000000004,2.7900000000000005,0.12258141073059532,101325.12258141073
0.002795,2.7950000000000004,0.120084045065177,101325.12008404506
0.0028000000000000004,2.8000000000000003,0.11755705045849468,101325.11755705046
0.002805,2.805,0.11500105040865566,101325.1150010504
0.0028100000000000004,2.8100000000000005,0.11241667557042592,101325.11241667558
0.0028150000000000002,2.8150000000000004,0.1098045635996263,101325.1098045636
0.00282,2.82,0.10716535899579945,101325.10716535899
0.0028250000000000003,2.825,0.10449971294318977,101325.10449971295
0.00283,2.83,0.10180828315007442,101325.10180828314
0.0028350000000000003,2.8350000000000004,0.09909173368648153,101325.09909173369
0.00284,2.84,0.09635073482034325,101325.09635073482
0.0028450000000000003,2.845,0.09358596285211473,101325.09358596285
0.00285,2.85,0.09079809994790959,101325.09079809995
0.0028550000000000003,2.8550000000000004,0.08798783397118311,101325.08798783398
0.00286,2.8600000000000003,0.08515585831301448,101325.08515585831
0.0028650000000000004,2.865,0.08230287172102187,101325.08230287173
0.00287,2.87,0.0794295781269561,101325.07942957812
0.0028750000000000004,2.8750000000000004,0.07653668647301778,101325.07653668648
0.00288,2.8800000000000003,0.0736249105369356,101325.07362491054
0.0028850000000000004,2.8850000000000002,0.07069496875585128,101325.07069496876
0.00289,2.89,0.06774758404905831,101325.06774758405
0.0028950000000000004,2.8950000000000005,0.06478348363962977,101325.06478348364
0.0029000000000000002,2.9000000000000004,0.06180339887498956,101325.06180339887
0.002905,2.9050000000000002,0.05880806504646105,101325.05880806505
0.0029100000000000003,2.91,0.05579822120784596,101325.0557982212
0.002915,2.915,0.05277460999307487,101325.05277461
0.0029200000000000003,2.9200000000000004,0.0497379774329711,101325.04973797743
0.002925,2.9250000000000003,0.04668907277118107,101325.04668907277
0.0029300000000000003,2.93,0.04362864827930834,101325.04362864827
0.002935,2.935,0.04055745907130252,101325.04055745907
0.0029400000000000003,2.9400000000000004,0.03747626291714479,101325.03747626292
0.002945,2.9450000000000003,0.03438582005588196,101325.03438582005
0.0029500000000000004,2.95,0.03128689300804607,101325.031286893
0.002955,2.955,0.028180246387516622,101325.02818024639
0.0029600000000000004,2.9600000000000004,0.025066646712860782,101325.02506664672
0.002965,2.9650000000000003,0.02194686221820918,101325.02194686222
0.0029700000000000004,2.9700000000000006,0.01882166266370283,101325.01882166267
0.002975,2.975,0.01569181914556915,101325.01569181915
0.0029800000000000004,2.9800000000000004,0.012558103905862678,101325.0125581039
0.0029850000000000002,2.9850000000000003,0.009421290141928731,101325.00942129015
0.00299,2.99,0.006282151815625696,101325.00628215182
0.0029950000000000003,2.995,0.003141463462364013,101325.00314146346
0.003,3.0,7.347880794884119e-17,101325.0
0.0030050000000000003,3.0050000000000003,-0.0031414634623642213,101324.99685853654
0.00301,3.0100000000000002,-0.00628215181562555,101324.99371784818
0.0030150000000000003,3.015,-0.009421290141928584,101324.99057870985
0.00302,3.02,-0.012558103905862532,101324.9874418961
0.0030250000000000003,3.0250000000000004,-0.015691819145569004,101324.98430818085
0.00303,3.0300000000000002,-0.018821662663702686,101324.98117833733
0.0030350000000000004,3.0350000000000006,-0.02194686221820903,101324.97805313778
0.00304,3.04,-0.025066646712860637,101324.97493335328
0.0030450000000000004,3.0450000000000004,-0.02818024638751648,101324.97181975361
0.00305,3.0500000000000003,-0.031286893008046275,101324.968713107
0.0030550000000000004,3.0550000000000006,-0.03438582005588182,101324.96561417995
0.0030600000000000002,3.06,-0.037476262917144995,101324.96252373708
0.0030650000000000004,3.0650000000000004,-0.040557459071302725,101324.95944254093
0.0030700000000000002,3.0700000000000003,-0.04362864827930854,101324.95637135173
0.003075,3.075,-0.04668907277118092,101324.95331092723
0.0030800000000000003,3.08,-0.04973797743297095,101324.95026202257
0.003085,3.085,-0.05277460999307439,101324.94722539
0.0030900000000000003,3.0900000000000003,-0.05579822120784581,101324.9442017788
0.003095,3.095,-0.05880806504646057,101324.94119193495
0.0031000000000000003,3.1000000000000005,-0.06180339887498942,101324.93819660113
0.003105,3.105,-0.06478348363962963,101324.93521651636
0.0031100000000000004,3.1100000000000003,-0.06774758404905817,101324.93225241595
0.003115,3.115,-0.07069496875585148,101324.92930503124
0.0031200000000000004,3.1200000000000006,-0.07362491053693579,101324.92637508946
0.003125,3.125,-0.07653668647301798,101324.92346331352
0.0031300000000000004,3.1300000000000003,-0.07942957812695628,101324.92057042188
0.003135,3.1350000000000002,-0.08230287172102174,101324.91769712827
0.0031400000000000004,3.1400000000000006,-0.08515585831301466,101324.91484414169
0.0031450000000000002,3.145,-0.08798783397118298,101324.91201216602
0.0031500000000000005,3.1500000000000004,-0.09079809994790945,101324.90920190005
0.0031550000000000003,3.1550000000000002,-0.0935859628521146,101324.90641403715
0.00316,3.16,-0.0963507348203428,101324.90364926518
0.0031650000000000003,3.1650000000000005,-0.09909173368648139,101324.90090826631
0.00317,3.17,-0.10180828315007398,101324.89819171686
0.0031750000000000003,3.1750000000000003,-0.10449971294318963,101324.89550028705
0.00318,3.18,-0.10716535899579932,101324.89283464101
0.0031850000000000003,3.1850000000000005,-0.10980456359962648,101324.8901954364
0.00319,3.19,-0.1124166755704261,101324.88758332442
0.0031950000000000004,3.1950000000000003,-0.11500105040865581,101324.8849989496
0.0032,3.2,-0.11755705045849457,101324.88244294954
0.0032050000000000004,3.2050000000000005,-0.12008404506517688,101324.87991595494
0.00321,3.21,-0.12258141073059521,101324.87741858927
0.0032150000000000004,3.2150000000000003,-0.12504853126714108,101324.87495146874
0.00322,3.22,-0.12748479794973785,101324.87251520205
0.0032250000000000004,3.2250000000000005,-0.12988960966603674,101324.87011039033
0.0032300000000000002,3.2300000000000004,-0.13226237306473024,101324.86773762693
0.0032350000000000005,3.2350000000000003,-0.13460250270195465,101324.8653974973
0.0032400000000000003,3.24,-0.13690942118573757,101324.86309057882
0.003245,3.245,-0.13918255931846282,101324.86081744068
0.0032500000000000003,3.2500000000000004,-0.1414213562373096,101324.85857864376
0.003255,3.255,-0.1436252595526377,101324.85637474044
0.0032600000000000003,3.2600000000000002,-0.14579372548428235,101324.85420627451
0.003265,3.265,-0.14792621899572186,101324.852073781
0.0032700000000000003,3.2700000000000005,-0.15002221392609194,101324.84997778607
0.003275,3.2750000000000004,-0.1520811931200061,101324.84791880687
0.0032800000000000004,3.2800000000000002,-0.15410264855515785,101324.84589735145
0.003285,3.285,-0.15608608146766584,101324.84391391854
0.0032900000000000004,3.2900000000000005,-0.15803100247513804,101324.84196899753
0.003295,3.2950000000000004,-0.15993693169741796,101324.8400630683
0.0033000000000000004,3.3000000000000003,-0.16180339887498946,101324.83819660112
0.003305,3.305,-0.16362994348500473,101324.83637005651
0.0033100000000000004,3.3100000000000005,-0.1654161148549125,101324.83458388514
0.0033150000000000002,3.3150000000000004,-0.16716147227365408,101324.83283852773
0.0033200000000000005,3.3200000000000003,-0.16886558510040314,101324.8311344149
0.0033250000000000003,3.325,-0.17052803287081847,101324.82947196712
0.00333,3.33,-0.17214840540078866,101324.8278515946
0.0033350000000000003,3.3350000000000004,-0.17372630288763824,101324.82627369711
0.00334,3.3400000000000003,-0.1752613360087726,101324.82473866399
0.0033450000000000003,3.345,-0.17675312601773865,101324.82324687399
0.00335,3.35,-0.17820130483767346,101324.82179869516
0.0033550000000000003,3.3550000000000004,-0.17960551515212309,101324.82039448485
0.00336,3.3600000000000003,-0.1809654104932038,101324.81903458951
0.0033650000000000004,3.365,-0.182280655327089,101324.81771934468
0.00337,3.37,-0.18355092513679624,101324.81644907486
0.0033750000000000004,3.3750000000000004,-0.18477590650225742,101324.8152240935
0.00338,3.3800000000000003,-0.18595529717765027,101324.81404470283
0.0033850000000000004,3.3850000000000002,-0.18708880616597354,101324.81291119383
0.0033900000000000002,3.39,-0.18817615379084507,101324.8118238462
0.0033950000000000004,3.3950000000000005,-0.18921707176550912,101324.81078292824
0.0034000000000000002,3.4000000000000004,-0.19021130325903068,101324.80978869674
0.0034050000000000005,3.4050000000000007,-0.19115860295966605,101324.80884139704
0.0034100000000000003,3.41,-0.1920587371353886,101324.80794126286
0.003415,3.415,-0.19291148369155953,101324.8070885163
0.0034200000000000003,3.4200000000000004,-0.19371663222572622,101324.80628336777
0.003425,3.4250000000000003,-0.1944739840795353,101324.80552601592
0.0034300000000000003,3.43,-0.19518335238774945,101324.80481664761
0.003435,3.435,-0.19584456212435317,101324.80415543787
0.0034400000000000003,3.4400000000000004,-0.1964574501457378,101324.80354254985
0.003445,3.4450000000000003,-0.19702186523095477,101324.80297813477
0.0034500000000000004,3.45,-0.19753766811902757,101324.80246233188
0.003455,3.455,-0.19800473154331152,101324.80199526846
0.0034600000000000004,3.4600000000000004,-0.1984229402628956,101324.80157705974
0.003465,3.4650000000000003,-0.19879219109103594,101324.80120780891
0.0034700000000000004,3.4700000000000006,-0.199112392920616,101324.80088760708
0.0034750000000000002,3.475,-0.19938346674662558,101324.80061653325
0.0034800000000000005,3.4800000000000004,-0.19960534568565433,101324.80039465432
0.0034850000000000003,3.4850000000000003,-0.199777974992394,101324.800222025
0.0034900000000000005,3.4900000000000007,-0.19990131207314632,101324.80009868792
0.0034950000000000003,3.495,-0.19997532649633212,101324.8000246735
0.0035,3.5,-0.2,101324.8
0.0035050000000000003,3.5050000000000003,-0.19997532649633212,101324.8000246735
0.00351,3.5100000000000002,-0.19990131207314632,101324.80009868792
0.0035150000000000003,3.515,-0.19977797499239403,101324.800222025
0.00352,3.52,-0.19960534568565433,101324.80039465432
0.0035250000000000004,3.5250000000000004,-0.1993834667466256,101324.80061653325
0.00353,3.5300000000000002,-0.19911239292061603,101324.80088760708
0.0035350000000000004,3.5350000000000006,-0.19879219109103596,101324.80120780891
0.00354,3.54,-0.19842294026289561,101324.80157705974
0.0035450000000000004,3.5450000000000004,-0.19800473154331155,101324.80199526846
0.00355,3.5500000000000003,-0.1975376681190276,101324.80246233188
0.0035550000000000004,3.5550000000000006,-0.1970218652309548,101324.80297813477
0.0035600000000000002,3.56,-0.19645745014573773,101324.80354254985
0.0035650000000000005,3.5650000000000004,-0.1958445621243531,101324.80415543787
0.0035700000000000003,3.5700000000000003,-0.19518335238774948,101324.80481664761
0.0035750000000000005,3.5750000000000006,-0.1944739840795353,101324.80552601592
0.0035800000000000003,3.58,-0.19371663222572624,101324.80628336777
0.003585,3.585,-0.1929114836915597,101324.8070885163
0.0035900000000000003,3.5900000000000003,-0.19205873713538865,101324.80794126286
0.003595,3.595,-0.1911586029596661,101324.80884139704
0.0036000000000000003,3.6000000000000005,-0.19021130325903077,101324.80978869674
0.003605,3.605,-0.18921707176550917,101324.81078292824
0.0036100000000000004,3.6100000000000003,-0.18817615379084515,101324.8118238462
0.003615,3.615,-0.18708880616597345,101324.81291119383
0.0036200000000000004,3.6200000000000006,-0.18595529717765036,101324.81404470283
0.003625,3.625,-0.18477590650225736,101324.8152240935
0.0036300000000000004,3.6300000000000003,-0.18355092513679616,101324.81644907486
0.003635,3.6350000000000002,-0.18228065532708906,101324.81771934468
0.0036400000000000004,3.6400000000000006,-0.18096541049320386,101324.81903458951
0.0036450000000000002,3.645,-0.17960551515212317,101324.82039448485
0.0036500000000000005,3.6500000000000004,-0.17820130483767355,101324.82179869516
0.0036550000000000003,3.6550000000000002,-0.17675312601773874,101324.82324687399
0.0036600000000000005,3.6600000000000006,-0.1752613360087727,101324.82473866399
0.0036650000000000003,3.6650000000000005,-0.17372630288763835,101324.82627369711
0.00367,3.67,-0.1721484054007889,101324.8278515946
0.0036750000000000003,3.6750000000000003,-0.17052803287081855,101324.82947196712
0.00368,3.68,-0.16886558510040306,101324.8311344149
0.0036850000000000003,3.6850000000000005,-0.16716147227365397,101324.83283852773
0.00369,3.69,-0.1654161148549124,101324.83458388514
0.0036950000000000004,3.6950000000000003,-0.16362994348500465,101324.83637005651
0.0037,3.7,-0.16180339887498954,101324.83819660112
0.0037050000000000004,3.7050000000000005,-0.15993693169741807,101324.8400630683
0.00371,3.7100000000000004,-0.15803100247513815,101324.84196899753
0.0037150000000000004,3.7150000000000003,-0.15608608146766592,101324.84391391854
0.00372,3.72,-0.15410264855515798,101324.84589735145
0.0037250000000000004,3.7250000000000005,-0.1520811931200062,101324.84791880687
0.0037300000000000002,3.7300000000000004,-0.15002221392609205,101324.84997778607
0.0037350000000000005,3.7350000000000003,-0.14792621899572198,101324.852073781
0.0037400000000000003,3.74,-0.14579372548428246,101324.85420627451
0.0037450000000000005,3.7450000000000006,-0.1436252595526378,101324.85637474044
0.0037500000000000003,3.7500000000000004,-0.14142135623730945,101324.85857864376
0.003755,3.755,-0.13918255931846296,101324.86081744068
0.0037600000000000003,3.7600000000000002,-0.1369094211857377,101324.86309057882
0.003765,3.765,-0.13460250270195478,101324.8653974973
0.0037700000000000003,3.7700000000000005,-0.13226237306473038,101324.86773762693
0.003775,3.7750000000000004,-0.12988960966603688,101324.87011039033
0.0037800000000000004,3.7800000000000002,-0.12748479794973797,101324.87251520205
0.003785,3.785,-0.1250485312671412,101324.87495146874
0.0037900000000000004,3.7900000000000005,-0.12258141073059535,101324.87741858927
0.003795,3.7950000000000004,-0.120084045065177,101324.87991595494
0.0038000000000000004,3.8000000000000003,-0.1175570504584947,101324.88244294954
0.0038050000000000002,3.805,-0.11500105040865566,101324.8849989496
0.0038100000000000005,3.8100000000000005,-0.11241667557042623,101324.88758332442
0.0038150000000000002,3.8150000000000004,-0.10980456359962631,101324.8901954364
0.0038200000000000005,3.8200000000000003,-0.10716535899579915,101324.89283464101
0.0038250000000000003,3.825,-0.10449971294318978,101324.89550028705
0.0038300000000000005,3.8300000000000005,-0.10180828315007413,101324.89819171686
0.0038350000000000003,3.8350000000000004,-0.09909173368648155,101324.90090826631
0.0038400000000000005,3.8400000000000007,-0.09635073482034295,101324.90364926518
0.0038450000000000003,3.845,-0.09358596285211475,101324.90641403715
0.00385,3.85,-0.0907980999479096,101324.90920190005
0.0038550000000000004,3.8550000000000004,-0.08798783397118314,101324.91201216602
0.00386,3.8600000000000003,-0.08515585831301481,101324.91484414169
0.0038650000000000004,3.865,-0.0823028717210219,101324.91769712827
0.00387,3.87,-0.07942957812695611,101324.92057042188
0.0038750000000000004,3.8750000000000004,-0.07653668647301781,101324.92346331352
0.00388,3.8800000000000003,-0.07362491053693562,101324.92637508946
0.0038850000000000004,3.8850000000000002,-0.0706949687558513,101324.92930503124
0.0038900000000000002,3.89,-0.06774758404905833,101324.93225241595
0.0038950000000000005,3.8950000000000005,-0.0647834836396298,101324.93521651636
0.0039000000000000003,3.9000000000000004,-0.06180339887498958,101324.93819660113
0.0039050000000000005,3.9050000000000007,-0.05880806504646074,101324.94119193495
0.00391,3.91,-0.05579822120784598,101324.9442017788
0.003915,3.915,-0.0527746099930749,101324.94722539
0.003920000000000001,3.920000000000001,-0.04973797743297078,101324.95026202257
0.0039250000000000005,3.9250000000000007,-0.04668907277118109,101324.95331092723
0.00393,3.93,-0.04362864827930871,101324.95637135173
0.003935,3.935,-0.04055745907130254,101324.95944254093
0.00394,3.94,-0.03747626291714516,101324.96252373708
0.003945000000000001,3.9450000000000007,-0.03438582005588164,101324.96561417995
0.00395,3.95,-0.031286893008046095,101324.968713107
0.003955,3.955,-0.028180246387516646,101324.97181975361
0.00396,3.96,-0.025066646712861157,101324.97493335328
0.003965000000000001,3.9650000000000007,-0.02194686221820885,101324.97805313778
0.0039700000000000004,3.9700000000000006,-0.018821662663702856,101324.98117833733
0.003975,3.975,-0.015691819145569174,101324.98430818085
0.00398,3.98,-0.012558103905863056,101324.9874418961
0.003985000000000001,3.9850000000000008,-0.009421290141928398,101324.99057870985
0.0039900000000000005,3.9900000000000007,-0.006282151815625721,101324.99371784818
0.003995,3.995,-0.0031414634623640383,101324.99685853654
0.004,4.0,-9.797174393178826e-17,101325.0
0.004005000000000001,4.005000000000001,0.003141463462364197,101325.00314146346
0.0040100000000000005,4.010000000000001,0.006282151815625881,101325.00628215182
0.004015,4.015000000000001,0.009421290141928558,101325.00942129015
0.00402,4.0200000000000005,0.012558103905862506,101325.0125581039
0.004025,4.025,0.015691819145568626,101325.01569181915
0.004030000000000001,4.03,0.018821662663703012,101325.01882166267
0.004035,4.035,0.02194686221820901,101325.02194686222
0.00404,4.04,0.02506664671286061,101325.02506664672
0.004045,4.045,0.0281802463875161,101325.02818024639
0.004050000000000001,4.050000000000001,0.031286893008046254,101325.031286893
0.0040550000000000004,4.055000000000001,0.0343858200558818,101325.03438582005
0.00406,4.0600000000000005,0.037476262917144974,101325.03747626292
0.004065,4.065,0.04055745907130235,101325.04055745907
0.004070000000000001,4.07,0.04362864827930852,101325.04362864827
0.0040750000000000005,4.075,0.04668907277118125,101325.04668907277
0.00408,4.08,0.04973797743297093,101325.04973797743
0.004085,4.085,0.052774609993074366,101325.05277461
0.004090000000000001,4.090000000000001,0.05579822120784614,101325.0557982212
0.0040950000000000005,4.095000000000001,0.05880806504646088,101325.05880806505
0.0041,4.1000000000000005,0.061803398874989396,101325.06180339887
0.004105,4.105,0.0647834836396296,101325.06478348364
0.00411,4.11,0.06774758404905816,101325.06774758405
0.004115000000000001,4.115,0.07069496875585145,101325.07069496876
0.00412,4.12,0.07362491053693543,101325.07362491054
0.004125,4.125,0.07653668647301795,101325.07653668648
0.00413,4.13,0.07942957812695595,101325.07942957812
0.004135000000000001,4.135000000000001,0.08230287172102203,101325.08230287173
0.0041400000000000005,4.140000000000001,0.08515585831301464,101325.08515585831
0.004145,4.1450000000000005,0.08798783397118295,101325.08798783398
0.00415,4.15,0.0907980999479091,101325.09079809995
0.004155000000000001,4.155000000000001,0.09358596285211489,101325.09358596285
0.0041600000000000005,4.16,0.09635073482034309,101325.09635073482
0.004165,4.165,0.09909173368648139,101325.09909173369
0.00417,4.17,0.10180828315007395,101325.10180828314
0.004175000000000001,4.175000000000001,0.10449971294318992,101325.10449971295
0.0041800000000000006,4.180000000000001,0.10716535899579929,101325.10716535899
0.004185,4.1850000000000005,0.10980456359962645,101325.1098045636
0.00419,4.19,0.11241667557042608,101325.11241667558
0.004195,4.195,0.11500105040865549,101325.1150010504
0.004200000000000001,4.2,0.11755705045849484,101325.11755705046
0.004205,4.205,0.12008404506517685,101325.12008404506
0.00421,4.21,0.1225814107305952,101325.12258141073
0.004215,4.215,0.12504853126714077,101325.12504853126
0.004220000000000001,4.220000000000001,0.12748479794973808,101325.12748479795
0.0042250000000000005,4.2250000000000005,0.12988960966603674,101325.12988960967
0.00423,4.23,0.1322623730647302,101325.13226237307
0.004235,4.235,0.13460250270195437,101325.1346025027
0.004240000000000001,4.240000000000001,0.13690942118573782,101325.13690942118
0.0042450000000000005,4.245,0.1391825593184628,101325.13918255932
0.00425,4.25,0.14142135623730956,101325.14142135624
0.004255,4.255,0.1436252595526377,101325.14362525956
0.004260000000000001,4.260000000000001,0.14579372548428235,101325.14579372549
0.0042650000000000006,4.265000000000001,0.1479262189957221,101325.147926219
0.00427,4.2700000000000005,0.1500222139260919,101325.15002221393
0.004275,4.275,0.15208119312000606,101325.15208119313
0.00428,4.28,0.15410264855515762,101325.15410264855
0.004285000000000001,4.285000000000001,0.15608608146766603,101325.15608608146
0.00429,4.29,0.15803100247513804,101325.15803100247
0.004295,4.295,0.15993693169741796,101325.1599369317
0.0043,4.3,0.16180339887498943,101325.16180339888
0.004305000000000001,4.305000000000001,0.16362994348500473,101325.16362994349
0.0043100000000000005,4.3100000000000005,0.16541611485491228,101325.16541611486
0.004315,4.315,0.16716147227365408,101325.16716147227
0.00432,4.32,0.16886558510040295,101325.1688655851
0.004325000000000001,4.325000000000001,0.17052803287081864,101325.17052803288
0.0043300000000000005,4.33,0.1721484054007888,101325.1721484054
0.004335,4.335,0.17372630288763824,101325.17372630289
0.00434,4.34,0.1752613360087726,101325.17526133601
0.004345000000000001,4.345000000000001,0.17675312601773882,101325.17675312601
0.004350000000000001,4.3500000000000005,0.1782013048376736,101325.17820130484
0.004355,4.355,0.17960551515212309,101325.17960551515
0.00436,4.36,0.18096541049320378,101325.18096541049
0.004365,4.365,0.182280655327089,101325.18228065532
0.004370000000000001,4.370000000000001,0.18355092513679624,101325.18355092514
0.004375,4.375,0.18477590650225728,101325.1847759065
0.00438,4.38,0.18595529717765027,101325.18595529717
0.004385,4.385,0.1870888061659734,101325.18708880617
0.004390000000000001,4.390000000000001,0.18817615379084518,101325.1881761538
0.0043950000000000005,4.3950000000000005,0.1892170717655091,101325.18921707176
0.0044,4.4,0.19021130325903068,101325.19021130326
0.004405,4.405,0.19115860295966594,101325.19115860296
0.004410000000000001,4.410000000000001,0.19205873713538868,101325.19205873714
0.0044150000000000005,4.415000000000001,0.19291148369155964,101325.1929114837
0.00442,4.42,0.1937166322257262,101325.19371663223
0.004425,4.425,0.19447398407953523,101325.19447398408
