t_s,signal_mPa,noise_unit_mPa,mix_snr_+12_mPa,mix_snr_+0_mPa,mix_snr_-6_mPa
0.04025,-0.50433514514,0.829317478801,-0.296020012898,0.324982333662,1.15037076746
0.040375,-0.78081792655,0.681371085237,-0.609665248167,-0.0994468413128,0.578696122333
0.0405,-1.08184910378,-0.995860998481,-1.33199807675,-2.07771010226,-3.068853025
0.040625,-1.38015230911,-0.847110646927,-1.59293688311,-2.22726295603,-3.07036025953
0.04075,-1.64441757831,1.20900660418,-1.34072884985,-0.435410974128,0.767867737564
0.040875,-1.84270668231,2.06534534113,-1.32391538843,0.222638658817,2.27819904424
0.041,-1.9461060246,0.516411028674,-1.81638943899,-1.42969499592,-0.915730560049
0.041125,-1.93221361471,-1.01237389543,-2.18651043987,-2.94458751014,-3.95216509692
0.04125,-1.7880571009,-0.622946880917,-1.94453428267,-2.41100398182,-3.03099953662
0.041375,-1.51209640962,0.312567181086,-1.43358308351,-1.19952922853,-0.888442892302
0.0415,-1.11506127512,0.415469334642,-1.01070009668,-0.699591940482,-0.286090968687
0.041625,-0.619500298396,0.702463259292,-0.443049505431,0.0829629608966,0.78209817052
0.04175,-0.0580601371791,1.59902345771,0.343596395531,1.54096332053,3.13241110875
0.041875,0.529344916342,1.7056024092,0.957772871265,2.23494732555,3.93246912775
0.042,1.09918738334,1.00275246593,1.35106741467,2.10193984927,3.09994158986
0.042125,1.60842477975,0.762679379236,1.80000117818,2.37110415899,3.13017020355
0.04225,2.01860810621,0.371091887166,2.11182217384,2.38969999338,2.75903376407
0.042375,2.29956198411,-0.958198516269,2.05887339894,1.34136346784,0.387704594336
0.0425,2.43224138462,-1.3383355548,2.09606669253,1.09390582982,-0.238089112658
0.042625,2.41045778595,0.0944678879063,2.43418704654,2.50492567386,2.59894600267
0.04275,2.24129015638,0.496804173009,2.36608172251,2.73809432939,3.2325448007
0.042875,1.94413981386,-1.36671347447,1.60083691064,0.577426339398,-0.782812077098
0.043,1.54853690918,-2.29126801083,0.972996406447,-0.742731101651,-3.02314380633
0.043125,1.09094331559,-0.439958010963,0.98043085977,0.650985304625,0.213111676145
0.04325,0.61090661481,1.3925534651,0.960700230224,2.00346007991,3.3894160653
0.043375,0.146990175412,0.608646766252,0.299875330785,0.755636941664,1.36140013124
0.0435,-0.267073017843,-1.30095936944,-0.593859236648,-1.56803238729,-2.862828221
0.043625,-0.605582782814,-1.43375054255,-0.965724636215,-2.03933332537,-3.46629120944
0.04375,-0.853085366406,0.0755051567728,-0.834119328525,-0.777580209633,-0.702432772511
0.043875,-1.00536710123,0.439666605471,-0.894927843163,-0.565700495759,-0.128116892183
0.044,-1.0691368312,-0.910944293156,-1.29795569219,-1.98008112436,-2.88670965037
0.044125,-1.06045595372,-1.23979381813,-1.37187808068,-2.30024977185,-3.53416983736
0.04425,-1.00211814926,0.146360636395,-0.965354019595,-0.855757512866,-0.710090287067
0.044375,-0.920300849726,0.260948309132,-0.854753598022,-0.659352540594,-0.399640522361
0.0445,-0.840893465817,-1.61304437408,-1.24607189348,-2.4539378399,-4.05934011779
0.044625,-0.785943753944,-2.20058416152,-1.33870550361,-2.98652791546,-5.17668640234
0.04475,-0.770649142359,-0.584096036942,-0.917367433348,-1.3547451793,-1.93607395319
0.044875,-0.80125584661,0.322527694508,-0.720240552648,-0.478728152101,-0.157728492224
0.045,-0.874122340053,-0.0191496988672,-0.878932526929,-0.893272038921,-0.912331012546
0.045125,-0.976067235103,0.704796850935,-0.799030270419,-0.271270384168,0.430187361277
0.04525,-1.08597043016,1.8228033675,-0.628102925548,0.736832937337,2.55100043661
0.045375,-1.1774478093,0.822878637931,-0.970750040756,-0.354569171364,0.464410926762
0.0455,-1.22229096906,-0.928111320932,-1.45542199245,-2.15040228999,-3.07411651181
0.045625,-1.19426935347,-0.642904307828,-1.35575961423,-1.8371736613,-2.47703209101
0.04575,-1.07284388796,0.40842775166,-0.970251475194,-0.664416136298,-0.257923386684
0.045875,-0.846344629476,-0.0458569796452,-0.857863381972,-0.892201609121,-0.93784133284
0.046,-0.514220132022,-0.695671474404,-0.688964905756,-1.20989160643,-1.9022672085
0.046125,-0.0880672836555,0.0758262520939,-0.0690205902768,-0.0122410315615,0.0632259796329
0.04625,0.408713858421,0.822083046261,0.615211783369,1.23079690468,2.0489851804
0.046375,0.94264043141,0.142201453502,0.978359821569,1.08484188491,1.22636963272
0.0465,1.47308528507,-0.858812976054,1.2573612189,0.614272309017,-0.240471881656
0.046625,1.95613530143,-0.73296917758,1.77202176824,1.22316612385,0.493669523372
0.04675,2.34896199892,0.386768229006,2.44611378558,2.73573022792,3.12066607088
0.046875,2.61423256072,1.24811685418,2.92774533981,3.8623494149,5.10455308454
0.047,2.72407758075,0.907063459639,2.95192162043,3.63114104039,4.53390711905
0.047125,2.66317424399,0.125224846073,2.69462930316,2.78839909006,2.91303066026
0.04725,2.43059598567,0.615260574242,2.58514245449,3.04585655991,3.65820222334
0.047375,2.0402118618,2.21825353503,2.59741195743,4.25846539683,6.46620954529
0.0475,1.51957629888,2.67878509262,2.19245669158,4.1983613915,6.86445524408
0.047625,0.907415021123,1.0489375012,1.1708962088,1.95635252232,3.00032048802
0.04775,0.249967267877,-0.856477634999,0.0348298128523,-0.606510367122,-1.45893028085
0.047875,-0.403429473195,-1.27512747495,-0.723727013472,-1.67855694815,-2.94764327075
0.048,-1.00504235473,-0.618021767097,-1.16028240384,-1.62306412183,-2.23815789645
0.048125,-1.51323220015,0.0747609880061,-1.49445308901,-1.43847121214,-1.36406441815
0.04825,-1.89625130113,0.66203676322,-1.72995518486,-1.23421453791,-0.575314296351
0.048375,-2.13494986127,1.05876433744,-1.86900028393,-1.07618552382,-0.0224372783359
0.0485,-2.2241127832,0.722992316111,-2.04250532431,-1.50112046709,-0.781553460854
0.048625,-2.17230123608,-0.226916570957,-2.22930010165,-2.39921780704,-2.62505931875
0.04875,-2.00023992932,-0.64671273713,-2.16268682427,-2.64695266645,-3.29060148233
0.048875,-1.73795249352,0.0289623885914,-1.73067747043,-1.70899010493,-1.68016493101
0.049,-1.42098559663,0.747327171707,-1.23326549838,-0.67365842492,0.0701281460324
0.049125,-1.08616177146,0.473189482189,-0.967301947475,-0.61297228927,-0.142024629807
0.04925,-0.7673501513,-0.314857245688,-0.84643871563,-1.08220739699,-1.39557294822
0.049375,-0.491737827435,-0.822155352135,-0.698253914797,-1.31389317957,-2.1321534186
0.0495,-0.277023102086,-1.04262808949,-0.538919437197,-1.31965119158,-2.35733963758
0.049625,-0.129842510493,-1.05486686824,-0.394813087831,-1.18470937873,-2.23457862
0.04975,-0.0455985986091,-0.660303886556,-0.21145943594,-0.705902485165,-1.36307805988
0.049875,-0.00969160777843,0.0991387305578,0.0152109154341,0.0894471227794,0.188116165257
0.05,5.83003315245e-06,0.617577046642,0.15513417042,0.617582876676,1.23223403779
0.050125,0.00973734094144,0.112394589289,0.0379695853223,0.12213193023,0.233994029355
0.05025,0.0459312985102,-1.20073159641,-0.25567884198,-1.1548002979,-2.34984320619
0.050375,0.131227740178,-1.88762158391,-0.342921364266,-1.75639384373,-3.63507247111
0.0505,0.280949052783,-1.27561682644,-0.0394714070323,-0.994667773661,-2.26424112936
0.050625,0.500450213477,-0.602760914684,0.349043517173,-0.102310701207,-0.702215924529
0.05075,0.783683965746,-0.855142269109,0.568881939467,-0.0714583033633,-0.922549177744
0.050875,1.113176352,-1.07925955488,0.842078608797,0.0339167971123,-1.04022956593
0.051,1.46144438541,-0.557381765166,1.3214364161,0.904062620244,0.349321554324
0.051125,1.79371897545,-0.190653730829,1.74582892349,1.60306524462,1.41331477112
0.05125,2.07168183918,0.046922375506,2.08346820701,2.11860421468,2.16530428675
0.051375,2.25780281542,1.25101470418,2.57204350153,3.50881751961,4.75390531015
0.0515,2.31978796495,2.16626199833,2.86392837702,4.48604996328,6.64204889457
0.051625,2.23462809976,0.812407465295,2.43869562865,3.04703556505,3.85559409966
0.05175,1.99177470175,-0.952752088386,1.75245419741,1.03902261337,0.0907843642887
0.051875,1.59506173572,-0.366497981909,1.50300160493,1.22856375381,0.863802123906
0.052,1.06312762195,1.15082643126,1.35220215172,2.21395405321,3.35932823132
0.052125,0.428256521262,1.15820143292,0.719183567693,1.58645795418,2.73917219351
0.05225,-0.266266366828,0.385211840781,-0.169505527217,0.118945473952,0.502332302361
0.052375,-0.970024352487,0.0624893421442,-0.954327739423,-0.907535010343,-0.84534172302
0.0525,-1.63016400741,-0.296840530258,-1.70472697744,-1.92700453767,-2.22243873099
0.052625,-2.19642066553,-0.749858306264,-2.38477655604,-2.9462789718,-3.69258468559
0.05275,-2.62593997836,-0.634517820128,-2.78532364865,-3.26045779849,-3.89196947304
0.052875,-2.88737992275,-0.291289854787,-2.96054862614,-3.17866977754,-3.46857959274
0.053,-2.96385416335,0.0496378999271,-2.95138568661,-2.91421626342,-2.86481353223
0.053125,-2.854403185,1.2717558817,-2.53495255065,-1.58264730329,-0.316916600394
0.05325,-2.57384018177,2.80587937566,-1.86903514855,0.232039193892,3.02462519684
0.053375,-2.15099638047,2.37399580058,-1.55467559647,0.222999420116,2.58574797633
0.0535,-1.6255653876,0.0985256910986,-1.60081685294,-1.5270396965,-1.4289807891
0.053625,-1.04389865987,-1.16059419831,-1.33542674179,-2.20449285818,-3.35958852674
0.05375,-0.454217193806,-0.241793260305,-0.514952914785,-0.696010454111,-0.936658174106
0.053875,0.0982346613737,1.12286930968,0.380286679707,1.22110397105,2.33865347961
0.054,0.575565530783,1.05164668632,0.839727234995,1.62721221711,2.67387653267
0.054125,0.950673013252,-0.59806893411,0.800444889182,0.352604079141,-0.242631392732
0.05425,1.20937870311,-2.07283300168,0.688706593939,-0.863454298571,-2.92646687037
0.054375,1.35105145001,-1.48288598657,0.978567331092,-0.131834536565,-1.60769507639
0.0545,1.38768095269,0.269351217418,1.45533891952,1.65703217011,1.92510728629
0.054625,1.34154003971,0.304427811727,1.41800884868,1.64596785144,1.94895338008
0.05475,1.24173360797,-1.44752121222,0.878132718744,-0.205787604243,-1.64645091688
0.054875,1.12005704826,-1.67746844564,0.698696025469,-0.557411397379,-2.22693252587
0.055,1.00666292026,0.602876668333,1.15809869257,1.6095395886,2.20956001716
0.055125,0.926053051529,1.9394652744,1.41322470225,2.86551832593,4.79579502474
0.05525,0.893872080462,0.321949526889,0.974742145285,1.21582160735,1.53624583879
0.055375,0.91488248857,-1.28356094311,0.592466556868,-0.368678454543,-1.64615829019
0.0555,0.982361373765,-0.461583236661,0.866416906847,0.520778137104,0.061381736434
0.055625,1.07899161945,0.459900280296,1.19451334684,1.53889189974,1.99661331737
0.05575,1.1791439213,-0.559007538657,1.03872757615,0.620136382638,0.0637772456292
0.055875,1.25228156389,-1.35139051172,0.912827614886,-0.0991089478306,-1.44409699696
0.056,1.26708581893,-0.285022567175,1.19549138701,0.982063251752,0.698391031727
0.056125,1.19581184123,0.471356363318,1.31421120657,1.66716820455,2.13629142988
0.05625,1.01835322295,-0.43262482536,0.90968278007,0.585728397586,0.155153212385
0.056375,0.725521783904,-0.779946811924,0.529608002487,-0.0544250280199,-0.830676697608
0.0565,0.321134729057,0.576695124617,0.465993994921,0.897829853674,1.47179277843
0.056625,-0.177365534388,1.23759064453,0.133503180387,1.06022511014,2.29195244
0.05675,-0.739867842139,0.0366606882498,-0.7306590936,-0.703207153889,-0.666720152433
0.056875,-1.32605424522,-0.611085535665,-1.47955199178,-1.93713978089,-2.54533018576
0.057,-1.88912364259,0.459121076893,-1.77379764224,-1.4300025657,-0.973056659856
0.057125,-2.38038632656,0.986026289273,-2.13270772084,-1.39436003728,-0.413005230002
0.05725,-2.75423487976,-0.0978382052581,-2.77881072579,-2.85207308502,-2.94944776368
0.057375,-2.97294810041,-0.824982440601,-3.18017432029,-3.79793054101,-4.61900447465
0.0575,-3.01079671004,-0.249782193753,-3.07353916038,-3.2605789038,-3.50917770819
0.057625,-2.85699143059,0.25696498046,-2.79244474581,-2.60002645013,-2.34427888881
0.05775,-2.51713776042,0.0565992146964,-2.50292068048,-2.46053854573,-2.40420748028
0.057875,-2.01302369963,-0.108286787094,-2.04022411075,-2.12131048672,-2.22908424513
0.058,-1.380748697,0.12112974701,-1.3503222802,-1.25961894999,-1.13906307757
0.058125,-0.667383835126,0.431808204573,-0.558918518118,-0.235575630553,0.194186802753
0.05825,0.0734856492778,0.523565543647,0.204999367787,0.597051192925,1.11813624793
0.058375,0.786862077239,0.442194103617,0.897936214135,1.22905618086,1.66915530809
0.0585,1.42153798311,0.238250800434,1.4813838784,1.65978878354,1.89691082672
0.058625,1.93484688087,-0.371281180222,1.84158526498,1.56356570065,1.19404353372
0.05875,2.29646111443,-0.952739709316,2.05714371958,1.34372140512,0.395495476462
0.058875,2.49084305131,-0.270303884985,2.4229457852,2.22053916632,1.95151589601
0.059,2.51810652698,1.23760423263,2.82897865493,3.7557107596,4.98745161318
0.059125,2.39322246123,1.57054020137,2.78772432342,3.9637626626,5.52686213917
0.05925,2.1436859998,0.823910475576,2.35064295424,2.96759647538,3.78760352262
0.059375,1.80593174043,0.868537787789,2.02409856887,2.67446952821,3.53889245753
0.0595,1.42091957872,1.27123571652,1.74023955348,2.69215529524,3.95736829734
0.059625,1.0294012434,0.213304503861,1.08298091231,1.24270574726,1.45499968157
0.05975,0.667406979104,-1.43110213878,0.307930374653,-0.763695159677,-2.18801718728
0.059875,0.362459978967,-1.68658774365,-0.0611917079158,-1.32412776468,-3.00272498683
0.06,0.13093691766,-1.17421341069,-0.164012155741,-1.04327649303,-2.21192685042
0.060125,-0.0231433595736,-1.12858481746,-0.306631048552,-1.15172817703,-2.2749661151
0.06025,-0.107788599104,-0.602683027784,-0.259175731103,-0.710471626888,-1.31029933231
0.060375,-0.14122477923,1.12587729899,0.141582811858,0.98465251976,2.10519576672
0.0605,-0.148847469954,2.35448175258,0.442571606801,2.20563428263,4.54896124225
0.060625,-0.159313188942,1.48172839623,0.212880156425,1.32241520729,2.79712364107
0.06075,-0.200250126305,-0.564482030524,-0.342041601635,-0.764732156829,-1.32653984929
0.060875,-0.29411107908,-1.6617616049,-0.711526721855,-1.95587268398,-3.6097613858
0.061,-0.454674343008,-0.905795407766,-0.682199862457,-1.36046975077,-2.2619737852
0.061125,-0.684622634046,0.399756204665,-0.584208415405,-0.284866429381,0.112995856298
0.06125,-0.974504521425,0.244916803069,-0.912984201977,-0.729587718356,-0.485831253959
0.061375,-1.30322171403,-0.823020434413,-1.50995510024,-2.12624214845,-2.94536337127
0.0615,-1.64000728331,-0.399410533653,-1.74033467332,-2.03941781696,-2.43693606931
0.061625,-1.94768492749,0.951760053632,-1.70861361102,-0.995924873861,-0.0486739595885
0.06175,-2.18684772986,0.498116957776,-2.06172640711,-1.68873077208,-1.19297373556
0.061875,-2.32048394983,-1.13079836304,-2.60452765632,-3.45128231287,-4.57672330944
0.062,-2.31852000747,-1.15062243776,-2.60754329639,-3.46914244523,-4.61431359629
0.062125,-2.16175370281,0.149259763765,-2.12426134528,-2.01249393905,-1.86394132103
0.06225,-1.8447137338,0.4840435146,-1.72312750014,-1.3606702192,-0.87891995031
0.062375,-1.37709779026,-0.355501544779,-1.46639574093,-1.73259933504,-2.08641662547
0.0625,-0.783597906802,-0.806315974208,-0.986135322315,-1.58991388101,-2.3924097841
0.062625,-0.102100776498,-0.234429337903,-0.160986763801,-0.336530114401,-0.569848799939
0.06275,0.619567805322,0.301923677253,0.695407604147,0.921491482575,1.22198474054
0.062875,1.3280217546,-0.0942784359621,1.30434008219,1.23374331864,1.13991154421
0.063,1.96935719476,-0.437251447732,1.85952459689,1.53210574703,1.09692585893
0.063125,2.49432293684,0.384328199318,2.59086181575,2.87865113616,3.26115850952
0.06325,2.8630665874,1.42701905559,3.22151756773,4.29008564299,5.71034393177
0.063375,3.04894866562,1.57653150764,3.44495547591,4.62548017327,6.19454257118
0.0635,3.04101825358,1.24354454872,3.35338252147,4.2845628023,5.52221582863
0.063625,2.84488991188,0.633279190882,3.00396245258,3.47816910277,4.1084480163
0.06375,2.48193646286,-0.519456397132,2.35145491529,1.96248006573,1.4454846894
0.063875,1.98689616404,-1.42393792372,1.62921912904,0.562958240314,-0.854233514021
0.064,1.40416516667,-1.28482747042,1.08143109769,0.119337696247,-1.1594026663
0.064125,0.783187716475,-0.630145821453,0.624902242597,0.153041895022,-0.474118494005
0.06425,0.173451556955,-0.0715473941943,0.155479664086,0.10190416276,0.0306957375846
0.064375,-0.380366025962,0.38109074781,-0.284640358102,0.000724721848419,0.380009981727
0.0645,-0.842579137578,0.470780136533,-0.72432451386,-0.371799001045,0.0967507274819
0.064625,-1.1895600195,-0.196992831336,-1.23904238152,-1.38655285084,-1.58261239219
0.06475,-1.41138037574,-1.10860902729,-1.68985037309,-2.51998940303,-3.62334618992
0.064875,-1.5118798102,-1.00652721817,-1.76470801643,-2.51840702837,-3.5201656376
0.065,-1.50719282569,0.165354430934,-1.46565767054,-1.34183839475,-1.17726736103
0.065125,-1.42293960471,0.688771670937,-1.24992798325,-0.734167933772,-0.0486594460698
0.06525,-1.29043476677,-0.0853743093165,-1.31187982368,-1.37580907608,-1.46077890881
0.065375,-1.14237571467,-0.369657739755,-1.23522954075,-1.51203345442,-1.87993987224
0.0655,-1.00852606257,0.749341016148,-0.820300109469,-0.259185046425,0.486605828007
0.065625,-0.911904122833,1.40650781443,-0.558605333345,0.494603691598,1.89444791501
0.06575,-0.865922432304,0.258137585747,-0.801081202394,-0.607784846557,-0.350870235386
0.065875,-0.872809385844,-1.08781712207,-1.14605669273,-1.96062650792,-3.04328989509
0.066,-0.923491553139,-0.77869906155,-1.11909191383,-1.70219061469,-2.47720044535
0.066125,-0.998942765184,0.364066177231,-0.907493476108,-0.634876587953,-0.272535241601
0.06625,-1.0728333835,0.434368509263,-0.963724947027,-0.638464874233,-0.206154266154
0.066375,-1.11516009873,-0.618735240936,-1.27057936437,-1.73389533967,-2.34969920791
0.0665,-1.09642066121,-1.40183823466,-1.44854650529,-2.49825889587,-3.89345566251
0.066625,-0.99183237572,-1.11782198806,-1.27261656418,-2.10965436377,-3.22218046333
0.06675,-0.785085486116,0.132252617339,-0.751865130614,-0.652832868778,-0.521206822684
0.066875,-0.471173614092,1.4093902063,-0.1171508005,0.938216592212,2.34092955163
0.067,-0.0579473889621,1.30012842538,0.26863010613,1.24218103641,2.53614986281
0.067125,0.433817529439,0.272988176716,0.502389059145,0.706805706155,0.978500550873
0.06725,0.971877186592,0.371221550623,1.0651238242,1.34309873721,1.71256155705
0.067375,1.5153650581,0.990144062587,1.76407800171,2.50550912069,3.49096219257
0.0675,2.01873069786,-0.206666864196,1.96681832865,1.81206383366,1.60637609197
0.067625,2.43634781268,-1.8537500993,1.9707068405,0.582597713376,-1.26236990183
0.06775,2.72728820915,-0.775957427607,2.53237651577,1.95133078154,1.17904959582
0.067875,2.85973451376,1.59920831991,3.26143748175,4.45894283366,6.05057460825
0.068,2.81454027577,1.26691427885,3.13277475446,4.08145455461,5.34236659265
0.068125,2.58753706153,-1.29055075774,2.26336536777,1.29698630378,0.0125497690498
0.06825,2.1903242346,-1.91540720731,1.70919569711,0.274917027284,-1.63141558397
0.068375,1.64944300266,0.247678778934,1.71165709908,1.89712178159,2.14362713648
0.0685,1.00401337144,1.84095686528,1.46644082853,2.84497023672,4.67720522822
0.068625,0.302081016522,1.26436873772,0.619676084191,1.56644975424,2.82482831111
0.06875,-0.403938081135,0.355669448645,-0.31459795492,-0.04826863249,0.305715766332
0.068875,-1.06222980076,0.118606360591,-1.03243722997,-0.94362344017,-0.825578999158
0.069,-1.6264418731,-0.00441239071887,-1.62755021554,-1.63085426382,-1.63524575002
0.069125,-2.05991792788,0.302551851062,-1.98392033893,-1.75736607682,-1.45624762113
0.06925,-2.33886385251,1.01512336547,-2.08387639171,-1.32374048704,-0.31342645635
0.069375,-2.45412525341,0.88573892419,-2.23163769486,-1.56838632922,-0.686843757075
0.0695,-2.41141012776,0.157442174318,-2.37186244162,-2.25396795344,-2.09727169056
0.069625,-2.22996336571,0.220861478867,-2.17448547051,-2.00910188685,-1.7892867801
0.06975,-1.93986997412,0.553127257788,-1.80093068874,-1.38674271633,-0.836236001269
0.069875,-1.57831285241,-0.0594074216827,-1.59323532205,-1.63772027409,-1.69684624212
0.07,-1.1852219751,-0.992751634154,-1.43458991107,-2.17797360926,-3.16602189885
0.070125,-0.79881272297,-1.21847731594,-1.10488038667,-2.01729003891,-3.2299945931
0.07025,-0.451515366072,-0.892661802104,-0.675741872935,-1.34417716818,-2.23260981982
0.070375,-0.166745280332,-0.513904932482,-0.29583236303,-0.680650212813,-1.19212042559
0.0705,0.0431392676418,-0.316728841186,-0.0364194202224,-0.273589573544,-0.58881785324
0.070625,0.177485987036,-0.199377539757,0.127404613349,-0.0218915527213,-0.220324504492
0.07075,0.246561369227,0.148546366398,0.283874529447,0.395107735625,0.542950336127
0.070875,0.269451107886,0.353638282664,0.358281028274,0.62308939055,0.975052246415
0.071,0.270922534304,-0.178860043627,0.225994922631,0.092062490676,-0.0859501704001
0.071125,0.277641445863,-0.624241653895,0.120839031822,-0.346600208033,-0.967884401588
0.07125,0.314207648658,0.0848783780363,0.33552813327,0.399086026694,0.48356227771
0.071375,0.399491466551,0.99340924244,0.649024586254,1.39290070899,2.38160349133
0.0715,0.54371559756,0.707418770599,0.721411158687,1.25113436816,1.95520161144
0.071625,0.746637599016,-0.0432496052943,0.735773789345,0.703387993721,0.660343291434
0.07175,0.997058350439,0.299712427314,1.07234270839,1.29677077775,1.59506326199
0.071875,1.27372608908,1.60567011762,1.67705218727,2.87939620669,4.47745916503
0.072,1.54754194219,2.19282559425,2.09835482788,3.74036753644,5.92280421369
0.072125,1.78482004498,0.889090060932,2.00814937103,2.67391010591,3.55878793817
0.07225,1.95123079956,-1.38022591659,1.60453372433,0.571004882976,-0.802681957945
0.072375,2.01597379839,-2.55762404217,1.37352768555,-0.54165024378,-3.08715706881
0.0725,1.95569673519,-2.15102314832,1.41538414917,-0.195326413134,-2.33615869128
0.072625,1.75770167487,-1.55615899133,1.36681220931,0.201542683542,-1.34724371663
0.07275,1.42205748495,-1.60135765103,1.01981462939,-0.179300166074,-1.77307108893
0.072875,0.962358238208,-1.56452561276,0.569367172364,-0.602167374551,-2.15928075773
0.073,0.405018251995,-0.79559854123,0.205172933931,-0.390580289235,-1.18240953517
0.073125,-0.212841949219,0.20643602328,-0.160987564634,-0.00640592593908,0.199052068484
0.07325,-0.846706563621,0.710583670112,-0.66821601568,-0.136122893509,0.571094254985
0.073375,-1.44882577644,0.654532916266,-1.2844145413,-0.79429286017,-0.142860914704
0.0735,-1.97278505336,0.409617545314,-1.86989377794,-1.56316750804,-1.15549060164
0.073625,-2.37799373784,0.42670858841,-2.2708093865,-1.95128514943,-1.52659817191
0.07375,-2.63361224732,0.710124204906,-2.45523711182,-1.92348804241,-1.21672818232
0.073875,-2.72149858723,0.401611996481,-2.62061821476,-2.31988659075,-1.92017730541
0.074,-2.63786268676,-0.932947148809,-2.87220841521,-3.57080983557,-4.49933697464
0.074125,-2.39345897697,-1.96225717492,-2.88635569425,-4.35571615189,-6.30867677036
0.07425,-2.01230766751,-1.14102776602,-2.29892088385,-3.15333543353,-4.28895736938
0.074375,-1.52909535795,0.762156373632,-1.33765033258,-0.766938984313,-0.00839346752319
0.0745,-0.985548045752,1.35929133342,-0.644109500064,0.373743287667,1.72659472688
0.074625,-0.426178460668,0.165047302742,-0.384720452636,-0.261131157925,-0.0968657973189
0.07475,0.106126975583,-0.487620944399,-0.0163578678127,-0.381493968816,-0.866804718766
0.074875,0.57420514477,0.857645845953,0.789636041119,1.43185099072,2.28543358079
0.075,0.949962720976,2.4893488653,1.57525888478,3.43931158628,5.91686670073
0.075125,1.21662757683,2.42142641125,1.82486239157,3.63805398808,6.04800844366
0.07525,1.36968783493,1.25581545208,1.68513441438,2.625503287,3.87536908101
0.075375,1.41645136268,0.55807105774,1.55663247446,1.97452242042,2.52994951326
0.0755,1.37431423756,0.210351554279,1.42715215907,1.58466579184,1.79402076671
0.075625,1.26797047827,-0.65911921174,1.10240721779,0.608851266526,-0.0471452459904
0.07575,1.1259110169,-1.27050877766,0.806773640929,-0.144597760756,-1.40908726799
0.075875,0.976634649415,-0.303318646075,0.900444450265,0.67331600334,0.371434385474
0.076,0.845019451816,1.06958631901,1.11368738802,1.91460577083,2.97912472675
0.076125,0.749277411232,0.366135037078,0.841246374406,1.11541244831,1.4798128529
0.07625,0.698841178043,-1.77709066611,0.252456184866,-1.07824948807,-2.84692085834
0.076375,0.69341872089,-1.86176863682,0.225763583145,-1.16834991593,-3.02129807935
0.0765,0.723312485891,0.836000478204,0.933306311685,1.5593129641,2.39135273535
0.076625,0.770950522655,2.64200140971,1.43459127196,3.41295193236,6.04243637154
0.07675,0.81343506775,1.1337046339,1.09820879647,1.94713970165,3.07547320008
0.076875,0.825795471746,-1.30528688723,0.49792222962,-0.479491415482,-1.77859426456
0.077,0.784550560026,-1.69957545428,0.357636507733,-0.91502489425,-2.60654829534
0.077125,0.671149701728,-0.694306438154,0.496747809597,-0.0231567364262,-0.714173769361
0.07725,0.474875909032,-0.250324459693,0.411997247654,0.224551449338,-0.0245870519091
0.077375,0.194856385051,-0.576120570699,0.0501414406053,-0.381264185649,-0.954655278544
0.0775,-0.159071194416,-1.15277705793,-0.448635699453,-1.31184825235,-2.45916381566
0.077625,-0.566756625619,-1.44697207865,-0.930219578733,-2.01372870427,-3.45384548497
0.07775,-0.999373782686,-0.433005252153,-1.10813978445,-1.43237903484,-1.86333284449
0.077875,-1.42212763864,1.254791392,-1.10693829144,-0.167336246631,1.08151033898
0.078,-1.79773984457,0.950317243138,-1.5590309457,-0.847422601429,0.0983923379316
0.078125,-2.09033046235,-1.06436845338,-2.35768772997,-3.15469891574,-4.21402472663
0.07825,-2.26926615134,-0.899833722544,-2.49529416317,-3.16909987389,-4.06467046767
0.078375,-2.31254631738,1.86027707243,-1.84526584368,-0.452269244952,1.39919442064
0.0785,-2.20934818445,2.86163603017,-1.49053771284,0.652287845721,3.50036634571
0.078625,-1.96144373629,0.747397180658,-1.77370605258,-1.21404655563,-0.470190307404
0.07875,-1.58332551326,-0.967847810093,-1.82643789145,-2.55117332335,-3.51443577536
0.078875,-1.10102028857,-0.699125671834,-1.27663271747,-1.8001459604,-2.49595939501
0.079,-0.549713680441,-0.466073087831,-0.666785946982,-1.01578676827,-1.47965174861
0.079125,0.0295613633369,-0.929200556687,-0.203843263712,-0.89963919335,-1.82443749047
0.07925,0.593818009238,-0.632266981059,0.434999724156,-0.0384489718217,-0.667720471069
0.079375,1.10217522347,0.563835610273,1.24380432537,1.66601083374,2.22717516848
0.0795,1.51965291843,1.22688132668,1.82783157418,2.7465342451,3.96760299448
0.079625,1.82030443993,0.676307782045,1.99018527406,2.49661222198,3.16971587077
0.07975,1.98936467728,-0.332839941387,1.90575906401,1.65652473589,1.32526168531
0.079875,2.02420332652,-0.654040987161,1.85991565839,1.37016233936,0.719219992393
0.08,1.93400619297,0.038775966425,1.94374627536,1.9727821594,2.01137441751
0.080125,1.73824776428,0.870130448372,1.95681465097,2.60837821265,3.47438625702
0.08025,1.46414984845,0.759293412442,1.65487573047,2.22344326089,2.9791393803
0.080375,1.14342920853,-0.111898718816,1.11532152118,1.03153048972,0.920161911787
0.0805,0.808709966353,-0.34667597143,0.721628899476,0.462033994923,0.117000465054
0.080625,0.490006307305,0.677454518702,0.660175188654,1.16746082601,1.84170577858
0.08075,0.211664846038,1.64412223817,0.624649680219,1.85578708421,3.49211998906
0.080875,-0.00990373379139,1.23659863423,0.300715799262,1.22669490043,2.45743491982
0.081,-0.167470215935,0.170313721421,-0.124689343341,0.00284350548628,0.172350334139
