t_s,t_ms,seno_Pa,nula_Pa
0.010360000000000001,10.360000000000001,0.044854152189876394,0.0
0.01038,10.38,0.047299799404744935,0.0
0.010400000000000001,10.400000000000002,0.04973797743297115,0.0
0.01042,10.42,0.05216830125797942,0.0
0.010440000000000001,10.440000000000001,0.05459038710346528,0.0
0.01046,10.46,0.05700385249399531,0.0
0.010480000000000001,10.480000000000002,0.059408316315407085,0.0
0.0105,10.5,0.061803398874989604,0.0
0.010520000000000002,10.520000000000001,0.06418872196144204,0.0
0.01054,10.540000000000001,0.0665639089045975,0.0
0.010560000000000002,10.560000000000002,0.06892858463490359,0.0
0.01058,10.58,0.07128237574265017,0.0
0.0106,10.6,0.07362491053693564,0.0
0.010620000000000001,10.620000000000001,0.07595581910436029,0.0
0.01064,10.64,0.07827473336744058,0.0
0.010660000000000001,10.660000000000002,0.08058128714273265,0.0
0.01068,10.68,0.0828751161986568,0.0
0.010700000000000001,10.700000000000001,0.08515585831301468,0.0
0.01072,10.72,0.08742315333018659,0.0
0.010740000000000001,10.740000000000002,0.08967664321800664,0.0
0.01076,10.76,0.09191597212429761,0.0
0.010780000000000001,10.780000000000001,0.09414078643306673,0.0
0.0108,10.8,0.09635073482034313,0.0
0.010820000000000001,10.820000000000002,0.09854546830965842,0.0
0.01084,10.84,0.10072464032715228,0.0
0.010860000000000002,10.860000000000001,0.10288790675630143,0.0
0.01088,10.88,0.1050349259922593,0.0
0.010900000000000002,10.900000000000002,0.10716535899579949,0.0
0.010920000000000001,10.920000000000002,0.10927886934685385,0.0
0.01094,10.94,0.11137512329763766,0.0
0.010960000000000001,10.96,0.11345378982535137,0.0
0.01098,10.98,0.1155145406844536,0.0
0.011000000000000001,11.000000000000002,0.11755705045849472,0.0
0.01102,11.02,0.11958099661150375,0.0
0.011040000000000001,11.040000000000001,0.12158605953892121,0.0
0.01106,11.06,0.12357192261806689,0.0
0.011080000000000001,11.080000000000002,0.12553827225814027,0.0
0.0111,11.1,0.127484797949738,0.0
0.011120000000000001,11.120000000000001,0.12941119231388906,0.0
0.01114,11.14,0.13131715115059137,0.0
0.011160000000000002,11.160000000000002,0.1332023734868504,0.0
0.01118,11.180000000000001,0.135066561624205,0.0
0.011200000000000002,11.200000000000001,0.13690942118573787,0.0
0.01122,11.22,0.13873066116256114,0.0
0.011240000000000002,11.240000000000002,0.14052999395977,0.0
0.011260000000000001,11.260000000000002,0.1423071354418571,0.0
0.01128,11.28,0.14406180497758145,0.0
0.011300000000000001,11.3,0.14579372548428238,0.0
0.01132,11.32,0.14750262347163487,0.0
0.011340000000000001,11.340000000000002,0.1491882290848365,0.0
0.01136,11.36,0.15085027614722077,0.0
0.011380000000000001,11.38,0.1524885022022897,0.0
0.0114,11.4,0.15410264855515787,0.0
0.011420000000000001,11.420000000000002,0.15569246031340483,0.0
0.01144,11.440000000000001,0.15725768642732382,0.0
0.011460000000000001,11.46,0.15879807972956722,0.0
0.01148,11.48,0.16031339697417538,0.0
0.011500000000000002,11.500000000000002,0.16180339887498957,0.0
0.01152,11.520000000000001,0.1632678501434369,0.0
0.011540000000000002,11.540000000000001,0.1647065195256856,0.0
0.01156,11.56,0.16611917983916263,0.0
0.011580000000000002,11.580000000000002,0.16750560800842848,0.0
0.011600000000000001,11.600000000000001,0.16886558510040306,0.0
0.01162,11.620000000000001,0.17019889635893842,0.0
0.011640000000000001,11.64,0.17150533123873052,0.0
0.01166,11.66,0.17278468343856712,0.0
0.011680000000000001,11.680000000000001,0.17403675093390522,0.0
0.0117,11.700000000000001,0.17526133600877272,0.0
0.011720000000000001,11.72,0.17645824528699075,0.0
0.01174,11.74,0.17762728976270892,0.0
0.011760000000000001,11.760000000000002,0.17876828483025287,0.0
0.01178,11.780000000000001,0.17988105031327425,0.0
0.011800000000000001,11.8,0.18096541049320403,0.0
0.01182,11.82,0.1820211941369992,0.0
0.011840000000000002,11.840000000000002,0.1830482345241836,0.0
0.01186,11.860000000000001,0.18404636947317413,0.0
0.011880000000000002,11.880000000000003,0.1850154413668917,0.0
0.0119,11.9,0.18595529717765036,0.0
0.011920000000000002,11.920000000000002,0.18686578849132252,0.0
0.011940000000000001,11.940000000000001,0.18774677153077485,0.0
0.01196,11.96,0.18859810717857295,0.0
0.011980000000000001,11.98,0.1894196609989489,0.0
0.012,12.0,0.19021130325903077,0.0
0.012020000000000001,12.020000000000001,0.19097290894932864,0.0
0.01204,12.040000000000001,0.19170435780347517,0.0
0.012060000000000001,12.06,0.19240553431721724,0.0
0.01208,12.08,0.1930763277666548,0.0
0.012100000000000001,12.100000000000001,0.1937166322257263,0.0
0.01212,12.120000000000001,0.1943263465829348,0.0
0.012140000000000001,12.140000000000002,0.1949053745573155,0.0
0.01216,12.16,0.19545362471363872,0.0
0.012180000000000002,12.180000000000001,0.1959710104768494,0.0
0.0122,12.200000000000001,0.1964574501457378,0.0
0.012220000000000002,12.220000000000002,0.19691286690584112,0.0
0.012240000000000001,12.24,0.19733718884157367,0.0
0.012260000000000002,12.260000000000002,0.19773034894758285,0.0
0.012280000000000001,12.280000000000001,0.19809228513933028,0.0
0.0123,12.3,0.1984229402628956,0.0
0.012320000000000001,12.32,0.1987222621040017,0.0
0.01234,12.34,0.19899020339626006,0.0
0.012360000000000001,12.360000000000001,0.19922672182863452,0.0
0.01238,12.38,0.1994317800521228,0.0
0.012400000000000001,12.400000000000002,0.19960534568565436,0.0
0.01242,12.42,0.1997473913212035,0.0
0.012440000000000001,12.440000000000001,0.19985789452811786,0.0
0.01246,12.46,0.19993683785666,0.0
0.012480000000000002,12.480000000000002,0.19998420884076323,0.0
0.0125,12.5,0.2,0.0
0.012520000000000002,12.520000000000001,0.19998420884076323,0.0
0.01254,12.540000000000001,0.19993683785666,0.0
0.012560000000000002,12.560000000000002,0.19985789452811786,0.0
0.012580000000000001,12.58,0.1997473913212035,0.0
0.012600000000000002,12.600000000000001,0.1996053456856543,0.0
0.012620000000000001,12.620000000000001,0.1994317800521228,0.0
0.01264,12.64,0.1992267218286345,0.0
0.012660000000000001,12.660000000000002,0.19899020339626003,0.0
0.01268,12.68,0.19872226210400168,0.0
0.012700000000000001,12.700000000000001,0.19842294026289556,0.0
0.01272,12.72,0.19809228513933025,0.0
0.012740000000000001,12.740000000000002,0.1977303489475828,0.0
0.01276,12.76,0.1973371888415736,0.0
0.012780000000000001,12.780000000000001,0.19691286690584106,0.0
0.0128,12.8,0.19645745014573773,0.0
0.012820000000000002,12.820000000000002,0.19597101047684934,0.0
0.01284,12.84,0.1954536247136387,0.0
0.012860000000000002,12.860000000000001,0.19490537455731538,0.0
0.01288,12.88,0.19432634658293477,0.0
0.012900000000000002,12.900000000000002,0.19371663222572613,0.0
0.012920000000000001,12.920000000000002,0.19307632776665473,0.0
0.012940000000000002,12.940000000000001,0.19240553431721708,0.0
0.012960000000000001,12.96,0.1917043578034751,0.0
0.01298,12.98,0.19097290894932858,0.0
0.013000000000000001,13.000000000000002,0.19021130325903063,0.0
0.01302,13.02,0.1894196609989488,0.0
0.013040000000000001,13.040000000000001,0.18859810717857278,0.0
0.01306,13.06,0.18774677153077476,0.0
0.013080000000000001,13.080000000000002,0.1868657884913224,0.0
0.0131,13.100000000000001,0.18595529717765022,0.0
0.013120000000000001,13.120000000000001,0.1850154413668916,0.0
0.01314,13.14,0.184046369473174,0.0
0.013160000000000002,13.160000000000002,0.18304823452418348,0.0
0.01318,13.180000000000001,0.18202119413699916,0.0
0.013200000000000002,13.200000000000001,0.18096541049320386,0.0
0.01322,13.22,0.17988105031327423,0.0
0.013240000000000002,13.240000000000002,0.17876828483025267,0.0
0.013260000000000001,13.260000000000002,0.17762728976270892,0.0
0.013280000000000002,13.280000000000001,0.17645824528699056,0.0
0.013300000000000001,13.3,0.1752613360087727,0.0
0.01332,13.32,0.17403675093390517,0.0
0.013340000000000001,13.340000000000002,0.172784683438567,0.0
0.01336,13.360000000000001,0.17150533123873046,0.0
0.013380000000000001,13.38,0.17019889635893828,0.0
0.0134,13.4,0.16886558510040303,0.0
0.013420000000000001,13.420000000000002,0.16750560800842823,0.0
0.01344,13.440000000000001,0.1661191798391625,0.0
0.013460000000000001,13.46,0.16470651952568538,0.0
0.01348,13.48,0.16326785014343675,0.0
0.013500000000000002,13.500000000000002,0.16180339887498932,0.0
0.01352,13.520000000000001,0.16031339697417524,0.0
0.013540000000000002,13.540000000000001,0.15879807972956686,0.0
0.013560000000000001,13.56,0.15725768642732368,0.0
0.013580000000000002,13.580000000000002,0.15569246031340445,0.0
0.013600000000000001,13.600000000000001,0.15410264855515773,0.0
0.013620000000000002,13.620000000000003,0.15248850220228932,0.0
0.013640000000000001,13.64,0.1508502761472206,0.0
0.01366,13.66,0.14918822908483637,0.0
0.013680000000000001,13.680000000000001,0.14750262347163456,0.0
0.0137,13.700000000000001,0.1457937254842822,0.0
0.013720000000000001,13.72,0.14406180497758114,0.0
0.01374,13.74,0.14230713544185694,0.0
0.013760000000000001,13.760000000000002,0.1405299939597698,0.0
0.01378,13.780000000000001,0.13873066116256083,0.0
0.013800000000000002,13.8,0.13690942118573768,0.0
0.01382,13.82,0.1350665616242047,0.0
0.013840000000000002,13.840000000000002,0.13320237348685024,0.0
0.01386,13.860000000000001,0.13131715115059134,0.0
0.013880000000000002,13.880000000000003,0.12941119231388873,0.0
0.013900000000000001,13.9,0.12748479794973797,0.0
0.013920000000000002,13.920000000000002,0.12553827225813993,0.0
0.013940000000000001,13.940000000000001,0.12357192261806685,0.0
0.013960000000000002,13.960000000000003,0.12158605953892088,0.0
0.013980000000000001,13.98,0.1195809966115037,0.0
0.014,14.0,0.11755705045849468,0.0
0.014020000000000001,14.020000000000001,0.11551454068445342,0.0
0.01404,14.040000000000001,0.11345378982535133,0.0
0.014060000000000001,14.06,0.11137512329763746,0.0
0.01408,14.08,0.10927886934685381,0.0
0.014100000000000001,14.100000000000001,0.10716535899579914,0.0
0.01412,14.120000000000001,0.10503492599225911,0.0
0.014140000000000002,14.140000000000002,0.10288790675630106,0.0
0.01416,14.16,0.10072464032715207,0.0
0.014180000000000002,14.180000000000001,0.09854546830965805,0.0
0.0142,14.200000000000001,0.09635073482034294,0.0
0.014220000000000002,14.220000000000002,0.09414078643306623,0.0
0.014240000000000001,14.24,0.09191597212429742,0.0
0.014260000000000002,14.260000000000002,0.08967664321800611,0.0
0.014280000000000001,14.280000000000001,0.08742315333018638,0.0
0.014300000000000002,14.300000000000002,0.08515585831301414,0.0
0.014320000000000001,14.32,0.08287511619865659,0.0
0.01434,14.34,0.08058128714273244,0.0
0.014360000000000001,14.360000000000001,0.0782747333674402,0.0
0.01438,14.38,0.07595581910436008,0.0
0.014400000000000001,14.400000000000002,0.07362491053693526,0.0
0.01442,14.42,0.07128237574264995,0.0
0.014440000000000001,14.440000000000001,0.06892858463490337,0.0
0.01446,14.46,0.06656390890459711,0.0
0.014480000000000002,14.480000000000002,0.06418872196144182,0.0
0.0145,14.5,0.06180339887498956,0.0
0.014520000000000002,14.520000000000001,0.05940831631540686,0.0
0.01454,14.540000000000001,0.057003852493995255,0.0
0.014560000000000002,14.560000000000002,0.054590387103464894,0.0
0.014580000000000001,14.58,0.05216830125797938,0.0
0.014600000000000002,14.600000000000001,0.04973797743297076,0.0
0.014620000000000001,14.620000000000001,0.04729979940474488,0.0
0.014640000000000002,14.640000000000002,0.04485415218987599,0.0
0.014660000000000001,14.660000000000002,0.04240142198441083,0.0
0.01468,14.68,0.03994199610288146,0.0
0.014700000000000001,14.700000000000001,0.03747626291714479,0.0
0.01472,14.72,0.03500461179505523,0.0
0.014740000000000001,14.740000000000002,0.03252743303897654,0.0
0.01476,14.76,0.030045117824151386,0.0
0.014780000000000001,14.780000000000001,0.02755805813692739,0.0
0.0148,14.8,0.025066646712860782,0.0
0.014820000000000002,14.820000000000002,0.02257127697469607,0.0
0.01484,14.840000000000002,0.020072342970242865,0.0
0.014860000000000002,14.860000000000001,0.017570239310148325,0.0
0.01488,14.88,0.015065361105586393,0.0
0.014900000000000002,14.900000000000002,0.012558103905862324,0.0
0.014920000000000001,14.920000000000002,0.010048863635953715,0.0
0.014940000000000002,14.940000000000001,0.007538036533986513,0.0
0.014960000000000001,14.96,0.005026019088667257,0.0
0.014980000000000002,14.980000000000002,0.0025132079766700833,0.0
0.015000000000000001,15.000000000000002,-2.817925599312089e-16,0.0
0.01502,15.02,-0.002513207976670647,0.0
0.015040000000000001,15.040000000000001,-0.00502601908866782,0.0
0.01506,15.06,-0.007538036533987075,0.0
0.015080000000000001,15.080000000000002,-0.010048863635953923,0.0
0.0151,15.100000000000001,-0.012558103905862886,0.0
0.015120000000000001,15.120000000000001,-0.015065361105586598,0.0
0.01514,15.14,-0.017570239310148887,0.0
0.015160000000000002,15.160000000000002,-0.020072342970243073,0.0
0.01518,15.180000000000001,-0.02257127697469628,0.0
0.015200000000000002,15.200000000000001,-0.025066646712860987,0.0
0.015220000000000001,15.22,-0.027558058136927594,0.0
0.015240000000000002,15.240000000000002,-0.03004511782415159,0.0
0.015260000000000001,15.260000000000002,-0.03252743303897675,0.0
0.015280000000000002,15.280000000000001,-0.03500461179505543,0.0
0.015300000000000001,15.3,-0.037476262917144995,0.0
0.015320000000000002,15.320000000000002,-0.03994199610288167,0.0
0.015340000000000001,15.340000000000002,-0.04240142198441104,0.0
0.015360000000000002,15.360000000000003,-0.04485415218987654,0.0
0.015380000000000001,15.38,-0.04729979940474509,0.0
0.0154,15.4,-0.04973797743297095,0.0
0.015420000000000001,15.420000000000002,-0.05216830125797958,0.0
0.01544,15.440000000000001,-0.05459038710346509,0.0
0.015460000000000002,15.46,-0.057003852493995456,0.0
0.01548,15.48,-0.059408316315407064,0.0
0.015500000000000002,15.500000000000002,-0.06180339887498975,0.0
0.01552,15.520000000000001,-0.06418872196144203,0.0
0.015540000000000002,15.540000000000001,-0.06656390890459764,0.0
0.015560000000000001,15.56,-0.06892858463490358,0.0
0.015580000000000002,15.580000000000002,-0.07128237574265049,0.0
0.015600000000000001,15.600000000000001,-0.07362491053693579,0.0
0.015620000000000002,15.620000000000003,-0.07595581910436061,0.0
0.01564,15.64,-0.07827473336744073,0.0
0.01566,15.66,-0.08058128714273262,0.0
0.015680000000000003,15.680000000000003,-0.0828751161986571,0.0
0.015700000000000002,15.700000000000003,-0.08515585831301466,0.0
0.01572,15.72,-0.0874231533301869,0.0
0.01574,15.74,-0.08967664321800661,0.0
0.01576,15.76,-0.0919159721242976,0.0
0.015780000000000002,15.780000000000003,-0.09414078643306671,0.0
0.0158,15.8,-0.09635073482034312,0.0
0.01582,15.82,-0.09854546830965855,0.0
0.01584,15.84,-0.10072464032715225,0.0
0.015860000000000003,15.860000000000003,-0.10288790675630155,0.0
0.015880000000000002,15.880000000000003,-0.10503492599225928,0.0
0.0159,15.9,-0.10716535899579932,0.0
0.01592,15.92,-0.10927886934685399,0.0
0.015940000000000003,15.940000000000003,-0.11137512329763793,0.0
0.015960000000000002,15.960000000000003,-0.11345378982535151,0.0
0.01598,15.98,-0.1155145406844536,0.0
0.016,16.0,-0.11755705045849457,0.0
0.016020000000000003,16.020000000000003,-0.11958099661150418,0.0
0.016040000000000002,16.040000000000003,-0.12158605953892132,0.0
0.01606,16.060000000000002,-0.123571922618067,0.0
0.01608,16.080000000000002,-0.1255382722581401,0.0
0.0161,16.1,-0.12748479794973785,0.0
0.016120000000000002,16.12,-0.12941119231388917,0.0
0.01614,16.14,-0.13131715115059148,0.0
0.01616,16.16,-0.13320237348685038,0.0
0.01618,16.18,-0.13506656162420483,0.0
0.016200000000000003,16.200000000000003,-0.1369094211857381,0.0
0.016220000000000002,16.220000000000002,-0.13873066116256125,0.0
0.01624,16.240000000000002,-0.14052999395976998,0.0
0.01626,16.26,-0.1423071354418571,0.0
0.016280000000000003,16.28,-0.14406180497758153,0.0
0.016300000000000002,16.3,-0.1457937254842826,0.0
0.01632,16.32,-0.14750262347163498,0.0
0.01634,16.34,-0.1491882290848365,0.0
0.016360000000000003,16.360000000000003,-0.15085027614722096,0.0
0.016380000000000002,16.380000000000003,-0.15248850220228968,0.0
0.0164,16.400000000000002,-0.1541026485551581,0.0
0.01642,16.42,-0.1556924603134048,0.0
0.01644,16.44,-0.15725768642732382,0.0
0.016460000000000002,16.46,-0.15879807972956722,0.0
0.01648,16.48,-0.16031339697417535,0.0
0.0165,16.5,-0.16180339887498965,0.0
0.01652,16.52,-0.16326785014343687,0.0
0.016540000000000003,16.540000000000003,-0.16470651952568569,0.0
0.016560000000000002,16.560000000000002,-0.16611917983916263,0.0
0.01658,16.580000000000002,-0.16750560800842837,0.0
0.0166,16.6,-0.16886558510040314,0.0
0.016620000000000003,16.620000000000005,-0.1701988963589386,0.0
0.016640000000000002,16.64,-0.17150533123873057,0.0
0.01666,16.66,-0.17278468343856712,0.0
0.01668,16.68,-0.1740367509339051,0.0
0.016700000000000003,16.700000000000003,-0.17526133600877297,0.0
0.016720000000000002,16.720000000000002,-0.17645824528699083,0.0
0.01674,16.740000000000002,-0.177627289762709,0.0
0.01676,16.76,-0.17876828483025275,0.0
0.01678,16.78,-0.17988105031327417,0.0
0.016800000000000002,16.8,-0.18096541049320408,0.0
0.01682,16.82,-0.18202119413699924,0.0
0.01684,16.84,-0.18304823452418356,0.0
0.01686,16.86,-0.18404636947317407,0.0
0.016880000000000003,16.880000000000003,-0.18501544136689183,0.0
0.016900000000000002,16.900000000000002,-0.1859552971776504,0.0
0.01692,16.92,-0.1868657884913225,0.0
0.01694,16.94,-0.18774677153077485,0.0
0.016960000000000003,16.960000000000004,-0.18859810717857298,0.0
0.016980000000000002,16.98,-0.18941966099894902,0.0
0.017,17.0,-0.1902113032590308,0.0
0.01702,17.02,-0.19097290894932864,0.0
0.017040000000000003,17.040000000000003,-0.19170435780347528,0.0
0.017060000000000002,17.060000000000002,-0.19240553431721724,0.0
0.01708,17.080000000000002,-0.19307632776665487,0.0
0.0171,17.1,-0.1937166322257263,0.0
0.01712,17.12,-0.1943263465829348,0.0
0.017140000000000002,17.140000000000004,-0.1949053745573155,0.0
0.01716,17.16,-0.19545362471363872,0.0
0.01718,17.18,-0.19597101047684945,0.0
0.0172,17.2,-0.1964574501457378,0.0
0.017220000000000003,17.220000000000002,-0.19691286690584114,0.0
0.017240000000000002,17.240000000000002,-0.19733718884157367,0.0
0.01726,17.26,-0.19773034894758282,0.0
0.01728,17.28,-0.1980922851393303,0.0
0.017300000000000003,17.300000000000004,-0.19842294026289564,0.0
0.017320000000000002,17.32,-0.1987222621040017,0.0
0.01734,17.34,-0.19899020339626006,0.0
0.01736,17.36,-0.1992267218286345,0.0
0.017380000000000003,17.380000000000003,-0.19943178005212284,0.0
0.017400000000000002,17.400000000000002,-0.19960534568565436,0.0
0.01742,17.42,-0.19974739132120353,0.0
0.01744,17.44,-0.19985789452811786,0.0
0.01746,17.46,-0.19993683785666,0.0
0.017480000000000002,17.480000000000004,-0.19998420884076323,0.0
0.0175,17.5,-0.2,0.0
0.01752,17.52,-0.19998420884076323,0.0
0.01754,17.54,-0.19993683785666,0.0
0.017560000000000003,17.560000000000002,-0.19985789452811786,0.0
0.017580000000000002,17.580000000000002,-0.19974739132120348,0.0
0.0176,17.6,-0.1996053456856543,0.0
0.01762,17.62,-0.1994317800521228,0.0
0.017640000000000003,17.640000000000004,-0.1992267218286345,0.0
0.017660000000000002,17.660000000000004,-0.19899020339626,0.0
0.01768,17.68,-0.19872226210400168,0.0
0.0177,17.7,-0.19842294026289556,0.0
0.017720000000000003,17.720000000000002,-0.1980922851393302,0.0
0.017740000000000002,17.740000000000002,-0.1977303489475828,0.0
0.01776,17.76,-0.19733718884157359,0.0
0.01778,17.78,-0.19691286690584106,0.0
0.0178,17.8,-0.19645745014573773,0.0
0.017820000000000003,17.820000000000004,-0.19597101047684934,0.0
0.01784,17.840000000000003,-0.1954536247136387,0.0
0.01786,17.86,-0.19490537455731538,0.0
0.01788,17.88,-0.19432634658293477,0.0
0.017900000000000003,17.900000000000002,-0.19371663222572616,0.0
0.017920000000000002,17.92,-0.19307632776665473,0.0
0.01794,17.94,-0.1924055343172172,0.0
0.01796,17.96,-0.19170435780347514,0.0
0.017980000000000003,17.980000000000004,-0.19097290894932847,0.0
0.018000000000000002,18.000000000000004,-0.19021130325903066,0.0
0.01802,18.02,-0.18941966099894883,0.0
0.01804,18.04,-0.18859810717857292,0.0
0.018060000000000003,18.060000000000002,-0.18774677153077465,0.0
0.018080000000000002,18.080000000000002,-0.1868657884913223,0.0
0.0181,18.1,-0.18595529717765022,0.0
0.01812,18.12,-0.1850154413668916,0.0
0.01814,18.14,-0.18404636947317413,0.0
0.018160000000000003,18.160000000000004,-0.18304823452418334,0.0
0.01818,18.180000000000003,-0.18202119413699902,0.0
0.0182,18.2,-0.18096541049320386,0.0
0.01822,18.22,-0.17988105031327423,0.0
0.018240000000000003,18.240000000000002,-0.17876828483025253,0.0
0.018260000000000002,18.26,-0.17762728976270875,0.0
0.01828,18.28,-0.17645824528699058,0.0
0.0183,18.3,-0.1752613360087727,0.0
0.018320000000000003,18.320000000000004,-0.17403675093390503,0.0
0.018340000000000002,18.340000000000003,-0.17278468343856684,0.0
0.01836,18.360000000000003,-0.17150533123873032,0.0
0.01838,18.38,-0.1701988963589383,0.0
0.018400000000000003,18.400000000000002,-0.16886558510040284,0.0
0.018420000000000002,18.42,-0.16750560800842826,0.0
0.01844,18.44,-0.16611917983916233,0.0
0.01846,18.46,-0.16470651952568538,0.0
0.01848,18.48,-0.16326785014343675,0.0
0.018500000000000003,18.500000000000004,-0.16180339887498935,0.0
0.018520000000000002,18.520000000000003,-0.16031339697417527,0.0
0.01854,18.54,-0.1587980797295669,0.0
0.01856,18.56,-0.1572576864273237,0.0
0.018580000000000003,18.580000000000002,-0.15569246031340447,0.0
0.018600000000000002,18.6,-0.15410264855515773,0.0
0.01862,18.62,-0.15248850220228957,0.0
0.01864,18.64,-0.15085027614722085,0.0
0.018660000000000003,18.660000000000004,-0.14918822908483614,0.0
0.018680000000000002,18.680000000000003,-0.1475026234716346,0.0
0.0187,18.700000000000003,-0.14579372548428224,0.0
0.01872,18.72,-0.14406180497758142,0.0
0.018740000000000003,18.740000000000002,-0.14230713544185672,0.0
0.018760000000000002,18.76,-0.1405299939597696,0.0
0.01878,18.78,-0.13873066116256086,0.0
0.0188,18.8,-0.1369094211857377,0.0
0.01882,18.82,-0.13506656162420497,0.0
0.018840000000000003,18.840000000000003,-0.13320237348685,0.0
0.018860000000000002,18.860000000000003,-0.13131715115059106,0.0
0.01888,18.880000000000003,-0.12941119231388876,0.0
0.0189,18.9,-0.12748479794973797,0.0
0.018920000000000003,18.92,-0.1255382722581397,0.0
0.018940000000000002,18.94,-0.12357192261806658,0.0
0.01896,18.96,-0.1215860595389209,0.0
0.01898,18.98,-0.11958099661150373,0.0
0.019000000000000003,19.000000000000004,-0.1175570504584944,0.0
0.019020000000000002,19.020000000000003,-0.11551454068445316,0.0
0.01904,19.040000000000003,-0.11345378982535104,0.0
0.01906,19.060000000000002,-0.11137512329763749,0.0
0.019080000000000003,19.080000000000002,-0.10927886934685355,0.0
0.019100000000000002,19.1,-0.10716535899579915,0.0
0.01912,19.12,-0.10503492599225882,0.0
0.01914,19.14,-0.10288790675630109,0.0
0.01916,19.16,-0.1007246403271521,0.0
0.019180000000000003,19.180000000000003,-0.09854546830965807,0.0
0.019200000000000002,19.200000000000003,-0.09635073482034295,0.0
0.01922,19.220000000000002,-0.09414078643306656,0.0
0.01924,19.24,-0.09191597212429743,0.0
0.019260000000000003,19.26,-0.08967664321800613,0.0
0.019280000000000002,19.28,-0.08742315333018641,0.0
0.0193,19.3,-0.08515585831301449,0.0
0.01932,19.32,-0.08287511619865694,0.0
0.019340000000000003,19.340000000000003,-0.08058128714273213,0.0
0.019360000000000002,19.360000000000003,-0.07827473336744023,0.0
0.01938,19.380000000000003,-0.07595581910436011,0.0
0.0194,19.400000000000002,-0.07362491053693562,0.0
0.019420000000000003,19.42,-0.07128237574264966,0.0
0.019440000000000002,19.44,-0.06892858463490306,0.0
0.01946,19.46,-0.06656390890459712,0.0
0.01948,19.48,-0.06418872196144185,0.0
0.0195,19.5,-0.06180339887498958,0.0
0.019520000000000003,19.520000000000003,-0.059408316315406544,0.0
0.019540000000000002,19.540000000000003,-0.057003852493994936,0.0
0.01956,19.560000000000002,-0.054590387103464914,0.0
0.01958,19.580000000000002,-0.0521683012579794,0.0
0.019600000000000003,19.6,-0.04973797743297043,0.0
0.019620000000000002,19.62,-0.04729979940474456,0.0
0.01964,19.64,-0.04485415218987601,0.0
0.01966,19.66,-0.04240142198441085,0.0
0.019680000000000003,19.680000000000003,-0.039941996102881135,0.0
0.019700000000000002,19.700000000000003,-0.03747626291714447,0.0
0.01972,19.720000000000002,-0.035004611795054895,0.0
0.01974,19.740000000000002,-0.03252743303897656,0.0
0.019760000000000003,19.76,-0.03004511782415106,0.0
0.019780000000000002,19.78,-0.027558058136927417,0.0
0.0198,19.8,-0.025066646712860803,0.0
0.01982,19.82,-0.022571276974696096,0.0
0.01984,19.84,-0.020072342970242893,0.0
0.019860000000000003,19.860000000000003,-0.01757023931014835,0.0
0.019880000000000002,19.880000000000003,-0.015065361105586414,0.0
0.0199,19.900000000000002,-0.012558103905862704,0.0
0.01992,19.92,-0.01004886363595374,0.0
0.019940000000000003,19.94,-0.007538036533986537,0.0
0.019960000000000002,19.96,-0.0050260190886672815,0.0
0.01998,19.98,-0.002513207976670463,0.0
0.02,20.0,-9.797174393178826e-17,0.0
