t_ms,temporal,x_m,spatial
4.64,-0.21814324139654104,1.5776000000000001,0.9759167619387473
4.65,-0.23344536385590467,1.5810000000000002,0.9723699203976768
4.66,-0.24868988716485482,1.5844,0.9685831611286313
4.67,-0.263873049965372,1.5878,0.9645574184577981
4.68,-0.2789911060392274,1.5912000000000002,0.9602936856769433
4.69,-0.2940403252323029,1.5946,0.9557930147983305
4.7,-0.3090169943749471,1.598,0.9510565162951536
4.71,-0.32391741819814984,1.6014000000000002,0.9460853588275454
4.72,-0.3387379202452909,1.6048,0.9408807689542259
4.73,-0.35347484377925575,1.6082,0.9354440308298675
4.74,-0.3681245526846773,1.6116000000000001,0.9297764858882517
4.75,-0.3826834323650899,1.6150000000000002,0.9238795325112867
4.76,-0.39714789063477984,1.6184,0.9177546256839811
4.7700000000000005,-0.4115143586051087,1.6218000000000001,0.9114032766354456
4.78,-0.4257792915650717,1.6252000000000002,0.9048270524660196
4.79,-0.4399391698559149,1.6286,0.8980275757606158
4.8,-0.4539904997395457,1.6320000000000001,0.8910065241883683
4.8100000000000005,-0.46792981426057456,1.6354000000000002,0.8837656300886936
4.82,-0.48175367410171405,1.6388,0.8763066800438638
4.83,-0.49545866843240705,1.6422,0.8686315144381915
4.84,-0.5090414157503714,1.6456000000000002,0.8607420270039435
4.8500000000000005,-0.5224985647159482,1.649,0.8526401643540926
4.86,-0.5358267949789951,1.6524,0.8443279255020155
4.87,-0.5490228179981309,1.6558000000000002,0.8358073613682703
4.88,-0.5620833778521305,1.6592000000000002,0.8270805742745614
4.89,-0.5750052520432777,1.6626,0.8181497174250241
4.9,-0.5877852522924729,1.6660000000000001,0.8090169943749476
4.91,-0.600420225325883,1.6694000000000002,0.7996846584870902
4.92,-0.612907053652976,1.6728,0.7901550123756912
4.93,-0.625242656335704,1.6762000000000001,0.7804304073383301
4.94,-0.6374239897486905,1.6796000000000002,0.770513242775789
4.95,-0.6494480483301838,1.683,0.7604059656000319
4.96,-0.6613118653236512,1.6864000000000001,0.7501110696304595
4.97,-0.673012513509772,1.6898000000000002,0.7396310949786091
4.98,-0.6845471059286892,1.6932,0.7289686274214122
4.99,-0.6959127965923129,1.6966,0.7181262977631889
5.0,-0.7071067811865467,1.7000000000000002,0.7071067811865471
5.01,-0.7181262977631885,1.7034,0.6959127965923152
5.0200000000000005,-0.7289686274214118,1.7068,0.684547105928689
5.03,-0.7396310949786093,1.7102000000000002,0.6730125135097731
5.04,-0.7501110696304585,1.7136,0.661311865323653
5.05,-0.7604059656000305,1.717,0.6494480483301842
5.0600000000000005,-0.7705132427757893,1.7204000000000002,0.6374239897486896
5.07,-0.7804304073383302,1.7238000000000002,0.6252426563357052
5.08,-0.7901550123756903,1.7272,0.6129070536529773
5.09,-0.7996846584870898,1.7306000000000001,0.6004202253258835
5.1000000000000005,-0.8090169943749472,1.7340000000000002,0.5877852522924727
5.11,-0.8181497174250237,1.7374,0.5750052520432789
5.12,-0.8270805742745625,1.7408000000000001,0.5620833778521303
5.13,-0.8358073613682694,1.7442000000000002,0.5490228179981322
5.14,-0.8443279255020147,1.7476,0.5358267949789979
5.15,-0.8526401643540923,1.7510000000000001,0.5224985647159495
5.16,-0.8607420270039423,1.7544000000000002,0.5090414157503712
5.17,-0.8686315144381903,1.7578,0.4954586684324083
5.18,-0.8763066800438631,1.7612,0.4817536741017154
5.19,-0.8837656300886932,1.7646000000000002,0.46792981426057434
5.2,-0.8910065241883681,1.7680000000000002,0.453990499739547
5.21,-0.8980275757606146,1.7714,0.4399391698559147
5.22,-0.9048270524660189,1.7748000000000002,0.42577929156507305
5.23,-0.911403276635445,1.7782000000000002,0.4115143586051085
5.24,-0.9177546256839813,1.7816,0.39714789063478123
5.25,-0.9238795325112872,1.7850000000000001,0.3826834323650896
5.26,-0.9297764858882508,1.7884000000000002,0.3681245526846771
5.2700000000000005,-0.9354440308298669,1.7918,0.35347484377925714
5.28,-0.9408807689542255,1.7952000000000001,0.3387379202452923
5.29,-0.9460853588275444,1.7986000000000002,0.3239174181981496
5.3,-0.9510565162951529,1.802,0.30901699437494684
5.3100000000000005,-0.9557930147983298,1.8054000000000001,0.29404032523230433
5.32,-0.960293685676943,1.8088000000000002,0.27899110603922883
5.33,-0.9645574184577982,1.8122,0.2638730499653734
5.34,-0.9685831611286314,1.8156,0.24868988716485627
5.3500000000000005,-0.9723699203976762,1.8190000000000002,0.2334453638559044
5.36,-0.9759167619387472,1.8224,0.2181432413965425
5.37,-0.9792228106217657,1.8258,0.20278729535651338
5.38,-0.9822872507286888,1.8292000000000002,0.18738131458572474
5.39,-0.9851093261547735,1.8326000000000002,0.17192910027941063
5.4,-0.9876883405951375,1.836,0.15643446504023117
5.41,-0.9900236577165575,1.8394000000000001,0.14090123193758217
5.42,-0.9921147013144774,1.8428000000000002,0.12533323356430473
5.43,-0.9939609554551794,1.8462,0.10973431109104671
5.44,-0.9955619646030799,1.8496000000000001,0.09410831331851498
5.45,-0.996917333733128,1.8530000000000002,0.0784590957278448
5.46,-0.9980267284282716,1.8564,0.0627905195293142
5.47,-0.99888987496197,1.8598000000000001,0.0471064507096427
5.48,-0.9995065603657315,1.8632000000000002,0.03141075907812931
5.49,-0.9998766324816606,1.8666,0.015707317311820894
5.5,-1.0,1.87,-5.82016719913287e-16
5.51,-0.9998766324816607,1.8734000000000002,-0.01570731731182028
5.5200000000000005,-0.9995065603657315,1.8768000000000002,-0.031410759078128694
5.53,-0.99888987496197,1.8802,-0.04710645070964209
5.54,-0.9980267284282716,1.8836000000000002,-0.0627905195293136
5.55,-0.9969173337331283,1.8870000000000002,-0.07845909572784597
5.5600000000000005,-0.9955619646030799,1.8904,-0.09410831331851437
5.57,-0.9939609554551799,1.8938000000000001,-0.10973431109104434
5.58,-0.992114701314478,1.8972000000000002,-0.12533323356430412
5.59,-0.9900236577165576,1.9006,-0.14090123193758156
5.6000000000000005,-0.9876883405951377,1.9040000000000001,-0.15643446504022968
5.61,-0.9851093261547743,1.9074000000000002,-0.17192910027940916
5.62,-0.9822872507286889,1.9108,-0.18738131458572502
5.63,-0.9792228106217659,1.9142000000000001,-0.2027872953565102
5.64,-0.9759167619387481,1.9176000000000002,-0.21814324139654104
5.65,-0.9723699203976763,1.921,-0.23344536385590467
5.66,-0.9685831611286315,1.9244,-0.24868988716485482
5.67,-0.9645574184577984,1.9278000000000002,-0.2638730499653737
5.68,-0.9602936856769432,1.9312,-0.2789911060392274
5.69,-0.9557930147983299,1.9346,-0.2940403252323029
5.7,-0.9510565162951542,1.9380000000000002,-0.3090169943749471
5.71,-0.9460853588275457,1.9414000000000002,-0.32391741819814984
5.72,-0.9408807689542257,1.9448,-0.33873792024528926
5.73,-0.9354440308298673,1.9482000000000002,-0.35347484377925575
5.74,-0.929776485888251,1.9516000000000002,-0.3681245526846773
5.75,-0.9238795325112874,1.955,-0.3826834323650899
5.76,-0.9177546256839815,1.9584000000000001,-0.39714789063478145
5.7700000000000005,-0.9114032766354453,1.9618000000000002,-0.4115143586051103
5.78,-0.9048270524660192,1.9652,-0.4257792915650717
5.79,-0.8980275757606165,1.9686000000000001,-0.4399391698559149
5.8,-0.8910065241883685,1.9720000000000002,-0.4539904997395473
5.8100000000000005,-0.8837656300886937,1.9754,-0.46792981426057145
5.82,-0.8763066800438635,1.9788000000000001,-0.48175367410171405
5.83,-0.8686315144381924,1.9822000000000002,-0.49545866843240705
5.84,-0.8607420270039445,1.9856000000000003,-0.5090414157503714
5.8500000000000005,-0.8526401643540926,1.989,-0.5224985647159497
5.86,-0.8443279255020151,1.9924000000000002,-0.5358267949789981
5.87,-0.8358073613682698,1.9958000000000002,-0.5490228179981309
5.88,-0.8270805742745629,1.9992,-0.5620833778521305
5.89,-0.8181497174250242,2.0026,-0.5750052520432791
5.9,-0.8090169943749477,2.0060000000000002,-0.5877852522924742
5.91,-0.7996846584870902,2.0094000000000003,-0.6004202253258859
5.92,-0.7901550123756917,2.0128000000000004,-0.612907053652976
5.93,-0.7804304073383307,2.0162,-0.6252426563357054
5.94,-0.7705132427757897,2.0196,-0.6374239897486905
5.95,-0.7604059656000309,2.023,-0.6494480483301851
5.96,-0.7501110696304614,2.0264,-0.6613118653236512
5.97,-0.739631094978611,2.0298000000000003,-0.6730125135097733
5.98,-0.7289686274214123,2.0332000000000003,-0.6845471059286892
5.99,-0.718126297763189,2.0366,-0.6959127965923129
6.0,-0.7071067811865471,2.04,-0.7071067811865467
6.01,-0.695912796592316,2.0434,-0.7181262977631885
6.0200000000000005,-0.6845471059286897,2.0468,-0.7289686274214118
6.03,-0.6730125135097738,2.0502000000000002,-0.7396310949786105
6.04,-0.6613118653236518,2.0536000000000003,-0.7501110696304585
6.05,-0.6494480483301857,2.057,-0.7604059656000305
6.0600000000000005,-0.6374239897486884,2.0604,-0.7705132427757893
6.07,-0.625242656335706,2.0638,-0.7804304073383302
6.08,-0.6129070536529767,2.0672,-0.7901550123756892
6.09,-0.6004202253258865,2.0706,-0.7996846584870898
6.1000000000000005,-0.587785252292472,2.0740000000000003,-0.8090169943749472
6.11,-0.5750052520432797,2.0774000000000004,-0.8181497174250237
6.12,-0.562083377852131,2.0808,-0.8270805742745605
6.13,-0.5490228179981316,2.0842,-0.8358073613682694
6.140000000000001,-0.5358267949789958,2.0876,-0.8443279255020147
6.15,-0.5224985647159504,2.091,-0.8526401643540923
6.16,-0.5090414157503721,2.0944000000000003,-0.8607420270039441
6.17,-0.49545866843240766,2.0978000000000003,-0.8686315144381921
6.18,-0.4817536741017178,2.1012,-0.8763066800438631
6.19,-0.46792981426057206,2.1046,-0.8837656300886932
6.2,-0.45399049973954797,2.108,-0.8910065241883681
6.21,-0.4399391698559156,2.1114,-0.8980275757606162
6.22,-0.4257792915650724,2.1148000000000002,-0.9048270524660189
6.23,-0.411514358605111,2.1182000000000003,-0.911403276635445
6.24,-0.3971478906347821,2.1216,-0.9177546256839813
6.25,-0.38268343236509056,2.125,-0.9238795325112872
6.26,-0.36812455268467803,2.1284,-0.9297764858882508
6.2700000000000005,-0.3534748437792564,2.1318,-0.9354440308298669
6.28,-0.3387379202452899,2.1352,-0.9408807689542255
6.29,-0.32391741819815056,2.1386000000000003,-0.9460853588275455
6.3,-0.30901699437494784,2.1420000000000003,-0.951056516295154
6.3100000000000005,-0.2940403252323036,2.1454,-0.9557930147983298
6.32,-0.2789911060392281,2.1488,-0.960293685676943
6.33,-0.2638730499653744,2.1522,-0.9645574184577982
6.34,-0.24868988716485554,2.1556,-0.9685831611286314
6.3500000000000005,-0.2334453638559054,2.1590000000000003,-0.972369920397677
6.36,-0.21814324139654523,2.1624000000000003,-0.9759167619387472
6.37,-0.20278729535651438,2.1658,-0.9792228106217651
6.38,-0.18738131458572574,2.1692,-0.9822872507286882
6.390000000000001,-0.17192910027940989,2.1726,-0.9851093261547742
6.4,-0.1564344650402304,2.176,-0.9876883405951375
6.41,-0.14090123193758142,2.1794000000000002,-0.9900236577165575
6.42,-0.12533323356430573,2.1828000000000003,-0.9921147013144779
6.43,-0.10973431109104595,2.1862000000000004,-0.9939609554551798
6.44,-0.09410831331851421,2.1896,-0.9955619646030799
6.45,-0.07845909572784404,2.193,-0.996917333733128
6.46,-0.06279051952931522,2.1964,-0.9980267284282716
6.47,-0.047106450709643706,2.1998,-0.99888987496197
6.48,-0.03141075907812854,2.2032000000000003,-0.9995065603657315
6.49,-0.01570731731182368,2.2066000000000003,-0.9998766324816606
6.5,-2.2049832191018243e-15,2.21,-1.0
6.51,0.01570731731181927,2.2134,-0.9998766324816606
6.5200000000000005,0.03141075907812769,2.2168,-0.9995065603657316
6.53,0.04710645070964285,2.2202,-0.99888987496197
6.54,0.06279051952931436,2.2236000000000002,-0.9980267284282716
6.55,0.07845909572784318,2.2270000000000003,-0.996917333733128
6.5600000000000005,0.09410831331851335,2.2304000000000004,-0.9955619646030799
6.57,0.1097343110910451,2.2338,-0.9939609554551799
6.58,0.12533323356430134,2.2372,-0.992114701314478
6.59,0.14090123193758056,2.2406,-0.9900236577165576
6.6000000000000005,0.15643446504022956,2.244,-0.9876883405951377
6.61,0.17192910027940903,2.2474000000000003,-0.9851093261547736
6.62,0.1873813145857214,2.2508000000000004,-0.9822872507286883
6.63,0.20278729535651005,2.2542,-0.9792228106217659
6.640000000000001,0.2181432413965409,2.2576,-0.9759167619387473
6.65,0.23344536385590456,2.261,-0.9723699203976763
6.66,0.2486898871648547,2.2644,-0.9685831611286315
6.67,0.2638730499653736,2.2678000000000003,-0.9645574184577984
6.68,0.2789911060392273,2.2712000000000003,-0.9602936856769432
6.69,0.2940403252323028,2.2746,-0.9557930147983299
6.7,0.309016994374947,2.278,-0.9510565162951542
6.71,0.3239174181981464,2.2814,-0.9460853588275457
6.72,0.33873792024528915,2.2848,-0.9408807689542257
6.73,0.35347484377925564,2.2882000000000002,-0.9354440308298673
6.74,0.3681245526846772,2.2916000000000003,-0.929776485888251
6.75,0.3826834323650898,2.2950000000000004,-0.9238795325112861
6.76,0.39714789063478134,2.2984,-0.9177546256839815
6.7700000000000005,0.411514358605107,2.3018,-0.9114032766354453
6.78,0.4257792915650716,2.3052,-0.9048270524660192
6.79,0.4399391698559148,2.3086,-0.898027575760615
6.8,0.4539904997395472,2.3120000000000003,-0.8910065241883668
6.8100000000000005,0.46792981426057445,2.3154000000000003,-0.8837656300886937
6.82,0.48175367410171394,2.3188,-0.8763066800438651
6.83,0.49545866843240693,2.3222,-0.8686315144381924
6.84,0.5090414157503683,2.3256,-0.8607420270039445
6.8500000000000005,0.5224985647159496,2.329,-0.8526401643540926
6.86,0.535826794978995,2.3324000000000003,-0.8443279255020151
6.87,0.5490228179981308,2.3358000000000003,-0.8358073613682698
6.88,0.5620833778521304,2.3392,-0.8270805742745629
6.890000000000001,0.575005252043279,2.3426,-0.8181497174250242
6.9,0.5877852522924714,2.346,-0.8090169943749477
6.91,0.6004202253258829,2.3494,-0.7996846584870902
6.92,0.612907053652976,2.3528000000000002,-0.7901550123756896
6.93,0.6252426563357053,2.3562000000000003,-0.7804304073383307
6.94,0.6374239897486904,2.3596000000000004,-0.7705132427757897
6.95,0.6494480483301823,2.363,-0.7604059656000309
6.96,0.6613118653236512,2.3664,-0.7501110696304614
6.97,0.6730125135097705,2.3698,-0.739631094978611
6.98,0.6845471059286891,2.3732,-0.7289686274214123
6.99,0.6959127965923128,2.3766000000000003,-0.718126297763189
7.0,0.7071067811865466,2.3800000000000003,-0.7071067811865471
7.01,0.7181262977631885,2.3834,-0.695912796592316
7.0200000000000005,0.7289686274214117,2.3868,-0.6845471059286897
7.03,0.739631094978608,2.3902,-0.6730125135097738
7.04,0.7501110696304584,2.3936,-0.6613118653236518
7.05,0.7604059656000304,2.3970000000000002,-0.649448048330183
7.0600000000000005,0.7705132427757891,2.4004000000000003,-0.6374239897486884
7.07,0.7804304073383301,2.4038000000000004,-0.625242656335706
7.08,0.7901550123756891,2.4072,-0.6129070536529767
7.09,0.7996846584870898,2.4106,-0.6004202253258836
7.1000000000000005,0.8090169943749471,2.414,-0.587785252292472
7.11,0.8181497174250236,2.4174,-0.5750052520432797
7.12,0.8270805742745605,2.4208000000000003,-0.562083377852131
7.13,0.8358073613682694,2.4242000000000004,-0.5490228179981316
7.140000000000001,0.8443279255020146,2.4276,-0.5358267949789988
7.15,0.8526401643540922,2.431,-0.5224985647159504
7.16,0.8607420270039422,2.4344,-0.5090414157503721
7.17,0.8686315144381902,2.4378,-0.49545866843240766
7.18,0.876306680043863,2.4412000000000003,-0.4817536741017147
7.19,0.8837656300886932,2.4446000000000003,-0.46792981426057206
7.2,0.891006524188368,2.4480000000000004,-0.4539904997395448
7.21,0.8980275757606146,2.4514,-0.4399391698559156
7.22,0.9048270524660189,2.4548,-0.4257792915650724
7.23,0.911403276635445,2.4582,-0.411514358605111
7.24,0.9177546256839811,2.4616000000000002,-0.3971478906347789
7.25,0.9238795325112857,2.4650000000000003,-0.38268343236509056
7.26,0.9297764858882507,2.4684000000000004,-0.36812455268467803
7.2700000000000005,0.9354440308298669,2.4718,-0.35347484377925975
7.28,0.9408807689542253,2.4752,-0.33873792024529326
7.29,0.9460853588275455,2.4786,-0.32391741819815056
7.3,0.9510565162951529,2.482,-0.30901699437494784
7.3100000000000005,0.9557930147983297,2.4854000000000003,-0.2940403252323036
7.32,0.9602936856769428,2.4888000000000003,-0.2789911060392281
7.33,0.9645574184577981,2.4922,-0.2638730499653744
7.34,0.9685831611286305,2.4956,-0.24868988716485554
7.3500000000000005,0.972369920397677,2.499,-0.2334453638559054
7.36,0.9759167619387472,2.5024,-0.21814324139654176
7.37,0.9792228106217657,2.5058000000000002,-0.20278729535651438
7.38,0.9822872507286882,2.5092000000000003,-0.18738131458572574
7.390000000000001,0.9851093261547742,2.5126000000000004,-0.17192910027940989
7.4,0.9876883405951375,2.516,-0.1564344650402304
7.41,0.9900236577165575,2.5194,-0.14090123193758491
7.42,0.9921147013144779,2.5228,-0.12533323356430573
7.43,0.9939609554551794,2.5262000000000002,-0.10973431109104595
7.44,0.9955619646030799,2.5296000000000003,-0.09410831331851421
7.45,0.9969173337331279,2.5330000000000004,-0.07845909572784404
7.46,0.9980267284282716,2.5364,-0.06279051952931522
7.47,0.9988898749619698,2.5398,-0.047106450709643706
7.48,0.9995065603657316,2.5432,-0.03141075907812854
7.49,0.9998766324816606,2.5466,-0.015707317311820127
7.5,1.0,2.5500000000000003,1.3477304596986769e-15
7.51,0.9998766324816607,2.5534000000000003,0.01570731731181927
7.5200000000000005,0.9995065603657315,2.5568,0.03141075907812769
7.53,0.99888987496197,2.5602,0.04710645070964285
7.54,0.9980267284282717,2.5636,0.06279051952931082
7.55,0.996917333733128,2.567,0.07845909572784673
7.5600000000000005,0.9955619646030803,2.5704000000000002,0.09410831331851335
7.57,0.9939609554551799,2.5738000000000003,0.1097343110910451
7.58,0.992114701314478,2.5772000000000004,0.12533323356430487
7.59,0.9900236577165576,2.5806,0.14090123193758056
7.6000000000000005,0.9876883405951377,2.584,0.15643446504022956
7.61,0.9851093261547738,2.5874,0.17192910027940903
7.62,0.9822872507286889,2.5908,0.1873813145857249
7.63,0.979222810621766,2.5942000000000003,0.20278729535651355
7.640000000000001,0.9759167619387474,2.5976000000000004,0.21814324139654437
7.65,0.9723699203976764,2.601,0.23344536385590456
7.66,0.9685831611286316,2.6044,0.24868988716485127
7.67,0.9645574184577984,2.6078,0.2638730499653736
7.68,0.9602936856769432,2.6112,0.2789911060392273
7.69,0.95579301479833,2.6146000000000003,0.2940403252323028
7.7,0.9510565162951543,2.6180000000000003,0.3090169943749504
7.71,0.9460853588275459,2.6214000000000004,0.32391741819814973
7.72,0.9408807689542257,2.6248,0.33873792024528915
7.73,0.9354440308298673,2.6282,0.35347484377925564
7.74,0.929776485888251,2.6316,0.3681245526846772
7.75,0.9238795325112874,2.6350000000000002,0.3826834323650898
7.76,0.9177546256839816,2.6384000000000003,0.39714789063478134
7.7700000000000005,0.9114032766354453,2.6418000000000004,0.4115143586051102
7.78,0.9048270524660208,2.6452,0.4257792915650716
7.79,0.8980275757606166,2.6486,0.4399391698559148
7.8,0.8910065241883685,2.652,0.4539904997395472
7.8100000000000005,0.8837656300886937,2.6554,0.46792981426057134
7.82,0.8763066800438635,2.6588000000000003,0.48175367410171704
7.83,0.8686315144381908,2.6622000000000003,0.49545866843240693
7.84,0.8607420270039445,2.6656000000000004,0.5090414157503713
7.8500000000000005,0.8526401643540927,2.669,0.5224985647159496
7.86,0.8443279255020152,2.6724,0.535826794978995
7.87,0.8358073613682699,2.6758,0.5490228179981308
7.88,0.827080574274563,2.6792000000000002,0.5620833778521304
7.890000000000001,0.8181497174250242,2.6826000000000003,0.575005252043279
7.9,0.8090169943749478,2.6860000000000004,0.5877852522924742
7.91,0.7996846584870925,2.6894,0.6004202253258829
7.92,0.7901550123756919,2.6928,0.612907053652976
7.930000000000001,0.7804304073383308,2.6962,0.6252426563357053
7.94,0.7705132427757898,2.6996,0.6374239897486904
7.95,0.760405965600031,2.7030000000000003,0.649448048330185
7.96,0.750111069630459,2.7064000000000004,0.6613118653236512
7.97,0.7396310949786111,2.7098,0.6730125135097732
7.98,0.7289686274214123,2.7132,0.6845471059286891
7.99,0.7181262977631891,2.7166,0.6959127965923128
8.0,0.7071067811865472,2.72,0.707106781186549
8.01,0.695912796592316,2.7234000000000003,0.7181262977631885
8.02,0.6845471059286898,2.7268000000000003,0.7289686274214117
8.03,0.673012513509774,2.7302000000000004,0.7396310949786105
8.040000000000001,0.6613118653236518,2.7336,0.7501110696304584
8.05,0.649448048330183,2.737,0.7604059656000304
8.06,0.6374239897486912,2.7404,0.7705132427757891
8.07,0.6252426563357061,2.7438000000000002,0.7804304073383301
8.08,0.6129070536529768,2.7472000000000003,0.7901550123756891
8.09,0.6004202253258837,2.7506000000000004,0.7996846584870898
8.1,0.587785252292475,2.754,0.8090169943749471
8.11,0.5750052520432798,2.7574,0.8181497174250216
8.120000000000001,0.5620833778521311,2.7608,0.8270805742745625
8.13,0.5490228179981317,2.7642,0.8358073613682694
8.14,0.5358267949789959,2.7676000000000003,0.8443279255020146
8.15,0.5224985647159505,2.7710000000000004,0.8526401643540922
8.16,0.5090414157503722,2.7744,0.8607420270039422
8.17,0.4954586684324108,2.7778,0.8686315144381902
8.18,0.48175367410171793,2.7812,0.876306680043863
8.19,0.46792981426057534,2.7846,0.8837656300886932
8.2,0.4539904997395481,2.7880000000000003,0.891006524188368
8.21,0.4399391698559157,2.7914000000000003,0.8980275757606146
8.22,0.4257792915650725,2.7948000000000004,0.9048270524660204
8.23,0.4115143586051111,2.7982,0.911403276635445
8.24,0.39714789063478223,2.8016,0.9177546256839811
8.25,0.38268343236509067,2.805,0.9238795325112871
8.26,0.3681245526846814,2.8084000000000002,0.9297764858882507
8.27,0.35347484377925986,2.8118000000000003,0.9354440308298669
8.28,0.33873792024529337,2.8152000000000004,0.9408807689542253
8.290000000000001,0.3239174181981507,2.8186,0.9460853588275443
8.3,0.30901699437494795,2.822,0.951056516295154
8.31,0.2940403252323037,2.8254,0.9557930147983297
8.32,0.27899110603923166,2.8288,0.9602936856769428
8.33,0.26387304996537453,2.8322000000000003,0.9645574184577981
8.34,0.24868988716485566,2.8356000000000003,0.9685831611286314
8.35,0.2334453638559055,2.8390000000000004,0.972369920397677
8.36,0.21814324139654534,2.8424,0.9759167619387472
8.370000000000001,0.20278729535651102,2.8458,0.9792228106217657
8.38,0.18738131458572585,2.8492,0.9822872507286888
8.39,0.17192910027941,2.8526000000000002,0.9851093261547735
8.4,0.15643446504023054,2.8560000000000003,0.9876883405951381
8.41,0.14090123193758505,2.8594000000000004,0.9900236577165575
8.42,0.12533323356430584,2.8628,0.9921147013144779
8.43,0.10973431109104607,2.8662,0.9939609554551798
8.44,0.09410831331851434,2.8696,0.9955619646030799
8.45,0.0784590957278477,2.873,0.9969173337331279
8.46,0.06279051952931179,2.8764000000000003,0.9980267284282716
8.47,0.04710645070964383,2.8798000000000004,0.99888987496197
8.48,0.03141075907812867,2.8832000000000004,0.9995065603657316
8.49,0.01570731731182025,2.8866,0.9998766324816606
8.5,2.3274478990165594e-15,2.89,1.0
8.51,-0.01570731731181915,2.8934,0.9998766324816607
8.52,-0.03141075907812401,2.8968000000000003,0.9995065603657315
8.53,-0.04710645070963918,2.9002000000000003,0.99888987496197
8.540000000000001,-0.06279051952931425,2.9036000000000004,0.9980267284282717
8.55,-0.07845909572784661,2.907,0.996917333733128
8.56,-0.09410831331851324,2.9104,0.9955619646030803
8.57,-0.10973431109104498,2.9138,0.9939609554551799
8.58,-0.12533323356430123,2.9172000000000002,0.992114701314478
8.59,-0.14090123193758045,2.9206000000000003,0.9900236577165576
8.6,-0.15643446504022945,2.9240000000000004,0.9876883405951377
8.61,-0.17192910027940542,2.9274,0.9851093261547743
8.620000000000001,-0.18738131458572477,2.9308,0.9822872507286889
8.63,-0.20278729535650994,2.9342,0.979222810621766
8.64,-0.2181432413965408,2.9376,0.9759167619387474
8.65,-0.23344536385590445,2.9410000000000003,0.9723699203976764
8.66,-0.2486898871648546,2.9444000000000004,0.9685831611286316
8.67,-0.26387304996537003,2.9478000000000004,0.9645574184577974
8.68,-0.27899110603922717,2.9512,0.9602936856769432
8.69,-0.29404032523230267,2.9546,0.955793014798331
8.700000000000001,-0.3090169943749469,2.958,0.9510565162951532
8.71,-0.3239174181981496,2.9614000000000003,0.9460853588275459
8.72,-0.33873792024529237,2.9648000000000003,0.9408807689542257
8.73,-0.35347484377925553,2.9682000000000004,0.9354440308298673
8.74,-0.3681245526846771,2.9716,0.9297764858882523
8.75,-0.38268343236508967,2.975,0.9238795325112874
8.76,-0.39714789063477796,2.9784,0.9177546256839816
8.77,-0.4115143586051069,2.9818000000000002,0.9114032766354453
8.78,-0.4257792915650715,2.9852000000000003,0.9048270524660192
8.790000000000001,-0.4399391698559147,2.9886000000000004,0.898027575760615
8.8,-0.4539904997395471,2.992,0.8910065241883685
8.81,-0.46792981426057434,2.9954,0.8837656300886937
8.82,-0.4817536741017138,2.9988,0.8763066800438635
8.83,-0.4954586684324068,3.0022,0.8686315144381908
8.84,-0.5090414157503713,3.0056000000000003,0.8607420270039445
8.85,-0.5224985647159465,3.0090000000000003,0.8526401643540908
8.86,-0.5358267949789949,3.0124000000000004,0.8443279255020152
8.870000000000001,-0.5490228179981307,3.0158,0.8358073613682718
8.88,-0.5620833778521303,3.0192,0.827080574274561
8.89,-0.5750052520432789,3.0226,0.8181497174250242
8.9,-0.5877852522924741,3.0260000000000002,0.8090169943749478
8.91,-0.6004202253258828,3.0294000000000003,0.7996846584870904
8.92,-0.6129070536529759,3.0328000000000004,0.7901550123756897
8.93,-0.6252426563357024,3.0362,0.7804304073383308
8.94,-0.6374239897486876,3.0396,0.7705132427757898
8.950000000000001,-0.6494480483301849,3.043,0.760405965600031
8.96,-0.661311865323651,3.0464,0.7501110696304615
8.97,-0.6730125135097731,3.0498000000000003,0.7396310949786087
8.98,-0.6845471059286864,3.0532000000000004,0.7289686274214123
8.99,-0.6959127965923126,3.0566000000000004,0.7181262977631891
9.0,-0.7071067811865465,3.06,0.7071067811865472
9.01,-0.7181262977631884,3.0634,0.695912796592316
9.02,-0.7289686274214092,3.0668,0.6845471059286898
9.03,-0.7396310949786079,3.0702000000000003,0.673012513509774
9.040000000000001,-0.7501110696304584,3.0736000000000003,0.6613118653236518
9.05,-0.7604059656000303,3.0770000000000004,0.649448048330183
9.06,-0.7705132427757891,3.0804,0.6374239897486912
9.07,-0.7804304073383301,3.0838,0.6252426563357061
9.08,-0.7901550123756891,3.0872,0.6129070536529768
9.09,-0.7996846584870897,3.0906000000000002,0.6004202253258837
9.1,-0.8090169943749471,3.0940000000000003,0.5877852522924721
9.11,-0.8181497174250215,3.0974000000000004,0.5750052520432798
9.120000000000001,-0.8270805742745624,3.1008000000000004,0.5620833778521311
9.13,-0.8358073613682693,3.1042,0.5490228179981317
9.14,-0.8443279255020145,3.1076,0.5358267949789989
9.15,-0.8526401643540922,3.111,0.5224985647159475
9.16,-0.860742027003944,3.1144000000000003,0.5090414157503722
9.17,-0.8686315144381902,3.1178000000000003,0.49545866843240777
9.18,-0.8763066800438629,3.1212000000000004,0.4817536741017148
9.19,-0.8837656300886916,3.1246,0.46792981426057534
9.200000000000001,-0.891006524188368,3.128,0.4539904997395481
9.21,-0.8980275757606161,3.1314,0.4399391698559157
9.22,-0.9048270524660188,3.1348000000000003,0.4257792915650725
9.23,-0.9114032766354448,3.1382000000000003,0.4115143586051079
9.24,-0.9177546256839797,3.1416000000000004,0.39714789063478223
9.25,-0.9238795325112856,3.145,0.38268343236509067
9.26,-0.9297764858882507,3.1484,0.36812455268467814
9.27,-0.9354440308298669,3.1518,0.35347484377925653
