t_s,ideal,sum_1_odd_terms,sum_3_odd_terms,sum_5_odd_terms,sum_10_odd_terms
-0.00866538846282094,1.0,0.9468853022909353,0.9744800568274887,1.0362929421562008,1.0223144376430133
-0.008657052350783595,1.0,0.9513306700830528,0.970255227271838,1.0400876681668738,1.018298570855113
-0.00864871623874625,1.0,0.9557499392681569,0.9660980631214638,1.0437362053534873,1.0141186971313891
-0.008640380126708903,1.0,0.9601429886089393,0.9620119130373407,1.0472300410670832,1.0098218312311726
-0.008632044014671558,1.0,0.9645096975874016,0.9580000339568232,1.0505611439537104,1.0054558186637175
-0.008623707902634212,1.0,0.9688499464081609,0.9540655893825265,1.0537219798598259,1.0010688165289017
-0.008615371790596866,1.0,0.9731636160017373,0.9502116477419646,1.0567055264101046,0.9967087756439648
-0.00860703567855952,1.0,0.9774505880278197,0.9464411808189316,1.0595052862327317,0.992422929388122
-0.008598699566522174,1.0,0.9817107448785124,0.9427570622575601,1.0621152988105296,0.9882572945824707
-0.008590363454484828,1.0,0.9859439696815616,0.9391620661399112,1.0645301509394165,0.984256189553855
-0.008582027342447483,1.0,0.9901501463035617,0.9356588656379373,1.0667449857790954,0.9804617743108314
-0.008573691230410137,1.0,0.9943291593531415,0.9322500317405867,1.0687555104840762,0.9769136174898174
-0.008565355118372791,1.0,0.9984808941841291,0.9289380320567476,1.0705580024064814,0.9736482944132645
-0.008557019006335445,1.0,1.002605236898698,0.9257252296947345,1.0721493138654572,0.9706990202428735
-0.0085486828942981,1.0,1.0067020743504909,0.9226138822188873,1.0735268754812182,0.9680953218132451
-0.008540346782260753,1.0,1.0107712941477247,0.9196061406838629,1.0746886980751855,0.9658627512996192
-0.008532010670223408,1.0,1.0148127846562727,0.9167040487471195,1.075633373140875,0.9640226444118785
-0.008523674558186062,1.0,1.0188264350027285,0.913909541860029,1.0763600718935338,0.9625919253209602
-0.008515338446148716,1.0,1.0228121350774453,0.9112244465380285,1.0768685429097147,0.9615829600182918
-0.00850700233411137,1.0,1.0267697755375598,0.9086504797101311,1.0771591083711876,0.9610034592892313
-0.008498666222074024,1.0,1.0306992478099897,0.9061892481480851,1.0772326589307777,0.9608564319532719
-0.008490330110036678,1.0,1.0346004440944132,0.9038422479754068,1.0770906472207529,0.9611401884922826
-0.008481993997999333,1.0,1.0384732573662256,0.9016108642564525,1.0767350800274997,0.9618483946591462
-0.008473657885961987,1.0,1.0423175813794758,0.8994963706656596,1.0761685091591646,0.962970174137887
-0.008465321773924643,1.0,1.0461333106697812,0.8974999292369923,1.0753940210358253,0.9644902588184042
-0.008456985661887297,1.0,1.0499203405572222,0.8956225901936097,1.074415225034635,0.9663891847593071
-0.008448649549849951,1.0,1.0536785671492104,0.8938652918577016,1.0732362406250664,0.9686435314459259
-0.008440313437812605,1.0,1.0574078873433421,0.8922288606403821,1.0718616833320844,0.9712262015123112
-0.00843197732577526,1.0,1.0611081988302256,0.8907140111114691,1.070296649567555,0.9741067376899223
-0.008423641213737914,1.0,1.0647794000962882,0.8893213461489469,1.0685467003727585,0.9772516733762027
-0.008415305101700568,1.0,1.0684213904265607,0.8880513571678129,1.0666178441170788,0.9806249128864489
-0.008406968989663222,1.0,1.0720340699074407,0.8869044244280057,1.0645165182002965,0.9841881371660276
-0.008398632877625876,1.0,1.0756173394294328,0.8858808174210048,1.062249569807954,0.9879012304993029
-0.00839029676558853,1.0,1.0791711006898699,0.8849806953346759,1.0598242357712455,0.9917227235591314
-0.008381960653551184,1.0,1.082695256195607,0.8842041075958695,1.0572481215848095,0.9956102479981692
-0.008373624541513839,1.0,1.0861897092656974,0.8835509944902145,1.0545291796374574,0.9995209976914777
-0.008365288429476493,1.0,1.0896543640340453,0.8830211878585207,1.0516756867125403,1.0034121917000602
-0.008356952317439147,1.0,1.093089125452035,0.8826144118691255,1.0486962208160584,1.0072415340366416
-0.008348616205401801,1.0,1.0964938992911388,0.8823302838654776,1.0455996373919896,1.0109676653783597
-0.008340280093364455,1.0,1.0998685921455025,0.882168315288221,1.0423950449854833,1.014550601984648
-0.00833194398132711,1.0,1.1032131114345054,0.8821279126709347,1.039091780415548,1.017952157241229
-0.008323607869289764,1.0,1.1065273654053045,0.8822083787087067,1.0356993835198613,1.0211363414609325
-0.008315271757252418,1.0,1.1098112631353478,0.8824089133986032,1.0322275715349427,1.0240697358262445
-0.008306935645215074,1.0,1.1130647145348702,0.882728615251093,1.0286862131756211,1.0267218366546076
-0.008298599533177728,1.0,1.1162876303493663,0.8831664825714063,1.02508530247811,1.029065366501887
-0.008290263421140382,1.0,1.1194799221620357,0.88372141480978,1.021434932471329,1.0310765489885754
-0.008281927309103036,1.0,1.122641502396211,0.8843922139794911,1.0177452687412223,1.0327353446332164
-0.00827359119706569,1.0,1.1257722843177607,0.8851775861415161,1.0140265229528183,1.0340256454037544
-0.008265255085028345,1.0,1.1288721820374665,0.886076142954629,1.0102889263946149,1.0349354261455654
-0.008256918972990999,1.0,1.1319411105133816,0.8870864032897043,1.0065427036095567,1.0354568515100497
-0.008248582860953653,1.0,1.134978985553163,0.8882067949069311,1.00279804617641,1.0355863374847727
-0.008240246748916307,1.0,1.1379857238163809,0.889435656194624,0.9990650867047207,1.0353245671103892
-0.008231910636878961,1.0,1.1409612428168054,0.8907712379682432,0.9953538731057733,1.0346764604557301
-0.008223574524841615,1.0,1.1439054609246695,0.8922117053282496,0.9916743432011281,1.0336510994054973
-0.00821523841280427,1.0,1.1468182973689083,0.8937551395753084,0.9880362997291701,1.0322616082898461
-0.008206902300766924,1.0,1.1496996722393744,0.8953995401813716,0.9844493858090035,1.0305249918469597
-0.008198566188729578,1.0,1.1525495064890316,0.8971428268151292,0.980923060919708,1.0284619324536743
-0.008190230076692232,1.0,1.1553677219361218,0.8989828414202313,0.9774665774514469,1.026096548980696
-0.008181893964654886,1.0,1.1581542412663106,0.9009173503447162,0.9740889578834411,1.0234561200238006
-0.00817355785261754,1.0,1.1609089880348087,0.902944046519998,0.9707989726420526,1.0205707746264854
-0.008165221740580195,1.0,1.1636318866684678,0.905060551687745,0.9676051186904295,1.017473153939204
-0.008156885628542849,1.0,1.1663228624678563,0.9072644186729639,0.9645155988992202,1.0141980475522676
-0.008148549516505503,1.0,1.1689818416093043,0.9095531337015474,0.9615383022458153,1.0107820084909007
-0.008140213404468157,1.0,1.171608751146934,0.9119241187605435,0.95868078488744,1.0072629510691726
-0.008131877292430811,1.0,1.1742035190146574,0.9143747339993382,0.9559502521511277,1.003679735962788
-0.008123541180393466,1.0,1.1767660740281543,0.9169022801699604,0.9533535414813001,1.0000717469773328
-0.00811520506835612,1.0,1.1792963458868253,0.9195040011046592,0.9508971063832271,0.9964784640575626
-0.008106868956318774,1.0,1.181794265175721,0.9221770862288776,0.9485870013980789,0.9929390371041069
-0.008098532844281428,1.0,1.1842597633674445,0.924918673107768,0.9464288681427688,0.989491865136681
-0.008090196732244082,1.0,1.1866927728240333,0.9277258500243006,0.9444279224450208,0.9861741852676862
-0.008081860620206736,1.0,1.189093226798814,0.930595658587064,0.9425889426014198,0.9830216758282813
-0.00807352450816939,1.0,1.191461059438233,0.9335250963657993,0.9409162587834096,0.9800680778218621
-0.008065188396132045,1.0,1.1937962057836644,0.9365111195526936,0.9394137436133061,0.9773448386692696
-0.008056852284094699,1.0,1.1960986017731905,0.9395506456474663,0.9380848039295843,0.9748807819585446
-0.008048516172057353,1.0,1.1983681842433602,0.9426405561642254,0.9369323737576731,0.972701806622181
-0.008040180060020007,1.0,1.2006048909309222,0.9457776993581161,0.9359589084996435,0.9708306186400512
-0.008031843947982661,1.0,1.2028086604745318,0.9489588929697015,0.9351663803530824,0.9692864980096724
-0.008023507835945316,1.0,1.2049794324164356,0.9521809269850572,0.9345562749665095,0.9680851033415079
-0.00801517172390797,1.0,1.2071171472041295,0.9554405664095497,0.9341295893356992,0.9672383160293448
-0.008006835611870624,1.0,1.2092217461919919,0.9587345540532124,0.9338868309421658,0.9667541255189164
-0.007998499499833278,1.0,1.2112931716428932,0.9620596133256908,0.9338280181321805,0.9666365567565657
-0.007990163387795932,1.0,1.2133313667297807,0.96541245103868,0.933952681731584,0.9668856404482056
-0.007981827275758586,1.0,1.2153362755372352,0.9687897602137873,0.934259867888749,0.9674974263022436
-0.00797349116372124,1.0,1.2173078430630075,0.9721882228937491,0.9347481421350522,0.9684640389731527
-0.007965155051683895,1.0,1.2192460152195255,0.9756045129549399,0.9354155946493059,0.9697737759697019
-0.007956818939646549,1.0,1.2211507388353786,0.9790352989190994,0.9362598467097242,0.9714112463485329
-0.007948482827609203,1.0,1.2230219616567772,0.9824772467621984,0.9372780583141136,0.9733575485840421
-0.007940146715571857,1.0,1.2248596323489849,0.9859270227184104,0.9384669369462747,0.9755904855943006
-0.007931810603534512,1.0,1.2266637004977272,0.9893812960770972,0.9398227474637736,0.9780848145138642
-0.007923474491497166,1.0,1.2284341166105754,0.9928367419707715,0.941341323079633,0.9808125284421174
-0.00791513837945982,1.0,1.2301708321183036,0.996290044152007,0.9430180774079285,0.9837431670640023
-0.007906802267422474,1.0,1.2318737993762208,0.9997378977572297,0.9448480175406543,0.9868441527416398
-0.007898466155385128,1.0,1.2335429716654787,1.003177012055396,0.9468257581209107,0.9900811484141043
-0.007890130043347782,1.0,1.2351783031943533,1.0066041131795331,0.9489455363750265,0.9934184334205362
-0.007881793931310437,1.0,1.2367797490995007,1.0100159468391479,0.951201228064036,0.9968192931815494
-0.00787345781927309,1.0,1.2383472654471883,1.0134092810115143,0.9535863643127279,1.0002464185369466
-0.007865121707235745,1.0,1.2398808092345004,1.0167809086098925,0.9560941492724778,1.0036623104458064
-0.007856785595198399,1.0,1.241380338390516,1.0201276501267096,0.958717478572117,1.0070296857085255
-0.007848449483161053,1.0,1.2428458117774654,1.0234463562497889,0.9614489585092243,1.0103118793700623
-0.007840113371123707,1.0,1.244277189191858,1.026733910449711,0.9642809259325998,1.0134732395092534
-0.007831777259086363,1.0,1.245674431365584,1.0299872315364336,0.9672054687650018,1.0164795102099278
-0.007823441147049017,1.0,1.2470374999669942,1.0332032761832837,0.9702144471137957,1.0192981986448333
-0.007815105035011672,1.0,1.2483663576019484,1.0363790414165137,0.9732995149158702,1.0218989223814248
-0.007806768922974326,1.0,1.249660967814844,1.0395115670685813,0.9764521420618464,1.0242537332372939
-0.00779843281093698,1.0,1.2509212950896145,1.0425979381933916,0.9796636369436956,1.0263374142704451
-0.007790096698899634,1.0,1.2521473048507046,1.0456352874417298,0.9829251693687827,1.0281277467823646
-0.007781760586862288,1.0,1.2533389634640184,1.0486207973951531,0.9862277937826464,1.029605744537318
-0.0077734244748249425,1.0,1.2544962382378422,1.051551702856673,0.9895624727421681,1.0307558527557212
-0.007765088362787597,1.0,1.2556190974237416,1.0544252930965259,0.9929201005801701,1.0315661098189222
-0.007756752250750251,1.0,1.2567075102174319,1.0572389140514304,0.9962915272022369,1.0320282700236414
-0.007748416138712905,1.0,1.2577614467596239,1.0599899704757174,0.9996675819561739,1.0321378861418458
-0.007740080026675559,1.0,1.2587808781368424,1.0626759280427844,1.0030390975145707,1.0318943509721037
-0.007731743914638213,1.0,1.2597657763822199,1.0652943153953378,1.0063969337108518,1.0313008975064297
-0.0077234078026008676,1.0,1.2607161144762635,1.0678427261429368,1.0097320012694724,1.030364557777983
-0.007715071690563522,1.0,1.2616318663475963,1.0703188208054066,1.013035285371254,1.0290960808950296
-0.007706735578526176,1.0,1.2625130068736725,1.0727203287006855,1.0162978689952586,1.0275098112003929
-0.00769839946648883,1.0,1.263359511881467,1.0750450497757575,1.019510955979308,1.0256235279191348
-0.007690063354451484,1.0,1.2641713581481382,1.077290856379339,1.022665893741942,1.0234582480654337
-0.007681727242414138,1.0,1.2649485234016649,1.0794556949750282,1.025754195609551,1.0210379947687276
-0.0076733911303767935,1.0,1.2656909863214576,1.0815375877936844,1.0287675626933825,1.0183895335447262
-0.007665055018339448,1.0,1.266398726538944,1.0835346344238392,1.031697905262369,1.0155420793754102
-0.007656718906302102,1.0,1.2670717246381265,1.0854450133389817,1.0345373635589108,1.0125269777696124
-0.007648382794264756,1.0,1.2677099621561156,1.087266983360621,1.0372783280062525,1.009377363249541
-0.00764004668222741,1.0,1.2683134215836367,1.0889988850560612,1.039913458757557,1.0061277989453494
-0.007631710570190064,1.0,1.2688820863655097,1.0906391420698762,1.0424357045384807,1.0028139011774233
-0.0076233744581527185,1.0,1.2694159409011037,1.0921862623881302,1.0448383207368053,0.9994719530622294
-0.007615038346115373,1.0,1.2699149705447648,1.0936388395344143,1.0471148866945632,0.9961385112907808
-0.007606702234078027,1.0,1.270379161606218,1.09499555369685,1.0492593221600797,0.9928500102979734
-0.007598366122040681,1.0,1.270808501350943,1.09625517278523,1.05126590285944,0.9896423680652887
-0.007590030010003335,1.0,1.2712029780005218,1.0974165534175448,1.053129275149097,0.9865505977788016
-0.007581693897965989,1.0,1.2715625807329654,1.0984786418351709,1.0548444697135535,0.9836084294988163
-0.0075733577859286435,1.0,1.2718872996830068,1.0994404747460653,1.0564069142744883,0.9808479458880929
-0.007565021673891298,1.0,1.2721771259423744,1.1003011800953566,1.0578124452800723,0.9782992358931691
-0.007556685561853952,1.0,1.2724320515600354,1.101059977762771,1.059057318545768,0.9759900700797229
-0.007548349449816606,1.0,1.272652069542413,1.1017161801863928,1.0601382188204838,0.9739456010901247
-0.00754001333777926,1.0,1.2728371738535804,1.1022691929123114,1.0610522682545944,0.9721880924219181
-0.007531677225741914,1.0,1.2729873594154242,1.1027185150697478,1.0617970337490379,0.9707366784226305
-0.0075233411137045686,1.0,1.273102622107785,1.103063739771329,1.0623705331674573,0.9696071580624862
-0.007515005001667224,1.0,1.2731829587685703,1.1033045544382125,1.0627712403961462,0.96881182468557
-0.007506668889629878,1.0,1.2732283671938411,1.10344074104983,1.0629980892393756,0.9683593335558073
-0.007498332777592532,1.0,1.2732388461378719,1.103472176318068,1.0630504761405521,0.9682546086106947
-0.007489996665555186,1.0,1.2732143953131856,1.1033988317857613,1.0629282617225329,0.9684987894173794
-0.00748166055351784,1.0,1.2731550153905609,1.1032207738494257,1.0626317711433135,0.9690892188968381
-0.0074733244414804945,1.0,1.2730607079990144,1.1029381637062168,1.062161793266222,0.9700194719470778
-0.007464988329443149,1.0,1.2729314757257553,1.102551257225149,1.0615195786466514,0.971279424660087
-0.007456652217405803,1.0,1.2727673221161147,1.102060404742672,1.0607068363402714,0.9728553633942667
-0.007448316105368457,1.0,1.2725682516734487,1.101466050782751,1.0597257295405458,0.9747301325389015
-0.007439979993331111,1.0,1.272334269859014,1.1007687337016487,1.0585788700562595,0.9768833193943286
-0.007431643881293765,1.0,1.2720653830918194,1.099969085257675,1.0572693116426117,0.979291474195234
-0.0074233077692564195,1.0,1.2717615987484474,1.0990678301062053,1.0558005422022225,0.9819283629291014
-0.007414971657219074,1.0,1.2714229251628553,1.0980657852203408,1.0541764748752203,0.9847652502512599
-0.007406635545181728,1.0,1.2710493716261426,1.096963859237621,1.0524014380402587,0.9877712094759321
-0.007398299433144382,1.0,1.2706409483862997,1.0957630517332713,1.0504801642510249,0.9909134563325553
-0.007389963321107036,1.0,1.2701976666479244,1.0944644524204983,1.048417778135418,0.9941577029215541
-0.00738162720906969,1.0,1.269719538571915,1.093069240278424,1.0462197832871099,0.9974685280863644
-0.0073732910970323445,1.0,1.269206577275138,1.0915786826082776,1.0438920481817198,1.0008097602411863
-0.007364954984994999,1.0,1.2686587968300658,1.0899941340185377,1.0414407911522092,1.004144868558529
-0.007356618872957654,1.0,1.2680762122643932,1.0883170353397482,1.0388725644604673,1.0074373583286533
-0.007348282760920308,1.0,1.2674588395606237,1.0865489124698045,1.036194237504251,1.0106511662553204
-0.007339946648882962,1.0,1.2668066956556308,1.084691375150533,1.0334129792008435,1.0137510514496952
-0.007331610536845616,1.0,1.2661197984401942,1.0827461156764608,1.0305362395907798,1.0167029779264398
-0.0073232744248082704,1.0,1.2653981667585092,1.0807149075366984,1.0275717307070067,1.0194744844930301
-0.007314938312770925,1.0,1.2646418204076684,1.078599603990928,1.024527406756601,1.0220350380537946
-0.007306602200733579,1.0,1.2638507801371195,1.0764021365805212,1.021411443663957,1.0243563665232123
-0.007298266088696233,1.0,1.2630250676480967,1.0741245135758697,1.0182322180259444,1.0264127677564947
-0.007289929976658887,1.0,1.2621647055930236,1.0717688183610434,1.0149982855309858,1.0281813911572617
-0.007281593864621541,1.0,1.2612697175748937,1.069337207756959,1.0117183588954415,1.0296424889098816
-0.0072732577525841955,1.0,1.2603401281466207,1.0668319102842645,1.0084012853718602,1.0307796341041946
-0.00726492164054685,1.0,1.2593759628103673,1.0642552243671963,1.005056023884786,1.03157990337022
-0.007256585528509504,1.0,1.2583772480168445,1.06160951647972,1.001691621850786,1.0320340220158084
-0.007248249416472158,1.0,1.257344011164585,1.0588972192352895,0.9983171917402057,1.032136470057491
-0.007239913304434812,1.0,1.256276280599193,1.056120829421613,0.9949418874388355,1.0318855479496218
-0.007231577192397466,1.0,1.2551740856125662,1.0532829059818483,0.991574880468261,1.0312834012451095
-0.0072232410803601205,1.0,1.254037456442091,1.0503860679437014,0.9882253361240724,1.030336003857881
-0.007214904968322775,1.0,1.2528664242698158,1.0474329922979129,0.9849023895913961,1.0290531000383565
-0.007206568856285429,1.0,1.2516610212215922,1.0444264118276874,0.9816151220973298,1.0274481056137401
-0.007198232744248084,1.0,1.2504212803661958,1.0413691128906417,0.9783725371598867,1.0255379694804323
-0.007189896632210738,1.0,1.2491472357144184,1.0382639331548624,0.9751835369928654,1.0233429967615233
-0.007181560520173392,1.0,1.2478389222181352,1.0351137592907516,0.9720568991258085,1.0208866354537738
-0.007173224408136046,1.0,1.2464963757693455,1.031921524620303,0.9690012532977355,1.0181952287812803
-0.007164888296098701,1.0,1.2451196331991883,1.0286902067255381,0.9660250586827831,1.0152977358430257
-0.007156552184061355,1.0,1.243708732276932,1.025422825017841,0.9631365815051831,1.0122254234847463
-0.007148216072024009,1.0,1.2422637117089377,1.022122438269949,0.9603438731000997,1.0090115326383235
-0.007139879959986663,1.0,1.2407846111375984,1.0187921421124029,0.957654748475902,1.0056909226509465
-0.007131543847949317,1.0,1.23927147114025,1.0154350664962815,0.955076765432308,1.0022996973684848
-0.0071232077359119714,1.0,1.2377243332280596,1.0120543731240634,0.9526172042875528,0.9988748169402634
-0.007114871623874626,1.0,1.2361432398448855,1.0086532528504888,0.9502830482663672,0.9954536994735751
-0.00710653551183728,1.0,1.2345282343661137,1.0052349230553175,0.9480809645990274,0.9920738167839045
-0.007098199399799934,1.0,1.2328793610974673,1.0018026249899048,0.9460172863801006,0.988772288559785
-0.007089863287762588,1.0,1.2311966652737916,0.9983596210995193,0.944097995233739,0.9855854792883746
-0.007081527175725242,1.0,1.229480193057812,0.9949091923233638,0.942328704830506,0.9825486022691148
-0.0070731910636878965,1.0,1.2277299915388695,0.991454635374286,0.9407146452987646,0.9796953349781014
-0.007064854951650551,1.0,1.225946108731627,0.9879992600001327,0.9392606485714883,0.9770574499356249
-0.007056518839613205,1.0,1.224128593574753,0.9845463862287901,0.9379711347072538,0.9746644650750008
-0.007048182727575859,1.0,1.2222774959295792,0.9810993415988989,0.9368500992218152,0.9725433174135633
-0.007039846615538514,1.0,1.2203928665787314,0.9776614583782794,0.9359011014643035,0.9707180635886142
-0.007031510503501168,1.0,1.2184747572247385,0.9742360707721167,0.9351272540696393,0.9692096105447816
-0.007023174391463822,1.0,1.2165232204886114,0.9708265121229264,0.9345312135161561,0.9680354793470389
-0.0070148382794264766,1.0,1.2145383099084022,0.9674361121043877,0.9341151718148702,0.9672096047493369
-0.007006502167389131,1.0,1.2125200799377331,0.9640681939110765,0.9338808493540783,0.9667421727753732
-0.006998166055351785,1.0,1.2104685859443036,0.9607260714461842,0.933829488920253,0.9666394981697677
-0.006989829943314439,1.0,1.208383884208372,0.9574130465092741,0.933961850913383,0.966903943158757
-0.006981493831277093,1.0,1.2062660319212104,0.9541324059861545,0.9342782097720389,0.9675338785237465
-0.006973157719239747,1.0,1.2041150871835364,0.9508874190429462,0.9347783516205683,0.9685236875435269
-0.006964821607202402,1.0,1.201931109003919,0.9476813343263857,0.9354615731478361,0.9698638129058883
-0.006956485495165056,1.0,1.1997141572971595,0.9445173771724632,0.9363266817240318,0.9715408462320718
-0.00694814938312771,1.0,1.1974642928826482,0.9413987468254421,0.9373719967590158,0.9735376594022486
-0.006939813271090364,1.0,1.1951815774826957,0.9383286136693038,0.9385953523026827,0.9758335764222303
-0.006931477159053018,1.0,1.1928660737208403,0.9353101164736963,0.9399941008848509,0.9784045841354941
-0.0069231410470156724,1.0,1.1905178451201284,0.9323463596564007,0.9415651185891126,0.9812235796648549
-0.006914804934978327,1.0,1.1881369561013735,0.9294404105643608,0.9433048113521162,0.9842606520694401
-0.006906468822940981,1.0,1.1857234719813878,0.9265952967752883,0.9452091224767297,0.9874833953291409
-0.006898132710903635,1.0,1.1832774589711907,0.9238140034218619,0.9472735413445945,0.9908572494244849
-0.006889796598866289,1.0,1.1807989841741928,0.9210994705404948,0.9494931133105783,0.99434586596864
-0.006881460486828944,1.0,1.1782881155843543,0.9184545904466597,0.9518624507587697,0.9979114945733438
-0.006873124374791598,1.0,1.1757449220843197,0.9158822051387369,0.9543757452967802,1.0015153858951829
-0.0068647882627542525,1.0,1.1731694734435285,0.9133851037323041,0.9570267810622368,1.0051182071150329
-0.006856452150716907,1.0,1.1705618403163007,0.9109660199268176,0.9598089491126768,1.0086804654544046
-0.006848116038679561,1.0,1.1679220942399002,0.9086276295065717,0.9627152628672531,1.0121629352289945
-0.006839779926642215,1.0,1.1652503076325695,0.9063725478777998,0.9657383745660539,1.015527083883689
-0.006831443814604869,1.0,1.1625465537915445,0.9042033276438085,0.9688705927103024,1.0187354924451975
-0.006823107702567523,1.0,1.1598109068910436,0.902122456219939,0.9721039004441514,1.0217522658685123
-0.0068147715905301776,1.0,1.157043441980233,0.9001323534901735,0.9754299748364246,1.0245434288416153
-0.006806435478492832,1.0,1.154244234981167,0.8982353695071669,0.9788402070183483,1.027077302748226
-0.006798099366455486,1.0,1.1514133626867065,0.8964337822374374,0.9823257231310777,1.0293248596698383
-0.00678976325441814,1.0,1.148550902758411,0.8947297953534419,0.9858774060347263,1.0312600495341098
-0.006781427142380794,1.0,1.1456569337244082,0.893125536074213,0.9894859177286028,1.0328600967845436
-0.006773091030343448,1.0,1.1427315349772411,0.8916230530562256,0.9931417224304822,1.034105763253895
-0.006764754918306103,1.0,1.1397747867716879,0.8902243143360837,0.9968351102609114,1.0349815742674864
-0.006756418806268757,1.0,1.1367867702225616,0.8889312053266389,1.000556221476978,1.035476005379537
-0.006748082694231411,1.0,1.1337675673024847,0.8877455268680787,1.0042950711983916,1.0355816275515939
-0.006739746582194065,1.0,1.1307172608396394,0.886668993335477,1.0080415745673106,1.0352952090131093
-0.006731410470156719,1.0,1.1276359345154972,0.8857032308043146,1.0117855722821745,1.0346177724959664
-0.006723074358119374,1.0,1.1245236728625205,0.8848497752753655,1.015516856444573,1.033554607002264
-0.0067147382460820285,1.0,1.1213805612618462,0.8841100709603659,1.0192251966572585,1.0321152337434558
-0.006706402134044683,1.0,1.1182066859409419,0.8834854686298108,1.0229003663105556,1.030313326373854
-0.006698066022007337,1.0,1.1150021339712402,0.8829772240241787,1.026532168993702,1.0281665861274367
-0.006689729909969991,1.0,1.1117669932657512,0.8825864963298635,1.0301104649671278,1.0256965729489893
-0.006681393797932645,1.0,1.1085013525766498,0.8823143467210219,1.0336251976312543,1.0229284941834527
-0.006673057685895299,1.0,1.1052053014928407,0.882161736968525,1.0370664199271473,1.019890952846262
-0.0066647215738579535,1.0,1.1018789304375016,0.8821295281171366,1.0404243206042656,1.0166156579373415
-0.006656385461820608,1.0,1.0985223306656011,0.882218479231999,1.0436892502905655,1.0131370996776539
-0.006648049349783262,1.0,1.0951355942613972,0.8824292462154808,1.0468517473004522,1.009492192935296
-0.006639713237745916,1.0,1.091718814135909,0.8827623806953451,1.049902563116385,1.0057198924638866
-0.00663137712570857,1.0,1.0882720840243698,0.8832183289852107,1.0528326874804856,1.0018607838954725
-0.006623041013671224,1.0,1.0847954984836534,0.8837974311181673,1.0556333730330962,0.997956654709878
-0.0066147049016338786,1.0,1.0812891528896813,0.8844999199544017,1.058296159436084,0.9940500496392307
-0.006606368789596533,1.0,1.0777531434348082,0.8853259203636227,1.0608128969196202,0.9901838151575554
-0.006598032677559187,1.0,1.0741875671251782,0.8862754484830029,1.0631757691922161,0.9864006378485433
-0.006589696565521841,1.0,1.0705925217780676,0.8873484110513525,1.065377315655121,0.9827425815383547
-0.006581360453484495,1.0,1.0669681060192002,0.888544604820128,1.0674104528634798,0.9792506281229478
-0.006573024341447149,1.0,1.0633144192800414,0.8898637160418773,1.0692684951782123,0.9759642270106169
-0.0065646882294098045,1.0,1.0596315617950707,0.8913053200366343,1.070945174554235,0.9729208580397354
-0.006556352117372459,1.0,1.0559196345990307,0.892868880836736,1.0724346594123937,0.9701556126194514
-0.006548016005335113,1.0,1.0521787395241575,0.8945537509104896,1.073731572544433,0.9677007976784008
-0.006539679893297767,1.0,1.0484089791973858,0.8963591709650368,1.0748310080023404,0.9655855667944306
-0.006531343781260421,1.0,1.0446104570375336,0.8982842698287369,1.0757285469255633,0.9638355826191226
-0.006523007669223075,1.0,1.0407832772524646,0.9003280644133197,1.076420272261894,0.9624727144068005
-0.0065146715571857295,1.0,1.0369275448362305,0.9024894597559964,1.076902782340177,0.9615147741116209
-0.006506335445148384,1.0,1.0330433655661897,0.9047672491416839,1.0771732032554875,0.960975294131746
-0.006497999333111038,1.0,1.0291308460001047,0.9071601143054174,1.0772292000300456,0.9608633493601471
-0.006489663221073692,1.0,1.0251900934732214,0.9096666257149921,1.0770689865157899,0.9611834257514731
-0.006481327109036346,1.0,1.0212212160953213,0.9122852429338045,1.076691334007314,0.9619353371381957
-0.006472990996999,1.0,1.0172243227477582,0.9150143150638065,1.07609557853674,0.9631141915316042
-0.0064646548849616545,1.0,1.01319952308047,0.9178520812684496,1.0752816268250274,0.9647104076293623
-0.006456318772924309,1.0,1.0091469275089702,0.9207966713754113,1.0742499608672125,0.9667097817263428
-0.006447982660886963,1.0,1.0050666472113199,0.9238461065588692,1.0730016411321641,0.9690936046948146
-0.006439646548849617,1.0,1.0009587941250773,0.9269983001010073,1.0715383083605343,0.9718388281693027
-0.006431310436812271,1.0,0.9968234809442259,0.9302510582324028,1.069862183947786,0.9749182785458863
-0.006422974324774925,1.0,0.9926608211160848,0.9336020810508813,1.0679760689023798,0.9783009168911523
-0.00641463821273758,1.0,0.9884709288381943,0.9370489635183565,1.0658833413724447,0.9819521423575978
-0.006406302100700235,1.0,0.984253919055185,0.9405891965351543,1.0635879527375827,0.9858341362254915
-0.006397965988662889,1.0,0.9800099074556228,0.9442201680912172,1.0610944222656775,0.9899062432410023
-0.006389629876625543,1.0,0.9757390104688357,0.9479391644935751,1.0584078303379898,0.9941253865017989
-0.006381293764588197,1.0,0.9714413452617204,0.9517433716693937,1.05553381024906,0.9984465117587105
-0.006372957652550851,1.0,0.967117029735527,0.9556298765438481,1.0524785385912998,1.002823056659754
-0.0063646215405135055,1.0,0.962766182522625,0.9595956684920531,1.0492487242374624,1.0072074401647224
-0.00635628542847616,1.0,0.9583889229832485,0.9636376408641817,1.04585159593746,1.0115515671078796
-0.006347949316438814,1.0,0.953985371202222,0.9677525925828939,1.04229488854927,1.0158073426862182
-0.006339613204401468,1.0,0.9495556479856658,0.9719372298121248,1.0385868279269326,1.0199271915035184
-0.006331277092364122,1.0,0.9450998748576815,0.9761881676962261,1.0347361144917961,1.0238645757080784
-0.006322940980326776,1.0,0.9406181740570199,0.9805019321684288,1.0307519055163703,1.0275745067258326
