x_over_lambda,normalized_amplitude
1.1925000000000001,0.3534748437792563
1.19375,0.34611705707749263
1.195,0.3387379202452915
1.19625,0.33133788846257073
1.1975,0.3239174181981496
1.19875,0.31647696718158674
1.2,0.30901699437494773
1.20125,0.30153795994449645
1.2025000000000001,0.2940403252323035
1.20375,0.2865245527277983
1.205,0.27899110603922883
1.20625,0.2714404498650743
1.2075,0.2638730499653734
1.20875,0.25628937313299677
1.21,0.2486898871648554
1.21125,0.2410750608330389
1.2125000000000001,0.23344536385590528
1.21375,0.22580126686910315
1.215,0.2181432413965425
1.21625,0.21047175982130523
1.2175,0.20278729535651252
1.21875,0.19509032201612878
1.22,0.18738131458572474
1.22125,0.17966074859319314
1.2225,0.17192910027941063
1.2237500000000001,0.16418684656886276
1.225,0.15643446504023029
1.22625,0.1486724338969229
1.2275,0.14090123193758305
1.22875,0.13312133852655234
1.23,0.12533323356430473
1.23125,0.1175373974578386
1.2325,0.10973431109104584
1.2337500000000001,0.10192445579504933
1.235,0.09410831331851409
1.23625,0.08628636579792363
1.2375,0.0784590957278448
1.23875,0.07062698593116702
1.24,0.06279051952931332
1.24125,0.05495017991244618
1.2425,0.04710645070964359
1.2437500000000001,0.03925981575906825
1.245,0.031410759078127536
1.24625,0.023559764833609883
1.2475,0.015707317311820894
1.24875,0.007853900888711152
1.25,3.061616997868383e-16
