"asset_id","unit","slide_id","type","title","description","pedagogical_purpose","source_url","creator","organization","license","access_date","local_path","status","credit_text","notes"
"U08-DG-049","08","U08-098","diagram","Inferencia y límite","Dato, interpretación permitida, límite y próximo dato.","Modelar razonamiento profesional acotado.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-049","approved","Producción propia UCASAL.","Tres filas independientes. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-050","08","U08-100","diagram","Proceso profesional","Pregunta, antecedentes, pruebas, control, integración y decisión.","Ubicar la evaluación como proceso.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-050","approved","Producción propia UCASAL.","No cerrar con prescripción. Clasificación obligatoria: diagrama de proceso. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-051","08","U08-101","diagram","Síntesis de seis preguntas","Marco común aplicado a exposición, pruebas y dispositivos.","Consolidar transferencia del organizador.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-051","approved","Producción propia UCASAL.","Prototipo crítico en tres estados. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-DG-052","08","U08-102","diagram","Puente U8 a U10","Exposición, descriptor, efecto, control y comunicación.","Preparar la unidad de ruido.","","Equipo del curso","UCASAL","Producción propia; uso académico interno","","units/unit_08/assets/generated/diagrams/U08-DG-052","approved","Producción propia UCASAL.","Cierre sobrio. Clasificación obligatoria: diagrama conceptual. PPTX editable, SVG, PNG, preview real, fuente JSON, README, caption, alt y validación aprobados 2026-08-12."
"U08-IMG-001","08","U08-046","external_image","Transductores de audiometría","Referencia de auricular DD45 y vibrador B71.","Mostrar objetos reales de vía aérea y ósea.","https://www.interacoustics.com/images/files/manuals/en/d_0133701_a_2022_09_en_ad226_instructions_for_use_copy_2.pdf","Interacoustics A/S","Interacoustics","Copyright del fabricante; reutilización no concedida","2026-08-11","","proposed","Interacoustics A/S; referencia técnica.","Referencia solamente; no descargar/copy. Alternativa U08-DG-020."
"U08-IMG-002","08","U08-065;U08-066","external_image","Tympanometer","Equipo de inmitancia acústica.","Dar concreción a equipo y sonda.","https://commons.wikimedia.org/wiki/File:Tympanometer.png","AraujoLN","Wikimedia Commons","CC BY 4.0","2026-08-11","","shortlisted","AraujoLN, Wikimedia Commons, CC BY 4.0.","Recorte pendiente; no descargado."
"U08-IMG-003","08","U08-074","external_image","Sonda OEA en oído","Sonda usada en evaluación de emisiones otoacústicas.","Mostrar colocación real de la sonda.","https://commons.wikimedia.org/wiki/File:Sonda_do_exame_de_emiss%C3%B5es_otoac%C3%BAsticas_inserida_na_orelha_da_crian%C3%A7a_para_triagem_auditiva_neonatal.jpg","Centro de Pesquisas Audiológicas de Bauru","USP-Bauru / Wikimedia Commons","CC BY-SA 4.0","2026-08-11","","shortlisted","Centro de Pesquisas Audiológicas de Bauru, USP-Bauru, CC BY-SA 4.0.","Revisar privacidad y recorte; alternativa U08-DG-033."
"U08-IMG-004","08","U08-077","external_image","Montaje ABR","Referencia de electrodos superficiales.","Relacionar sensor y potencial registrado.","https://www.interacoustics.com/abr-equipment/eclipse/support/basic-abr-testing-with-eclipse","Interacoustics A/S","Interacoustics","Copyright del fabricante; licencia de imagen no indicada","2026-08-11","","proposed","Interacoustics A/S; referencia técnica.","No descargar; reconstruir U08-DG-035."
"U08-IMG-005","08","U08-086;U08-089","external_image","Audífono retroauricular, vista superior","Fotografía técnica de dispositivo real.","Vincular cadena funcional con objeto real.","https://commons.wikimedia.org/wiki/File:Oticon_hearing_aid_top_view.jpg","Bastique","Wikimedia Commons","CC BY 4.0","2026-08-11","","shortlisted","Bastique, Wikimedia Commons, CC BY 4.0.","Recortar marca cuando sea posible; no comparar productos."
"U08-IMG-006","08","U08-090","external_image","Ilustración de implante coclear","Partes externas e internas de un implante.","Ubicar procesador, receptor y electrodos.","https://www.nidcd.nih.gov/health/cochlear-implants","NIH/NIDCD","National Institutes of Health","Dominio público para contenido NIDCD salvo indicación específica; crédito solicitado","2026-08-11","","shortlisted","Fuente: NIH/NIDCD.","Reconstruir rótulos en español; no inferir aval."
"U08-IMG-007","08","U08-093","external_image","Implante activo de conducción ósea","Fotografía/ilustración de dispositivo Bonebridge.","Mostrar una realización de salida mecánica.","https://commons.wikimedia.org/wiki/File:Active_bone_conduction_implant.png","Shabash12!","Wikimedia Commons","CC BY-SA 4.0","2026-08-11","","shortlisted","Shabash12!, Wikimedia Commons, CC BY-SA 4.0.","Complementario; no modelo universal."
"U08-IMG-008","08","U08-093","external_image","Estimulación electroacústica","Imagen externa no seleccionada.","Mostrar coexistencia acústica y eléctrica.","","","","","","","replaced","Producción propia UCASAL.","Reemplazado por U08-DG-046; no descargar."
"U08-MEDIA-001","08","U08-056","video_or_gif","Material verbal controlado","Audio propio de tres palabras neutras.","Mostrar material, consigna y respuesta sin evaluar al grupo.","","Equipo del curso","UCASAL","Producción propia con consentimiento","","","proposed","Producción propia UCASAL.","WAV 48 kHz; 6-8 s; no calibrado; transcripción obligatoria."
"U08-MEDIA-002","08","U08-068","video_or_gif","Construcción del timpanograma","Animación propia de barrido, medición, punto y curva.","Hacer visible el proceso temporal.","","Equipo del curso","UCASAL","Producción propia","","","proposed","Producción propia UCASAL.","MP4 8-10 s; cuatro cuadros estáticos."
"U08-MEDIA-003","08","U08-074","video_or_gif","OEA ida y retorno","Animación propia de rutas acústicas.","Distinguir estímulo y presión de retorno.","","Equipo del curso","UCASAL","Producción propia","","","proposed","Producción propia UCASAL.","MP4 7-9 s; sin audio."
"U08-MEDIA-004","08","U08-091","video_or_gif","Bandas, canales y estimulación","Animación propia por estados.","Mostrar relación no biyectiva entre codificación y perceptos.","","Equipo del curso","UCASAL","Producción propia","","","proposed","Producción propia UCASAL.","MP4 9-12 s; sin simulación auditiva."
"U08-MEDIA-005","08","U08-066;U08-068","video_or_gif","Tympanometry - placing the probe","Video real de colocación de sonda.","Mostrar colocación y sellado reales.","https://commons.wikimedia.org/wiki/File:Tympanometry_-_placing_the_probe.webm","AraujoLN","Wikimedia Commons","CC BY 4.0","2026-08-11","","shortlisted","AraujoLN, Wikimedia Commons, CC BY 4.0; fragmento/recorte.","Original 1:35; usar 10-15 s sin audio; timecode pendiente; no descargado."
