t_s,y_1_hz,y_2_hz,t_ms_500Hz,y_500_hz
0.736,-0.08785119655074321,-0.9845643345292053,1.472,-0.08785119655074321
0.738,-0.07532680552793265,-0.9886517447379141,1.476,-0.07532680552793354
0.74,-0.06279051952931321,-0.9921147013144779,1.48,-0.0627905195293141
0.742,-0.05024431817977017,-0.9949510169813001,1.484,-0.05024431817976928
0.744,-0.03769018266993504,-0.9971589002606138,1.488,-0.03769018266993504
0.746,-0.025130095443337875,-0.9987369566060175,1.492,-0.025130095443337875
0.748,-0.012566039883352897,-0.9996841892832999,1.496,-0.012566039883352897
0.75,-1.8369701987210297e-16,-1.0,1.5,-1.8369701987210297e-16
0.752,0.012566039883352531,-0.9996841892832999,1.504,0.012566039883351643
0.754,0.025130095443337507,-0.9987369566060175,1.508,0.025130095443337507
0.756,0.03769018266993467,-0.9971589002606139,1.512,0.037690182669933785
0.758,0.0502443181797698,-0.9949510169813001,1.516,0.05024431817976891
0.76,0.06279051952931283,-0.992114701314478,1.52,0.06279051952931372
0.762,0.07532680552793229,-0.9886517447379142,1.524,0.07532680552793229
0.764,0.08785119655074285,-0.9845643345292054,1.528,0.08785119655074285
0.766,0.10036171485121467,-0.979855052384247,1.532,0.10036171485121467
0.768,0.11285638487348157,-0.9745268727865772,1.536,0.11285638487348157
0.77,0.12533323356430423,-0.9685831611286311,1.54,0.12533323356430334
0.772,0.13779029068463816,-0.9620276715860858,1.544,0.13779029068463816
0.774,0.15022558912075726,-0.9548645447466428,1.548,0.15022558912075637
0.776,0.16263716519488391,-0.9470983049947441,1.552,0.16263716519488303
0.778,0.1750230589752756,-0.9387338576538744,1.556,0.17502305897527645
0.78,0.18738131458572427,-0.9297764858882517,1.56,0.18738131458572427
0.782,0.19970998051440675,-0.9202318473658705,1.564,0.19970998051440675
0.784,0.2120071099220545,-0.9101059706849958,1.568,0.2120071099220545
0.786,0.22427076094938114,-0.8994052515663711,1.572,0.22427076094938114
0.788,0.23649899702372473,-0.8881364488135445,1.576,0.23649899702372387
0.79,0.24868988716485493,-0.8763066800438635,1.58,0.24868988716485493
0.792,0.26084150628989716,-0.863923417192835,1.584,0.26084150628989633
0.794,0.2729519355173256,-0.8509944817946915,1.588,0.2729519355173247
0.796,0.2850192624699766,-0.8375280400421412,1.592,0.2850192624699766
0.798,0.29704158157703464,-0.8235325976284278,1.596,0.29704158157703464
0.8,0.30901699437494723,-0.8090169943749477,1.6,0.30901699437494723
0.802,0.32094360980720943,-0.7939903986478354,1.604,0.32094360980720943
0.804,0.3328195445229867,-0.7784623015670235,1.608,0.3328195445229867
0.806,0.34464292317451717,-0.7624425110114477,1.612,0.34464292317451634
0.808,0.3564118787132509,-0.7459411454241818,1.616,0.3564118787132509
0.81,0.36812455268467825,-0.728968627421411,1.62,0.3681245526846774
0.812,0.3797790955218015,-0.7115356772092847,1.624,0.37977909552180067
0.8140000000000001,0.3913736668372029,-0.6936533058128042,1.6280000000000001,0.3913736668372029
0.8160000000000001,0.40290643571366247,-0.6753328081210248,1.6320000000000001,0.40290643571366247
0.8180000000000001,0.41437558099328403,-0.6565857557529566,1.6360000000000001,0.41437558099328403
0.8200000000000001,0.4257792915650726,-0.6374239897486897,1.6400000000000001,0.4257792915650726
0.8220000000000001,0.437115766650933,-0.6178596130903342,1.6440000000000001,0.437115766650933
0.8240000000000001,0.4483832160900324,-0.5979049830575186,1.6480000000000001,0.4483832160900316
0.8260000000000001,0.45957986062148815,-0.5775727034222671,1.6520000000000001,0.45957986062148815
0.8280000000000001,0.4707039321653329,-0.5568756164881873,1.6560000000000001,0.4707039321653329
0.8300000000000001,0.4817536741017157,-0.5358267949789958,1.6600000000000001,0.48175367410171493
0.8320000000000001,0.4927273415482921,-0.5144395337815054,1.6640000000000001,0.4927273415482921
0.834,0.5036232016357607,-0.49272734154829184,1.668,0.5036232016357599
0.836,0.5144395337815064,-0.4707039321653327,1.672,0.5144395337815056
0.838,0.5251746299612949,-0.4483832160900338,1.676,0.5251746299612957
0.84,0.535826794978996,-0.425779291565074,1.68,0.535826794978996
0.842,0.5463943467342686,-0.4029064357136638,1.684,0.5463943467342686
0.844,0.5568756164881876,-0.37977909552180206,1.688,0.5568756164881876
0.846,0.5672689491267562,-0.3564118787132515,1.692,0.5672689491267562
0.848,0.5775727034222673,-0.33281954452298723,1.696,0.5775727034222666
0.85,0.5877852522924729,-0.30901699437494784,1.7,0.5877852522924729
0.852,0.5979049830575188,-0.28501926246997633,1.704,0.597904983057518
0.854,0.6079302976946054,-0.26084150628989694,1.708,0.6079302976946047
0.856,0.6178596130903344,-0.23649899702372446,1.712,0.6178596130903344
0.858,0.6276913612906999,-0.21200710992205596,1.716,0.6276913612906999
0.86,0.6374239897486893,-0.18738131458572574,1.72,0.6374239897486893
0.862,0.647055961569444,-0.1626371651948845,1.724,0.647055961569444
0.864,0.6565857557529562,-0.13779029068463877,1.728,0.6565857557529562
0.866,0.6660118674342514,-0.11285638487348218,1.732,0.6660118674342508
0.868,0.6753328081210244,-0.08785119655074346,1.736,0.6753328081210244
0.87,0.6845471059286886,-0.06279051952931344,1.74,0.684547105928688
0.872,0.693653305812805,-0.037690182669934395,1.744,0.6936533058128044
0.874,0.7026499697988493,-0.012566039883352255,1.748,0.7026499697988493
0.876,0.7115356772092849,0.012566039883351397,1.752,0.7115356772092849
0.878,0.7203090248879066,0.03769018266993354,1.756,0.7203090248879066
0.88,0.7289686274214112,0.0627905195293126,1.76,0.7289686274214112
0.882,0.7375131173581737,0.08785119655074261,1.764,0.7375131173581737
0.884,0.745941145424182,0.11285638487348133,1.768,0.7459411454241814
0.886,0.7542513807361038,0.1377902906846379,1.772,0.7542513807361038
0.888,0.7624425110114479,0.16263716519488366,1.776,0.7624425110114479
0.89,0.7705132427757894,0.1873813145857249,1.78,0.7705132427757888
0.892,0.7784623015670236,0.21200710992205513,1.784,0.7784623015670236
0.894,0.7862884321366186,0.23649899702372362,1.788,0.7862884321366186
0.896,0.793990398647835,0.2608415062898961,1.792,0.793990398647835
0.898,0.8015669848708764,0.2850192624699755,1.796,0.8015669848708764
0.9,0.8090169943749473,0.309016994374947,1.8,0.8090169943749473
0.902,0.8163392507171838,0.33281954452298645,1.804,0.8163392507171834
0.904,0.8235325976284275,0.3564118787132507,1.808,0.8235325976284275
0.906,0.8305958991958127,0.3797790955218013,1.812,0.8305958991958127
0.908,0.8375280400421419,0.402906435713663,1.816,0.8375280400421413
0.91,0.8443279255020152,0.4257792915650732,1.82,0.8443279255020152
0.912,0.8509944817946921,0.448383216090033,1.824,0.8509944817946916
0.914,0.8575266561936521,0.4707039321653319,1.828,0.8575266561936521
0.916,0.8639234171928352,0.4927273415482911,1.832,0.8639234171928352
0.918,0.8701837546695256,0.5144395337815062,1.836,0.8701837546695256
0.92,0.8763066800438636,0.5358267949789965,1.84,0.8763066800438631
0.922,0.8822912264349533,0.5568756164881881,1.844,0.8822912264349533
0.924,0.8881364488135446,0.5775727034222679,1.848,0.8881364488135446
0.926,0.8938414241512639,0.5979049830575193,1.852,0.8938414241512636
0.928,0.8994052515663712,0.617859613090335,1.856,0.8994052515663712
0.93,0.9048270524660197,0.6374239897486904,1.86,0.9048270524660194
0.932,0.9101059706849955,0.656585755752956,1.864,0.9101059706849955
0.934,0.9152411726209175,0.6753328081210241,1.868,0.9152411726209175
0.936,0.9202318473658703,0.6936533058128048,1.872,0.9202318473658703
0.9380000000000001,0.925077206834458,0.7115356772092853,1.8760000000000001,0.9250772068344577
0.9400000000000001,0.9297764858882515,0.7289686274214117,1.8800000000000001,0.9297764858882515
0.9420000000000001,0.9343289424566121,0.7459411454241824,1.8840000000000001,0.9343289424566121
0.9440000000000001,0.9387338576538742,0.7624425110114483,1.8880000000000001,0.9387338576538738
0.9460000000000001,0.9429905358928646,0.778462301567024,1.8920000000000001,0.9429905358928646
0.9480000000000001,0.9470983049947445,0.793990398647836,1.8960000000000001,0.9470983049947441
0.9500000000000001,0.9510565162951535,0.8090169943749471,1.9000000000000001,0.9510565162951535
0.9520000000000001,0.954864544746643,0.8235325976284272,1.9040000000000001,0.954864544746643
0.9540000000000001,0.9585217890173758,0.8375280400421417,1.9080000000000001,0.9585217890173758
0.9560000000000001,0.9620276715860859,0.850994481794692,1.9120000000000001,0.9620276715860857
0.9580000000000001,0.9653816388332739,0.8639234171928355,1.9160000000000001,0.9653816388332739
0.96,0.968583161128631,0.876306680043863,1.92,0.968583161128631
0.962,0.9716317329146739,0.888136448813544,1.924,0.9716317329146736
0.964,0.974526872786577,0.8994052515663707,1.928,0.974526872786577
0.966,0.9772681235681934,0.9101059706849954,1.932,0.9772681235681934
0.968,0.9798550523842469,0.9202318473658702,1.936,0.9798550523842466
0.97,0.9822872507286887,0.9297764858882513,1.94,0.9822872507286887
0.972,0.9845643345292054,0.9387338576538741,1.944,0.9845643345292052
0.974,0.9866859442078679,0.9470983049947438,1.948,0.9866859442078679
0.976,0.988651744737914,0.9548645447466426,1.952,0.988651744737914
0.978,0.9904614256966512,0.9620276715860856,1.956,0.9904614256966512
0.98,0.9921147013144778,0.968583161128631,1.96,0.9921147013144777
0.982,0.9936113105200084,0.974526872786577,1.964,0.9936113105200084
0.984,0.9949510169813002,0.9798550523842467,1.968,0.9949510169813002
0.986,0.9961336091431725,0.9845643345292053,1.972,0.9961336091431724
0.988,0.9971589002606139,0.9886517447379141,1.976,0.9971589002606139
0.99,0.9980267284282716,0.9921147013144779,1.98,0.9980267284282716
0.992,0.9987369566060175,0.9949510169813001,1.984,0.9987369566060175
0.994,0.9992894726405892,0.9971589002606138,1.988,0.9992894726405892
0.996,0.9996841892832999,0.9987369566060175,1.992,0.9996841892832999
0.998,0.9999210442038161,0.9996841892832999,1.996,0.9999210442038161
1.0,1.0,1.0,2.0,1.0
1.002,0.9999210442038161,0.9996841892832999,2.004,0.9999210442038161
1.004,0.9996841892832999,0.9987369566060175,2.008,0.9996841892833
1.006,0.9992894726405892,0.9971589002606139,2.012,0.9992894726405892
1.008,0.9987369566060175,0.9949510169813002,2.016,0.9987369566060176
1.01,0.9980267284282716,0.992114701314478,2.02,0.9980267284282716
1.012,0.9971589002606139,0.9886517447379142,2.024,0.9971589002606139
1.014,0.9961336091431725,0.9845643345292056,2.028,0.9961336091431725
1.016,0.9949510169813002,0.979855052384247,2.032,0.9949510169813003
1.018,0.9936113105200084,0.9745268727865772,2.036,0.9936113105200084
1.02,0.9921147013144779,0.9685831611286312,2.04,0.9921147013144779
1.022,0.9904614256966512,0.9620276715860858,2.044,0.9904614256966513
1.024,0.988651744737914,0.9548645447466428,2.048,0.988651744737914
1.026,0.986685944207868,0.9470983049947441,2.052,0.9866859442078681
1.028,0.9845643345292054,0.9387338576538744,2.056,0.9845643345292054
1.03,0.9822872507286887,0.9297764858882517,2.06,0.9822872507286887
1.032,0.979855052384247,0.9202318473658706,2.064,0.979855052384247
1.034,0.9772681235681935,0.9101059706849959,2.068,0.9772681235681937
1.036,0.9745268727865771,0.8994052515663712,2.072,0.9745268727865771
1.038,0.971631732914674,0.8881364488135446,2.076,0.971631732914674
1.04,0.9685831611286311,0.8763066800438635,2.08,0.9685831611286313
1.042,0.9653816388332739,0.8639234171928352,2.084,0.9653816388332739
1.044,0.9620276715860858,0.8509944817946915,2.088,0.962027671586086
1.046,0.9585217890173757,0.8375280400421412,2.092,0.9585217890173761
1.048,0.9548645447466431,0.8235325976284279,2.096,0.9548645447466431
1.05,0.9510565162951536,0.8090169943749478,2.1,0.9510565162951536
1.052,0.9470983049947443,0.7939903986478355,2.104,0.9470983049947443
1.054,0.9429905358928645,0.7784623015670235,2.108,0.9429905358928645
1.056,0.9387338576538741,0.7624425110114478,2.112,0.9387338576538741
1.058,0.934328942456612,0.7459411454241819,2.116,0.9343289424566124
1.06,0.9297764858882513,0.7289686274214111,2.12,0.9297764858882513
1.062,0.9250772068344579,0.7115356772092848,2.124,0.9250772068344583
1.064,0.9202318473658702,0.6936533058128043,2.128,0.9202318473658705
1.066,0.9152411726209176,0.6753328081210248,2.132,0.9152411726209176
1.068,0.9101059706849958,0.6565857557529567,2.136,0.9101059706849958
1.07,0.9048270524660196,0.6374239897486899,2.14,0.9048270524660196
1.072,0.8994052515663711,0.6178596130903343,2.144,0.8994052515663711
1.074,0.8938414241512638,0.5979049830575187,2.148,0.8938414241512638
1.076,0.8881364488135444,0.5775727034222672,2.152,0.8881364488135448
1.078,0.8822912264349532,0.5568756164881874,2.156,0.8822912264349532
1.08,0.8763066800438634,0.5358267949789959,2.16,0.8763066800438638
1.082,0.8701837546695254,0.5144395337815055,2.164,0.8701837546695258
1.084,0.8639234171928355,0.49272734154829195,2.168,0.8639234171928355
1.086,0.8575266561936523,0.4707039321653328,2.172,0.8575266561936523
1.088,0.8509944817946918,0.4483832160900323,2.176,0.8509944817946918
1.09,0.8443279255020151,0.4257792915650725,2.18,0.8443279255020151
1.092,0.8375280400421417,0.4029064357136623,2.184,0.8375280400421417
1.094,0.8305958991958124,0.37977909552180056,2.188,0.830595899195813
1.096,0.8235325976284272,0.3564118787132499,2.192,0.8235325976284272
1.098,0.8163392507171836,0.3328195445229857,2.196,0.8163392507171842
1.1,0.8090169943749471,0.30901699437494623,2.2,0.8090169943749476
1.102,0.8015669848708762,0.2850192624699747,2.204,0.8015669848708766
1.104,0.7939903986478354,0.26084150628989705,2.208,0.7939903986478354
1.106,0.7862884321366189,0.2364989970237246,2.212,0.7862884321366189
1.108,0.7784623015670233,0.21200710992205435,2.216,0.7784623015670233
1.11,0.770513242775789,0.18738131458572413,2.22,0.770513242775789
1.112,0.7624425110114477,0.1626371651948829,2.224,0.7624425110114482
1.114,0.7542513807361035,0.13779029068463713,2.228,0.7542513807361035
1.116,0.7459411454241818,0.11285638487348054,2.232,0.7459411454241823
1.118,0.7375131173581735,0.0878511965507418,2.236,0.737513117358174
1.12,0.728968627421411,0.06279051952931179,2.24,0.7289686274214116
1.122,0.7203090248879069,0.03769018266993452,2.244,0.7203090248879069
1.124,0.7115356772092852,0.012566039883352377,2.248,0.7115356772092852
1.1260000000000001,0.7026499697988491,-0.012566039883353051,2.2520000000000002,0.7026499697988491
1.1280000000000001,0.6936533058128047,-0.03769018266993519,2.2560000000000002,0.6936533058128047
1.1300000000000001,0.6845471059286884,-0.06279051952931425,2.2600000000000002,0.684547105928689
1.1320000000000001,0.675332808121024,-0.08785119655074425,2.2640000000000002,0.675332808121024
1.1340000000000001,0.6660118674342511,-0.11285638487348297,2.2680000000000002,0.6660118674342518
1.1360000000000001,0.6565857557529559,-0.13779029068463955,2.2720000000000002,0.6565857557529565
1.1380000000000001,0.6470559615694437,-0.1626371651948853,2.2760000000000002,0.6470559615694437
1.1400000000000001,0.6374239897486896,-0.18738131458572477,2.2800000000000002,0.6374239897486896
1.1420000000000001,0.6276913612907004,-0.212007109922055,2.2840000000000003,0.6276913612907004
1.1440000000000001,0.6178596130903341,-0.23649899702372523,2.2880000000000003,0.6178596130903341
1.1460000000000001,0.607930297694605,-0.2608415062898977,2.2920000000000003,0.607930297694605
1.1480000000000001,0.5979049830575185,-0.2850192624699771,2.2960000000000003,0.5979049830575192
1.1500000000000001,0.5877852522924727,-0.30901699437494856,2.3000000000000003,0.5877852522924727
1.1520000000000001,0.577572703422267,-0.332819544522988,2.3040000000000003,0.5775727034222677
1.154,0.5672689491267573,-0.3564118787132489,2.308,0.567268949126758
1.156,0.5568756164881887,-0.37977909552179956,2.312,0.5568756164881887
1.158,0.5463943467342697,-0.4029064357136613,2.316,0.5463943467342697
1.16,0.5358267949789971,-0.4257792915650715,2.32,0.5358267949789979
1.162,0.5251746299612962,-0.4483832160900313,2.324,0.5251746299612962
1.164,0.5144395337815069,-0.4707039321653318,2.328,0.5144395337815075
1.166,0.5036232016357611,-0.492727341548291,2.332,0.5036232016357619
1.168,0.4927273415482925,-0.5144395337815045,2.336,0.4927273415482925
1.17,0.48175367410171616,-0.5358267949789949,2.34,0.48175367410171616
1.172,0.47070393216533335,-0.5568756164881865,2.344,0.4707039321653341
1.174,0.45957986062148853,-0.5775727034222663,2.348,0.45957986062148853
1.176,0.44838321609003284,-0.5979049830575178,2.352,0.44838321609003284
1.178,0.43711576665093343,-0.6178596130903334,2.356,0.4371157666509342
1.18,0.42577929156507305,-0.637423989748689,2.36,0.42577929156507305
1.182,0.4143755809932845,-0.6565857557529559,2.364,0.41437558099328525
1.184,0.4029064357136629,-0.675332808121024,2.368,0.4029064357136637
1.186,0.39137366683720337,-0.6936533058128035,2.372,0.39137366683720337
1.188,0.37977909552180195,-0.711535677209284,2.376,0.37977909552180195
1.19,0.36812455268467875,-0.7289686274214104,2.38,0.36812455268467875
1.192,0.35641187871325136,-0.7459411454241812,2.384,0.35641187871325136
1.194,0.3446429231745176,-0.7624425110114471,2.388,0.3446429231745176
1.196,0.3328195445229871,-0.7784623015670228,2.392,0.33281954452298795
1.198,0.3209436098072099,-0.7939903986478348,2.396,0.3209436098072099
1.2,0.30901699437494773,-0.8090169943749471,2.4,0.30901699437494856
1.202,0.2970415815770351,-0.8235325976284272,2.404,0.2970415815770359
1.204,0.28501926246997705,-0.8375280400421407,2.408,0.28501926246997705
1.206,0.27295193551732605,-0.850994481794691,2.412,0.27295193551732605
1.208,0.26084150628989766,-0.8639234171928346,2.416,0.26084150628989766
1.21,0.2486898871648554,-0.8763066800438629,2.42,0.2486898871648554
1.212,0.2364989970237252,-0.888136448813544,2.424,0.2364989970237252
1.214,0.22427076094938161,-0.8994052515663706,2.428,0.22427076094938247
1.216,0.21200710992205496,-0.9101059706849954,2.432,0.21200710992205496
1.218,0.19970998051440725,-0.9202318473658702,2.436,0.1997099805144081
1.22,0.18738131458572474,-0.9297764858882513,2.44,0.18738131458572563
1.222,0.17502305897527606,-0.9387338576538741,2.444,0.17502305897527692
1.224,0.1626371651948844,-0.9470983049947438,2.448,0.1626371651948844
1.226,0.15022558912075773,-0.9548645447466425,2.452,0.15022558912075773
1.228,0.13779029068463863,-0.9620276715860856,2.456,0.13779029068463863
1.23,0.12533323356430473,-0.9685831611286309,2.46,0.12533323356430473
1.232,0.11285638487348205,-0.974526872786577,2.464,0.11285638487348294
1.234,0.10036171485121516,-0.9798550523842467,2.468,0.10036171485121516
1.236,0.08785119655074333,-0.9845643345292053,2.472,0.08785119655074422
1.238,0.07532680552793278,-0.988651744737914,2.476,0.07532680552793367
1.24,0.06279051952931332,-0.9921147013144779,2.48,0.0627905195293142
1.242,0.050244318179770285,-0.9949510169813001,2.484,0.050244318179770285
1.244,0.037690182669935166,-0.9971589002606138,2.488,0.037690182669935166
1.246,0.025130095443337996,-0.9987369566060175,2.492,0.025130095443337996
1.248,0.01256603988335302,-0.9996841892832999,2.496,0.01256603988335302
1.25,3.061616997868383e-16,-1.0,2.5,1.1943401194869635e-15
1.252,-0.012566039883352408,-0.9996841892832999,2.504,-0.012566039883352408
1.254,-0.025130095443337386,-0.9987369566060175,2.508,-0.025130095443336498
1.256,-0.03769018266993455,-0.9971589002606139,2.512,-0.03769018266993366
1.258,-0.050244318179769674,-0.9949510169813002,2.516,-0.050244318179768786
1.26,-0.06279051952931271,-0.992114701314478,2.52,-0.06279051952931271
1.262,-0.07532680552793217,-0.9886517447379142,2.524,-0.07532680552793217
1.264,-0.08785119655074272,-0.9845643345292056,2.528,-0.08785119655074272
1.266,-0.10036171485121455,-0.979855052384247,2.532,-0.10036171485121455
1.268,-0.11285638487348144,-0.9745268727865772,2.536,-0.11285638487348057
1.27,-0.12533323356430412,-0.9685831611286312,2.54,-0.12533323356430412
1.272,-0.13779029068463805,-0.9620276715860859,2.544,-0.13779029068463716
1.274,-0.15022558912075626,-0.9548645447466434,2.548,-0.15022558912075626
1.276,-0.16263716519488378,-0.9470983049947441,2.552,-0.16263716519488378
1.278,-0.17502305897527545,-0.9387338576538745,2.556,-0.17502305897527545
1.28,-0.18738131458572502,-0.9297764858882511,2.56,-0.18738131458572502
1.282,-0.19970998051440664,-0.9202318473658706,2.564,-0.19970998051440664
1.284,-0.21200710992205524,-0.9101059706849952,2.568,-0.2120071099220535
1.286,-0.224270760949381,-0.8994052515663712,2.572,-0.224270760949381
1.288,-0.23649899702372376,-0.8881364488135454,2.576,-0.23649899702372376
1.29,-0.24868988716485482,-0.8763066800438636,2.58,-0.2486898871648531
1.292,-0.2608415062898962,-0.863923417192836,2.584,-0.2608415062898962
1.294,-0.2729519355173255,-0.8509944817946916,2.588,-0.2729519355173255
1.296,-0.2850192624699756,-0.8375280400421423,2.592,-0.2850192624699756
1.298,-0.29704158157703536,-0.8235325976284269,2.596,-0.29704158157703536
1.3,-0.3090169943749471,-0.8090169943749478,2.6,-0.3090169943749471
1.302,-0.32094360980721015,-0.7939903986478345,2.604,-0.32094360980720843
1.304,-0.33281954452298657,-0.7784623015670236,2.608,-0.33281954452298657
1.306,-0.3446429231745162,-0.762442511011449,2.612,-0.3446429231745162
1.308,-0.3564118787132508,-0.745941145424182,2.616,-0.3564118787132508
1.31,-0.3681245526846773,-0.7289686274214124,2.62,-0.3681245526846773
1.312,-0.3797790955218014,-0.7115356772092849,2.624,-0.3797790955217998
1.314,-0.391373666837202,-0.6936533058128056,2.628,-0.391373666837202
1.316,-0.40290643571366314,-0.6753328081210237,2.632,-0.40290643571366314
1.318,-0.4143755809932839,-0.6565857557529569,2.636,-0.4143755809932839
1.32,-0.4257792915650733,-0.6374239897486885,2.64,-0.4257792915650717
1.322,-0.4371157666509329,-0.6178596130903344,2.644,-0.4371157666509329
1.324,-0.4483832160900331,-0.5979049830575174,2.648,-0.4483832160900315
1.326,-0.45957986062148803,-0.5775727034222673,2.652,-0.4595798606214864
1.328,-0.470703932165332,-0.5568756164881891,2.656,-0.47070393216533357
1.33,-0.4817536741017156,-0.535826794978996,2.66,-0.4817536741017156
1.332,-0.49272734154829123,-0.5144395337815071,2.664,-0.49272734154829123
1.334,-0.5036232016357614,-0.4927273415482905,2.668,-0.5036232016357598
1.336,-0.5144395337815063,-0.4707039321653329,2.672,-0.5144395337815063
1.338,-0.5251746299612964,-0.4483832160900308,2.676,-0.5251746299612948
1.34,-0.5358267949789967,-0.4257792915650726,2.68,-0.5358267949789967
1.342,-0.5463943467342699,-0.4029064357136608,2.684,-0.5463943467342685
1.344,-0.5568756164881882,-0.37977909552180067,2.688,-0.5568756164881882
1.346,-0.5672689491267561,-0.3564118787132517,2.692,-0.5672689491267561
1.348,-0.577572703422268,-0.3328195445229858,2.696,-0.5775727034222665
1.35,-0.5877852522924729,-0.30901699437494806,2.7,-0.5877852522924729
1.352,-0.5979049830575194,-0.28501926246997483,2.704,-0.5979049830575194
1.354,-0.6079302976946053,-0.26084150628989716,2.708,-0.6079302976946053
1.356,-0.617859613090335,-0.23649899702372298,2.712,-0.6178596130903337
1.358,-0.6276913612907006,-0.21200710992205446,2.716,-0.6276913612907006
1.36,-0.6374239897486905,-0.1873813145857225,2.72,-0.6374239897486892
1.362,-0.6470559615694446,-0.162637165194883,2.724,-0.6470559615694432
1.364,-0.6565857557529561,-0.137790290684639,2.728,-0.6565857557529574
1.366,-0.666011867434252,-0.11285638487348065,2.732,-0.666011867434252
1.368,-0.6753328081210243,-0.08785119655074371,2.736,-0.6753328081210243
1.37,-0.6845471059286892,-0.06279051952931192,2.74,-0.684547105928688
1.372,-0.6936533058128049,-0.037690182669934645,2.744,-0.6936533058128049
1.374,-0.7026499697988499,-0.012566039883350723,2.748,-0.7026499697988486
1.3760000000000001,-0.7115356772092855,0.012566039883352928,2.7520000000000002,-0.7115356772092855
1.3780000000000001,-0.7203090248879077,0.037690182669936845,2.7560000000000002,-0.7203090248879065
1.3800000000000001,-0.7289686274214118,0.06279051952931412,2.7600000000000002,-0.7289686274214118
1.3820000000000001,-0.7375131173581736,0.08785119655074236,2.7640000000000002,-0.7375131173581736
1.3840000000000001,-0.7459411454241826,0.11285638487348285,2.7680000000000002,-0.7459411454241813
1.3860000000000001,-0.7542513807361036,0.13779029068463766,2.7720000000000002,-0.7542513807361036
1.3880000000000001,-0.7624425110114483,0.16263716519488516,2.7760000000000002,-0.7624425110114483
1.3900000000000001,-0.7705132427757893,0.18738131458572466,2.7800000000000002,-0.7705132427757893
1.3920000000000001,-0.778462301567024,0.21200710992205662,2.7840000000000003,-0.7784623015670229
1.3940000000000001,-0.786288432136619,0.23649899702372512,2.7880000000000003,-0.786288432136619
1.3960000000000001,-0.793990398647836,0.26084150628989927,2.7920000000000003,-0.7939903986478349
1.3980000000000001,-0.8015669848708769,0.285019262469977,2.7960000000000003,-0.8015669848708757
1.4000000000000001,-0.8090169943749472,0.3090169943749468,2.8000000000000003,-0.8090169943749482
1.4020000000000001,-0.8163392507171843,0.3328195445229879,2.8040000000000003,-0.8163392507171843
1.4040000000000001,-0.8235325976284273,0.3564118787132505,2.8080000000000003,-0.8235325976284273
1.4060000000000001,-0.8305958991958131,0.3797790955218027,2.8120000000000003,-0.8305958991958121
1.408,-0.8375280400421408,0.4029064357136596,2.816,-0.8375280400421408
1.41,-0.8443279255020147,0.4257792915650714,2.82,-0.8443279255020137
1.412,-0.8509944817946911,0.4483832160900296,2.824,-0.8509944817946911
1.414,-0.857526656193652,0.4707039321653317,2.828,-0.857526656193652
1.416,-0.8639234171928347,0.49272734154828934,2.832,-0.8639234171928347
1.418,-0.8701837546695256,0.514439533781506,2.836,-0.8701837546695247
1.42,-0.8763066800438631,0.5358267949789949,2.84,-0.8763066800438631
1.422,-0.8822912264349533,0.5568756164881878,2.844,-0.8822912264349524
1.424,-0.8881364488135441,0.5775727034222662,2.848,-0.8881364488135441
1.426,-0.893841424151263,0.5979049830575163,2.852,-0.893841424151263
1.428,-0.8994052515663707,0.6178596130903333,2.856,-0.8994052515663707
1.43,-0.9048270524660189,0.6374239897486875,2.86,-0.9048270524660189
1.432,-0.9101059706849955,0.6565857557529557,2.864,-0.9101059706849948
1.434,-0.9152411726209171,0.6753328081210226,2.868,-0.9152411726209171
1.436,-0.9202318473658703,0.6936533058128047,2.872,-0.9202318473658703
1.438,-0.9250772068344577,0.7115356772092839,2.876,-0.9250772068344577
1.44,-0.9297764858882515,0.7289686274214116,2.88,-0.9297764858882508
1.442,-0.9343289424566118,0.7459411454241811,2.884,-0.9343289424566118
1.444,-0.9387338576538742,0.7624425110114481,2.888,-0.9387338576538735
1.446,-0.9429905358928643,0.7784623015670227,2.892,-0.9429905358928636
1.448,-0.9470983049947439,0.7939903986478337,2.896,-0.9470983049947439
1.45,-0.9510565162951534,0.809016994374947,2.9,-0.9510565162951534
1.452,-0.9548645447466426,0.8235325976284261,2.904,-0.9548645447466426
1.454,-0.9585217890173758,0.8375280400421415,2.908,-0.9585217890173754
1.456,-0.9620276715860856,0.8509944817946908,2.912,-0.9620276715860856
1.458,-0.9653816388332739,0.8639234171928354,2.916,-0.9653816388332734
1.46,-0.968583161128631,0.8763066800438629,2.92,-0.968583161128631
1.462,-0.971631732914674,0.8881364488135448,2.924,-0.9716317329146735
1.464,-0.974526872786577,0.8994052515663706,2.928,-0.974526872786577
1.466,-0.9772681235681931,0.9101059706849947,2.932,-0.9772681235681931
1.468,-0.9798550523842469,0.9202318473658702,2.936,-0.9798550523842464
1.47,-0.9822872507286885,0.9297764858882506,2.94,-0.9822872507286885
1.472,-0.9845643345292053,0.9387338576538741,2.944,-0.9845643345292053
1.474,-0.9866859442078679,0.9470983049947438,2.948,-0.9866859442078679
1.476,-0.9886517447379141,0.9548645447466431,2.952,-0.9886517447379137
1.478,-0.9904614256966511,0.9620276715860855,2.956,-0.9904614256966511
1.48,-0.9921147013144779,0.9685831611286313,2.96,-0.9921147013144777
1.482,-0.9936113105200084,0.9745268727865769,2.964,-0.9936113105200082
1.484,-0.9949510169813001,0.9798550523842464,2.968,-0.9949510169813002
