t_s,p_mPa
1.1555,-0.0665781914653
1.156,0.515850284033
1.1565,0.815184091841
1.157,-0.227546010173
1.1575,-0.676625936169
1.158,0.00233585918801
1.1585,-0.606790163019
1.159,-1.48226716617
1.1595,-0.52155948301
1.16,0.93235694125
1.1605,1.63851402659
1.161,0.450125896571
1.1615,-1.06957662117
1.162,0.0486130805305
1.1625,0.523852705283
1.163,-0.89311200118
1.1635,-0.0608834008193
1.164,1.24470392887
1.1645,0.0249822010486
1.165,-1.05971173543
1.1655,-0.459003837671
1.166,0.493414316387
1.1665,0.703400277647
1.167,0.288394413913
1.1675,-0.0125377045928
1.168,-0.516918269947
1.1685,-0.864299289273
1.169,0.412852743885
1.1695,1.72069896049
1.17,0.20981575132
1.1705,-1.99554926459
1.171,-0.978163357223
1.1715,1.00953140521
1.172,0.113738830051
1.1725,-0.60749545246
1.173,1.21406955718
1.1735,1.10163579046
1.174,-1.22452088999
1.1745,-0.821324054454
1.175,0.813771365353
1.1755,-0.301425624044
1.176,-1.54335193392
1.1765,0.153554530182
1.177,1.81909717573
1.1775,0.82583028116
1.178,-0.427684338579
1.1785,-0.821339346825
1.179,-0.898008251725
1.1795,0.742784476271
1.18,1.26919814962
1.1805,-1.53905346763
1.181,-1.8106846103
1.1815,0.432543351493
1.182,0.0658861143105
1.1825,0.583717168128
1.183,2.78345836212
1.1835,1.69203305074
1.184,-0.0964607158439
1.1845,-0.196815845285
1.185,-1.16395443213
1.1855,-1.14224447871
1.186,-0.35382689654
1.1865,-1.65975953369
1.187,-1.19750250735
1.1875,0.97205655379
1.188,0.207520295889
1.1885,-0.172981800433
1.189,1.39545561785
1.1895,1.04862848811
1.19,-0.689654672671
1.1905,-1.78230441637
1.191,-0.941172041094
1.1915,1.1540602549
1.192,1.05189387939
1.1925,-0.0453396684568
1.193,0.921030930793
1.1935,1.76092794893
1.194,0.48731359151
1.1945,-0.490591232644
1.195,-0.0264600230805
1.1955,-0.593164069673
1.196,-1.34742854038
1.1965,-0.310497574764
1.197,-0.563458926651
1.1975,-1.64413301354
1.198,-0.165348112776
1.1985,0.647225529289
1.199,-0.479700198475
1.1995,0.778417328412
1.2,2.51821923766
1.2005,0.078362692474
1.201,-2.04074206122
1.2015,0.517060916431
1.202,1.73020649903
1.2025,-0.635583289156
1.203,-0.865753784581
1.2035,0.11655510707
1.204,-0.641952408796
1.2045,-0.451506212368
1.205,0.631756119931
1.2055,1.15811597622
1.206,1.63608015469
1.2065,0.248158914487
1.207,-1.98442130096
1.2075,-1.4799480062
1.208,-0.741979984416
1.2085,-1.36031454003
1.209,0.146213704256
1.2095,2.20293724075
1.21,1.64610580862
1.2105,0.955287725873
1.211,0.769861453219
1.2115,-0.657651880233
1.212,-1.56017432394
1.2125,-0.736935589143
1.213,0.00501042003799
1.2135,-0.599946107891
1.214,-1.25791036448
1.2145,-0.0863279496457
1.215,1.08684296638
1.2155,0.596057965773
1.216,0.709468366607
1.2165,1.19544613137
1.217,0.13879278237
1.2175,-1.07229456927
1.218,-0.932404832869
1.2185,0.0618373181916
1.219,-0.0521016526808
1.2195,-0.978530499476
1.22,0.22775885083
1.2205,1.2519801639
1.221,-0.0147390843423
1.2215,0.348052620273
1.222,0.799286092197
1.2225,-1.21514919293
1.223,-0.75966856183
1.2235,1.44490414289
1.224,0.393598324474
1.2245,-0.724863692195
1.225,0.864991588122
1.2255,1.37051408834
1.226,-0.540100346016
1.2265,-2.26426576468
1.227,-2.09649618836
1.2275,-0.196084689454
1.228,0.864328572922
1.2285,0.0491064050045
1.229,0.388062229926
1.2295,0.951451145411
1.23,-0.630504871956
1.2305,-0.189013027987
1.231,1.83286050152
1.2315,0.0667888432438
1.232,-1.40581479586
1.2325,0.887159249603
1.233,1.49281680837
1.2335,-0.218511349399
1.234,-0.632439771824
1.2345,-0.298521895916
1.235,-0.0196125406178
1.2355,-0.120787221169
1.236,-1.16902716556
1.2365,-0.769067257637
1.237,1.45377705332
1.2375,0.90124367348
1.238,-1.49434485847
1.2385,-0.230397296634
1.239,1.40793618364
1.2395,-0.280379483433
1.24,-0.171517479227
1.2405,0.924174815101
1.241,-1.65442001053
1.2415,-2.53719321522
1.242,0.962980397214
1.2425,1.81849491598
1.243,-0.84041819591
1.2435,-0.489353165869
1.244,2.45419385235
1.2445,2.00203545964
1.245,-0.607129042019
1.2455,-0.724139881811
1.246,-0.264554260334
1.2465,-0.936916171275
1.247,-0.38596394024
1.2475,0.307872664175
1.248,-0.09135543112
1.2485,0.306919214889
1.249,-0.283876062256
1.2495,-2.06716318844
1.25,-0.606045507849
1.2505,1.53635796061
1.251,0.637056548137
1.2515,0.440600754706
1.252,0.913694747525
1.2525,-0.314532613089
1.253,-0.464309297245
1.2535,0.261340717415
1.254,-0.389561396869
1.2545,-0.315508385342
1.255,0.82829514467
1.2555,0.41564103836
1.256,-0.872010032912
1.2565,-0.785770186366
1.257,-0.0933774503311
1.2575,-0.132672020969
1.258,-0.094409513331
1.2585,0.269208900754
1.259,0.230778352204
1.2595,0.345312308604
1.26,0.883572580034
1.2605,0.767201796592
1.261,0.0288604096338
1.2615,0.136263454425
1.262,0.18370400297
1.2625,-1.62823324103
1.263,-1.91294855182
1.2635,1.04101775651
1.264,1.64797546494
1.2645,-0.929800345809
1.265,-1.44093476008
1.2655,0.424207093407
1.266,1.0189124643
1.2665,-0.504984224113
1.267,-0.987890621699
1.2675,0.335611022362
1.268,0.0983922621431
1.2685,-0.722644089041
1.269,0.634511160194
1.2695,1.66938907558
1.27,0.498406727132
1.2705,-0.574526214497
1.271,0.159821228752
1.2715,0.939721332347
1.272,0.0313595195261
1.2725,-0.715554870851
1.273,-0.187921170984
1.2735,0.333093278819
1.274,0.597144995785
1.2745,0.0721864458558
1.275,-1.24326564202
1.2755,-1.65254793055
1.276,-1.30762756992
1.2765,-0.826187429355
1.277,0.329534797683
1.2775,1.84819148434
1.278,2.48617556616
1.2785,0.549291129695
1.279,-2.06270613198
1.2795,-0.927604076111
1.28,1.19626745146
1.2805,-0.269382911214
1.281,-1.08251719514
1.2815,1.25629608774
1.282,1.26261473324
1.2825,-1.08609694139
1.283,-0.799889093036
1.2835,0.705835387503
1.284,1.12109940025
1.2845,1.08604862216
1.285,-0.386174927187
1.2855,-1.46400795695
1.286,-0.00815870107293
1.2865,-0.0701216686946
1.287,-2.06931461376
1.2875,-1.01425348989
1.288,1.47944029063
1.2885,1.20554327148
1.289,0.181254088708
1.2895,-0.10447907322
1.29,-1.02400446233
1.2905,-1.01051012328
1.291,0.313945061792
1.2915,0.691503958406
1.292,1.13268277667
1.2925,2.10758126732
1.293,1.32590156647
1.2935,-0.551933082564
1.294,-1.16605197863
1.2945,-0.846221003201
1.295,-1.1670246804
1.2955,-1.26686135718
1.296,-0.368555549098
1.2965,-0.221513286908
1.297,-0.00399983449258
1.2975,0.867323540817
1.298,0.200243080631
1.2985,-0.197391460025
1.299,0.64188946804
1.2995,1.02694928935
1.3,1.93385103388
1.3005,1.04727101459
1.301,-1.71465386211
1.3015,-1.10191725842
1.302,-0.448116442146
1.3025,-1.89475983232
1.303,0.0370749979848
1.3035,1.50357768796
1.304,-1.00265653368
1.3045,-1.06717887423
1.305,1.05517441904
1.3055,1.10192442957
1.306,0.642127508081
1.3065,0.237098926876
1.307,-0.438575964291
1.3075,0.252458280992
1.308,0.903979898458
1.3085,-0.809090059604
1.309,-2.02111756557
1.3095,-0.0403347260492
1.31,1.41106696157
1.3105,-0.112652774052
1.311,-0.894141948489
1.3115,0.583189325833
1.312,1.41540328676
1.3125,0.71042808238
1.313,-0.112002354151
1.3135,-0.43620090671
1.314,-0.319843642267
1.3145,-0.334613313375
1.315,-1.0945343369
1.3155,-1.46143981913
1.316,-0.600912712507
1.3165,0.0580988311903
1.317,0.333605616291
1.3175,1.05265619813
1.318,1.18530079406
1.3185,0.314046384677
1.319,-0.170781429116
1.3195,0.316250417325
1.32,0.287594927311
1.3205,-0.470737145466
1.321,0.0774555296362
1.3215,0.681889245162
1.322,0.0231623509794
1.3225,0.287708344772
1.323,0.552390232599
1.3235,-0.154869997967
1.324,-0.41812588321
1.3245,-1.40062193942
1.325,-1.83978902421
1.3255,-0.0221665255537
1.326,0.246882404245
1.3265,-1.03516690659
1.327,-0.140504719738
1.3275,1.18794905941
1.328,1.06749676502
1.3285,1.01213574232
1.329,0.938581375688
1.3295,0.496920697752
1.33,-0.0405229701707
1.3305,-0.898189585437
1.331,-0.647797565742
1.3315,0.331717603607
1.332,-0.00114086547774
1.3325,0.367649784482
1.333,0.796550692683
1.3335,-1.68812282134
1.334,-2.46039187378
1.3345,0.32698266137
1.335,0.81270214595
1.3355,-0.68841641848
1.336,-0.225336760537
1.3365,1.13070614196
1.337,1.26862312603
1.3375,0.524612822347
1.338,0.631418552861
1.3385,0.629926130409
1.339,-1.16827447428
1.3395,-1.55170394235
1.34,0.541288535091
1.3405,1.02876484708
1.341,-0.124291816911
1.3415,-0.181315780619
1.342,0.0146957973985
1.3425,-0.680559587708
1.343,-1.10803420712
1.3435,-0.5249367185
1.344,0.766582820986
1.3445,1.43765472961
1.345,0.148307867074
1.3455,-0.728982303512
1.346,0.460227910236
1.3465,0.172299053306
1.347,-1.12064965212
1.3475,0.155879409973
1.348,0.784870904525
1.3485,-0.74238346619
1.349,-0.726454475307
1.3495,0.134929798756
1.35,0.559386731574
1.3505,1.03719839576
1.351,0.28702197489
1.3515,-0.460657954266
1.352,-0.235109046826
1.3525,-1.03372594957
1.353,-1.29348986065
1.3535,0.770140980146
1.354,2.03102701888
1.3545,0.790116673184
1.355,-0.220491434415
1.3555,0.304286028155
1.356,0.115138085021
1.3565,-0.649814888994
1.357,0.23676238695
1.3575,0.32112928295
1.358,-1.80547933063
1.3585,-1.70628302608
1.359,0.143230952052
1.3595,-0.683010551126
1.36,-1.42089516899
1.3605,0.662903823115
1.361,1.41161864298
1.3615,0.631051601202
1.362,2.19793134649
1.3625,2.61359239932
1.363,-0.863691718196
1.3635,-1.77525074555
1.364,0.466861917889
1.3645,-0.195358949171
1.365,-0.922602898108
1.3655,1.07821463265
1.366,0.331747857301
1.3665,-2.0065639377
1.367,-0.586160089162
1.3675,0.659734863321
1.368,-1.13066645015
1.3685,-1.3945162074
1.369,0.569027666826
1.3695,1.82624376189
1.37,1.46743062117
1.3705,-0.146243807415
1.371,-1.013358445
1.3715,-0.283219548332
1.372,0.516601232924
1.3725,0.53019023205
1.373,-0.653719869776
1.3735,-1.13795209771
1.374,0.312654390369
1.3745,-0.0369914422315
1.375,-1.27754343673
1.3755,0.37943362122
1.376,1.283810378
1.3765,0.220306943402
1.377,0.402465677511
1.3775,0.444388667153
1.378,0.394827144574
1.3785,1.53196798925
1.379,1.04601029156
1.3795,-0.702196931407
1.38,-0.725004564155
1.3805,-0.518195997818
1.381,-1.77030836705
1.3815,-2.07599969612
1.382,-0.414092253613
1.3825,0.320210594663
1.383,-0.419980269693
1.3835,-0.255194029408
1.384,0.700691402371
1.3845,1.39174330115
1.385,1.18133563779
1.3855,-0.717107953523
1.386,-1.36281096756
1.3865,1.23192345259
1.387,2.26926362613
1.3875,0.522517231107
1.388,0.315662056586
1.3885,0.495642057939
1.389,-0.946835699263
1.3895,-1.19937289177
1.39,-0.320770091031
1.3905,-0.537485566348
1.391,-1.17767741996
1.3915,-1.41990823222
1.392,-0.522126711844
1.3925,1.94560869652
1.393,2.5404189463
1.3935,-0.465158626687
1.394,-1.99183444901
1.3945,-0.198413302409
1.395,0.538857212165
1.3955,-0.226329715657
1.396,-0.46773879266
1.3965,-0.345787371262
1.397,0.581687114845
1.3975,1.51859818622
1.398,1.15046896171
1.3985,0.437024388948
1.399,-0.250494591477
1.3995,0.0620043136233
1.4,1.24353074318
1.4005,-0.238472665433
1.401,-2.40914439056
1.4015,-1.0844815883
1.402,0.0550443207894
1.4025,-1.00122476628
1.403,-1.06634405015
1.4035,-0.492283180617
1.404,0.21809152611
1.4045,1.70969788275
1.405,1.49275737778
1.4055,0.0264554891214
1.406,0.494719069113
1.4065,0.636549119701
1.407,-0.85688080167
1.4075,-0.42562270399
1.408,0.340264935479
1.4085,-0.944282450187
1.409,-0.37894920074
1.4095,1.51985910559
1.41,0.826672242579
1.4105,-0.415190475905
1.411,-0.198088164015
1.4115,0.428338605388
1.412,-0.0841017240381
1.4125,-2.13543300285
1.413,-1.62928377977
1.4135,1.48682561638
1.414,1.53516279235
1.4145,0.21526850652
1.415,-0.0578911017997
1.4155,-1.34969952508
1.416,-0.40699128917
1.4165,2.31202854371
1.417,0.650342384171
1.4175,-2.19219701956
1.418,-1.26693450729
1.4185,0.414271061704
1.419,0.586396413223
1.4195,0.256717643445
1.42,-0.0480041593943
1.4205,-0.0934183314445
1.421,0.275519883836
1.4215,0.133447957479
1.422,-0.602719215374
1.4225,0.191324509953
1.423,1.41762726441
1.4235,0.279009504975
1.424,-0.610574603783
1.4245,0.288595957923
1.425,0.235808155923
1.4255,-0.308896276584
1.426,-0.436922531124
1.4265,-0.992597504805
1.427,-0.0393584699953
1.4275,2.03032413747
1.428,1.05494458423
1.4285,-1.66728327982
1.429,-1.84806481871
1.4295,-0.649623080221
1.43,-0.590002041037
1.4305,-0.445956011012
1.431,1.33022688639
1.4315,2.81109982947
1.432,0.956413775756
1.4325,-2.06967439153
1.433,-1.57143217354
1.4335,0.838357374687
1.434,1.11464224594
1.4345,0.161829501761
1.435,-0.221963262299
1.4355,-0.30671650659
1.436,-0.104291803829
1.4365,0.122221437035
1.437,0.0733807711865
1.4375,-0.00694056697134
1.438,-0.455707661666
1.4385,-0.77814378347
1.439,-0.00969023009154
1.4395,1.07887095182
1.44,1.04424212285
1.4405,-0.240475292034
1.441,-0.753786775024
1.4415,-0.0153087319554
1.442,-0.309123117988
1.4425,-0.807427623945
1.443,0.0443983814069
1.4435,0.371088748871
1.444,0.0275063520258
1.4445,0.313492148758
1.445,0.647689312594
1.4455,0.364123950592
1.446,-0.747672592058
1.4465,-1.40559469292
1.447,-0.0228643772973
1.4475,1.39195593196
1.448,0.798107356704
1.4485,-0.606819128251
1.449,-1.18485216823
1.4495,0.0290390962309
1.45,1.63327839944
1.4505,1.48441932184
1.451,0.913781596744
1.4515,0.160099555296
1.452,-2.11613840672
1.4525,-3.02054985049
1.453,-0.91158740616
1.4535,0.825262235982
1.454,1.01576288677
1.4545,0.976103056345
1.455,-0.0175920521595
1.4555,-1.40941055054
1.456,-0.496555519836
1.4565,1.32379341043
1.457,0.776073286823
1.4575,-0.4338924192
1.458,0.0409549599645
1.4585,0.622140841997
1.459,0.451391963413
1.4595,0.516908442191
1.46,0.485495011801
1.4605,0.107368006417
1.461,-0.137547577607
1.4615,-0.889784518237
1.462,-1.55369020261
1.4625,-0.612215907886
1.463,0.285401242626
1.4635,-0.129995201801
1.464,-0.318929946514
1.4645,-0.00647673047267
1.465,0.477628602812
1.4655,0.695961237303
1.466,-0.142891806186
1.4665,-0.408561581757
1.467,0.345189092941
1.4675,0.383655720149
1.468,0.478658685474
1.4685,0.736046362279
1.469,0.261316960416
1.4695,0.152231025035
1.47,-0.325623583114
1.4705,-1.57797175603
1.471,-1.29468993943
1.4715,-0.181052998274
1.472,0.369434095501
1.4725,1.23168795421
1.473,1.0381872925
1.4735,-0.36135426767
1.474,0.12487699956
1.4745,1.35459989723
1.475,0.257846087421
1.4755,-1.24270893908
1.476,-0.809720515994
1.4765,-0.292397496115
1.477,-0.997712303906
1.4775,-0.757067935086
1.478,0.325354528518
1.4785,-0.288063779605
1.479,-0.303206714857
1.4795,1.47531267023
1.48,0.769184048836
1.4805,-0.652670729999
1.481,0.625495468415
1.4815,0.678829279153
1.482,-0.248093824419
1.4825,0.909943134272
1.483,1.17968052539
1.4835,-0.212006153809
1.484,-1.30719959501
1.4845,-1.8137628066
1.485,-0.830350235974
1.4855,0.312128241598
1.486,0.318779817657
1.4865,0.635912227312
1.487,0.0347262803914
1.4875,-1.08867612919
1.488,0.422981090913
1.4885,1.54982870096
1.489,0.244414872968
1.4895,0.477814296447
1.49,0.743050716629
1.4905,-1.35430621757
1.491,-1.46656050832
1.4915,0.209047990432
1.492,-0.0776242097709
1.4925,-0.422701351554
1.493,0.114945671867
1.4935,0.127557705482
1.494,0.639980177769
1.4945,0.963507338155
1.495,0.0489000245039
1.4955,-0.438538924321
1.496,-0.478934822842
1.4965,-0.574488190472
1.497,-0.291390609414
1.4975,-0.0647367604353
1.498,0.694305822891
1.4985,1.21778157387
1.499,-0.498602786236
1.4995,-1.18274929935
1.5,1.42169545584
1.5005,2.06035589279
1.501,-0.737555415251
1.5015,-1.68896399856
1.502,-0.436066000237
1.5025,-0.421078171706
1.503,-0.830887980867
1.5035,-0.0825748777964
1.504,0.713749764711
1.5045,0.799611339445
1.505,-0.00153778229202
1.5055,-1.20326333399
1.506,-0.820431365974
1.5065,0.83515449614
1.507,1.50489819514
1.5075,1.21925971955
1.508,0.0439625902754
1.5085,-1.53460648966
1.509,-0.910204002645
1.5095,0.54154556999
1.51,0.134332244243
1.5105,0.411039264908
1.511,1.37405298303
1.5115,-0.00606539509341
1.512,-1.11385177117
1.5125,-0.061613495628
1.513,0.188974061434
1.5135,-0.467418372338
1.514,-0.663552548799
1.5145,-0.685357952493
1.515,0.00987700437359
1.5155,0.845892142075
1.516,0.502526423124
1.5165,0.0266384306805
1.517,0.171486049594
1.5175,-0.0491762494361
1.518,-0.746744206965
1.5185,-0.997938646722
1.519,-0.349699766439
1.5195,0.773852594297
1.52,1.07805362197
1.5205,-0.0789390064527
1.521,-0.89254032285
1.5215,0.36550186677
1.522,1.69093010271
1.5225,0.710566775379
1.523,-0.380404924732
1.5235,0.190557985137
1.524,-0.133526816876
1.5245,-1.33450403498
1.525,-0.55454601912
1.5255,0.862285439314
1.526,0.163556223485
1.5265,-1.58110343923
1.527,-2.03170209603
1.5275,-0.591614408049
1.528,1.37945582697
1.5285,1.67634816118
1.529,0.725777083626
1.5295,0.762093446504
1.53,0.706766710818
1.5305,-0.202647382773
1.531,0.183454642645
1.5315,0.39428026983
1.532,-0.689066881306
1.5325,-0.249610961366
1.533,-0.377404068089
1.5335,-2.44099681266
1.534,-1.40848211745
1.5345,1.21607692535
1.535,0.753786172536
1.5355,-0.0565382845577
1.536,0.424314685318
1.5365,0.53783883176
1.537,0.286321320453
1.5375,-0.0755527503175
1.538,0.262285805431
1.5385,0.410594318921
1.539,-0.955633565519
1.5395,-0.869492796178
1.54,1.29377050953
1.5405,1.93875487455
1.541,0.349639402248
1.5415,-1.04887711892
1.542,-0.522460983865
1.5425,0.064349198369
1.543,-0.448318382491
1.5435,-0.199217384915
1.544,-0.445818618443
1.5445,-1.27600709344
1.545,-0.190240870289
1.5455,0.371228604904
1.546,-0.548695716009
1.5465,-0.209979575788
1.547,0.53687081739
1.5475,0.803079772364
1.548,0.926428059017
1.5485,0.370742351832
1.549,0.40615041656
1.5495,0.704151508737
1.55,-0.519275696378
1.5505,-0.858948112949
1.551,0.311402806664
1.5515,-0.283518908517
1.552,-1.2081244421
1.5525,0.256603127149
1.553,1.50809314065
1.5535,0.375713274949
1.554,-0.914929441181
1.5545,-0.251251152398
1.555,0.240449020597
1.5555,-1.45696620636
1.556,-1.89714472293
1.5565,0.531106350389
1.557,1.77214737888
1.5575,1.16522069261
1.558,0.865736211455
1.5585,0.260070127515
1.559,-0.160827252971
1.5595,0.175190505366
1.56,-0.741285756619
1.5605,-1.57571359624
1.561,0.102669929624
1.5615,0.784469139576
1.562,-1.37586851966
1.5625,-1.35325209296
1.563,1.14939351284
1.5635,0.612157161238
1.564,-0.768736798688
1.5645,1.32373269866
1.565,2.12095462454
1.5655,-0.0799381157471
1.566,-0.182422026025
1.5665,0.574612840518
1.567,-0.981991758841
1.5675,-1.63899045103
1.568,-0.133051690976
1.5685,-0.234014338279
1.569,-1.2404916422
1.5695,0.748921758175
1.57,1.9468478933
1.5705,-1.12676437372
1.571,-1.62445827751
1.5715,1.93137711062
1.572,1.96416810379
1.5725,-0.565532703254
1.573,-0.760950145289
1.5735,-0.363430029652
1.574,-0.0325705376871
1.5745,0.544216791057
1.575,-0.650339166681
1.5755,-1.25653934358
1.576,0.825217869727
1.5765,0.935528696294
1.577,-1.30305712705
1.5775,-0.633680888341
1.578,0.875616032046
1.5785,-0.0670080932404
1.579,0.387262443952
1.5795,1.60548490657
1.58,0.086913310868
1.5805,-0.606497614314
1.581,0.463532432818
1.5815,-0.370009262801
1.582,-1.66706934498
1.5825,-0.729460009062
1.583,0.963773659023
1.5835,1.08346003972
1.584,0.0255219611283
1.5845,-0.523181723327
1.585,-0.550710911035
1.5855,-0.20827538422
1.586,0.184844194568
1.5865,0.0455214159337
1.587,0.196871147027
1.5875,-0.261404556716
1.588,-0.928198401092
1.5885,1.31567290293
1.589,2.40173607496
1.5895,-0.873425068429
1.59,-1.35084612333
1.5905,1.03194442182
1.591,-0.436935008135
1.5915,-2.13065960244
1.592,-0.895205116523
1.5925,-0.316944570945
1.593,0.899853250562
1.5935,2.61831568835
1.594,1.4194569062
1.5945,0.303070427131
1.595,0.127309849575
1.5955,-1.59266464663
1.596,-1.61120161556
1.5965,0.211451808386
1.597,0.560705624921
1.5975,0.729866494027
1.598,0.0102620816335
1.5985,-2.08534086438
1.599,-1.61218657616
1.5995,0.175164154461
1.6,0.014557282615
1.6005,0.247947383775
1.601,1.74005292883
1.6015,2.01458528073
1.602,0.646515161271
1.6025,-0.762310067802
1.603,-0.937686019233
1.6035,-0.597772776211
1.604,-0.255279695191
1.6045,1.08756887481
1.605,1.42220556344
1.6055,-0.746696136297
1.606,-1.38451030692
1.6065,0.409628802542
1.607,0.566969979859
1.6075,-0.685740330961
1.608,-0.505244143391
1.6085,0.0225332648221
1.609,-0.909615928568
1.6095,-1.33517140545
1.61,0.000299148578614
1.6105,1.08918730497
1.611,1.59642179865
1.6115,1.39666678314
1.612,-0.335508479546
1.6125,-0.770919138811
1.613,0.711287516512
1.6135,0.436151822273
1.614,-1.07769574382
1.6145,-1.16008617332
1.615,-0.343046425055
1.6155,0.102108957017
1.616,-0.0212164778007
1.6165,-0.20121125369
1.617,0.298137555393
1.6175,1.42832719586
1.618,1.01037830881
1.6185,-1.39928673705
1.619,-1.49043027391
1.6195,0.621064060123
1.62,0.602115369363
1.6205,0.22169189817
1.621,0.776082405925
1.6215,-0.101583545163
1.622,-0.545807372194
1.6225,0.357028536071
1.623,-0.0304633906404
1.6235,-1.11794824241
1.624,-0.863892800671
1.6245,0.580770646571
1.625,1.57395153081
1.6255,0.879159045458
1.626,-0.621422730282
1.6265,-1.36155301001
1.627,-0.538785685839
1.6275,0.605220708766
1.628,-0.274272989256
1.6285,-1.70226644358
1.629,-0.650832888785
1.6295,1.46729433972
1.63,1.08012982649
1.6305,-0.669693899888
1.631,0.887737289303
1.6315,3.0197035032
1.632,0.674245675382
1.6325,-1.32707577431
1.633,-0.704266524598
1.6335,-1.39662680476
1.634,-1.32791791973
1.6345,0.491358073244
1.635,0.98595390945
1.6355,0.169728004234
1.636,-1.54362069877
1.6365,-1.77269228765
1.637,0.828501371013
1.6375,1.03356542641
1.638,-0.698941312895
1.6385,0.645672169196
1.639,1.66057516904
1.6395,0.821976070395
1.64,1.08339730183
1.6405,-0.210906151162
1.641,-1.80089894653
1.6415,0.19193559641
1.642,0.763316111837
1.6425,-1.36972511783
1.643,-1.14837031024
1.6435,0.110640233802
1.644,0.325838756432
1.6445,0.322000515606
1.645,-0.45897511133
1.6455,-0.426638701162
1.646,1.0684560561
1.6465,0.511294331234
1.647,-1.69595062609
1.6475,-1.3076674099
1.648,1.19134835332
1.6485,1.6076161742
1.649,0.300722180647
1.6495,0.484800893889
1.65,0.27030566514
1.6505,-1.15579520297
1.651,0.133600909316
1.6515,1.48457178063
1.652,-0.516240147878
1.6525,-0.556098223556
1.653,1.25015837692
1.6535,-0.147759427427
1.654,-1.40594787511
1.6545,-0.648249479191
1.655,-0.997855348427
1.6555,-1.07885441886
1.656,-0.351694632083
1.6565,-0.120794871824
1.657,1.10353095397
1.6575,2.047094123
1.658,0.94209527145
1.6585,0.00768064221094
1.659,-0.252364496809
1.6595,-0.741958873406
1.66,-0.714636715307
1.6605,-0.23980204993
1.661,0.507508510419
1.6615,1.30553249442
1.662,0.197454663517
1.6625,-1.72526565713
1.663,-0.964131525576
1.6635,0.753329866763
1.664,1.10474604189
1.6645,1.42476149383
1.665,0.658735215727
1.6655,-0.98320283284
1.666,-0.932431520363
1.6665,-1.5905239271
1.667,-2.21273696068
1.6675,1.20145778384
1.668,2.48632782562
1.6685,-0.939590402798
1.669,-0.585950577391
1.6695,1.49396211135
1.67,-0.290542403888
1.6705,-0.503503878068
1.671,0.571817793328
1.6715,-0.993860123336
1.672,-0.663904261639
1.6725,1.42835265735
1.673,0.702399452208
1.6735,-0.723391898013
1.674,-0.287595111152
1.6745,0.895160513632
1.675,0.901565326631
1.6755,-0.562785996927
1.676,-0.918945198146
1.6765,0.108772124951
1.677,0.247283024793
1.6775,-0.143272276184
1.678,-0.430253503871
1.6785,-0.996870520014
1.679,-0.764038382901
1.6795,0.700442523579
1.68,1.40715683147
1.6805,0.623076354446
1.681,0.46870281331
1.6815,0.418083622739
1.682,-1.51897051432
1.6825,-1.99972541107
1.683,0.613149120701
1.6835,1.8469190162
1.684,1.04799452794
1.6845,0.262790430996
1.685,-1.22285752312
1.6855,-1.97941360964
1.686,-0.754497223112
1.6865,0.0567013391526
1.687,0.321571478757
1.6875,0.994302935615
1.688,0.569738178781
1.6885,-0.421355841801
1.689,0.201599320156
1.6895,0.871961675318
1.69,-0.201758459034
1.6905,-0.114697872617
1.691,1.43049027439
1.6915,0.505356736284
1.692,-0.960054783505
1.6925,0.31352935632
1.693,0.962109170933
1.6935,-0.693650081253
1.694,-1.87547085258
1.6945,-1.74958515725
1.695,-0.987007451396
1.6955,0.211813176809
1.696,1.19008874051
1.6965,1.0546297872
1.697,-0.144196995778
1.6975,-0.915838966599
1.698,-0.32605717078
1.6985,0.412389875777
1.699,0.620526421532
1.6995,0.997042300146
1.7,1.08695335268
1.7005,0.525374179656
1.701,0.10393414077
1.7015,-0.380733213885
1.702,-0.936229376914
1.7025,-0.424012089602
1.703,0.541361104404
1.7035,0.189152986193
1.704,-0.949524309543
1.7045,-1.04116022834
1.705,-0.0932265608694
1.7055,0.424720470001
1.706,-0.0905129108931
1.7065,-0.577289544671
1.707,0.224321567977
1.7075,1.47536558646
1.708,1.17369471603
1.7085,-0.196420409375
1.709,-0.752327163746
1.7095,-0.73990298313
1.71,-0.393006709325
1.7105,0.479117518168
1.711,0.0268206256839
1.7115,-0.988689691547
1.712,0.260252243958
1.7125,1.29472298156
1.713,-0.0797602388446
1.7135,-0.855953084199
1.714,-0.410147695706
1.7145,-0.38142399247
1.715,-0.0609794857752
1.7155,0.740628536613
1.716,1.23386495627
1.7165,0.98204225078
1.717,-0.427680984348
1.7175,-1.07400028555
1.718,0.0893890864212
1.7185,0.00323906877803
1.719,-0.726450867299
1.7195,0.74994072317
1.72,1.12836222772
1.7205,-1.06851257678
1.721,-1.46165445411
1.7215,-0.0239933282862
1.722,0.302564867682
1.7225,0.683881163296
1.723,1.31527568858
1.7235,-0.338587502887
1.724,-1.66805758846
1.7245,0.461647479254
1.725,1.09954804873
1.7255,-1.02275293706
1.726,-0.227637805064
1.7265,1.01432868393
1.727,-0.765852844797
1.7275,-0.322038102034
1.728,1.5517788133
1.7285,-0.181104863354
1.729,-1.33128295752
1.7295,0.121601290042
1.73,-0.276942624921
1.7305,-0.84685525208
1.731,0.151876268394
1.7315,-0.0101876226837
1.732,0.379801366043
1.7325,1.512058259
1.733,0.594560012114
1.7335,0.0743785518646
1.734,0.336384381908
1.7345,-0.214547160826
