t_s,p_relative,level_relative_dB
19.705,0.31425711362,1.93603040929
19.71,1.07745046218,1.57944062575
19.715,-0.478499268106,0.118779254954
19.72,-0.412961924659,-7.6428439485
19.725,-0.390569731773,-3.88339508704
19.73,-1.41714471755,3.15884858671
19.735,-0.425170470135,3.94641750779
19.74,0.576016711167,0.119601069265
19.745,0.335524766185,-3.51629042756
19.75,0.860248025606,0.778304960484
19.755,1.15457104529,1.35651828305
19.76,0.50450596638,-1.35984263078
19.765,0.0479895032379,-6.57995852123
19.77,-0.0304757167168,-9.68773803378
19.775,-0.355469748036,-8.60427997445
19.78,-0.0244834605921,-1.70262119775
19.785,1.66688729494,4.70202710361
19.79,1.4005699949,7.73772509724
19.795,-1.30098955553,7.93367278961
19.8,-1.8732318758,5.51693804896
19.805,-0.258398576253,0.575934802662
19.81,0.586147908571,-4.5387971886
19.815,-0.0351621814815,-1.8564396117
19.82,-1.10358845894,1.10185592504
19.825,-0.656128487463,1.30478958275
19.83,0.515869351893,-0.484914049374
19.835,0.872745399619,-1.16057986547
19.84,0.527296522757,2.06062104057
19.845,-1.33886003491,5.79580656229
19.85,-2.19005336029,7.54201618862
19.855,0.0821301449491,6.63920362958
19.86,1.21740086225,2.38414588448
19.865,0.376929648357,-7.57849774493
19.87,0.219394431113,-12.8553694525
19.875,0.187509953548,-14.079480526
19.88,0.0223711415817,-26.9877508227
19.885,0.111935176981,-10.2728372228
19.89,0.697833411501,-2.43014717016
19.895,0.889359901779,1.52039870771
19.9,-0.522707521425,1.90115458579
19.905,-0.749353877518,-2.18205704519
19.91,0.184755140428,-14.6565299428
19.915,-0.615662584116,-1.93757808799
19.92,-0.923909770951,1.03313082099
19.925,0.0994899541214,0.358148151678
19.93,0.694714045226,-0.834563687255
19.935,0.951498167643,-0.310272014098
19.94,0.140327790929,-0.408175338714
19.945,-0.835542020391,-1.51976690228
19.95,0.117433252355,-2.45240541133
19.955,0.461909163241,-4.88430295322
19.96,-0.765310883432,-2.23594491411
19.965,0.596282666595,4.07840409088
19.97,1.99312504513,6.33873504532
19.975,-0.227995230954,4.46472970431
19.98,-0.586785925395,-4.34611955036
19.985,0.442299022209,-5.25085278508
19.99,-0.462277240454,-4.35780975061
19.995,0.536494970733,-4.39342305983
20,0.534541183317,5.25814774525
20.005,-2.08500305914,7.50967713659
20.01,-1.14974259405,4.57308314128
20.015,0.212302480485,-11.3128702813
20.02,-0.952867983271,-0.419172324887
20.025,-0.445726140585,1.26149918481
20.03,0.0980717622604,-4.64428986999
20.035,0.00385133217127,-0.198878976897
20.04,1.36647167362,3.78920313809
20.045,0.974931166227,3.60730800621
20.05,-0.810878384755,0.662624189866
20.055,-0.170470416967,-5.01876104764
20.06,0.505849590472,-2.15923857913
20.065,-1.36060600272,4.89880324707
20.07,-2.35007753208,8.72794487253
20.075,0.176861222956,10.0718310348
20.08,2.35194763817,8.86483063209
20.085,1.87162568048,5.44993696641
20.09,1.76042843577,5.21234189217
20.095,1.13977564411,5.86619676127
20.1,-0.245714319479,-0.066381650834
20.105,0.85776653045,-1.27250619646
20.11,1.33153681094,7.72146347842
20.115,-0.957873391361,9.43512580232
20.12,-2.27233748082,8.31669913032
20.125,-2.22233662427,6.93872575492
20.13,-1.52524041099,5.53865221097
20.135,-0.368319553376,0.376063291523
20.14,-0.711036906888,-1.68217985516
20.145,-0.773523469213,4.80097090344
20.15,0.97465667186,5.25193228661
20.155,1.02111393613,0.201814662441
20.16,0.0941621461253,-18.5742140132
20.165,0.583986805777,-3.6436662372
20.17,0.46745294984,-4.75113709117
20.175,0.00181222037389,-14.4265142419
20.18,0.0355531590825,-25.6402806336
20.185,0.335829196628,-7.80651469291
20.19,0.881570174314,0.227600970344
20.195,-0.419081674476,3.5827541631
20.2,-1.48790982187,3.46564417322
20.205,-0.201886284865,-1.34740738687
20.21,-0.186889039797,-12.8182533863
20.215,-0.262221224291,-0.979611441814
20.22,0.678457277079,-1.94760803861
20.225,-0.223678209719,-12.8957293625
20.23,0.497305258554,4.0511603588
20.235,2.62768167482,8.47104985797
20.24,-0.0250164664721,9.5573711885
20.245,-2.86518499094,9.14591659927
20.25,-0.119803537312,8.22689739868
20.255,1.93782110234,5.94437885793
20.26,0.634600789723,-1.06447917976
20.265,0.92578741239,-0.557509358432
20.27,0.837801492981,5.2288384109
20.275,-1.11378125868,4.48613473637
20.28,-0.492269641668,-4.82358716021
20.285,0.165150080189,-3.36547045211
20.29,-0.955375544006,0.875093200222
20.295,-0.547971159565,-4.50632295327
20.3,-0.567456651696,-4.74151218217
20.305,-0.696960222939,0.301034172569
20.31,0.665337209387,-0.888987734322
20.315,0.23037947589,-2.23891245796
20.32,-0.751589318869,-2.22250546691
20.325,-0.364838391512,-7.25762656439
20.33,-0.580242826813,-4.26041621484
20.335,-0.317798063586,-0.217413305847
20.34,0.567772377581,-2.4804080961
20.345,-0.0247852423077,-15.0404658086
20.35,-0.35962400096,-2.19613006892
20.355,0.765628119475,1.37546512057
20.36,1.08689795598,0.94454211117
20.365,0.285691480712,-2.00300415654
20.37,-0.170784049857,-6.37404903368
20.375,-0.270039575485,-7.33558918571
20.38,-0.69727199954,-2.81958985647
20.385,-0.912000191146,1.2366832051
20.39,0.0408505376447,3.58129840624
20.395,1.29248814027,4.59603678591
20.4,1.84033173226,5.31184255851
20.405,1.18282719398,5.65980317877
20.41,-0.535529628481,3.95035731621
20.415,-0.728046549787,-2.75172200649
20.42,0.212702193538,-12.0994670036
20.425,-0.39120019895,-3.21247097786
20.43,-0.37734796593,-5.1313180279
20.435,0.802599228785,-1.90262388955
20.44,0.150195466253,2.86946485963
20.445,-1.30523579588,4.22786843057
20.45,-1.54870844882,3.9650370722
20.455,-0.833103622225,3.48165730115
20.46,0.458215139274,2.49794658685
20.465,1.03919616866,0.341464958458
20.47,-0.149407168619,-0.726246156221
20.475,-1.11608110437,1.14612233998
20.48,0.0114499578144,1.73906582932
20.485,0.896475700619,-0.78597295358
20.49,-0.00687374677729,-6.52178950987
20.495,-0.399257472573,-6.58151180842
20.5,0.00741671321166,-5.61482082153
20.505,0.317284291874,-2.86938157515
20.51,1.08653654846,1.0214911057
20.515,0.743579463369,1.67976956175
20.52,-0.580073640004,-1.65881075694
20.525,-0.0365644343071,-7.44286104396
20.53,0.504689199783,-4.05781861196
20.535,-0.396423912511,-3.73581406021
20.54,-0.316469590938,-8.97552972548
20.545,-0.184548777602,-14.6406534908
20.55,-0.306876234962,-3.86659238238
20.555,0.780376439144,0.14805413608
20.56,0.87698278363,0.751837820686
20.565,-0.305118897314,-1.48991519256
20.57,-0.493871801291,-5.84026425941
20.575,0.196551219929,-7.48159542779
20.58,0.451856888127,-6.46068657454
20.585,0.186867327584,-11.5808520813
20.59,0.814890087373,-1.18377388618
20.595,0.366962081502,6.30859477991
20.6,-2.44511885086,9.32295032747
20.605,-2.38366035743,9.31395657779
20.61,0.513891301184,6.40101399928
20.615,0.930625951319,-0.561507508286
20.62,-0.0289652933595,-28.1078640532
20.625,0.215624930099,-5.62651879318
20.63,0.816442919073,-1.75816142505
20.635,0.412002196825,0.451181805983
20.64,-0.926717764709,1.58389162664
20.645,-0.888169420152,0.794719753746
20.65,0.239764341737,-3.52100262376
20.655,0.0801621343916,-21.881621538
20.66,0.0308793407319,-8.12917881701
20.665,0.660750685393,-3.59821877856
20.67,0.0415594812791,-0.655737421336
20.675,-1.21755201186,2.16026662666
20.68,-1.0905802429,3.9229895812
20.685,0.409733496816,3.8314852993
20.69,1.04074942639,1.06003094297
20.695,0.611885493901,-4.2510938703
20.7,0.529063637706,-5.48008553721
20.705,0.419942748113,-6.40222392459
20.71,0.300042351802,-8.07152154239
20.715,0.131079087703,-9.95285480204
20.72,0.167021405137,-15.3417921828
20.725,0.502056043466,-3.49331353808
20.73,-0.37469001452,-0.684745671676
20.735,-0.731554794775,-1.68502067505
20.74,0.633431730015,-1.62073552395
20.745,0.519914694149,-0.514358669203
20.75,-0.614738724934,-2.56104055525
20.755,-0.0294954185544,-6.68801113976
20.76,0.66305678468,-2.75738946187
20.765,-0.156098635476,-0.431935640371
20.77,-0.811051566809,-1.38296476017
20.775,-0.460399176017,-4.70777567053
20.78,0.00566432624335,-7.43823765673
20.785,0.536320622623,-4.61702991465
20.79,0.786883938648,0.683591709683
20.795,-0.511508222188,4.26582316036
20.8,-1.80332822459,5.17205721573
20.805,-0.572038074405,2.64987391314
20.81,0.585272285937,-4.56989202573
20.815,-0.588066138232,-1.13655424556
20.82,-0.966982009253,0.359038509512
20.825,-0.502103498674,-3.84395472623
20.83,-1.0915872809,2.73378396613
20.835,0.0677988894744,6.75742541707
20.84,1.91165257165,6.27272371882
20.845,0.608837397038,1.44539286416
20.85,-0.704744167612,-2.96780321095
20.855,0.1310988914,-0.6069389918
20.86,0.583110461052,-1.87121728817
20.865,0.804466140341,-0.320107842653
20.87,1.25352032903,1.97550713968
20.875,0.652948631158,0.0543632737332
20.88,0.0944429666595,-9.20294742375
20.885,0.420710986485,-7.50612402318
20.89,0.786271319565,-1.88097003319
20.895,1.1764125437,3.42774584023
20.9,0.193074461057,6.4204511576
20.905,-1.41834521391,5.4615015056
20.91,-0.794190428075,-1.99159302161
20.915,-0.678072370476,0.295614383119
20.92,-1.9557143263,5.84214686334
20.925,-0.599676106465,6.09555100134
20.93,1.31279020636,3.2067571268
20.935,0.169651003427,-0.29552776402
20.94,-0.813538645927,-1.75175275654
20.945,0.143572280386,-6.34879631063
20.95,-0.00611486124744,-7.51813752168
20.955,-0.814003837657,-1.77812348889
20.96,-0.450900181415,-1.54187696286
20.965,-0.166419735543,-1.60155666985
20.97,0.438371426776,2.18875670899
20.975,1.53485301091,4.1537914576
20.98,1.14744812405,3.15847685796
20.985,0.170616306266,-1.54777729224
20.99,0.373942031342,-2.96584999861
20.995,0.0351896805773,3.73584162374
21,-1.72496299654,6.49646791925
21.005,-1.81713846832,6.05347694503
21.01,-0.116447518263,1.75679929441
21.015,0.108990190398,-14.0759526515
21.02,-0.546979652703,-4.75380297468
21.025,-0.714037740677,0.384681968869
21.03,-0.302698041631,4.65906088105
21.035,1.40170128325,7.19363304806
21.04,2.17417205935,6.74881732135
21.045,0.860761854968,2.46217104307
21.05,0.389893799782,-4.52361982579
21.055,0.510822294355,-1.21757753826
21.06,-0.131966850933,-3.16988537562
21.065,0.0733793741375,-15.9912129434
21.07,0.304942191883,-2.31615268798
21.075,-0.551952780987,-1.34733905354
21.08,-0.179830003511,-11.5787550558
21.085,0.410032519208,-1.96652045692
21.09,-1.02763678188,2.97087089356
21.095,-0.949293630986,1.95941688646
21.1,0.898423776583,-0.727670805427
21.105,-0.395224257945,4.69297877311
21.11,-2.37558721146,7.51785928285
21.115,-0.758778834165,6.64872493455
21.12,0.639975698662,0.683374821704
21.125,-0.201521013596,-3.66601857667
21.13,0.863863208382,5.61371864755
21.135,2.48683758892,7.96959168918
21.14,0.177625448847,6.79974064097
21.145,-1.36600291454,2.7195550475
21.15,0.727760917762,0.975819261221
21.155,0.909782824278,2.76192990834
21.16,-0.494268764429,2.18243276217
21.165,-1.1380579455,2.34399971425
21.17,-1.66634098205,4.89785283513
21.175,-0.25459198014,5.80418491023
21.18,1.42650037598,4.3109426675
21.185,0.940520325803,1.24324098847
21.19,-0.175149231593,-0.583845698721
21.195,-1.09195409198,0.767502373371
21.2,-0.255608296355,2.65831182152
21.205,1.11499490603,1.79570305452
21.21,0.322162647975,-8.12453471109
21.215,0.733816741547,0.367697442555
21.22,2.23902014965,7.56911191927
21.225,0.0928819048222,9.73155866485
21.23,-2.53914570423,8.91971925858
21.235,-1.33540797328,5.01483875201
21.24,0.142494364751,-4.55465923524
21.245,-0.190715860964,-14.3046355555
21.25,-0.144040875906,-12.1648214161
21.255,-0.317898862992,-9.4719795253
21.26,-0.806405890901,-0.0359631981984
21.265,0.283109485781,2.36976462549
21.27,1.0638641856,0.606298090182
21.275,0.0712777350892,-7.83795068805
21.28,0.0710958672891,-5.15973893682
21.285,1.25185602618,1.9557357661
21.29,0.587446768325,3.89339770469
21.295,-0.854209995225,2.4757576105
21.3,-0.750922282373,-1.90827795508
21.305,-1.21498275081,2.021604227
21.31,-1.61483287507,6.19989216552
21.315,0.482698839157,6.5837557148
21.32,1.39870249541,3.00281972985
21.325,0.125706733654,-8.86955917531
21.33,0.123465816042,-9.15854212723
21.335,0.264355443195,-11.5311545673
21.34,-0.0556515311218,-8.06397352054
21.345,0.726920224562,-0.306710334593
21.35,0.878112151981,-0.92606001144
21.355,0.436185554111,-7.19061703808
21.36,1.28881691981,2.21062912911
21.365,1.1237088828,6.18171109473
21.37,-0.965732990709,5.72879133656
21.375,-0.903078903334,-0.192562379468
21.38,0.984240195587,0.0384201822461
21.385,-0.329629093637,6.71153213848
21.39,-2.39865464993,7.68465053635
21.395,-0.477008169889,3.97655194994
21.4,0.673351416668,-1.75070108542
21.405,-1.50505229689,4.77730247519
21.41,-1.58565520304,6.75413734986
21.415,0.511798029635,5.2944683454
21.42,1.15253547035,1.86653195705
21.425,0.878199038083,-0.41901330407
21.43,0.130828746489,0.020960189487
21.435,-1.04697800988,1.31700691437
21.44,-0.92291376054,1.992594722
21.445,0.299393480158,1.24075832218
21.45,0.827874800493,-1.21610185688
21.455,0.418025872337,-5.93704345339
21.46,0.102116685583,-13.1980649413
21.465,0.0770106927251,-13.2471856872
21.47,-0.135781469957,-11.6092988958
21.475,-0.243478937471,-11.941430821
21.48,-0.358394673783,-8.86536350125
21.485,-0.404826795082,-4.94147884218
21.49,-0.140688162553,-3.33759832318
21.495,0.227980994041,-0.376007776084
21.5,1.15949410432,2.65169443122
21.505,1.15327076625,2.10361521556
21.51,0.186665548888,-5.67282399112
21.515,0.689900057076,-3.004806332
21.52,0.478683314686,2.20541293663
21.525,-0.711905171424,0.529790377591
21.53,-0.386813076465,-8.23746274941
21.535,-0.174934511397,-14.5529233362
21.54,0.111319937206,-15.337073383
21.545,0.400121210028,-2.79913170583
21.55,-0.602772167057,-0.139218095958
21.555,-0.523095823053,-5.55101218311
21.56,-0.153753296112,-6.97763823887
21.565,-1.10843999872,1.4555762952
21.57,-1.13746579938,2.80062071305
21.575,-0.0867027452685,1.29087210142
21.58,0.606377640423,-2.61626472173
21.585,-0.000691350384477,-7.62537854544
21.59,-0.931460162968,-0.0926796620331
21.595,-0.086972706412,2.63177829807
21.6,0.800405705826,0.875337563365
21.605,0.733400598848,-1.35957985964
21.61,1.25283035401,1.97104590631
21.615,0.675632403696,2.21685552918
21.62,-0.621041757508,-3.10476207368
21.625,0.625430230766,-0.499318971914
21.63,1.36497711165,5.23907335206
21.635,-1.09542097065,6.58287376612
21.64,-1.62502726482,5.10524286992
21.645,0.799457507505,2.58928104844
21.65,0.80543471336,2.48607288842
21.655,-1.06813667753,2.82334142498
21.66,-0.926925447775,1.24724552688
21.665,0.296943846928,-2.07757560802
21.67,0.556887589474,-4.34294872383
21.675,-0.362946470186,-1.31346991078
21.68,-1.32433461367,2.54764748058
21.685,-0.38112891597,4.76490672049
21.69,1.4938218088,5.15784282484
21.695,1.17276668559,3.58316190396
21.7,-0.69058874688,0.0807729439759
21.705,-0.226995799659,0.974095890909
21.71,1.86401274898,5.491018256
21.715,0.888196205956,7.74793217694
21.72,-1.90425904747,7.78908530731
21.725,-1.60037879735,5.65676733872
21.73,0.397178138761,0.620067593724
21.735,0.228386027798,-9.03937730583
21.74,-0.430086074767,-6.29651984195
21.745,0.303123594899,-5.74531917929
21.75,0.0504463221946,-11.1121884608
21.755,-0.323438881526,-4.67721440323
21.76,0.908751465034,0.0110176228275
21.765,0.474820167565,1.23124778565
21.77,-0.822449811121,-0.390145492937
21.775,-0.47044607587,-6.08311451329
21.78,-0.878574516217,-0.590665143955
21.785,-0.104847841824,5.76585844031
21.79,2.4969968947,8.27206744108
21.795,1.02512582777,7.90031132966
21.8,-1.52252336896,4.43596647366
21.805,0.259933945681,-0.00748988450014
21.81,1.01299031322,3.537575855
21.815,-1.19330051994,5.15337669601
21.82,-1.29356295658,2.94451082155
21.825,-0.092391088499,-5.28374106064
21.83,-0.360813080618,-8.61349932621
21.835,-0.389129412159,-2.62322248621
21.84,0.157910851499,-3.39704339566
21.845,0.450258239853,-3.7944254768
21.85,0.771322823433,-1.96756841359
21.855,-0.352322172239,0.131680910036
21.86,-1.35574743385,3.60445938706
21.865,0.616738997545,5.46020696213
21.87,1.60692630841,4.1577886018
21.875,0.15489349284,-2.07463373799
21.88,0.0716455589264,-22.2004061641
21.885,0.303098252481,-7.10576204128
21.89,-0.155572536419,-13.1822691874
21.895,0.24194622887,-11.2553267467
21.9,0.280218728179,-7.68046499011
21.905,0.0237790391176,-14.4003331142
21.91,0.145057664325,-13.2413309695
21.915,0.119446737583,-17.3811687198
21.92,0.761695698228,-2.14731699993
21.925,0.638772662704,4.46154846724
21.93,-1.17513225324,6.71978291129
21.935,-2.1638388553,6.80644278186
21.94,-1.77832664561,6.7774099029
21.945,0.0561988879641,7.04776308724
21.95,2.10763549106,6.66031092105
21.955,0.334857846517,6.64569237245
21.96,-2.18557158394,6.91008740371
21.965,-0.525590583002,4.32033901296
21.97,0.268531568382,-11.1846728032
21.975,-1.14292852653,2.23136838356
21.98,0.36366507536,6.06587825901
21.985,1.4269916171,3.20274176667
21.99,-0.0250587931229,-24.7862867425
21.995,0.62625889217,1.7642757831
22,1.5231872888,3.67224326923
22.005,0.548528219824,-0.767362835077
22.01,0.346604042168,-7.86149990096
22.015,0.705160187277,-2.12412444682
22.02,0.731834608446,1.47059937642
22.025,-0.124083833479,4.05616844215
22.03,-1.40343833991,4.15317558385
22.035,-0.999338375506,1.40557681827
22.04,0.0177358509195,-3.08333697613
22.045,0.462154377394,-5.16875094578
22.05,0.533907619572,-4.6748810551
22.055,0.284400107899,-6.50387128323
22.06,0.589969698533,-0.33221785904
22.065,-0.483898716836,5.83299890938
22.07,-2.38265086257,7.66869968357
22.075,-0.811953707917,5.43031404809
22.08,0.826011881589,-1.600992426
22.085,-0.853417022717,1.6398839545
22.09,-1.32802109591,3.71061204175
22.095,-0.223140765867,-0.31734053505
22.1,-0.542031866937,-1.17724241791
22.105,-0.125285595885,5.05736222278
22.11,1.66980123014,6.30093399784
22.115,1.2415224368,3.32614684917
22.12,-0.537772122959,-3.96301598039
22.125,0.191212732674,1.9377574446
22.13,1.80332562705,5.21225690706
22.135,0.890306390622,4.84293967791
22.14,-0.959487116574,2.33589984203
22.145,-0.717204136801,2.14369487402
22.15,1.48756550763,5.80865979106
22.155,2.24413786378,8.12463610248
22.16,-0.183897877508,7.5111003741
22.165,-1.18443669926,1.82253801066
22.17,0.385113007698,-8.01880805219
22.175,-0.161281178012,3.02511586902
22.18,-1.22153070167,2.78953618592
22.185,-0.813110042986,-1.67353498441
22.19,-1.06478292983,0.629404777476
22.195,-1.04939050545,1.24697003761
22.2,-0.787364777943,0.148305472729
22.205,-0.663315758166,2.52975666296
22.21,0.308465410553,3.07859712117
22.215,0.910368951135,1.10784519482
22.22,0.890064777319,-0.98029846205
22.225,0.0915784788255,-3.83071087269
22.23,-0.681663635429,-2.54676256904
22.235,0.418874345849,0.784179420034
22.24,0.920694314187,-0.701956830932
22.245,0.5758637772,-4.65282079419
22.25,0.868842359134,0.375553730429
22.255,-0.163550437194,1.94789396015
22.26,-0.856816389325,-1.10892596777
22.265,-0.303893847903,-9.64077246073
22.27,-0.53102307307,-4.34633172806
22.275,0.32620822142,0.263294602709
22.28,1.21471116115,2.07903848921
22.285,-0.31195092215,2.10484479067
22.29,-1.02003886525,0.202149624651
22.295,-0.253398467192,-4.29483011009
22.3,-0.121794749753,-5.83465701308
22.305,0.380027113151,-1.08266750528
22.31,1.10325756424,0.909996524907
22.315,0.667448540448,0.791960749853
22.32,-0.422921535471,-0.4981721739
22.325,-0.719991424875,-2.10659822395
22.33,0.632583906645,-0.198577317534
22.335,1.08711648149,2.96530639122
22.34,-0.683663768028,3.35966807919
22.345,-0.915351983629,-0.440354640297
22.35,0.164805081706,-13.9987690261
22.355,-0.43465545483,-3.83222294517
22.36,-0.693599982364,-1.81793978144
22.365,0.199868310492,-5.36649262739
22.37,0.156010948688,-12.4701129601
22.375,-0.282624995104,-10.8990404819
22.38,-0.0878503554852,-12.0414336068
22.385,0.0887023555055,-21.0209370148
22.39,-0.228385334928,-11.7882067658
22.395,-0.325286679722,-5.79479166018
22.4,0.497776132114,-3.43654852414
22.405,0.460840278491,-1.16349782976
22.41,-1.06712356212,1.61462318789
22.415,-0.6889690181,2.08879922979
22.42,0.646364428855,-2.25151310344
22.425,-0.355001030271,-6.9712978653
22.43,-0.292848557931,0.385174796988
22.435,0.892141940513,-0.676858530213
22.44,-0.533902912586,-3.64186725909
22.445,-0.472102231535,5.05862036341
22.45,2.11837226729,8.02686397902
22.455,2.02821477981,7.25818630337
22.46,0.422369816907,3.84936964224
22.465,-0.18853136806,0.508061765617
22.47,-0.509546587058,-1.75514457465
22.475,-0.450304364786,-5.87549694251
22.48,-0.456228033499,-6.59218634995
22.485,-0.324431556725,-5.6788951993
22.49,0.585680715519,-3.25667014018
22.495,0.698481168515,0.777080756819
22.5,-0.68703892692,3.08664632573
22.505,-1.47340391293,3.41236725183
22.51,-0.233855358257,1.59498895885
22.515,0.680066354812,-3.01331750527
22.52,-0.0613061043743,-13.5219088472
22.525,0.346934806726,-6.26425796791
22.53,0.73575657234,1.35374227573
22.535,-1.08287735523,4.12483682139
22.54,-1.27393839698,3.19573942979
22.545,0.104538245161,-2.38262818972
22.55,0.0333262375547,-14.9819717921
22.555,0.256745154996,-7.68817084653
22.56,0.361612379352,-3.94022848463
22.565,-0.882389433841,0.342388441252
22.57,-0.938896021847,2.02082985541
22.575,0.338221100119,0.783427890301
22.58,0.665372996764,-3.49055810905
22.585,0.0446191320843,-10.6747063291
22.59,-0.264124215723,-11.558750265
22.595,-0.382278954168,-7.88748454608
22.6,-0.694442411431,-0.356973936993
22.605,-0.0184964510466,4.79736442348
22.61,1.78115784365,7.25267116118
22.615,2.26278542171,7.28611967748
22.62,0.924464635635,4.66625165431
22.625,0.264681220852,0.358602426169
22.63,0.148270035441,1.96260522566
22.635,-0.906477122247,3.30099906953
22.64,-1.02961741428,0.318989955743
22.645,-0.0978051973614,-12.4975118516
22.65,-0.362589151842,-7.92454786053
22.655,-0.239537638473,-5.33833458215
22.66,0.603454200884,-4.1620738992
22.665,-0.549614944344,0.862192163959
22.67,-1.24552047384,2.87198886173
22.675,0.450221931037,1.6863417215
22.68,0.651371221481,-2.88125537564
22.685,-0.255122432803,-11.4424785014
22.69,0.384606304221,-6.56741529272
22.695,0.318107537693,-3.14565310689
22.7,-0.542637627713,-4.06280540985
22.705,-0.0928946671818,-10.3598826214
22.71,0.209790696128,-8.37192287133
22.715,-0.605228621008,-2.09261196574
22.72,-0.931129029725,0.536978160514
22.725,0.214067531174,1.21338369607
22.73,1.05407890645,0.48095205451
22.735,-0.186485458094,-0.371996175734
22.74,-0.875112379758,-0.704454365697
22.745,0.226459256346,-2.51648404519
22.75,0.421646548942,-7.35023962372
22.755,0.115497763487,-12.974540303
22.76,-0.0765694281156,-6.06525384269
22.765,-0.977994386175,-0.0324132620325
22.77,-0.728821619631,2.45277813821
22.775,0.561633818132,2.02545396962
22.78,0.917251263761,-0.450847500628
22.785,0.541357394822,-4.0993399719
22.79,-0.0849267608994,-12.9327563949
22.795,0.0145328872988,-5.51760161744
22.8,0.956023012899,0.494952734953
22.805,1.19007685904,2.43655913519
22.81,0.375772002868,2.57964215956
22.815,-0.61002512455,0.725164061842
22.82,-0.477764117429,-6.37037803849
22.825,0.00406101025959,-10.935881985
22.83,-0.484955159432,-3.45101072468
22.835,-0.515817017207,-5.71853208088
22.84,-0.335218709348,-9.30466902663
22.845,-0.659648231198,-3.37080407846
22.85,-0.268239482178,-3.93836438942
22.855,-0.112029921944,-9.83917871377
22.86,-0.235006210333,-2.17567494813
22.865,0.797369149071,1.54221607184
22.87,1.08231779338,1.09430111057
22.875,0.190937890738,-3.6626236827
22.88,0.200467950164,-6.79236466031
22.885,-0.241501486758,-0.399777348486
22.89,-1.15526461776,1.29219842015
22.895,-0.288194632987,-1.41763124976
22.9,0.127802521434,-17.6837072113
22.905,-0.615170450548,-2.87535536461
22.91,0.387073417788,2.03711250199
22.915,1.27397402306,2.14305040486
22.92,-0.126786727042,-1.51409331495
22.925,-0.418267041392,-1.99913058809
22.93,1.35263965877,3.23316308937
22.935,0.92379891601,4.75368232752
22.94,-0.887388279404,1.80404566571
22.945,0.0144566156183,-9.7108124906
22.95,0.434984025269,0.736987989975
22.955,-1.11081133402,3.2336306568
22.96,-0.919306291796,-0.356488549167
22.965,-0.536210083851,-5.2972098265
22.97,-0.767378932118,-0.706880416666
22.975,-0.0282732037035,-2.36531154611
22.98,0.112667900968,-13.1554867231
22.985,-0.168919366089,-13.5533417145
22.99,-0.506243407064,-5.0986545775
22.995,-0.557469632511,2.61823256644
23,1.07860404498,5.56922586134
23.005,1.6730504398,4.51280638041
23.01,0.471784334401,-1.68985420911
23.015,0.524901900879,-5.05918507154
23.02,0.613425875996,1.45877299868
23.025,-0.750600942044,3.03975259522
23.03,-1.37840664098,2.91434500226
23.035,-0.284745598748,2.9403972362
23.04,1.26090965619,3.68186845061
23.045,1.341908499,4.16461773016
23.05,-0.409991280486,2.96928431903
23.055,-0.828627880367,-1.31168994064
23.06,0.535607420374,-4.54364614969
23.065,0.0588950357357,-0.470770098972
23.07,-0.99069630042,0.0673408868616
23.075,-0.344990161552,-2.55485612315
23.08,0.231540258858,-5.16927583513
23.085,0.736132276006,-2.28233229776
23.09,0.774567407513,1.02906668924
23.095,-0.316794222157,1.77396650674
23.1,-0.958609070256,1.6212461491
23.105,-1.68860074653,4.55438099897
23.11,-0.838907018974,6.91636292672
23.115,2.04510695999,7.11341353888
23.12,0.454653099891,6.92570609385
23.125,-2.37214443055,7.50612275589
23.13,0.246424407894,6.22095026378
23.135,0.877343587153,-0.248863654492
23.14,-0.905404099729,0.534393395511
23.145,1.52620935156,6.49742851755
23.15,1.62550271947,7.75760301811
23.155,-1.69505873512,6.8113943405
23.16,-1.11438752734,4.47358606536
23.165,0.395224123416,0.0959793133231
23.17,0.579249693644,-1.18320848266
23.175,1.27164569807,2.09051127475
23.18,0.524911174533,1.39309314409
23.185,-0.283037330474,-4.97686319587
23.19,-0.0550586452427,-8.11714862682
23.195,-0.680772991312,-2.62205861387
23.2,-0.333631163644,-1.64457738755
23.205,0.751811938151,-1.87234174696
23.21,0.338370806432,-3.80739078478
23.215,-0.112802304281,-8.70795410287
23.22,-0.194274107567,-9.27258944019
23.225,-0.366684050262,-8.6002404693
23.23,0.219439288527,-9.64241170939
23.235,0.259322902587,-3.6650208848
23.24,-0.825330936804,-0.305418707404
23.245,-0.716288735651,-0.296206776645
23.25,0.212416799744,-2.96378832216
23.255,0.477482807098,-5.63929155479
23.26,0.534433235501,-3.7671263363
23.265,-0.449674616394,-0.45409942336
23.27,-1.16290138264,2.3635886618
23.275,0.663835738038,4.0024074262
23.28,1.53748813518,4.21970423187
23.285,-0.270044126622,3.00559610121
23.29,-1.08091629713,0.692170556007
23.295,0.00373152739425,-1.17487214891
23.3,0.949466172531,-0.406492625606
23.305,0.504478763611,1.69119195118
23.31,-0.848224093073,2.96019118294
23.315,-1.35814508114,2.66021799751
23.32,-0.784079787415,0.885028185609
23.325,-0.187512396789,-1.5859634141
23.33,0.11399832082,-4.25634296758
23.335,0.142410722421,-7.74593647803
23.34,0.0527204209657,-7.64400376641
23.345,0.194143738705,-4.47376061561
23.35,0.467697607176,-2.96731579524
23.355,0.725719255655,-1.74007531354
23.36,0.941795093541,-0.510532345877
23.365,0.58681185202,-1.57520478214
